,Player,EspnId,EspnHeadshot
615,Jacob Bryson,4197014,https://a.espncdn.com/i/headshots/nhl/players/full/4197014.png
616,Henri Jokiharju,4233705,https://a.espncdn.com/i/headshots/nhl/players/full/4233705.png
617,Jack Johnson,3583,https://a.espncdn.com/i/headshots/nhl/players/full/3583.png
618,Erik Johnson,3649,https://a.espncdn.com/i/headshots/nhl/players/full/3649.png
619,Ryan Reaves,3683,https://a.espncdn.com/i/headshots/nhl/players/full/3683.png
620,Robert Bortuzzo,4916,https://a.espncdn.com/i/headshots/nhl/players/full/4916.png
621,Luke Schenn,5092,https://a.espncdn.com/i/headshots/nhl/players/full/5092.png
622,Tyson Barrie,5181,https://a.espncdn.com/i/headshots/nhl/players/full/5181.png
623,Tyler Johnson,5706,https://a.espncdn.com/i/headshots/nhl/players/full/5706.png
624,Erik Gustafsson,5774,https://a.espncdn.com/i/headshots/nhl/players/full/5774.png
625,Dylan McIlrath,5834,https://a.espncdn.com/i/headshots/nhl/players/full/5834.png
626,Michael Sgarbossa,2517760,https://a.espncdn.com/i/headshots/nhl/players/full/2517760.png
627,Dylan McIlrath,2529256,
628,Zemgus Girgensons,2968829,https://a.espncdn.com/i/headshots/nhl/players/full/2968829.png
629,Curtis Lazar,3042023,https://a.espncdn.com/i/headshots/nhl/players/full/3042023.png
630,Kyle Burroughs,3042255,https://a.espncdn.com/i/headshots/nhl/players/full/3042255.png
631,Nicolas Aube-Kubel,3115014,https://a.espncdn.com/i/headshots/nhl/players/full/3115014.png
632,Oliver Kylington,3900247,https://a.espncdn.com/i/headshots/nhl/players/full/3900247.png
633,Philippe Myers,3941140,https://a.espncdn.com/i/headshots/nhl/players/full/3941140.png
634,Will Borgen,3941946,https://a.espncdn.com/i/headshots/nhl/players/full/3941946.png
635,Ryan Shea,3942033,https://a.espncdn.com/i/headshots/nhl/players/full/3942033.png
636,Tyson Jost,4024879,https://a.espncdn.com/i/headshots/nhl/players/full/4024879.png
637,P.O Joseph,4233653,https://a.espncdn.com/i/headshots/nhl/players/full/4233653.png
638,Sean Durzi,4378683,https://a.espncdn.com/i/headshots/nhl/players/full/4378683.png
639,Jordan Harris,4419724,https://a.espncdn.com/i/headshots/nhl/players/full/4419724.png
640,Grant Hutton,4587946,https://a.espncdn.com/i/headshots/nhl/players/full/4587946.png
641,Connor Dewar,4588004,https://a.espncdn.com/i/headshots/nhl/players/full/4588004.png
642,Tyler Kleven,4697448,https://a.espncdn.com/i/headshots/nhl/players/full/4697448.png
643,Gage Goncalves,4697470,https://a.espncdn.com/i/headshots/nhl/players/full/4697470.png
644,Nils Aman,4697579,https://a.espncdn.com/i/headshots/nhl/players/full/4697579.png
645,Artem Zub,4712021,https://a.espncdn.com/i/headshots/nhl/players/full/4712021.png
646,Marc McLaughlin,4755704,https://a.espncdn.com/i/headshots/nhl/players/full/4755704.png
647,John Ludvig,4846923,https://a.espncdn.com/i/headshots/nhl/players/full/4846923.png
648,Fedor Svechkov,4874736,https://a.espncdn.com/i/headshots/nhl/players/full/4874736.png
649,Josh Doan,4874870,https://a.espncdn.com/i/headshots/nhl/players/full/4874870.png
650,Samuel Helenius,4874923,https://a.espncdn.com/i/headshots/nhl/players/full/4874923.png
651,Oliver Kapanen,4874943,https://a.espncdn.com/i/headshots/nhl/players/full/4874943.png
652,Cole Reinhardt,4894702,https://a.espncdn.com/i/headshots/nhl/players/full/4894702.png
653,Valtteri Puustinen,4894860,https://a.espncdn.com/i/headshots/nhl/players/full/4894860.png
654,Lian Bichsel,5080162,https://a.espncdn.com/i/headshots/nhl/players/full/5080162.png
655,Owen Pickering,5080169,https://a.espncdn.com/i/headshots/nhl/players/full/5080169.png
656,Walker Duehr,4319940,https://a.espncdn.com/i/headshots/nhl/players/full/4319940.png
657,Ty Smith,4352757,https://a.espncdn.com/i/headshots/nhl/players/full/4352757.png
658,Sam Poulin,4565242,https://a.espncdn.com/i/headshots/nhl/players/full/4565242.png
659,Albert Johansson,4565282,https://a.espncdn.com/i/headshots/nhl/players/full/4565282.png
660,Shakir Mukhamadullin,4697403,https://a.espncdn.com/i/headshots/nhl/players/full/4697403.png
661,Justin Barron,4697408,https://a.espncdn.com/i/headshots/nhl/players/full/4697408.png
662,Helge Grans,4697440,https://a.espncdn.com/i/headshots/nhl/players/full/4697440.png
663,Louis Crevier,4697681,https://a.espncdn.com/i/headshots/nhl/players/full/4697681.png
664,Danil Gushchin,4697708,https://a.espncdn.com/i/headshots/nhl/players/full/4697708.png
665,Wyatt Kaiser,4697717,https://a.espncdn.com/i/headshots/nhl/players/full/4697717.png
666,Isaak Phillips,4697831,https://a.espncdn.com/i/headshots/nhl/players/full/4697831.png
667,Jack St. Ivany,4755690,https://a.espncdn.com/i/headshots/nhl/players/full/4755690.png
668,Ryan Winterton,4894928,https://a.espncdn.com/i/headshots/nhl/players/full/4894928.png
669,Tyson Kozak,4895527,https://a.espncdn.com/i/headshots/nhl/players/full/4895527.png
670,Simon Nemec,4915344,https://a.espncdn.com/i/headshots/nhl/players/full/4915344.png
671,Lucas Condotta,4997129,https://a.espncdn.com/i/headshots/nhl/players/full/4997129.png
672,David Jiricek,5080147,https://a.espncdn.com/i/headshots/nhl/players/full/5080147.png
673,Denton Mateychuk,5080156,https://a.espncdn.com/i/headshots/nhl/players/full/5080156.png
674,Frank Nazar,5080157,https://a.espncdn.com/i/headshots/nhl/players/full/5080157.png
675,Jonathan Lekkerimaki,5080159,https://a.espncdn.com/i/headshots/nhl/players/full/5080159.png
676,Arshdeep Bains,5103536,https://a.espncdn.com/i/headshots/nhl/players/full/5103536.png
677,Noah Philp,5103537,https://a.espncdn.com/i/headshots/nhl/players/full/5103537.png
678,Georgii Merkulov,5103687,https://a.espncdn.com/i/headshots/nhl/players/full/5103687.png
679,Declan Carlile,5103825,https://a.espncdn.com/i/headshots/nhl/players/full/5103825.png
680,Ethan Cardwell,5142131,https://a.espncdn.com/i/headshots/nhl/players/full/5142131.png
681,Calum Ritchie,5149210,
682,Marc-Edouard Vlasic,3371,https://a.espncdn.com/i/headshots/nhl/players/full/3371.png
683,Matt Martin,5050,https://a.espncdn.com/i/headshots/nhl/players/full/5050.png
684,Nicolas Deslauriers,5193,https://a.espncdn.com/i/headshots/nhl/players/full/5193.png
685,T.J. Tynan,2563033,https://a.espncdn.com/i/headshots/nhl/players/full/2563033.png
686,Chris Wagner,2590833,https://a.espncdn.com/i/headshots/nhl/players/full/2590833.png
687,Matt Dumba,2970689,https://a.espncdn.com/i/headshots/nhl/players/full/2970689.png
688,Chad Ruhwedel,3024837,https://a.espncdn.com/i/headshots/nhl/players/full/3024837.png
689,Drake Caggiula,3025590,https://a.espncdn.com/i/headshots/nhl/players/full/3025590.png
690,Kevin Gravel,3025602,https://a.espncdn.com/i/headshots/nhl/players/full/3025602.png
691,Devin Shore,3069353,https://a.espncdn.com/i/headshots/nhl/players/full/3069353.png
692,Andreas Englund,3114997,https://a.espncdn.com/i/headshots/nhl/players/full/3114997.png
693,Mitchell Stephens,3904171,https://a.espncdn.com/i/headshots/nhl/players/full/3904171.png
694,Jeremy Lauzon,3904185,https://a.espncdn.com/i/headshots/nhl/players/full/3904185.png
695,Dennis Gilbert,3942030,https://a.espncdn.com/i/headshots/nhl/players/full/3942030.png
696,Parker Wotherspoon,3942638,https://a.espncdn.com/i/headshots/nhl/players/full/3942638.png
697,Joshua Mahura,4063504,https://a.espncdn.com/i/headshots/nhl/players/full/4063504.png
698,Callahan Burke,4197114,https://a.espncdn.com/i/headshots/nhl/players/full/4197114.png
699,Joey Anderson,4197161,https://a.espncdn.com/i/headshots/nhl/players/full/4197161.png
700,Urho Vaakanainen,4233619,https://a.espncdn.com/i/headshots/nhl/players/full/4233619.png
701,Jonah Gadjovich,4233890,https://a.espncdn.com/i/headshots/nhl/players/full/4233890.png
702,David Perron,3792,https://a.espncdn.com/i/headshots/nhl/players/full/3792.png
703,Nick Leddy,5447,https://a.espncdn.com/i/headshots/nhl/players/full/5447.png
704,Erik Gudbranson,5503,https://a.espncdn.com/i/headshots/nhl/players/full/5503.png
705,Alexander Petrovic,5620,https://a.espncdn.com/i/headshots/nhl/players/full/5620.png
706,Austin Watson,2525761,https://a.espncdn.com/i/headshots/nhl/players/full/2525761.png
707,Patrick Brown,2556063,https://a.espncdn.com/i/headshots/nhl/players/full/2556063.png
708,Mike Reilly,2563077,https://a.espncdn.com/i/headshots/nhl/players/full/2563077.png
709,Jani Hakanpaa,2960288,https://a.espncdn.com/i/headshots/nhl/players/full/2960288.png
710,Brendan Gaunce,2976854,https://a.espncdn.com/i/headshots/nhl/players/full/2976854.png
711,Kurtis MacDermid,2992930,https://a.espncdn.com/i/headshots/nhl/players/full/2992930.png
712,Travis Boyd,3024784,https://a.espncdn.com/i/headshots/nhl/players/full/3024784.png
713,Robert Hagg,3042013,https://a.espncdn.com/i/headshots/nhl/players/full/3042013.png
714,Steven Santini,3042015,https://a.espncdn.com/i/headshots/nhl/players/full/3042015.png
715,John Hayden,3042080,https://a.espncdn.com/i/headshots/nhl/players/full/3042080.png
716,Ryan Graves,3042122,https://a.espncdn.com/i/headshots/nhl/players/full/3042122.png
717,Hudson Fasching,3042134,https://a.espncdn.com/i/headshots/nhl/players/full/3042134.png
718,Joshua Brown,3042228,https://a.espncdn.com/i/headshots/nhl/players/full/3042228.png
719,Andreas Athanasiou,3068035,https://a.espncdn.com/i/headshots/nhl/players/full/3068035.png
720,Dakota Mermis,3069273,https://a.espncdn.com/i/headshots/nhl/players/full/3069273.png
721,Matt Benning,3069449,https://a.espncdn.com/i/headshots/nhl/players/full/3069449.png
722,Vinnie Hinostroza,3069613,https://a.espncdn.com/i/headshots/nhl/players/full/3069613.png
723,Sonny Milano,3114756,https://a.espncdn.com/i/headshots/nhl/players/full/3114756.png
724,Joel Hanley,3149612,https://a.espncdn.com/i/headshots/nhl/players/full/3149612.png
725,Conor Sheary,3149827,https://a.espncdn.com/i/headshots/nhl/players/full/3149827.png
726,Liam O'Brien,3150468,https://a.espncdn.com/i/headshots/nhl/players/full/3150468.png
727,William Lagesson,3151168,https://a.espncdn.com/i/headshots/nhl/players/full/3151168.png
728,Mark Friedman,3151325,https://a.espncdn.com/i/headshots/nhl/players/full/3151325.png
729,Ben Hutton,3571762,https://a.espncdn.com/i/headshots/nhl/players/full/3571762.png
730,Noah Juulsen,3900504,https://a.espncdn.com/i/headshots/nhl/players/full/3900504.png
731,Travis Dermott,3904172,https://a.espncdn.com/i/headshots/nhl/players/full/3904172.png
732,Caleb Jones,3941970,https://a.espncdn.com/i/headshots/nhl/players/full/3941970.png
733,Guillaume Brisebois,3942866,https://a.espncdn.com/i/headshots/nhl/players/full/3942866.png
734,Alexander Nylander,4024861,https://a.espncdn.com/i/headshots/nhl/players/full/4024861.png
735,Julien Gauthier,4024975,https://a.espncdn.com/i/headshots/nhl/players/full/4024975.png
736,Max Jones,4024980,https://a.espncdn.com/i/headshots/nhl/players/full/4024980.png
737,Riley Tufte,4024985,https://a.espncdn.com/i/headshots/nhl/players/full/4024985.png
738,Rasmus Asplund,4027020,https://a.espncdn.com/i/headshots/nhl/players/full/4027020.png
739,Givani Smith,4063602,https://a.espncdn.com/i/headshots/nhl/players/full/4063602.png
740,Dylan Coghlan,4063606,https://a.espncdn.com/i/headshots/nhl/players/full/4063606.png
741,Corey Schueneman,4196930,https://a.espncdn.com/i/headshots/nhl/players/full/4196930.png
742,Kailer Yamamoto,4233648,https://a.espncdn.com/i/headshots/nhl/players/full/4233648.png
743,Shane Bowers,4233686,https://a.espncdn.com/i/headshots/nhl/players/full/4233686.png
744,Ben Jones,4270546,https://a.espncdn.com/i/headshots/nhl/players/full/4270546.png
745,Alex Barre-Boulet,4270820,https://a.espncdn.com/i/headshots/nhl/players/full/4270820.png
746,Keaton Middleton,4271557,https://a.espncdn.com/i/headshots/nhl/players/full/4271557.png
747,Nate Clurman,4272071,https://a.espncdn.com/i/headshots/nhl/players/full/4272071.png
748,Connor Mackey,4319927,https://a.espncdn.com/i/headshots/nhl/players/full/4319927.png
749,Grigori Denisenko,4352755,https://a.espncdn.com/i/headshots/nhl/players/full/4352755.png
750,Liam Foudy,4352758,https://a.espncdn.com/i/headshots/nhl/players/full/4352758.png
751,Alexander Alexeyev,4352805,https://a.espncdn.com/i/headshots/nhl/players/full/4352805.png
752,David Gustafsson,4378695,https://a.espncdn.com/i/headshots/nhl/players/full/4378695.png
753,Tanner Laczynski,4392137,https://a.espncdn.com/i/headshots/nhl/players/full/4392137.png
754,Michael Pezzetta,4392215,https://a.espncdn.com/i/headshots/nhl/players/full/4392215.png
755,Cale Fleury,4393055,https://a.espncdn.com/i/headshots/nhl/players/full/4393055.png
756,Alex Steeves,4419815,https://a.espncdn.com/i/headshots/nhl/players/full/4419815.png
757,Jonas Rondbjerg,4425678,https://a.espncdn.com/i/headshots/nhl/players/full/4425678.png
758,Ville Heinola,4565241,https://a.espncdn.com/i/headshots/nhl/players/full/4565241.png
759,Nolan Foote,4565248,https://a.espncdn.com/i/headshots/nhl/players/full/4565248.png
760,Ryan Johnson,4565252,https://a.espncdn.com/i/headshots/nhl/players/full/4565252.png
761,Samuel Bolduc,4565279,https://a.espncdn.com/i/headshots/nhl/players/full/4565279.png
762,Reese Johnson,4586824,https://a.espncdn.com/i/headshots/nhl/players/full/4586824.png
763,Linus Karlsson,4587713,https://a.espncdn.com/i/headshots/nhl/players/full/4587713.png
764,Olle Lycksell,4587805,https://a.espncdn.com/i/headshots/nhl/players/full/4587805.png
765,Nathan Legare,4587901,https://a.espncdn.com/i/headshots/nhl/players/full/4587901.png
766,Tyler Tucker,4587904,https://a.espncdn.com/i/headshots/nhl/players/full/4587904.png
767,Mason Morelli,4587953,https://a.espncdn.com/i/headshots/nhl/players/full/4587953.png
768,Tye Felhaber,4588182,https://a.espncdn.com/i/headshots/nhl/players/full/4588182.png
769,Jeffrey Viel,4588188,https://a.espncdn.com/i/headshots/nhl/players/full/4588188.png
770,Brendan Brisson,4697412,https://a.espncdn.com/i/headshots/nhl/players/full/4697412.png
771,Sam Colangelo,4697441,https://a.espncdn.com/i/headshots/nhl/players/full/4697441.png
772,Vasily Ponomarev,4697456,https://a.espncdn.com/i/headshots/nhl/players/full/4697456.png
773,Chase Bradley,4697664,
774,Daemon Hunt,4697711,https://a.espncdn.com/i/headshots/nhl/players/full/4697711.png
775,Matt Rempe,4697820,https://a.espncdn.com/i/headshots/nhl/players/full/4697820.png
776,Patrick Giles,4755703,https://a.espncdn.com/i/headshots/nhl/players/full/4755703.png
777,Ben Meyers,4755729,https://a.espncdn.com/i/headshots/nhl/players/full/4755729.png
778,Mike Hardman,4808819,https://a.espncdn.com/i/headshots/nhl/players/full/4808819.png
779,Isak Rosen,4874731,https://a.espncdn.com/i/headshots/nhl/players/full/4874731.png
780,Fabian Lysell,4874738,https://a.espncdn.com/i/headshots/nhl/players/full/4874738.png
781,Oskar Olausson,4874745,https://a.espncdn.com/i/headshots/nhl/players/full/4874745.png
782,James Malatesta,4894618,https://a.espncdn.com/i/headshots/nhl/players/full/4894618.png
783,Daniil Misyul,4894671,https://a.espncdn.com/i/headshots/nhl/players/full/4894671.png
784,Joshua Roy,5012030,https://a.espncdn.com/i/headshots/nhl/players/full/5012030.png
785,Adam Klapka,5073306,https://a.espncdn.com/i/headshots/nhl/players/full/5073306.png
786,Matej Blumel,5075578,https://a.espncdn.com/i/headshots/nhl/players/full/5075578.png
787,Kevin Korchinski,5080148,https://a.espncdn.com/i/headshots/nhl/players/full/5080148.png
788,Rutger McGroarty,5080158,https://a.espncdn.com/i/headshots/nhl/players/full/5080158.png
789,Liam Ohgren,5080163,https://a.espncdn.com/i/headshots/nhl/players/full/5080163.png
790,Brad Lambert,5080178,https://a.espncdn.com/i/headshots/nhl/players/full/5080178.png
791,Tristan Luneau,5080220,https://a.espncdn.com/i/headshots/nhl/players/full/5080220.png
792,Michael Milne,5103698,https://a.espncdn.com/i/headshots/nhl/players/full/5103698.png
793,Collin Graf,5136607,https://a.espncdn.com/i/headshots/nhl/players/full/5136607.png
794,Matt Stienburg,5136731,
795,Samuel Honzek,5149191,https://a.espncdn.com/i/headshots/nhl/players/full/5149191.png
796,Nikolas Matinpalo,5174232,https://a.espncdn.com/i/headshots/nhl/players/full/5174232.png
797,Nikita Grebenkin,5188490,https://a.espncdn.com/i/headshots/nhl/players/full/5188490.png
798,Jett Luchanko,5216881,
799,Juha Jaaska,5229148,https://a.espncdn.com/i/headshots/nhl/players/full/5229148.png
800,Jere Innala,5229169,https://a.espncdn.com/i/headshots/nhl/players/full/5229169.png
801,Justin Hryckowian,5229176,https://a.espncdn.com/i/headshots/nhl/players/full/5229176.png
802,Arttu Hyry,5229180,https://a.espncdn.com/i/headshots/nhl/players/full/5229180.png
803,Nikita Prishchepov,5238048,
