,game_id,datetime,date,time,home_name,home_abbrev,visitor_name,visitor_abbrev,home_score,visitor_score,home_prob,visitor_prob,overtime_prob,time_str,home_logo,visitor_logo,home_record,home_rank,visitor_record,visitor_rank
668,2024020669,2025-01-11T13:00:00,2025-01-11,13:00:00,Florida Panthers,FLA,Boston Bruins,BOS,3.4994059943251736,2.9862971902313507,0.5920635216641676,0.40793647833583235,0.15702541128229935,1:00 PM,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,2-2-0,1st,2-2-0,1st
669,2024020670,2025-01-11T16:00:00,2025-01-11,16:00:00,Buffalo Sabres,BUF,Seattle Kraken,SEA,2.9665456730421824,3.2926025279860136,0.4398565763563492,0.5601434236436508,0.16173207939794282,4:00 PM,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,1-3-0,1st,1-2-0,1st
670,2024020671,2025-01-11T16:00:00,2025-01-11,16:00:00,Pittsburgh Penguins,PIT,Ottawa Senators,OTT,4.698437067116711,3.4747430857507973,0.682493568579638,0.31750643142036195,0.13009397778290968,4:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,2-2-0,1st,2-1-0,1st
671,2024020672,2025-01-11T19:00:00,2025-01-11,19:00:00,Toronto Maple Leafs,TOR,Vancouver Canucks,VAN,4.317388709853275,3.3909704650161103,0.646107668395845,0.353892331604155,0.13878034116344629,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,2-1-0,1st,0-0-2,1st
672,2024020673,2025-01-11T19:00:00,2025-01-11,19:00:00,Montréal Canadiens,MTL,Dallas Stars,DAL,2.6830627509991314,4.483029517187226,0.22213747321328944,0.7778625267867105,0.12276084631809718,7:00 PM,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,2-2-0,1st,3-0-0,1st
673,2024020674,2025-01-11T19:00:00,2025-01-11,19:00:00,New Jersey Devils,NJD,Tampa Bay Lightning,TBL,3.2413869457994267,3.389892781762441,0.4735074612445631,0.5264925387554368,0.1578973424083201,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,4-1-0,1st,1-0-0,1st
674,2024020675,2025-01-11T19:00:00,2025-01-11,19:00:00,Philadelphia Flyers,PHI,Anaheim Ducks,ANA,3.765952455723041,2.96661358483312,0.6383796119913187,0.36162038800868135,0.15015110831587195,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,1-1-0,1st,1-1-0,1st
675,2024020676,2025-01-11T19:00:00,2025-01-11,19:00:00,Chicago Blackhawks,CHI,Edmonton Oilers,EDM,3.222803830180582,4.48556474235805,0.3047505767294726,0.6952494232705275,0.1326779656141844,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,1-1-1,1st,0-3-0,1st
676,2024020677,2025-01-11T19:00:00,2025-01-11,19:00:00,St. Louis Blues,STL,Columbus Blue Jackets,CBJ,4.094263245074095,3.219195949336938,0.6432243140240685,0.35677568597593146,0.14310600914955257,7:00 PM,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,2-1-0,1st,1-1-0,1st
677,2024020678,2025-01-11T19:00:00,2025-01-11,19:00:00,Winnipeg Jets,WPG,Colorado Avalanche,COL,3.6346957606714216,3.154431789390155,0.5838157951854527,0.4161842048145473,0.1537737758767223,7:00 PM,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,3-0-0,1st,0-3-0,1st
678,2024020679,2025-01-11T20:00:00,2025-01-11,20:00:00,Nashville Predators,NSH,Washington Capitals,WSH,4.256657829819273,3.133252184186479,0.6800615012293532,0.31993849877064684,0.13798609872767048,8:00 PM,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,0-2-0,1st,0-1-0,1st
679,2024020680,2025-01-11T21:00:00,2025-01-11,21:00:00,Utah Hockey Club,UTA,New York Islanders,NYI,3.7425597082681703,4.129324940019583,0.4387132329115324,0.5612867670884677,0.14333246820225456,9:00 PM,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,3-1-0,1st,1-1-1,1st
680,2024020681,2025-01-11T22:00:00,2025-01-11,22:00:00,Calgary Flames,CGY,Los Angeles Kings,LAK,3.2863457750734377,3.494441744697073,0.4634303191791526,0.5365696808208473,0.15584699673947885,10:00 PM,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,3-0-0,1st,1-0-2,1st
681,2024020682,2025-01-11T22:00:00,2025-01-11,22:00:00,Vegas Golden Knights,VGK,New York Rangers,NYR,3.202454812371549,3.648507044987062,0.42252511965728257,0.5774748803427175,0.15339518911082528,10:00 PM,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,3-0-0,1st,2-0-1,1st
682,2024020683,2025-01-11T22:00:00,2025-01-11,22:00:00,San Jose Sharks,SJS,Minnesota Wild,MIN,2.6055767023604126,3.585814344987763,0.32349928064246913,0.6765007193575309,0.15262959060788245,10:00 PM,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,0-1-1,1st,1-0-2,1st
683,2024020684,2025-01-12T15:00:00,2025-01-12,15:00:00,Detroit Red Wings,DET,Seattle Kraken,SEA,2.9288288305368844,3.7027962325619055,0.36458075203817714,0.6354192479618228,0.15167158158006616,3:00 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,1-2-0,1st,1-2-0,1st
684,2024020685,2025-01-12T17:00:00,2025-01-12,17:00:00,Ottawa Senators,OTT,Dallas Stars,DAL,3.075976042231424,4.369343028804487,0.2960311941751065,0.7039688058248935,0.1340001961920001,5:00 PM,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,2-1-0,1st,3-0-0,1st
685,2024020686,2025-01-12T17:00:00,2025-01-12,17:00:00,Pittsburgh Penguins,PIT,Tampa Bay Lightning,TBL,3.3136341479282985,3.714862052502705,0.43137149969002314,0.5686285003099769,0.15178732359721728,5:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,2-2-0,1st,1-0-0,1st
686,2024020687,2025-01-12T17:00:00,2025-01-12,17:00:00,Carolina Hurricanes,CAR,Anaheim Ducks,ANA,4.351500584651672,2.2891413028505143,0.8216265460592734,0.17837345394072657,0.116854067126415,5:00 PM,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,0-1-0,1st,1-1-0,1st
687,2024020688,2025-01-12T20:00:00,2025-01-12,20:00:00,Vegas Golden Knights,VGK,Minnesota Wild,MIN,3.350126749938833,2.9439057664155097,0.5745142036126609,0.4254857963873391,0.160578617193979,8:00 PM,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,3-0-0,1st,1-0-2,1st
688,2024020689,2025-01-13T19:00:00,2025-01-13,19:00:00,Philadelphia Flyers,PHI,Florida Panthers,FLA,2.775199928875786,3.748465629403391,0.32999425573198393,0.6700057442680161,0.14914526013384014,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,1-1-0,1st,2-2-0,1st
689,2024020690,2025-01-13T19:30:00,2025-01-13,19:30:00,Chicago Blackhawks,CHI,Calgary Flames,CGY,3.34145040181932,3.9194646111724905,0.4037293500449309,0.5962706499550692,0.14763451333461122,7:30 PM,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,1-1-1,1st,3-0-0,1st
690,2024020691,2025-01-13T21:30:00,2025-01-13,21:30:00,Edmonton Oilers,EDM,Los Angeles Kings,LAK,3.761002637413023,3.370362831966883,0.5662016352026374,0.43379836479736256,0.1507447598821366,9:30 PM,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,0-3-0,1st,1-0-2,1st
691,2024020692,2025-01-14T19:00:00,2025-01-14,19:00:00,Boston Bruins,BOS,Tampa Bay Lightning,TBL,3.1090683606124645,3.332395493931902,0.4594577510929212,0.5405422489070788,0.15999128309992303,7:00 PM,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,2-2-0,1st,1-0-0,1st
692,2024020693,2025-01-14T19:00:00,2025-01-14,19:00:00,Toronto Maple Leafs,TOR,Dallas Stars,DAL,3.4520355933441182,3.199813582846794,0.5448429407633731,0.45515705923662686,0.15718916921458562,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,2-1-0,1st,3-0-0,1st
693,2024020694,2025-01-14T19:00:00,2025-01-14,19:00:00,Detroit Red Wings,DET,San Jose Sharks,SJS,3.769262511656177,3.0075284816836447,0.6315855564445725,0.3684144435554275,0.15028084357290997,7:00 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,1-2-0,1st,0-1-1,1st
694,2024020695,2025-01-14T19:30:00,2025-01-14,19:30:00,New Jersey Devils,NJD,Florida Panthers,FLA,3.2768139597796124,3.382249203096513,0.4812343020979285,0.5187656979020715,0.1576726958920912,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,4-1-0,1st,2-2-0,1st
695,2024020696,2025-01-14T19:00:00,2025-01-14,19:00:00,Pittsburgh Penguins,PIT,Seattle Kraken,SEA,3.425330666906894,3.301119893714324,0.521961808850569,0.478038191149431,0.1567996699270195,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,2-2-0,1st,1-2-0,1st
696,2024020697,2025-01-14T19:00:00,2025-01-14,19:00:00,Washington Capitals,WSH,Anaheim Ducks,ANA,3.874571798882801,3.2753045856885765,0.6007463881143511,0.3992536118856489,0.1485378735424814,7:00 PM,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,0-1-0,1st,1-1-0,1st
697,2024020698,2025-01-14T19:00:00,2025-01-14,19:00:00,Columbus Blue Jackets,CBJ,Philadelphia Flyers,PHI,3.1401410128594653,3.619995410270026,0.41602610403540446,0.5839738959645955,0.15411264213100467,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,1-1-0,1st,1-1-0,1st
698,2024020699,2025-01-14T19:30:00,2025-01-14,19:30:00,New York Islanders,NYI,Ottawa Senators,OTT,4.09357996324089,3.524644369416812,0.5917863576849571,0.4082136423150428,0.14421195500223516,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,1-1-1,1st,2-1-0,1st
699,2024020700,2025-01-14T20:00:00,2025-01-14,20:00:00,St. Louis Blues,STL,Calgary Flames,CGY,3.6494783092301857,3.751719083090528,0.48302588859275236,0.5169741114072477,0.14923147343135296,8:00 PM,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,2-1-0,1st,3-0-0,1st
700,2024020701,2025-01-14T20:00:00,2025-01-14,20:00:00,Nashville Predators,NSH,Vegas Golden Knights,VGK,3.5419753452773395,3.4241448268727543,0.5203666812970842,0.4796333187029158,0.15397958594666217,8:00 PM,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,0-2-0,1st,3-0-0,1st
701,2024020702,2025-01-14T20:00:00,2025-01-14,20:00:00,Winnipeg Jets,WPG,Vancouver Canucks,VAN,3.826794935691921,3.050923497914391,0.6327030757224682,0.3672969242775318,0.14898568783851493,8:00 PM,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,3-0-0,1st,0-0-2,1st
702,2024020703,2025-01-14T21:00:00,2025-01-14,21:00:00,Colorado Avalanche,COL,New York Rangers,NYR,3.687046168849088,3.923533281924724,0.46153245742611076,0.5384675425738892,0.1466723379289701,9:00 PM,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,0-3-0,1st,2-0-1,1st
703,2024020704,2025-01-14T21:00:00,2025-01-14,21:00:00,Utah Hockey Club,UTA,Montréal Canadiens,MTL,4.566071511376522,3.881285884323264,0.6022830309307671,0.39771696906923293,0.13579871245262984,9:00 PM,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,3-1-0,1st,2-2-0,1st
704,2024020705,2025-01-15T18:00:00,2025-01-15,18:00:00,Buffalo Sabres,BUF,Carolina Hurricanes,CAR,2.632653195800184,3.533744765464461,0.3364971630747081,0.6635028369252918,0.15463025917196313,6:00 PM,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,1-3-0,1st,0-1-0,1st
705,2024020706,2025-01-15T20:30:00,2025-01-15,20:30:00,Minnesota Wild,MIN,Edmonton Oilers,EDM,3.3849502572946317,3.632934409292501,0.457408367096416,0.542591632903584,0.1529057795852831,8:30 PM,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,1-0-2,1st,0-3-0,1st
706,2024020707,2025-01-16T19:00:00,2025-01-16,19:00:00,Toronto Maple Leafs,TOR,New Jersey Devils,NJD,3.745212279775555,3.197938589797283,0.5939410299094074,0.40605897009059255,0.1513341219316461,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,2-1-0,1st,4-1-0,1st
707,2024020708,2025-01-16T19:00:00,2025-01-16,19:00:00,Ottawa Senators,OTT,Washington Capitals,WSH,4.083407896490368,3.804985049066704,0.5441387721396406,0.45586122786035943,0.14379132156483015,7:00 PM,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,2-1-0,1st,0-1-0,1st
708,2024020709,2025-01-16T19:00:00,2025-01-16,19:00:00,Tampa Bay Lightning,TBL,Anaheim Ducks,ANA,4.562727885476037,2.4953532957482114,0.8126229241757917,0.18737707582420826,0.1149790944519906,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,1-0-0,1st,1-1-0,1st
709,2024020710,2025-01-16T19:00:00,2025-01-16,19:00:00,Florida Panthers,FLA,Detroit Red Wings,DET,4.375714716753708,2.721440225014651,0.7604180599990308,0.23958194000096922,0.1273710615431573,7:00 PM,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,2-2-0,1st,1-2-0,1st
710,2024020711,2025-01-16T19:00:00,2025-01-16,19:00:00,Columbus Blue Jackets,CBJ,San Jose Sharks,SJS,3.5138284291384165,3.1656019009230145,0.5616291756733626,0.43837082432663743,0.15622883861245485,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,1-1-0,1st,0-1-1,1st
711,2024020712,2025-01-16T19:30:00,2025-01-16,19:30:00,New York Islanders,NYI,Philadelphia Flyers,PHI,3.4322851396008414,3.110180254737722,0.5577946368297103,0.44220536317028963,0.15810074936600269,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,1-1-1,1st,1-1-0,1st
712,2024020713,2025-01-16T20:00:00,2025-01-16,20:00:00,St. Louis Blues,STL,Calgary Flames,CGY,3.6494783092301857,3.751719083090528,0.48302588859275236,0.5169741114072477,0.14923147343135296,8:00 PM,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,2-1-0,1st,3-0-0,1st
