,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
189,8476875,Mike Matheson,PIT,D,https://assets.nhle.com/mugs/nhl/20212022/PIT/8476875.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,michaelmatheson,74,1391.1333333333,11,20,11,9,31,41.33,140,7.86,7.2,295,210,90,13,4,19,33,14,13,1,0,18,43,43,97,134,78,0,0,-
190,8480801,Brady Tkachuk,OTT,L,https://assets.nhle.com/mugs/nhl/20212022/OTT/8480801.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,bradytkachuk,79,1485.3333333333,30,37,29,8,67,63.81,288,10.42,34.66,461,373,304,172,13,34,117,43,36,5,2,39,68,41,270,128,23,218,217,50.11
191,8480727,Zach Whitecloud,VGK,D,https://assets.nhle.com/mugs/nhl/20212022/VGK/8480727.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,zachwhitecloud,59,1109.05,8,11,8,3,19,30.16,94,8.51,4.33,188,134,49,9,0,12,20,10,10,0,0,5,26,13,98,166,101,0,0,-
192,8480023,Robert Thomas,STL,C,https://assets.nhle.com/mugs/nhl/20212022/STL/8480023.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,robertthomas,72,1351.6166666667,20,57,36,21,77,68.75,115,17.39,15.94,191,166,155,74,6,8,16,8,8,0,0,12,50,60,13,65,21,562,565,49.87
193,8475810,Bryan Rust,PIT,R,https://assets.nhle.com/mugs/nhl/20212022/PIT/8475810.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,bryanrust,60,1126.2166666667,24,34,22,12,58,63.74,180,13.33,25.19,302,252,210,100,13,20,14,7,7,0,0,10,36,22,43,73,24,1,5,16.67
194,8465009,Zdeno Chara,NYI,D,https://assets.nhle.com/mugs/nhl/20212022/NYI/8465009.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,zdenochara,72,1348.55,2,12,8,4,14,25.45,81,2.47,4.08,172,114,30,3,1,11,85,27,20,5,2,11,45,14,125,46,86,0,0,-
195,8475184,Chris Kreider,NYR,L,https://assets.nhle.com/mugs/nhl/20212022/NYR/8475184.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,chriskreider,81,1517.1333333333,52,25,12,13,77,65.25,258,20.16,34.65,412,343,293,179,20,35,24,12,12,0,0,7,45,27,141,50,33,68,69,49.64
196,8476891,Matthew Grzelcyk,BOS,D,https://assets.nhle.com/mugs/nhl/20212022/BOS/8476891.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,mattgrzelcyk,73,1367.65,4,20,9,11,24,32.00,118,3.39,4.33,211,154,54,7,3,4,24,12,12,0,0,4,41,21,40,73,81,0,0,-
197,8482655,Janis Moser,ARI,D,https://assets.nhle.com/mugs/nhl/20212022/ARI/8482655.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,janismoser,43,802.91666666667,4,11,6,5,15,36.59,40,10.00,2.64,99,65,34,9,2,8,16,8,8,0,0,8,24,10,32,80,51,0,0,-
198,8473986,Alex Killorn,TBL,L,https://assets.nhle.com/mugs/nhl/20212022/TBL/8473986.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,alexkillorn,82,1532.2,25,34,19,15,59,54.13,164,15.24,21.94,273,224,209,110,10,13,66,33,33,0,0,23,30,42,88,120,11,2,10,16.67
199,8478136,Jake Middleton,MIN,D,https://assets.nhle.com/mugs/nhl/20212022/MIN/8478136.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jakemiddleton,66,1233.1666666667,4,10,5,5,14,25.45,73,5.48,4.31,124,96,34,7,5,8,82,26,16,10,0,17,19,27,118,58,61,0,0,-
200,8479980,Nicolas Hague,VGK,D,https://assets.nhle.com/mugs/nhl/20212022/VGK/8479980.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,nicolashague,52,969.83333333333,4,10,4,6,14,26.42,116,3.45,6.0,239,162,68,16,6,18,38,19,19,0,0,8,23,25,57,138,75,0,0,-
201,8477956,David Pastrnak,BOS,R,https://assets.nhle.com/mugs/nhl/20212022/BOS/8477956.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,davidpastrnak,72,1339.3833333333,40,37,27,10,77,70.00,312,12.82,28.79,560,438,274,76,17,29,20,10,10,0,0,22,77,35,63,87,14,7,14,33.33
202,8478444,Brock Boeser,VAN,R,https://assets.nhle.com/mugs/nhl/20212022/VAN/8478444.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,brockboeser,71,1318.65,23,23,10,13,46,55.42,195,11.79,24.94,391,285,227,88,7,24,20,10,10,0,0,11,21,33,35,32,26,27,26,50.94
203,8480012,Elias Pettersson,VAN,C,https://assets.nhle.com/mugs/nhl/20212022/VAN/8480012.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,eliaspettersson,80,1487.45,32,36,20,16,68,65.38,192,16.67,21.95,387,290,228,82,9,20,12,5,5,0,0,29,39,56,49,110,41,238,302,44.07
204,8475692,Mats Zuccarello,MIN,R,https://assets.nhle.com/mugs/nhl/20212022/MIN/8475692.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,matszuccarello,70,1302.1833333333,24,55,37,18,79,69.91,159,15.09,13.14,268,203,143,46,7,16,24,12,12,0,0,19,43,48,36,50,32,21,34,38.18
205,8477960,Adrian Kempe,LAK,R,https://assets.nhle.com/mugs/nhl/20212022/LAK/8477960.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,adriankempe,78,1449.5333333333,35,19,8,11,54,67.50,247,14.17,28.1,443,331,240,96,22,33,46,22,22,0,0,26,43,34,111,66,9,25,25,50.00
206,8476880,Tom Wilson,WSH,R,https://assets.nhle.com/mugs/nhl/20212022/WSH/8476880.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,tomwilson,78,1449.4166666667,24,28,14,14,52,53.06,151,15.89,20.17,279,226,187,96,12,17,98,32,24,6,2,33,44,36,240,142,50,22,30,42.31
207,8480064,Josh Norris,OTT,C,https://assets.nhle.com/mugs/nhl/20212022/OTT/8480064.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,joshnorris,66,1226.2166666667,35,20,7,13,55,61.11,172,20.35,20.3,319,246,189,68,6,20,16,8,8,0,0,18,32,24,79,96,39,529,507,51.06
208,8478493,Joel Eriksson Ek,MIN,C,https://assets.nhle.com/mugs/nhl/20212022/MIN/8478493.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,joelerikssonek,77,1430.5333333333,26,23,11,12,49,50.52,224,11.61,23.81,331,277,210,126,11,24,28,14,14,0,0,27,12,30,138,125,39,697,768,47.58
209,8476346,Johnny Gaudreau,CGY,L,https://assets.nhle.com/mugs/nhl/20212022/CGY/8476346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,johnnygaudreau,82,1522.9833333333,40,75,52,23,115,72.78,262,15.27,28.65,463,348,259,87,19,25,26,9,8,0,1,24,81,50,10,39,9,1,0,100.00
210,8477215,Danny DeKeyser,DET,D,https://assets.nhle.com/mugs/nhl/20212022/DET/8477215.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dannydekeyser,59,1091.75,0,11,6,5,11,28.95,57,0.00,2.81,119,73,34,5,3,7,26,13,13,0,0,0,21,7,49,49,86,0,0,-
211,8480113,Alex Iafallo,LAK,L,https://assets.nhle.com/mugs/nhl/20212022/LAK/8480113.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,alexiafallo,79,1461.6666666667,17,20,10,10,37,52.11,215,7.91,22.66,345,293,209,94,13,23,8,4,4,0,0,11,14,46,48,70,19,15,17,46.88
212,8476331,Dylan DeMelo,WPG,D,https://assets.nhle.com/mugs/nhl/20212022/WPG/8476331.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,dylandemelo,76,1405.9333333333,1,12,6,6,13,25.00,78,1.28,3.58,141,98,31,7,3,9,28,14,14,0,0,8,49,17,113,113,104,0,0,-
213,8476826,Yanni Gourde,SEA,C,https://assets.nhle.com/mugs/nhl/20212022/SEA/8476826.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,yannigourde,74,1367.6,21,27,20,7,48,72.73,128,16.41,14.62,246,186,136,68,10,11,45,18,15,3,0,22,38,54,77,98,29,444,453,49.50
214,8474564,Steven Stamkos,TBL,C,https://assets.nhle.com/mugs/nhl/20212022/TBL/8474564.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,stevenstamkos,81,1495.1833333333,42,64,43,21,106,75.71,241,17.43,25.41,401,323,219,71,18,21,36,18,18,0,0,10,24,30,93,76,17,543,521,51.03
215,8470794,Joe Pavelski,DAL,C,https://assets.nhle.com/mugs/nhl/20212022/DAL/8470794.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,joepavelski,82,1514.8666666667,27,54,30,24,81,70.43,216,12.50,29.31,374,312,247,150,11,32,14,7,7,0,0,18,44,35,104,59,67,394,357,52.46
216,8471303,Alexander Edler,LAK,D,https://assets.nhle.com/mugs/nhl/20212022/LAK/8471303.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,alexedler,41,756.96666666667,3,16,7,9,19,46.34,54,5.56,2.17,119,80,35,9,4,11,34,17,17,0,0,11,16,9,56,77,22,0,0,-
217,8475768,Jaden Schwartz,SEA,C,https://assets.nhle.com/mugs/nhl/20212022/SEA/8475768.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,jadenschwartz,37,682.85,8,15,10,5,23,62.16,101,7.92,10.19,168,140,99,44,3,7,14,7,7,0,0,11,16,28,42,60,13,17,18,48.57
218,8482116,Tim Stützle,OTT,C,https://assets.nhle.com/mugs/nhl/20212022/OTT/8482116.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,timstutzle,79,1454.5,22,36,22,14,58,67.44,177,12.43,21.83,314,241,212,86,8,28,37,17,16,1,0,45,51,38,125,130,48,180,293,38.05
219,8477949,Alex Tuch,BUF,R,https://assets.nhle.com/mugs/nhl/20212022/BUF/8477949.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,alextuch,50,917.35,12,26,15,11,38,58.46,139,8.63,15.36,228,191,138,60,12,13,14,7,7,0,0,9,25,40,32,23,46,9,14,39.13
220,8480336,Sean Walker,LAK,D,https://assets.nhle.com/mugs/nhl/20212022/LAK/8480336.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,seanwalker,6,110.23333333333,0,2,1,1,2,66.67,18,0.00,0.72,32,22,14,2,2,3,4,2,2,0,0,0,1,1,9,7,9,0,0,-
221,8475913,Mark Stone,VGK,R,https://assets.nhle.com/mugs/nhl/20212022/VGK/8475913.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,markstone,37,678.7,9,21,15,6,30,61.22,71,12.68,11.11,118,94,84,42,4,6,8,4,4,0,0,8,29,56,19,30,23,13,16,44.83
222,8480196,Jacob Bryson,BUF,D,https://assets.nhle.com/mugs/nhl/20212022/BUF/8480196.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,jakebryson,73,1338.9833333333,1,9,8,1,10,16.67,43,2.33,1.35,85,51,27,3,1,2,12,6,6,0,0,11,25,24,55,111,70,0,0,-
223,8471215,Evgeni Malkin,PIT,C,https://assets.nhle.com/mugs/nhl/20212022/PIT/8471215.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,evgenimalkin,41,751.51666666667,20,22,10,12,42,73.68,129,15.50,13.1,203,158,126,48,2,16,24,11,11,0,0,13,48,41,21,46,15,164,212,43.62
224,8476458,Ryan Strome,NYR,C,https://assets.nhle.com/mugs/nhl/20212022/NYR/8476458.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,ryanstrome,74,1356.0833333333,21,33,18,15,54,49.09,161,13.04,18.62,257,216,155,79,10,13,69,29,27,1,1,15,37,32,41,61,17,362,456,44.25
225,8478519,Anthony Cirelli,TBL,C,https://assets.nhle.com/mugs/nhl/20212022/TBL/8478519.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,anthonycirelli,76,1389.9666666667,17,26,13,13,43,58.90,146,11.64,17.64,260,202,186,86,12,18,70,24,20,2,2,40,13,60,75,113,29,440,507,46.46
226,8477402,Pavel Buchnevich,STL,L,https://assets.nhle.com/mugs/nhl/20212022/STL/8477402.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,pavelbuchnevich,73,1335.65,30,46,22,24,76,71.03,199,15.08,20.48,304,252,188,71,10,13,32,12,11,0,1,17,41,46,57,73,15,13,26,33.33
227,8474056,P.K. Subban,NJD,D,https://assets.nhle.com/mugs/nhl/20212022/NJD/8474056.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,pksubban,77,1408.2166666667,5,17,8,9,22,33.33,114,4.39,5.09,264,172,67,6,3,10,80,25,20,2,3,10,51,23,69,72,56,0,0,-
228,8477851,Jordan Oesterle,DET,D,https://assets.nhle.com/mugs/nhl/20212022/DET/8477851.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,jordanoesterle,45,822.91666666667,2,6,4,2,8,27.59,63,3.17,2.01,101,77,28,0,1,2,4,2,2,0,0,0,17,6,27,82,39,0,0,-
229,8476874,Olli Maatta,LAK,D,https://assets.nhle.com/mugs/nhl/20212022/LAK/8476874.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,ollimaatta,66,1206.6833333333,1,7,2,5,8,15.38,61,1.64,2.51,139,87,34,2,5,3,10,4,4,0,0,1,37,10,67,122,29,0,0,-
230,8476448,William Karlsson,VGK,C,https://assets.nhle.com/mugs/nhl/20212022/VGK/8476448.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,willkarlsson,67,1224.8833333333,12,23,12,11,35,55.56,135,8.89,15.51,237,192,157,77,4,19,10,5,5,0,0,11,34,44,42,90,38,508,475,51.68
231,8477939,William Nylander,TOR,R,https://assets.nhle.com/mugs/nhl/20212022/TOR/8477939.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,willnylander,81,1480.1166666667,34,46,34,12,80,66.12,256,13.28,27.33,467,365,286,114,16,32,16,8,8,0,0,9,33,59,19,90,30,34,31,52.31
232,8474584,Michael Del Zotto,OTT,D,https://assets.nhle.com/mugs/nhl/20212022/OTT/8474584.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,michaeldelzotto,26,474.66666666667,3,10,4,6,13,46.43,35,8.57,1.13,81,51,14,1,0,2,4,2,2,0,0,0,17,5,42,32,32,0,0,-
233,8477951,Nick Schmaltz,ARI,C,https://assets.nhle.com/mugs/nhl/20212022/ARI/8477951.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,nickschmaltz,63,1149.5833333333,23,36,27,9,59,74.68,123,18.70,15.28,212,163,129,55,9,14,14,7,7,0,0,9,42,52,15,75,25,114,125,47.70
234,8474715,Cameron Atkinson,PHI,R,https://assets.nhle.com/mugs/nhl/20212022/PHI/8474715.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,camatkinson,73,1331.9333333333,23,27,20,7,50,67.57,215,10.70,23.04,331,273,197,98,16,29,10,5,5,0,0,6,28,37,20,38,42,5,12,29.41
235,8478873,Troy Terry,ANA,R,https://assets.nhle.com/mugs/nhl/20212022/ANA/8478873.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,troyterry,75,1367.7333333333,37,30,15,15,67,75.28,192,19.27,24.16,327,264,226,98,12,19,26,13,13,0,0,31,46,35,6,109,22,1,8,11.11
236,8480058,Pierre-Olivier Joseph,PIT,D,https://assets.nhle.com/mugs/nhl/20212022/PIT/8480058.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,pierreolivierjoseph,4,72.9,0,0,0,0,0,0.00,7,0.00,0.29,13,9,2,1,0,1,2,1,1,0,0,1,1,5,6,5,4,0,0,-
237,8475179,Dmitry Kulikov,MIN,D,https://assets.nhle.com/mugs/nhl/20212022/MIN/8475179.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,dmitrykulikov,80,1455.6666666667,7,17,11,6,24,34.78,74,9.46,4.58,168,112,51,11,4,13,39,18,17,1,0,16,31,16,100,127,97,0,0,-
238,8477451,Ryan Hartman,MIN,R,https://assets.nhle.com/mugs/nhl/20212022/MIN/8477451.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,ryanhartman,82,1490.8,34,31,21,10,65,58.04,239,14.23,25.95,421,341,240,83,13,30,95,39,35,3,1,35,30,35,72,88,44,513,631,44.84
239,8470638,Patrice Bergeron,BOS,C,https://assets.nhle.com/mugs/nhl/20212022/BOS/8470638.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,patricebergeron,73,1327.15,25,40,19,21,65,65.66,293,8.53,29.45,427,369,278,115,14,33,32,16,16,0,0,12,21,37,78,52,43,991,609,61.94
240,8478430,Oliver Kylington,CGY,D,https://assets.nhle.com/mugs/nhl/20212022/CGY/8478430.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,oliverkylington,73,1325.5333333333,9,22,8,14,31,35.23,138,6.52,7.61,277,194,85,16,4,12,14,7,7,0,0,8,56,24,40,97,69,0,0,-
241,8480231,Jakub Galvas,CHI,D,https://assets.nhle.com/mugs/nhl/20212022/CHI/8480231.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,jakubgalvas,6,108.95,0,0,0,0,0,0.00,8,0.00,0.52,17,10,5,2,0,1,0,0,0,0,0,0,4,1,2,8,5,0,0,-
242,8482078,Lucas Raymond,DET,L,https://assets.nhle.com/mugs/nhl/20212022/DET/8482078.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,lucasraymond,82,1488.8666666667,23,34,15,19,57,65.52,184,12.50,19.32,287,224,191,79,5,20,16,8,8,0,0,20,36,26,62,110,24,12,19,38.71
243,8475790,Erik Gudbranson,CGY,D,https://assets.nhle.com/mugs/nhl/20212022/CGY/8475790.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,erikgudbranson,78,1414.15,6,11,5,6,17,31.48,129,4.65,4.03,268,181,41,4,6,12,68,24,18,6,0,14,42,20,145,164,77,0,0,-
244,8474618,Marco Scandella,STL,D,https://assets.nhle.com/mugs/nhl/20212022/STL/8474618.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,marcoscandella,70,1269.5,3,11,5,6,14,21.88,76,3.95,4.24,142,105,41,12,5,5,18,9,9,0,0,2,38,18,106,80,64,0,0,-
245,8476479,Phillip Danault,LAK,C,https://assets.nhle.com/mugs/nhl/20212022/LAK/8476479.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,phillipdanault,79,1431.9333333333,27,24,14,10,51,62.96,194,13.92,25.1,299,260,209,118,5,27,38,16,14,2,0,16,29,22,74,101,24,676,586,53.57
246,8480027,Jason Robertson,DAL,L,https://assets.nhle.com/mugs/nhl/20212022/DAL/8480027.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,jasonrobertson,74,1340.2333333333,41,38,19,19,79,69.30,220,18.64,26.29,400,293,243,111,7,35,22,11,11,0,0,7,50,48,50,68,22,0,0,-
247,8475762,Derek Forbort,BOS,D,https://assets.nhle.com/mugs/nhl/20212022/BOS/8475762.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,derekforbort,76,1375.9666666667,4,10,3,7,14,27.45,64,6.25,1.96,132,90,24,4,4,5,48,17,14,2,1,14,32,15,133,135,97,0,0,-
248,8476887,Filip Forsberg,NSH,L,https://assets.nhle.com/mugs/nhl/20212022/NSH/8476887.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,filipforsberg,69,1248.75,42,42,27,15,84,72.41,226,18.58,24.75,424,333,241,81,16,20,22,11,11,0,0,24,56,53,112,59,43,1,0,100.00
249,8475166,John Tavares,TOR,C,https://assets.nhle.com/mugs/nhl/20212022/TOR/8475166.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,johntavares,79,1427.5166666667,27,49,21,28,76,63.87,237,11.39,33.89,429,347,320,160,10,34,32,16,16,0,0,18,65,40,90,95,43,813,529,60.58
250,8477940,Nikolaj Ehlers,WPG,L,https://assets.nhle.com/mugs/nhl/20212022/WPG/8477940.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,nikolajehlers,62,1120.2666666667,28,27,18,9,55,69.62,245,11.43,22.59,450,342,246,73,13,31,20,10,10,0,0,24,44,41,32,55,22,2,1,66.67
251,8478449,Roope Hintz,DAL,C,https://assets.nhle.com/mugs/nhl/20212022/DAL/8478449.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,roopehintz,80,1442.8833333333,37,35,22,13,72,66.67,213,17.37,28.45,367,304,280,127,9,30,28,14,14,0,0,18,49,24,82,86,52,357,317,52.97
252,8481523,Kirby Dach,CHI,C,https://assets.nhle.com/mugs/nhl/20212022/CHI/8481523.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,kirbydach,70,1262.5666666667,9,17,9,8,26,44.83,116,7.76,13.36,198,157,124,63,7,11,43,20,19,1,0,14,17,42,49,145,39,179,366,32.84
253,8478445,Mathew Barzal,NYI,C,https://assets.nhle.com/mugs/nhl/20212022/NYI/8478445.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,mattbarzal,73,1315.4333333333,15,44,25,19,59,78.67,161,9.32,16.79,252,208,156,68,8,12,18,9,9,0,0,23,82,43,36,63,16,234,271,46.34
254,8475462,Radko Gudas,FLA,D,https://assets.nhle.com/mugs/nhl/20212022/FLA/8475462.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,radkogudas,77,1387.2166666667,3,13,7,6,16,21.05,100,3.00,3.68,222,144,48,6,7,10,105,38,30,7,1,29,57,28,355,140,115,0,0,-
255,8476483,Rickard Rakell,PIT,R,https://assets.nhle.com/mugs/nhl/20212022/PIT/8476483.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,rickardrakell,70,1258.8,20,21,12,9,41,52.56,184,10.87,18.83,342,265,199,78,8,13,12,6,6,0,0,8,34,28,99,98,43,36,43,45.57
256,8474586,Jordan Eberle,SEA,R,https://assets.nhle.com/mugs/nhl/20212022/SEA/8474586.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,jordaneberle,79,1418.2333333333,21,23,13,10,44,62.86,164,12.80,18.86,310,239,200,90,10,13,14,7,7,0,0,7,34,50,48,85,38,6,14,30.00
257,8477416,Oliver Bjorkstrand,CBJ,R,https://assets.nhle.com/mugs/nhl/20212022/CBJ/8477416.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,oliverbjorkstrand,80,1435.55,28,29,18,11,57,67.86,215,13.02,25.54,402,312,230,93,11,32,16,8,8,0,0,22,33,57,85,96,28,10,13,43.48
258,8475763,Kevin Hayes,PHI,R,https://assets.nhle.com/mugs/nhl/20212022/PHI/8475763.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,kevinhayes,48,860.33333333333,10,21,13,8,31,72.09,126,7.94,10.0,209,160,89,28,9,13,26,9,8,0,1,12,20,30,36,22,12,260,347,42.83
259,8481533,Trevor Zegras,ANA,C,https://assets.nhle.com/mugs/nhl/20212022/ANA/8481533.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,trevorzegras,75,1342.9,23,38,21,17,61,79.22,181,12.71,17.17,333,251,182,58,10,20,50,20,19,0,1,28,71,40,56,100,23,217,327,39.89
260,8477986,Brandon Montour,FLA,D,https://assets.nhle.com/mugs/nhl/20212022/FLA/8477986.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,brandonmontour,81,1450.3666666667,11,26,10,16,37,42.53,153,7.19,9.4,298,219,106,24,7,18,48,23,23,0,0,13,49,26,64,108,64,0,0,-
261,8479314,Matthew Tkachuk,CGY,L,https://assets.nhle.com/mugs/nhl/20212022/CGY/8479314.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,matttkachuk,82,1467.6,42,62,39,23,104,70.75,253,16.60,35.71,455,374,300,157,8,27,68,33,33,0,0,35,91,41,93,57,18,20,23,46.51
262,8479420,Tage Thompson,BUF,C,https://assets.nhle.com/mugs/nhl/20212022/BUF/8479420.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,tagethompson,78,1394.8666666667,38,30,15,15,68,68.69,253,15.02,23.22,457,348,224,70,14,30,37,13,11,1,1,15,42,49,66,47,24,393,582,40.31
263,8480831,Alec Regula,CHI,D,https://assets.nhle.com/mugs/nhl/20212022/CHI/8480831.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,alecregula,15,268.18333333333,1,0,0,0,1,8.33,18,5.56,0.73,41,24,8,1,1,1,12,6,6,0,0,5,13,8,21,30,21,0,0,-
264,8476389,Vincent Trocheck,CAR,C,https://assets.nhle.com/mugs/nhl/20212022/CAR/8476389.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,vincenttrocheck,81,1447.7833333333,21,30,16,14,51,53.68,168,12.50,23.88,300,254,212,116,13,20,78,32,29,2,1,28,42,50,185,123,38,680,565,54.62
265,8477505,Alexander Wennberg,SEA,C,https://assets.nhle.com/mugs/nhl/20212022/SEA/8477505.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,alexwennberg,80,1427.5166666667,11,26,16,10,37,59.68,95,11.58,9.07,152,119,86,50,2,10,28,14,14,0,0,12,37,45,47,87,38,555,635,46.64
266,8474679,Gustav Nyquist,CBJ,C,https://assets.nhle.com/mugs/nhl/20212022/CBJ/8474679.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,gustavnyquist,82,1463.2333333333,18,35,24,11,53,55.79,122,14.75,14.13,208,169,137,65,6,16,26,13,13,0,0,17,25,46,41,87,49,14,16,46.67
267,8475794,Tyler Seguin,DAL,C,https://assets.nhle.com/mugs/nhl/20212022/DAL/8475794.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,tylerseguin,81,1442.8666666667,24,25,17,8,49,59.76,218,11.01,19.61,345,280,194,84,11,17,30,15,15,0,0,15,48,26,96,42,32,464,364,56.04
268,8475796,Mark Pysyk,BUF,D,https://assets.nhle.com/mugs/nhl/20212022/BUF/8475796.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,markpysyk,68,1210.7833333333,3,9,3,6,12,30.00,64,4.69,3.9,126,99,32,12,2,4,16,8,8,0,0,3,20,21,41,58,79,0,0,-
269,8475170,Brayden Schenn,STL,C,https://assets.nhle.com/mugs/nhl/20212022/STL/8475170.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,braydenschenn,62,1101.9666666667,24,34,27,7,58,62.37,111,21.62,14.23,197,152,145,62,6,10,33,12,9,3,0,11,28,42,119,42,16,285,293,49.31
270,8475191,Reilly Smith,VGK,R,https://assets.nhle.com/mugs/nhl/20212022/VGK/8475191.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,reillysmith,56,995.88333333333,16,22,13,9,38,66.67,150,10.67,17.49,250,199,166,75,11,18,6,3,3,0,0,9,42,29,55,66,22,4,4,50.00
