,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
301,John Carlson,WSH,D,72,1635.1,9,28,18,10,37,46.25,180,5.00,10.29,361,269,81,21,9,18,10,5,5,0,0,12,88,51,58,60,127,0,0,-
302,Cody Goloubef,COL,D,33,560.65,0,5,2,3,5,29.41,35,0.00,0.79,62,43,12,0,0,5,25,11,10,1,0,4,7,5,30,15,33,0,0,-
303,Roman Josi,NSH,D,72,1805.3833333333,12,37,20,17,49,45.79,218,5.50,11.4,410,286,110,18,6,23,18,9,9,0,0,15,41,16,54,88,119,0,0,-
304,Justin Schultz,PIT,D,78,1594.9833333333,12,39,15,24,51,43.59,155,7.74,8.6,294,200,93,14,5,17,34,17,17,0,0,5,37,22,67,162,116,0,0,-
305,Aaron Ness,WSH,D,2,25.666666666667,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,-
306,Patrick Wiercioch,COL,D,57,949.98333333333,4,8,3,5,12,57.14,63,6.35,2.24,137,86,27,5,2,4,23,10,9,1,0,6,15,6,52,52,57,0,0,-
307,Zac Dalpe,MIN,C,9,77.0,1,2,0,2,3,60.00,8,12.50,0.57,14,11,7,3,1,2,9,3,2,1,0,3,0,3,5,4,5,27,32,45.76
308,Cameron Gaunce,PIT,D,12,150.21666666667,1,3,3,0,4,66.67,8,12.50,0.39,17,14,1,1,0,4,13,5,4,1,0,3,5,2,23,12,10,0,0,-
309,Travis Hamonic,NYI,D,49,1002.3166666667,3,11,6,5,14,41.18,74,4.05,2.81,157,109,28,7,4,7,58,15,9,4,2,11,39,14,58,60,108,0,0,-
310,Derek Stepan,NYR,C,81,1507.2833333333,17,38,24,14,55,66.27,209,8.13,16.82,334,264,157,72,12,17,16,8,8,0,0,7,56,51,26,98,45,716,806,47.04
311,Marco Scandella,MIN,D,71,1302.0333333333,4,9,4,5,13,24.07,88,4.55,3.35,200,123,39,7,2,12,25,11,10,1,0,8,36,28,50,88,85,0,0,-
312,Jimmy Hayes,BOS,R,58,535.35,2,3,2,1,5,29.41,74,2.70,6.53,134,98,72,36,2,8,29,10,7,3,0,8,12,14,74,59,10,14,41,25.45
313,Jori Lehtera,STL,C,64,971.21666666667,7,15,7,8,22,44.00,67,10.45,7.32,100,75,64,40,4,3,34,16,16,0,0,17,14,21,64,80,29,409,423,49.16
314,Michael Stone,"ARI, CGY",D,64,1268.3166666667,3,12,6,6,15,32.61,81,3.70,2.84,186,127,31,2,3,10,32,16,16,0,0,6,26,5,125,86,143,1,0,100.00
315,Adam Henrique,N.J,C,82,1490.1166666667,20,20,13,7,40,63.49,142,14.08,16.09,243,190,158,81,6,14,38,15,14,0,1,19,28,45,88,94,68,585,629,48.19
316,Lance Bouma,CGY,C,61,692.13333333333,3,4,1,3,7,38.89,53,5.66,5.79,94,78,57,33,7,3,35,13,10,3,0,15,9,17,127,62,44,4,8,33.33
317,David Warsofsky,PIT,D,7,110.13333333333,0,1,1,0,1,20.00,14,0.00,0.49,31,23,4,0,0,0,6,3,3,0,0,0,3,2,3,3,12,0,0,-
318,Dale Weise,PHI,R,64,824.43333333333,8,7,4,3,15,46.88,94,8.51,8.34,144,122,88,36,2,6,37,9,5,3,1,8,14,13,135,70,24,3,0,100.00
319,TJ Brodie,CGY,D,82,1933.65,6,30,14,16,36,45.00,78,7.69,5.62,208,131,57,12,3,9,24,12,12,0,0,16,76,57,30,76,115,0,0,-
320,Gustav Nyquist,DET,R,76,1325.0333333333,12,36,22,14,48,66.67,165,7.27,18.66,292,228,184,87,4,21,18,9,9,0,0,16,35,32,54,72,20,4,1,80.00
321,Derek Grant,"BUF, NSH",C,46,448.96666666667,0,4,2,2,4,57.14,40,0.00,4.08,66,59,30,20,6,1,24,9,7,2,0,4,9,10,27,21,29,201,183,52.34
322,Matt Calvert,CBJ,L,65,867.56666666667,10,5,2,3,15,50.00,92,10.87,11.27,154,126,99,62,10,9,48,17,14,2,1,13,15,23,61,88,34,2,14,12.50
323,Greg Pateryn,"DAL, MTL",D,36,555.2,1,8,1,7,9,40.91,42,2.38,1.4,90,65,15,0,2,2,10,5,5,0,0,0,22,4,69,60,66,0,0,-
324,Mark Borowiecki,OTT,D,70,980.75,1,2,2,0,3,12.50,50,2.00,1.98,115,74,28,3,4,6,154,48,32,14,2,34,18,6,364,137,90,1,0,100.00
325,Philip Larsen,VAN,D,26,427.91666666667,1,5,4,1,6,46.15,32,3.13,1.96,87,49,23,5,1,2,4,2,2,0,0,0,14,4,12,26,22,0,0,-
326,Matt Martin,TOR,L,82,729.6,5,4,2,2,9,45.00,66,7.58,6.41,113,96,63,31,6,9,123,34,19,13,2,36,13,16,300,109,26,0,11,0.00
327,Cam Atkinson,CBJ,R,82,1482.8666666667,35,27,18,9,62,67.39,240,14.58,25.83,400,303,231,89,12,29,22,11,11,0,0,9,21,36,33,41,34,2,1,66.67
328,Jared Spurgeon,MIN,D,76,1826.5166666667,10,28,16,12,38,36.19,144,6.94,8.39,272,199,63,17,0,16,20,10,10,0,0,11,22,23,49,125,140,0,0,-
329,Mark Barberio,"COL, MTL",D,60,1095.6666666667,2,11,6,5,13,31.71,80,2.50,4.92,198,129,45,8,1,8,14,7,7,0,0,4,33,16,20,62,55,0,0,-
330,Luke Witkowski,T.B,D,34,335.6,0,4,0,4,4,40.00,24,0.00,1.88,42,31,19,7,2,6,39,15,12,3,0,6,8,3,81,52,21,0,0,-
331,Ben Smith,"COL, TOR",R,40,458.65,2,2,1,1,4,44.44,30,6.67,3.74,56,44,37,20,2,2,4,2,2,0,0,3,5,9,29,57,41,241,227,51.50
332,Tommy Wingels,"OTT, S.J",C,73,766.63333333333,7,5,4,1,12,63.16,81,8.64,7.21,116,101,67,40,5,14,27,12,11,1,0,17,15,13,126,112,47,111,149,42.69
333,Zach Redmond,MTL,D,16,196.96666666667,0,5,1,4,5,41.67,12,0.00,0.36,35,19,8,1,1,2,2,1,1,0,0,0,6,5,25,24,13,0,0,-
334,Matt Bartkowski,CGY,D,24,369.3,1,1,0,1,2,15.38,16,6.25,0.65,49,28,15,1,0,0,26,6,3,2,1,3,13,3,46,21,12,0,0,-
335,Dalton Prout,"CBJ, N.J",D,29,405.03333333333,0,6,2,4,6,30.00,13,0.00,0.4,36,21,6,0,1,1,44,15,12,2,1,4,12,3,44,17,24,0,0,-
336,Jordie Benn,"DAL, MTL",D,71,1298.3333333333,4,13,7,6,17,41.46,68,5.88,4.18,180,116,37,6,1,13,28,14,14,0,0,10,49,14,64,69,144,0,0,-
337,Antoine Roussel,DAL,L,60,931.1,12,15,11,4,27,60.00,82,14.63,8.95,162,121,99,59,3,10,115,36,25,9,2,32,37,16,69,101,45,7,9,43.75
338,Tyler Johnson,T.B,C,66,1242.2333333333,19,26,12,14,45,61.64,130,14.62,13.95,250,195,147,56,11,10,28,14,14,0,0,14,32,26,46,64,30,583,539,51.96
339,Brian Lashoff,DET,D,5,62.566666666667,0,0,0,0,0,0.00,1,0.00,0.06,5,2,1,0,0,0,0,0,0,0,0,0,1,0,8,7,4,0,0,-
340,Mike Hoffman,OTT,"C, L",74,1301.8833333333,26,35,24,11,61,68.54,224,11.61,19.75,415,312,169,53,9,24,51,20,18,1,1,8,54,45,41,49,21,12,9,57.14
341,Tyler Bozak,TOR,C,78,1281.5,18,37,24,13,55,61.80,145,12.41,17.69,238,199,166,80,7,13,30,14,14,0,0,11,48,52,45,82,26,774,592,56.66
342,Jordan Schroeder,MIN,C,37,361.83333333333,6,7,4,3,13,86.67,37,16.22,2.42,55,49,28,8,3,2,0,0,0,0,0,4,5,11,29,23,15,19,21,47.50
343,Marcus Johansson,WSH,L,82,1392.4333333333,24,34,18,16,58,58.59,129,18.60,15.04,220,165,135,57,4,14,10,5,5,0,0,17,48,40,32,109,22,13,15,46.43
344,Kyle Palmieri,N.J,"C, R",80,1387.9166666667,26,27,13,14,53,67.95,192,13.54,19.12,372,276,185,70,6,24,44,15,12,2,1,34,34,29,124,110,36,12,17,41.38
345,Simon Despres,ANA,D,1,16.133333333333,0,0,0,0,0,-,1,0.00,0.04,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,-
346,Ryan O'Reilly,BUF,C,72,1545.0,20,35,21,14,55,63.22,189,10.58,17.71,297,245,162,78,12,18,10,4,4,0,0,26,27,58,21,45,45,1039,752,58.01
347,Kyle Clifford,L.A,L,73,782.8,6,6,6,0,12,75.00,122,4.92,10.43,199,166,102,50,7,16,92,24,11,12,1,20,7,17,146,97,7,2,3,40.00
348,Alex Chiasson,CGY,R,81,1084.4833333333,12,12,5,7,24,63.16,104,11.54,9.84,165,131,96,57,9,8,46,16,13,2,1,10,22,32,74,93,18,7,22,24.14
349,Jakob Silfverberg,ANA,R,79,1460.2666666667,23,26,15,11,49,72.06,227,10.13,22.95,383,303,235,96,26,24,20,10,10,0,0,17,38,46,47,138,46,1,6,14.29
350,Anton Lander,EDM,C,22,215.03333333333,1,3,1,2,4,44.44,12,8.33,0.86,21,17,8,1,0,0,6,3,3,0,0,0,4,8,28,13,7,79,62,56.03
351,John Tavares,NYI,C,77,1572.25,28,38,21,17,66,68.75,260,10.77,33.83,471,361,314,131,21,23,38,19,19,0,0,32,81,63,42,68,20,824,804,50.61
352,Victor Hedman,T.B,D,79,1936.25,16,56,34,22,72,59.02,166,9.64,11.89,408,270,92,14,3,19,47,22,21,1,0,22,73,39,93,116,132,0,0,-
353,Matt Duchene,COL,C,77,1409.4166666667,18,23,14,9,41,75.93,160,11.25,19.32,275,227,175,89,12,18,12,6,6,0,0,15,46,60,42,71,41,687,411,62.57
354,Evander Kane,BUF,L,70,1344.1333333333,28,15,8,7,43,74.14,260,10.77,19.27,440,341,199,95,18,20,113,37,32,1,4,24,33,34,109,92,29,55,67,45.08
355,Brayden Schenn,PHI,C,79,1405.6833333333,25,30,17,13,55,61.11,178,14.04,24.83,317,261,226,117,3,27,38,16,14,2,0,20,36,18,189,109,42,232,262,46.96
356,Oliver Ekman-Larsson,ARI,D,79,1944.6166666667,12,27,9,18,39,44.83,145,8.28,9.08,330,224,81,16,4,15,48,24,24,0,0,21,48,18,112,118,85,0,0,-
357,Nazem Kadri,TOR,C,82,1359.5,32,29,15,14,61,70.93,236,13.56,26.17,430,336,258,112,15,22,95,39,35,3,1,34,59,58,124,188,31,544,590,47.97
358,Magnus Paajarvi,STL,L,32,388.98333333333,8,5,3,2,13,65.00,51,15.69,4.48,81,63,51,31,3,4,6,3,3,0,0,5,0,11,29,39,16,1,2,33.33
359,Ryan Ellis,NSH,D,71,1700.8666666667,16,22,13,9,38,41.30,140,11.43,7.4,281,197,65,8,4,16,29,9,7,1,1,22,41,37,64,68,137,0,0,-
360,Calvin de Haan,NYI,D,82,1627.55,5,20,11,9,25,33.33,116,4.31,5.56,252,174,48,8,5,13,36,15,13,2,0,12,53,24,139,112,190,0,0,-
361,Zack Kassian,EDM,R,79,971.91666666667,7,17,8,9,24,64.86,110,6.36,9.52,163,137,99,57,8,12,101,32,23,7,2,16,39,21,201,63,16,4,7,36.36
362,Dmitry Kulikov,BUF,D,47,1029.4333333333,2,3,1,2,5,25.00,42,4.76,2.01,114,69,22,1,2,5,26,12,12,0,0,5,32,18,60,97,72,0,0,-
363,Peter Holland,"ARI, TOR",C,48,612.0,5,7,3,4,12,63.16,79,6.33,7.42,127,108,76,33,4,10,22,11,11,0,0,9,16,21,37,37,9,228,274,45.42
364,Nick Leddy,NYI,D,81,1840.1666666667,11,35,17,18,46,47.42,137,8.03,8.39,288,207,85,15,3,13,12,6,6,0,0,7,48,26,77,68,109,0,0,-
365,Chris Kreider,NYR,"C, L",75,1275.3666666667,28,25,18,7,53,68.83,186,15.05,25.7,318,271,219,130,15,19,58,26,24,2,0,21,33,17,132,86,30,5,4,55.56
366,Jacob Josefson,N.J,C,38,465.4,1,9,3,6,10,55.56,44,2.27,4.39,84,72,48,19,5,4,16,8,8,0,0,4,9,7,31,45,12,162,151,51.76
367,John Moore,N.J,D,63,1195.5166666667,12,10,4,6,22,48.89,102,11.76,5.13,229,156,42,10,4,7,39,14,12,1,1,9,41,7,68,83,61,0,0,-
368,Brayden McNabb,L.A,D,49,738.2,2,2,0,2,4,21.05,47,4.26,2.44,125,74,36,6,3,6,54,18,12,6,0,12,32,10,110,86,54,0,0,-
369,Reilly Smith,FLA,R,80,1468.2666666667,15,22,9,13,37,60.66,160,9.38,16.04,287,212,159,70,13,17,17,7,6,1,0,10,39,49,75,80,34,3,3,50.00
370,Taylor Beck,"EDM, NYR",L,5,44.05,0,0,0,0,0,-,5,0.00,0.31,11,5,4,3,0,0,4,2,2,0,0,0,2,1,5,6,0,0,1,0.00
371,Tomas Tatar,DET,L,82,1415.6666666667,25,21,12,9,46,64.79,166,15.06,19.58,321,242,203,80,7,11,26,13,13,0,0,17,38,34,92,97,24,8,5,61.54
372,Tyson Barrie,COL,D,74,1724.7666666667,7,31,20,11,38,58.46,182,3.85,9.98,409,279,92,20,6,26,18,9,9,0,0,9,51,22,32,91,75,0,0,-
373,Eric Gelinas,COL,D,27,312.73333333333,0,1,0,1,1,10.00,29,0.00,0.75,62,43,5,0,1,2,12,6,6,0,0,1,6,3,32,23,16,0,1,0.00
374,Dmitry Orlov,WSH,D,82,1601.7833333333,6,27,19,8,33,38.37,125,4.80,5.95,249,167,63,10,5,16,51,24,23,1,0,13,50,34,122,85,94,0,0,-
375,Brandon Pirri,NYR,"C, R",60,736.63333333333,8,10,6,4,18,43.90,96,8.33,10.49,201,146,87,29,5,13,25,11,10,1,0,10,26,22,41,50,20,140,103,57.61
376,Brian Dumoulin,PIT,D,70,1438.2333333333,1,14,7,7,15,24.59,78,1.28,3.68,182,104,46,12,5,14,14,7,7,0,0,9,37,25,113,179,99,0,0,-
377,Richard Panik,CHI,R,82,1208.1666666667,22,22,12,10,44,61.11,155,14.19,17.49,270,206,164,72,5,18,56,20,17,2,1,19,23,30,147,135,45,2,5,28.57
378,Anton Rodin,VAN,R,3,26.733333333333,0,1,0,1,1,100.00,2,0.00,0.19,5,3,2,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,-
379,Drew Shore,VAN,C,14,167.51666666667,0,2,2,0,2,66.67,11,0.00,0.96,18,16,12,2,0,0,4,2,2,0,0,1,5,4,22,15,3,38,33,53.52
380,Mattias Ekholm,NSH,D,82,1923.5833333333,3,20,6,14,23,32.39,120,2.50,7.2,284,188,83,18,3,14,34,17,17,0,0,12,66,38,61,131,108,0,0,-
381,Marcus Foligno,BUF,L,80,1237.7333333333,13,10,4,6,23,56.10,97,13.40,9.84,175,139,92,55,13,7,73,23,14,9,0,31,35,33,279,90,57,1,4,20.00
382,Sami Vatanen,ANA,D,71,1538.15,3,21,9,12,24,31.58,117,2.56,7.83,252,170,83,15,5,18,30,14,14,0,0,18,39,15,75,95,128,0,0,-
383,Linden Vey,CGY,R,4,44.066666666667,0,0,0,0,0,-,1,0.00,0.5,5,3,3,3,0,0,0,0,0,0,0,0,2,0,1,2,0,9,15,37.50
384,Craig Smith,NSH,"C, R",78,1078.2,12,17,13,4,29,60.42,155,7.74,16.28,317,236,162,75,11,17,30,15,15,0,0,15,35,34,93,88,16,51,60,45.95
385,Chris Wideman,OTT,D,76,1060.95,5,12,8,4,17,41.46,123,4.07,4.51,249,160,57,7,3,10,46,20,18,2,0,13,35,14,68,102,68,0,0,-
386,Casey Cizikas,NYI,C,59,820.5,8,17,13,4,25,73.53,82,9.76,9.11,127,102,75,45,5,13,28,14,14,0,0,13,24,36,144,61,58,420,426,49.65
387,David Savard,CBJ,D,74,1615.6666666667,6,17,8,9,23,30.26,135,4.44,6.53,264,200,65,14,4,12,44,21,21,0,0,6,44,22,127,115,126,0,0,-
388,Nicolas Deslauriers,BUF,L,42,311.46666666667,0,2,2,0,2,50.00,26,0.00,2.21,46,37,25,12,4,1,38,9,4,4,1,7,3,2,109,26,5,0,3,0.00
389,Cody Eakin,DAL,C,60,1008.9166666667,3,9,7,2,12,40.00,82,3.66,10.0,168,130,95,53,4,10,49,16,12,3,1,15,33,24,65,56,39,524,477,52.35
390,Kevin Connauton,ARI,D,24,315.16666666667,0,1,1,0,1,10.00,21,0.00,0.66,51,35,8,0,0,2,24,8,7,0,1,2,5,4,48,24,22,0,0,-
391,Andrej Nestrasil,CAR,C,19,207.16666666667,1,4,3,1,5,83.33,27,3.70,2.63,39,33,19,13,1,2,2,1,1,0,0,0,8,11,10,14,6,3,7,30.00
392,Gabriel Dumont,T.B,C,39,377.11666666667,2,2,2,0,4,50.00,34,5.88,4.26,66,48,38,24,2,6,27,9,6,3,0,16,5,6,83,62,19,133,109,54.96
393,Wade Megan,STL,C,3,26.4,1,0,0,0,1,50.00,6,16.67,0.46,7,7,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,13,14,48.15
394,Gabriel Bourque,COL,L,6,67.2,0,0,0,0,0,0.00,4,0.00,0.36,9,6,6,0,2,1,0,0,0,0,0,0,0,1,17,4,6,0,1,0.00
395,Seth Helgeson,N.J,D,9,121.21666666667,1,0,0,0,1,25.00,3,33.33,0.2,11,8,4,0,0,0,15,3,0,3,0,3,0,0,16,6,11,0,0,-
396,Byron Froese,"T.B, TOR",C,6,63.3,0,0,0,0,0,-,6,0.00,0.3,9,7,5,1,0,1,5,1,0,1,0,1,2,3,3,5,4,26,30,46.43
397,Ben Chiarot,WPG,D,59,903.95,2,10,4,6,12,34.29,49,4.08,1.79,102,60,27,8,1,2,33,14,13,1,0,4,46,13,78,115,94,0,0,-
398,Erik Haula,MIN,C,72,994.55,15,11,7,4,26,61.90,134,11.19,10.12,210,174,104,41,6,16,28,10,9,0,1,9,18,24,39,68,38,404,346,53.87
399,Garrett Mitchell,WSH,R,1,8.8,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.00
400,Mitch Callahan,DET,R,4,27.25,0,0,0,0,0,-,2,0.00,0.15,6,3,2,1,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,-
401,Curtis McKenzie,DAL,L,53,575.15,6,10,5,5,16,66.67,66,9.09,7.05,116,94,65,37,7,8,65,18,10,7,1,22,10,12,103,44,31,3,3,50.00
402,Anders Lee,NYI,L,81,1262.65,34,18,11,7,52,65.00,191,17.80,23.82,288,251,207,137,15,17,56,25,23,2,0,17,26,22,172,90,34,7,11,38.89
403,Phil Varone,OTT,C,7,55.65,0,0,0,0,0,-,1,0.00,0.22,5,4,3,1,0,0,2,1,1,0,0,1,4,3,3,2,1,15,12,55.56
404,Marcus Kruger,CHI,C,70,981.43333333333,5,12,4,8,17,51.52,83,6.02,7.63,125,105,69,36,3,5,34,17,17,0,0,8,10,24,31,101,62,357,370,49.11
405,Nick Jensen,DET,D,49,870.03333333333,4,9,5,4,13,40.63,59,6.78,2.65,121,82,23,6,0,8,12,6,6,0,0,7,37,10,55,97,56,0,0,-
406,Jordan Nolan,L.A,C,46,499.36666666667,4,4,2,2,8,72.73,39,10.26,3.83,89,68,44,13,3,4,44,16,12,4,0,11,10,5,62,47,7,2,4,33.33
407,Nic Dowd,L.A,C,70,871.9,6,16,10,6,22,73.33,78,7.69,9.5,144,113,91,38,7,9,25,11,10,1,0,7,22,19,145,116,35,338,369,47.81
408,Justin Dowling,DAL,C,9,94.233333333333,0,2,1,1,2,66.67,11,0.00,1.1,21,14,15,6,0,0,2,1,1,0,0,0,1,3,1,8,0,38,31,55.07
409,Brandon Manning,PHI,D,65,1173.65,3,9,4,5,12,33.33,84,3.57,3.52,192,116,41,5,6,8,83,27,18,9,0,25,38,9,121,121,79,0,1,0.00
410,Mike Liambas,NSH,L,1,4.7,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-
411,Brenden Dillon,S.J,D,81,1333.85,2,8,1,7,10,27.78,86,2.33,3.32,202,126,27,5,1,10,60,24,20,4,0,16,34,11,174,126,81,0,0,-
412,Radko Gudas,PHI,D,67,1292.5833333333,6,17,10,7,23,42.59,113,5.31,4.67,299,181,68,8,6,21,91,33,28,3,2,26,40,18,280,135,124,0,0,-
413,Shane Harper,FLA,R,14,144.2,2,1,1,0,3,100.00,13,15.38,1.2,23,18,14,5,2,1,18,6,4,2,0,7,3,4,19,13,0,0,0,-
414,Nate Prosser,MIN,D,39,496.48333333333,2,5,2,3,7,35.00,20,10.00,0.79,52,39,7,0,0,4,12,6,6,0,0,1,10,3,30,73,64,0,0,-
415,Matt Irwin,NSH,D,74,1203.8,3,11,4,7,14,29.17,98,3.06,3.24,217,141,33,4,0,12,26,13,13,0,0,10,39,18,115,133,121,0,0,-
416,Christopher Tanev,VAN,D,53,1078.2833333333,2,8,3,5,10,29.41,39,5.13,1.76,92,63,17,4,0,4,14,7,7,0,0,6,25,15,19,123,91,0,0,-
417,Mats Zuccarello,NYR,"C, R",80,1506.3,15,44,23,21,59,66.29,189,7.94,16.95,327,250,172,64,14,13,26,13,13,0,0,21,54,70,85,94,52,6,7,46.15
418,Calle Jarnkrok,NSH,C,81,1273.8,15,16,7,9,31,58.49,134,11.19,12.79,233,180,129,49,2,8,25,11,10,1,0,19,22,23,49,86,29,452,463,49.40
419,Oscar Lindberg,NYR,C,65,703.91666666667,8,12,6,6,20,71.43,86,9.30,6.6,150,115,71,33,5,7,32,16,16,0,0,8,12,10,94,55,36,299,276,52.00
420,Martin Marincin,TOR,D,25,451.18333333333,1,6,2,4,7,33.33,22,4.55,1.0,67,39,11,2,3,1,16,8,8,0,0,7,15,7,25,28,27,0,0,-
421,Jason Zucker,MIN,L,79,1207.5833333333,22,25,16,9,47,65.28,172,12.79,16.0,292,245,169,78,6,19,30,15,15,0,0,34,23,44,73,90,42,1,4,20.00
422,Tyler Toffoli,L.A,C,63,1044.9,16,18,9,9,34,62.96,165,9.70,18.22,322,240,176,69,7,13,22,10,10,0,0,7,31,19,54,78,4,2,3,40.00
423,Ryan Spooner,BOS,C,78,1099.4833333333,11,28,14,14,39,59.09,145,7.59,12.74,223,181,111,48,10,19,14,7,7,0,0,5,50,36,24,71,17,79,124,38.92
424,Johan Larsson,BUF,C,36,606.68333333333,6,5,2,3,11,52.38,49,12.24,5.64,93,73,58,34,5,7,20,10,10,0,0,8,16,13,33,48,23,261,272,48.97
425,Stephen Johns,DAL,D,61,1113.5833333333,4,6,2,4,10,27.03,91,4.40,3.31,201,138,46,9,9,9,36,15,13,2,0,9,45,20,159,79,130,0,0,-
426,Greg McKegg,"FLA, T.B",C,46,455.51666666667,3,4,3,1,7,46.67,36,8.33,2.86,54,46,27,11,4,2,22,8,6,2,0,10,6,7,48,47,16,90,90,50.00
427,Jordan Weal,PHI,C,23,329.15,8,4,2,2,12,70.59,49,16.33,6.14,73,62,54,29,1,8,10,5,5,0,0,2,6,14,7,45,8,14,14,50.00
428,Michael Bournival,T.B,L,19,192.8,2,1,0,1,3,100.00,25,8.00,2.27,46,39,27,15,5,2,2,1,1,0,0,1,3,6,31,26,8,1,2,33.33
429,Evgeny Kuznetsov,WSH,C,82,1390.1666666667,19,40,23,17,59,70.24,170,11.18,17.4,325,239,192,73,8,15,46,23,23,0,0,22,59,43,57,59,18,456,581,43.97
430,Charlie Coyle,MIN,C,82,1369.5666666667,18,38,26,12,56,69.14,159,11.32,17.75,265,216,154,90,14,22,36,14,13,0,1,23,34,30,101,74,63,114,134,45.97
431,Patrik Nemeth,DAL,D,40,631.15,0,3,2,1,3,15.79,46,0.00,2.51,91,61,26,8,1,7,14,7,7,0,0,4,18,10,45,51,47,0,0,-
432,Jon Merrill,N.J,D,51,946.88333333333,1,5,1,4,6,23.08,48,2.08,1.94,97,72,17,3,1,3,24,12,12,0,0,4,22,16,39,101,68,0,0,-
433,Tyler Pitlick,EDM,R,31,307.65,8,3,2,1,11,84.62,54,14.81,3.85,76,64,45,23,3,4,6,3,3,0,0,4,8,3,70,32,13,8,7,53.33
434,Justin Faulk,CAR,D,75,1735.55,17,20,11,9,37,48.05,225,7.56,11.69,458,318,99,19,7,32,32,15,15,0,0,13,45,53,117,68,84,0,0,-
435,Brock Nelson,NYI,C,81,1267.5,20,25,14,11,45,71.43,173,11.56,15.95,305,215,199,80,11,18,36,17,17,0,0,26,43,43,50,80,48,346,445,43.74
436,Alex Petrovic,FLA,D,49,889.35,1,13,5,8,14,40.00,55,1.82,2.57,110,83,21,1,4,5,79,27,22,3,2,16,27,16,106,72,55,0,0,-
437,Devante Smith-Pelly,N.J,R,53,715.83333333333,4,5,2,3,9,81.82,76,5.26,7.42,111,100,69,40,3,3,12,6,6,0,0,9,14,17,94,53,32,29,42,40.85
438,Nick Bjugstad,FLA,C,54,710.25,7,7,3,4,14,58.33,91,7.69,9.51,154,122,85,43,4,10,22,11,11,0,0,13,17,21,72,49,9,186,205,47.57
439,Beau Bennett,N.J,R,65,881.26666666667,8,11,7,4,19,67.86,101,7.92,8.9,185,147,85,36,6,3,20,10,10,0,0,9,16,19,77,60,13,3,13,18.75
440,Derek Forbort,L.A,D,82,1649.5166666667,2,16,6,10,18,32.73,100,2.00,3.12,212,142,39,1,3,13,54,19,16,2,1,15,73,9,180,150,159,1,0,100.00
441,Kevin Hayes,NYR,"C, R",76,1258.4666666667,17,32,18,14,49,68.06,143,11.89,13.58,246,184,128,61,10,14,18,9,9,0,0,9,66,54,40,71,30,442,526,45.66
442,Cam Fowler,ANA,D,80,1987.85,11,28,12,16,39,37.50,186,5.91,10.32,372,248,124,17,6,28,20,10,10,0,0,7,68,30,29,128,134,0,0,-
443,Vladimir Tarasenko,STL,R,82,1514.5333333333,39,36,18,18,75,76.53,286,13.64,27.14,526,398,272,78,14,24,12,6,6,0,0,19,31,29,50,94,31,5,5,50.00
444,Austin Watson,NSH,L,77,956.8,5,12,9,3,17,51.52,90,5.56,7.55,154,115,64,29,6,7,99,30,17,13,0,27,14,24,143,100,66,17,25,40.48
445,Jaden Schwartz,STL,"C, L",78,1474.7,19,36,24,12,55,63.95,179,10.61,22.18,303,241,203,94,16,20,18,9,9,0,0,9,29,59,71,110,43,67,73,47.86
446,Quinton Howden,WPG,C,5,43.283333333333,0,0,0,0,0,0.00,5,0.00,0.58,6,5,5,3,1,1,0,0,0,0,0,0,0,1,4,10,0,0,2,0.00
447,Emerson Etem,ANA,L,3,26.416666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,3,0,0,1,0.00
448,Riley Sheahan,DET,C,80,1117.7333333333,2,11,5,6,13,41.94,109,1.83,10.99,197,159,114,54,5,12,14,6,6,0,0,4,22,20,81,102,38,236,230,50.64
449,Petter Granberg,NSH,D,10,96.266666666667,0,0,0,0,0,0.00,4,0.00,0.08,6,5,1,0,0,0,10,5,5,0,0,1,1,0,17,16,9,0,0,-
450,Chris Wagner,ANA,"C, R",43,402.36666666667,6,1,1,0,7,70.00,40,15.00,4.31,69,59,37,20,5,3,6,3,3,0,0,6,13,4,112,61,24,62,86,41.89
451,Jeff Skinner,CAR,"C, L",79,1401.35,37,26,19,7,63,75.00,281,13.17,30.27,490,379,274,132,15,39,28,14,14,0,0,35,65,65,33,88,28,10,17,37.04
452,Zach Hyman,TOR,C,82,1369.15,10,18,12,6,28,53.85,156,6.41,16.03,232,205,168,88,10,23,30,15,15,0,0,27,25,42,109,201,43,11,18,37.93
