,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
502,Greg Moore,CBJ,R,4,23.6,0,0,0,0,0,-,2,0.00,0.11,3,2,2,1,0,0,0,0,0,0,0,2,0,0,2,4,0,4,4,50.00
503,Lee Stempniak,"PHX, TOR",R,80,1385.5166666667,28,20,13,7,48,68.57,212,13.21,22.51,386,293,234,84,18,17,26,13,13,0,0,18,44,49,87,120,25,17,22,43.59
504,Nigel Dawes,CGY,L,66,959.71666666667,14,18,13,5,32,64.00,96,14.58,11.05,195,146,121,52,3,16,18,9,9,0,0,19,22,14,66,89,32,0,1,0.00
505,John Mitchell,TOR,C,60,949.43333333333,6,17,6,11,23,69.70,90,6.67,8.09,177,133,78,30,3,4,31,10,8,1,1,14,21,20,87,80,40,244,233,51.15
506,Brad Richardson,L.A,R,81,1040.7166666667,11,16,9,7,27,67.50,148,7.43,12.14,250,200,121,59,4,14,37,12,10,1,1,23,35,31,125,154,17,188,203,48.08
507,Marc Methot,CBJ,D,60,1171.2666666667,2,6,2,4,8,19.51,42,4.76,1.65,92,69,19,3,1,4,51,20,18,1,1,12,13,14,150,81,71,0,0,-
508,Bruno Gervais,NYI,D,71,1421.05,3,14,7,7,17,29.31,83,3.61,5.13,194,126,56,10,2,12,31,13,12,1,0,6,68,41,63,95,103,0,0,-
509,Nate Thompson,"NYI, T.B",C,71,951.33333333333,2,8,6,2,10,62.50,92,2.17,8.45,154,130,94,46,11,10,56,19,13,6,0,16,15,31,120,57,91,323,272,54.29
510,Francis Wathier,DAL,L,5,26.483333333333,0,0,0,0,0,-,4,0.00,0.24,6,5,4,0,1,0,5,1,0,1,0,1,1,0,2,5,0,1,0,100.00
511,Drew Miller,"DET, T.B",L,80,1009.9166666667,10,9,2,7,19,73.08,103,9.71,9.99,159,131,103,47,5,6,12,6,6,0,0,15,17,23,104,131,52,14,29,32.56
512,Mark Flood,NYI,D,6,76.25,0,1,0,1,1,25.00,5,0.00,0.12,11,6,3,0,1,0,0,0,0,0,0,0,2,3,6,10,5,0,0,-
513,Joe Pavelski,S.J,C,67,1305.0666666667,25,26,19,7,51,65.38,228,10.96,24.41,386,308,235,119,12,30,26,13,13,0,0,21,38,42,58,90,60,477,344,58.10
514,Dylan Reese,NYI,D,19,285.78333333333,2,2,1,1,4,25.00,16,12.50,0.89,30,20,12,3,0,1,14,6,6,0,0,1,7,10,7,31,25,0,0,-
515,Kyle Brodziak,MIN,C,82,1257.3166666667,9,23,18,5,32,71.11,140,6.43,13.71,244,195,133,63,7,14,22,11,11,0,0,15,31,48,69,69,52,484,517,48.35
516,Mathieu Roy,CBJ,D,31,568.01666666667,0,10,1,9,10,52.63,32,0.00,0.79,74,49,9,1,0,3,17,7,6,1,0,7,6,5,57,73,65,1,0,100.00
517,Jay Rosehill,TOR,L,15,93.55,1,1,0,1,2,66.67,6,16.67,0.83,8,6,7,4,0,1,67,18,11,5,2,12,0,1,31,18,6,1,2,33.33
518,Toby Enstrom,ATL,D,82,1826.0666666667,6,44,22,22,50,51.55,109,5.50,6.98,239,147,59,12,4,23,30,15,15,0,0,10,30,36,20,103,99,0,0,-
519,Dustin Byfuglien,CHI,D,82,1346.4666666667,17,17,7,10,34,52.31,211,8.06,18.89,350,290,165,78,8,13,94,35,31,2,2,18,27,48,215,99,38,1,1,50.00
520,Shane O'Brien,VAN,D,65,1106.05,2,6,0,6,8,17.02,37,5.41,1.72,100,58,25,5,1,6,79,29,26,1,2,5,24,10,112,59,52,0,0,-
521,Matt Moulson,NYI,L,82,1364.4333333333,30,18,13,5,48,64.86,208,14.42,24.44,349,269,226,122,10,19,16,8,8,0,0,15,25,54,113,108,52,3,1,75.00
522,Tanner Glass,VAN,L,67,701.6,4,7,5,2,11,57.89,52,7.69,5.13,87,70,54,24,5,8,115,31,15,15,1,31,11,10,165,108,19,3,15,16.67
523,Troy Bodie,ANA,R,44,494.66666666667,5,2,1,1,7,53.85,58,8.62,5.37,103,87,53,27,4,5,80,19,9,8,2,12,11,8,62,55,8,0,1,0.00
524,Nick Tarnasky,FLA,L,31,211.16666666667,1,2,2,0,3,100.00,19,5.26,1.68,33,26,21,9,4,2,85,19,5,13,1,19,3,4,77,29,11,0,0,-
525,David Jones,COL,R,23,412.31666666667,10,6,5,1,16,66.67,39,25.64,5.27,59,50,38,21,0,3,2,1,1,0,0,3,5,12,29,32,9,2,5,28.57
526,Clayton Stoner,MIN,D,8,106.5,0,2,1,1,2,40.00,5,0.00,0.12,9,7,2,0,0,1,12,3,1,2,0,2,10,3,5,12,9,0,0,-
527,Steve MacIntyre,"EDM, FLA",L,22,63.316666666667,0,1,1,0,1,100.00,3,0.00,0.4,7,6,4,3,0,0,24,6,2,4,0,6,3,1,12,7,3,0,0,-
528,Triston Grant,NSH,L,3,21.716666666667,0,0,0,0,0,-,2,0.00,0.05,3,2,0,0,0,0,9,3,2,1,0,1,1,0,5,2,1,0,0,-
529,Randy Jones,L.A,D,48,872.18333333333,5,16,7,9,21,51.22,54,9.26,3.13,123,81,34,5,4,5,28,13,13,0,0,2,22,10,42,54,65,0,0,-
530,David Clarkson,N.J,R,46,664.35,11,13,7,6,24,70.59,106,10.38,11.51,179,147,102,52,3,4,85,29,20,9,0,27,17,11,99,67,13,6,14,30.00
531,Mark Giordano,CGY,D,82,1708.7,11,19,10,9,30,38.96,111,9.91,5.63,257,166,49,5,5,14,81,32,28,3,1,28,47,33,153,155,126,0,0,-
532,Drew Larman,BOS,C,4,32.333333333333,0,0,0,0,0,-,5,0.00,0.43,9,7,6,2,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,50.00
533,Bryan Rodney,CAR,D,22,368.1,1,10,4,6,11,47.83,24,4.17,1.7,56,32,23,3,0,6,8,4,4,0,0,1,7,7,24,15,17,0,0,-
534,Danny Syvret,PHI,D,21,262.05,2,2,0,2,4,30.77,14,14.29,0.7,33,20,14,0,0,1,12,6,6,0,0,2,12,4,6,12,20,0,0,-
535,Curtis Glencross,CGY,L,67,1053.2833333333,15,18,10,8,33,80.49,117,12.82,11.38,210,165,97,37,7,12,58,21,18,2,1,17,37,50,78,56,28,9,15,37.50
536,Brett Lebda,DET,D,63,944.48333333333,1,7,5,2,8,22.86,61,1.64,3.06,137,96,34,6,4,2,24,11,11,0,0,4,18,5,39,83,41,0,0,-
537,Andy Wozniewski,BOS,D,2,18.566666666667,0,0,0,0,0,0.00,1,0.00,0.01,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-
538,Dustin Penner,EDM,R,82,1507.0166666667,32,31,17,14,63,70.79,203,15.76,25.41,353,286,233,125,8,25,38,18,18,0,0,21,61,51,55,46,43,201,220,47.74
539,Alex Ovechkin,WSH,L,72,1569.4166666667,50,59,37,22,109,73.65,368,13.59,37.33,822,540,364,88,28,43,89,28,22,3,3,33,76,66,185,119,20,10,12,45.45
540,Evgeni Malkin,PIT,C,67,1396.75,28,49,32,17,77,74.76,268,10.45,28.37,463,367,276,99,15,27,100,49,49,0,0,50,51,56,58,116,25,199,299,39.96
541,Cam Barker,"CHI, MIN",D,70,1086.4833333333,5,16,7,9,21,35.00,105,4.76,5.5,220,144,49,5,0,8,68,22,18,2,2,4,20,3,75,55,53,0,0,-
542,Andrew Ladd,CHI,L,82,1122.95,17,21,9,12,38,64.41,148,11.49,14.34,252,202,166,71,12,11,67,21,16,3,2,20,22,35,104,124,33,5,7,41.67
543,Blake Wheeler,BOS,R,82,1294.6166666667,18,20,14,6,38,60.32,159,11.32,17.17,286,222,175,82,7,13,51,22,21,1,0,16,24,19,70,83,33,13,14,48.15
544,Rostislav Olesz,FLA,L,78,1200.8,14,15,11,4,29,67.44,178,7.87,17.74,275,236,169,88,9,14,28,14,14,0,0,23,15,48,81,94,34,2,7,22.22
545,Alexandre Picard,CBJ,L,9,64.966666666667,0,0,0,0,0,-,12,0.00,1.62,14,13,12,9,0,6,10,2,0,2,0,2,1,2,18,3,2,0,0,-
546,Ladislav Smid,EDM,D,51,978.18333333333,1,8,2,6,9,23.08,36,2.78,1.2,64,45,12,2,0,4,39,15,12,3,0,13,30,16,80,70,76,0,0,-
547,Boris Valabik,ATL,D,23,304.18333333333,0,2,0,2,2,20.00,22,0.00,0.61,44,27,6,1,0,3,36,12,8,4,0,9,4,5,15,19,20,0,0,-
548,Drew Stafford,BUF,R,71,1027.4666666667,14,20,15,5,34,58.62,181,7.73,16.36,279,232,151,56,11,20,35,16,15,1,0,14,37,21,59,74,15,41,45,47.67
549,Petteri Nokelainen,"ANA, PHX",C,67,823.28333333333,5,8,6,2,13,61.90,88,5.68,7.94,134,106,81,39,5,8,27,12,11,1,0,10,17,15,80,89,33,200,244,45.05
550,Kyle Chipchura,"ANA, MTL",C,74,850.36666666667,6,6,4,2,12,63.16,54,11.11,5.59,91,72,57,27,5,3,72,21,11,10,0,25,27,23,63,66,28,378,398,48.71
551,Lauri Korpikoski,PHX,L,71,873.58333333333,5,6,1,5,11,64.71,68,7.35,7.97,142,104,83,50,6,3,16,8,8,0,0,8,8,18,92,68,26,14,35,28.57
552,Travis Zajac,N.J,C,82,1657.6833333333,25,42,22,20,67,69.79,210,11.90,20.25,328,271,190,85,9,17,24,12,12,0,0,17,28,51,64,73,29,726,647,52.88
553,Wojtek Wolski,"COL, PHX",L,80,1498.95,23,42,24,18,65,69.15,196,11.73,21.51,325,261,190,92,14,31,27,12,11,1,0,19,60,39,33,48,29,16,20,44.44
554,Andrej Meszaros,T.B,D,81,1634.7833333333,6,11,8,3,17,32.08,145,4.14,6.73,279,200,43,7,7,12,50,24,24,0,0,7,35,26,112,78,108,0,0,-
555,Rob Schremp,NYI,C,44,611.91666666667,7,18,9,9,25,80.65,74,9.46,8.04,133,98,77,24,8,12,8,4,4,0,0,10,23,37,18,27,18,187,208,47.34
556,Jeff Schultz,WSH,D,73,1450.1666666667,3,20,5,15,23,26.74,43,6.98,1.75,104,60,26,3,1,5,32,16,16,0,0,5,42,13,66,79,129,0,0,-
557,Mark Fistric,DAL,D,67,1000.2166666667,1,9,1,8,10,22.73,46,2.17,1.3,97,68,16,1,1,2,69,23,17,5,1,21,21,9,171,159,79,0,0,-
558,Mike Green,WSH,D,75,1911.2,19,57,30,27,76,47.20,205,9.27,14.4,458,308,136,24,12,26,54,27,27,0,0,31,73,44,133,149,105,0,0,-
559,Dave Bolland,CHI,C,39,677.15,6,10,6,4,16,48.48,53,11.32,4.92,86,65,50,21,2,2,28,14,14,0,0,11,12,27,33,33,19,274,281,49.37
560,Chris Bourque,"PIT, WSH",L,21,201.16666666667,0,3,2,1,3,60.00,21,0.00,1.73,38,29,16,5,0,1,10,5,5,0,0,2,3,4,26,20,5,0,0,-
561,Bryan Bickell,CHI,L,16,153.5,3,1,1,0,4,57.14,20,15.00,1.45,32,27,14,6,0,1,5,1,0,1,0,3,0,4,22,21,2,0,2,0.00
562,Blake Comeau,NYI,L,61,940.08333333333,17,18,13,5,35,79.55,134,12.69,11.62,214,164,118,51,13,12,40,19,19,0,0,14,29,39,111,85,31,10,11,47.62
563,Dane Byers,NYR,L,5,31.766666666667,1,0,0,0,1,100.00,3,33.33,0.49,4,4,3,2,0,1,31,6,3,1,2,2,0,0,4,7,0,0,0,-
564,Enver Lisin,NYR,R,57,637.36666666667,6,8,3,5,14,60.87,91,6.59,9.06,176,134,100,40,8,13,18,8,8,0,0,12,3,25,56,58,12,2,1,66.67
565,Raymond Sawada,DAL,R,5,40.766666666667,0,0,0,0,0,0.00,2,0.00,0.07,4,3,1,0,1,0,0,0,0,0,0,1,0,1,6,6,0,0,0,-
566,David Booth,FLA,L,28,507.68333333333,8,8,2,6,16,64.00,95,8.42,9.29,162,133,97,48,1,6,23,10,9,1,0,16,12,11,50,54,10,2,8,20.00
567,Victor Oreskovich,FLA,R,50,444.35,2,4,3,1,6,60.00,55,3.64,3.8,80,66,39,16,5,4,26,10,8,2,0,12,7,7,99,54,21,1,2,33.33
568,Nicklas Grossmann,DAL,D,71,1362.45,0,7,3,4,7,12.07,58,0.00,1.5,108,81,10,0,1,4,32,16,16,0,0,6,33,12,150,133,100,0,1,0.00
569,Brandon Dubinsky,NYR,C,69,1349.3,20,24,18,6,44,61.97,165,12.12,18.08,291,220,196,81,15,13,54,23,21,2,0,28,18,37,129,111,36,347,328,51.41
570,Alex Goligoski,PIT,D,69,1478.2666666667,8,29,13,16,37,42.53,99,8.08,6.07,236,144,56,11,1,12,22,11,11,0,0,13,48,12,50,88,93,0,0,-
571,David Krejci,BOS,C,79,1441.4666666667,17,35,22,13,52,68.42,156,10.90,16.85,255,200,150,76,4,13,26,13,13,0,0,24,28,31,82,149,37,560,544,50.72
572,Sami Lepisto,PHX,D,66,1203.1,1,10,6,4,11,25.58,68,1.47,3.18,136,88,29,8,1,4,60,26,25,0,1,11,20,21,62,126,62,1,0,100.00
573,Nick Johnson,PIT,R,6,60.616666666667,1,1,1,0,2,100.00,7,14.29,0.84,10,8,9,5,0,1,2,1,1,0,0,1,0,1,5,9,0,1,0,100.00
574,Casey Borer,CAR,D,2,21.516666666667,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,-
575,Brandon Prust,"CGY, NYR",L,69,524.2,5,9,6,3,14,60.87,44,11.36,4.75,76,62,49,25,4,2,163,40,14,25,1,35,12,11,71,50,15,13,18,41.94
576,Andrej Sekera,BUF,D,49,855.03333333333,4,7,3,4,11,28.95,59,6.78,2.54,117,74,29,8,2,5,6,3,3,0,0,8,25,12,43,83,47,0,1,0.00
577,Peter Olvecky,NSH,L,1,7.8833333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-
578,Peter Regin,OTT,C,75,967.0,13,16,9,7,29,70.73,135,9.63,15.24,221,181,152,78,5,11,20,10,10,0,0,14,19,50,68,117,27,240,298,44.61
579,Alexander Edler,VAN,D,76,1721.3,5,37,19,18,42,46.67,161,3.11,7.19,359,244,81,7,6,11,38,19,19,0,0,10,52,14,84,190,115,0,2,0.00
580,Johan Franzen,DET,R,27,505.06666666667,10,11,4,7,21,60.00,91,10.99,8.83,149,119,84,29,2,7,22,11,11,0,0,9,13,13,46,42,12,15,12,55.56
581,Dustin Boyd,"CGY, NSH",C,78,953.78333333333,11,13,8,5,24,77.42,112,9.82,11.57,171,144,122,58,11,9,19,8,7,1,0,14,26,37,81,91,43,244,229,51.59
582,Tyler Kennedy,PIT,C,64,805.28333333333,13,12,11,1,25,65.79,175,7.43,13.4,306,236,147,54,12,16,31,10,8,1,1,11,17,16,67,93,12,27,37,42.19
583,JT Wyman,MTL,R,3,13.166666666667,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,1,0.00
584,Mike Lundin,T.B,D,49,1075.15,3,10,3,7,13,37.14,42,7.14,2.03,88,61,17,8,3,5,18,9,9,0,0,9,16,17,20,58,86,0,0,-
585,Brett Carson,CAR,D,54,937.98333333333,2,10,3,7,12,26.09,42,4.76,1.45,108,66,22,1,1,10,12,6,6,0,0,6,16,6,77,84,89,0,0,-
586,Ryan Jones,"EDM, NSH",L,49,521.81666666667,8,4,3,1,12,63.16,62,12.90,7.93,107,83,69,40,3,7,26,13,13,0,0,28,13,16,71,58,21,0,1,0.00
587,Liam Reddox,EDM,L,9,112.75,0,2,2,0,2,66.67,11,0.00,0.91,14,12,7,4,1,2,4,2,2,0,0,4,5,2,24,6,5,0,0,-
588,Wes O'Neill,COL,D,2,19.433333333333,0,0,0,0,0,0.00,1,0.00,0.06,2,2,0,0,0,1,2,1,1,0,0,0,1,0,1,1,2,0,0,-
589,Kevin Porter,"COL, PHX",C,20,240.86666666667,2,1,1,0,3,42.86,21,9.52,1.68,40,30,23,9,3,1,0,0,0,0,0,1,3,9,14,22,10,18,24,42.86
590,David Laliberte,PHI,R,11,85.633333333333,2,1,1,0,3,60.00,8,25.00,1.04,19,15,9,6,1,0,6,3,3,0,0,2,0,1,13,8,2,1,0,100.00
591,Torrey Mitchell,S.J,C,56,639.96666666667,2,9,5,4,11,57.89,59,3.39,5.58,104,79,55,25,5,6,27,12,11,1,0,21,32,21,59,79,19,89,116,43.41
592,Ryan Callahan,NYR,R,77,1494.1666666667,19,18,11,7,37,52.11,204,9.31,26.74,368,294,248,132,14,18,48,17,14,2,1,33,14,52,285,132,81,17,18,48.57
593,Kris Versteeg,CHI,R,79,1242.5333333333,20,24,15,9,44,68.75,184,10.87,18.26,294,225,171,61,11,7,35,16,15,1,0,28,27,61,35,109,26,77,106,42.08
594,Jake Dowell,CHI,C,3,20.816666666667,1,1,1,0,2,100.00,4,25.00,0.25,4,4,2,2,0,0,5,1,0,1,0,1,0,1,5,1,0,2,2,50.00
595,Mikhail Grabovski,TOR,C,59,990.98333333333,10,25,16,9,35,63.64,126,7.94,12.34,239,173,134,59,10,13,8,4,4,0,0,24,40,30,26,107,27,366,369,49.80
596,Steven Zalewski,S.J,C,3,24.95,0,0,0,0,0,-,3,0.00,0.19,4,4,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,40.00
597,Mike Brown,ANA,R,75,626.45,6,1,1,0,7,41.18,82,7.32,7.24,133,116,71,33,6,5,106,28,13,14,1,30,10,9,124,67,17,0,7,0.00
598,Ben Walter,N.J,C,2,11.583333333333,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,2,4,33.33
599,Adam Pardy,CGY,D,57,903.53333333333,2,7,4,3,9,33.33,40,5.00,1.21,99,61,8,0,3,1,48,21,19,2,0,15,28,16,54,114,60,0,0,-
600,Scott Parse,L.A,L,59,621.4,11,13,9,4,24,70.59,78,14.10,5.7,122,96,60,28,3,5,22,11,11,0,0,5,20,13,53,64,28,6,5,54.55
601,Patrick Kaleta,BUF,R,55,558.3,10,5,4,1,15,75.00,64,15.63,5.62,110,88,58,35,5,4,87,28,21,5,2,52,7,10,148,100,36,0,2,0.00
602,Mike Santorelli,NSH,C,25,273.83333333333,2,1,0,1,3,60.00,36,5.56,3.45,59,47,35,13,5,2,8,4,4,0,0,1,7,9,9,18,6,48,57,45.71
603,Roman Polak,STL,D,78,1558.1833333333,4,17,8,9,21,34.43,73,5.48,3.02,151,110,23,3,4,8,59,24,22,1,1,12,25,20,138,87,124,0,0,-
604,Derek Peltier,COL,D,3,27.016666666667,0,0,0,0,0,0.00,1,0.00,0.01,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,-
605,Robbie Earl,MIN,L,32,286.01666666667,6,0,0,0,6,66.67,29,20.69,2.84,61,49,24,14,1,6,6,3,3,0,0,7,6,6,56,38,6,0,2,0.00
606,Andrew Gordon,WSH,R,2,13.366666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-
607,Chad Kolarik,CBJ,C,2,12.966666666667,0,0,0,0,0,-,2,0.00,0.16,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,-
608,Mark Mancari,BUF,R,6,84.433333333333,1,1,1,0,2,66.67,19,5.26,1.64,31,25,19,11,2,0,4,2,2,0,0,0,1,0,8,13,2,0,3,0.00
609,Troy Brouwer,CHI,R,78,1276.9666666667,22,18,10,8,40,60.61,116,18.97,15.24,201,162,121,71,8,8,64,22,17,4,1,16,20,37,189,81,46,5,4,55.56
610,Pierre-Luc Letourneau-Leblond,N.J,R,27,149.06666666667,0,2,1,1,2,100.00,9,0.00,0.77,22,16,10,5,1,0,48,12,4,8,0,13,6,0,46,17,4,1,1,50.00
611,Tyler Eckford,N.J,D,3,22.133333333333,0,1,0,1,1,100.00,1,0.00,0.02,1,1,0,0,0,0,4,2,2,0,0,0,0,0,1,2,3,0,0,-
612,Matt Hunwick,BOS,D,76,1365.35,6,8,2,6,14,36.84,60,10.00,3.01,147,86,36,11,4,3,32,16,16,0,0,4,21,8,65,108,65,0,1,0.00
613,Brandon Yip,COL,R,32,469.95,11,8,7,1,19,76.00,65,16.92,7.4,111,89,72,35,4,9,22,10,10,0,0,5,17,11,43,42,8,0,1,0.00
614,Aaron Gagnon,DAL,C,2,17.633333333333,0,0,0,0,0,-,2,0.00,0.26,4,4,4,3,0,0,0,0,0,0,0,0,0,2,4,1,1,8,3,72.73
615,Gregory Stewart,MTL,L,5,20.966666666667,0,0,0,0,0,-,4,0.00,0.23,5,4,3,3,0,0,11,4,3,1,0,2,1,0,4,4,2,0,1,0.00
616,Daniel Winnik,PHX,L,74,972.7,4,15,7,8,19,65.52,83,4.82,6.95,137,111,72,34,11,7,12,6,6,0,0,14,7,30,104,105,54,50,60,45.45
617,Grant Clitsome,CBJ,D,11,162.15,1,2,1,1,3,27.27,7,14.29,0.28,22,11,7,0,0,0,6,3,3,0,0,0,2,0,30,10,7,0,0,-
618,Kyle Wilson,WSH,C,2,19.383333333333,0,2,1,1,2,100.00,1,0.00,0.16,6,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4,9,30.77
619,Jannik Hansen,VAN,R,47,579.76666666667,9,6,1,5,15,75.00,67,13.43,5.32,111,90,58,28,4,9,18,8,8,0,0,8,3,20,48,32,11,6,8,42.86
620,Rene Bourque,CGY,R,73,1337.1166666667,27,31,20,11,58,80.56,215,12.56,22.36,388,304,212,90,16,20,84,39,37,2,0,27,34,47,91,57,44,8,17,32.00
621,Rich Peverley,ATL,C,82,1530.0333333333,22,33,20,13,55,69.62,166,13.25,17.67,265,217,176,71,8,12,36,18,18,0,0,22,55,62,23,71,34,647,546,54.23
622,Brad Staubitz,S.J,R,47,292.05,3,3,1,2,6,60.00,24,12.50,2.85,42,33,25,9,3,4,110,33,20,12,1,17,8,3,67,62,2,0,4,0.00
623,Rick Rypien,VAN,C,69,499.48333333333,4,4,4,0,8,72.73,61,6.56,3.92,96,80,48,16,4,2,126,31,13,16,2,25,6,11,92,34,25,66,87,43.14
624,Ryan Shannon,OTT,R,66,836.51666666667,5,11,7,4,16,57.14,109,4.59,9.54,189,142,100,40,5,17,20,10,10,0,0,11,12,37,36,66,20,19,32,37.25
625,Tim Sestito,N.J,L,9,110.45,0,1,0,1,1,50.00,7,0.00,0.59,12,9,6,3,0,0,2,1,1,0,0,1,2,3,15,13,9,34,30,53.13
626,Cody McLeod,COL,L,74,956.65,7,11,8,3,18,66.67,117,5.98,10.81,180,150,102,62,6,13,138,42,24,18,0,35,9,18,197,90,28,4,9,30.77
627,Mike Blunden,CBJ,R,40,324.48333333333,2,2,1,1,4,40.00,40,5.00,3.92,54,45,38,26,2,4,59,18,12,5,1,15,2,3,83,67,7,29,61,32.22
628,Mason Raymond,VAN,L,82,1421.25,25,28,18,10,53,68.83,217,11.52,21.63,347,289,195,103,8,13,48,20,19,0,1,37,16,44,64,125,19,8,15,34.78
629,Mattias Ritola,DET,C,5,58.483333333333,0,0,0,0,0,-,9,0.00,0.24,12,9,0,0,0,0,0,0,0,0,0,2,2,2,7,8,2,0,3,0.00
630,Paul Stastny,COL,C,81,1732.9666666667,20,59,39,20,79,71.17,199,10.05,24.38,319,259,232,132,12,34,50,23,23,0,0,26,35,59,42,68,53,851,852,49.97
631,Guillaume Latendresse,"MIN, MTL",L,78,1166.3833333333,27,13,13,0,40,67.80,160,16.88,17.96,303,235,183,96,12,15,16,8,8,0,0,15,15,33,157,102,20,1,8,11.11
632,Dustin Kohn,NYI,D,22,255.08333333333,0,4,2,2,4,50.00,7,0.00,0.21,20,10,7,1,0,2,4,2,2,0,0,1,4,7,23,36,13,0,0,-
633,Sidney Crosby,PIT,C,81,1778.3166666667,51,58,36,22,109,78.99,298,17.11,30.42,498,401,305,128,22,28,71,34,33,1,0,35,77,43,63,96,43,1001,789,55.92
634,Bobby Ryan,ANA,R,81,1497.7666666667,35,29,18,11,64,65.98,258,13.57,28.81,465,364,269,114,8,26,81,27,23,1,3,38,29,41,127,143,17,41,52,44.09
635,Jack Johnson,L.A,D,80,1809.0,8,28,12,16,36,40.00,130,6.15,6.46,323,212,61,11,5,14,48,23,23,0,0,15,42,12,144,128,86,0,0,-
636,Benoit Pouliot,"MIN, MTL",L,53,819.56666666667,17,11,8,3,28,59.57,111,15.32,11.6,180,150,113,54,7,13,43,20,19,1,0,11,20,21,61,44,19,5,6,45.45
637,Gilbert Brule,EDM,C,65,924.71666666667,17,20,10,10,37,78.72,121,14.05,12.58,195,158,121,69,2,12,38,16,14,2,0,17,39,25,115,94,25,144,130,52.55
638,Jack Skille,CHI,R,6,45.966666666667,1,1,0,1,2,100.00,9,11.11,0.84,13,11,6,5,0,0,0,0,0,0,0,1,0,2,12,4,1,0,0,-
639,Devin Setoguchi,S.J,R,70,1070.7666666667,20,16,8,8,36,59.02,165,12.12,17.15,316,239,193,65,13,15,19,8,7,1,0,29,36,18,124,95,18,3,7,30.00
640,Brian Lee,OTT,D,23,357.7,2,1,0,1,3,37.50,22,9.09,0.62,59,34,12,1,0,1,12,6,6,0,0,2,8,2,33,46,27,0,0,-
641,Anze Kopitar,L.A,C,82,1786.4166666667,34,47,22,25,81,72.32,259,13.13,23.47,453,369,234,91,14,27,16,8,8,0,0,20,46,36,80,174,51,602,609,49.71
642,Marc Staal,NYR,D,82,1896.6,8,19,5,14,27,40.91,78,10.26,4.78,175,112,73,15,3,8,44,22,22,0,0,12,43,45,178,170,97,0,0,-
643,Ryan O'Marra,EDM,C,3,19.866666666667,0,1,1,0,1,100.00,2,0.00,0.15,5,3,2,1,0,0,0,0,0,0,0,0,0,1,5,1,0,7,5,58.33
644,Martin Hanzal,PHX,C,81,1496.9333333333,11,22,10,12,33,61.11,148,7.43,14.2,262,208,153,66,11,12,104,38,32,4,2,34,21,29,175,114,42,559,545,50.63
645,Ryan Parent,PHI,D,48,708.93333333333,1,2,1,1,3,23.08,27,3.70,1.31,69,42,15,2,1,3,20,10,10,0,0,11,28,10,46,60,42,0,0,-
646,Jakub Kindl,DET,D,3,32.483333333333,0,0,0,0,0,-,1,0.00,0.07,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-
647,Kenndal McArdle,FLA,L,19,169.0,1,2,2,0,3,75.00,10,10.00,0.93,18,15,8,6,0,1,29,7,2,5,0,11,3,3,40,20,11,0,0,-
648,Matt Lashoff,T.B,D,5,44.45,0,0,0,0,0,-,2,0.00,0.04,2,2,0,0,0,0,21,5,3,1,1,0,2,0,3,1,3,0,0,-
649,Niclas Bergfors,"ATL, N.J",R,81,1249.1,21,23,13,10,44,72.13,217,9.68,17.45,300,258,175,69,9,14,10,5,5,0,0,10,24,35,18,124,6,9,10,47.37
650,T.J. Oshie,STL,R,76,1392.2166666667,18,30,18,12,48,69.57,158,11.39,19.12,320,249,181,84,11,22,36,18,18,0,0,19,26,61,149,135,65,64,89,41.83
651,Andrew Cogliano,EDM,L,82,1162.35,10,18,10,8,28,56.00,139,7.19,14.26,239,186,129,54,9,13,31,14,13,1,0,23,52,32,80,65,28,163,216,43.01
652,Matt Niskanen,DAL,D,74,1351.3666666667,3,12,4,8,15,30.61,110,2.73,5.78,261,168,70,7,4,10,18,9,9,0,0,2,36,21,113,157,70,0,0,-
653,Steve Downie,T.B,R,79,1161.1166666667,22,24,13,11,46,57.50,116,18.97,12.77,185,159,123,64,8,12,206,71,58,8,5,75,36,31,140,132,20,17,17,50.00
