,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
302,Bruno Gervais,PHI,D,37,633.73333333333,1,5,1,4,6,33.33,49,2.04,1.98,115,70,25,4,1,3,10,5,5,0,0,2,22,7,25,62,41,0,0,-
303,Nate Thompson,T.B,C,45,645.18333333333,7,8,5,3,15,68.18,58,12.07,5.19,102,84,58,24,4,4,17,7,6,1,0,7,12,21,85,47,31,310,295,51.24
304,Francis Wathier,DAL,L,1,5.6666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,2,0.00
305,Drew Miller,DET,L,44,607.95,4,4,2,2,8,72.73,54,7.41,5.61,88,74,60,31,1,4,0,0,0,0,0,2,8,12,81,69,41,1,3,25.00
306,Joe Pavelski,S.J,C,48,907.66666666667,16,15,11,4,31,59.62,130,12.31,14.02,243,183,129,47,13,16,10,5,5,0,0,13,28,38,48,52,44,342,318,51.82
307,Dylan Reese,PIT,D,3,45.783333333333,0,0,0,0,0,0.00,1,0.00,0.03,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,-
308,Kyle Brodziak,MIN,C,48,833.03333333333,8,4,1,3,12,44.44,88,9.09,8.55,151,120,81,32,4,5,20,6,5,0,1,8,22,22,54,42,18,377,386,49.41
309,Mathieu Roy,T.B,D,1,14.116666666667,0,0,0,0,0,-,0,-,0.01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-
310,Jay Rosehill,PHI,L,11,74.716666666667,1,0,0,0,1,100.00,7,14.29,0.66,11,10,5,3,0,1,64,14,7,4,3,9,2,1,18,16,5,0,0,-
311,Toby Enstrom,WPG,D,22,495.53333333333,4,11,3,8,15,60.00,21,19.05,1.64,50,35,13,3,0,2,8,4,4,0,0,3,8,2,9,44,38,0,0,-
312,Dustin Byfuglien,WPG,D,43,1049.3333333333,8,20,10,10,28,50.00,142,5.63,8.62,275,198,78,18,5,14,34,17,17,0,0,5,50,26,80,44,47,0,0,-
313,Shane O'Brien,COL,D,28,434.08333333333,0,4,2,2,4,22.22,28,0.00,1.28,66,40,11,2,0,5,60,18,15,0,3,7,11,9,42,25,36,0,0,-
314,Matt Moulson,NYI,L,47,900.31666666667,15,29,20,9,44,80.00,154,9.74,18.66,256,198,178,99,4,14,4,2,2,0,0,10,15,20,24,35,28,1,0,100.00
315,Tanner Glass,PIT,L,48,483.46666666667,1,1,0,1,2,25.00,38,2.63,2.43,55,43,24,10,4,2,60,16,9,6,1,14,2,1,125,56,21,22,29,43.14
316,Chris Porter,STL,L,29,337.43333333333,2,6,4,2,8,66.67,46,4.35,3.88,66,56,40,21,5,3,0,0,0,0,0,2,2,5,65,34,5,25,33,43.10
317,David Jones,COL,R,33,555.1,3,6,5,1,9,69.23,62,4.84,6.3,102,80,69,41,3,6,6,3,3,0,0,5,11,9,45,37,20,6,15,28.57
318,Clayton Stoner,MIN,D,48,874.3,0,10,2,8,10,34.48,40,0.00,1.05,93,59,15,3,3,2,42,15,11,4,0,6,21,12,87,83,57,0,0,-
319,Steve MacIntyre,PIT,L,1,4.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,12,2,1,0,1,0,0,0,2,1,0,0,0,-
320,David Clarkson,N.J,R,48,844.45,15,9,5,4,24,61.54,180,8.33,19.08,269,230,169,84,11,14,78,26,19,6,1,27,16,8,84,115,6,6,19,24.00
321,Mark Giordano,CGY,D,47,1088.5166666667,4,11,6,5,15,23.44,58,6.90,3.21,148,92,31,3,2,7,40,19,19,0,0,13,31,34,65,94,93,0,0,-
322,Curtis Glencross,CGY,L,40,729.41666666667,15,11,7,4,26,74.29,92,16.30,11.53,168,130,108,56,8,9,18,9,9,0,0,10,24,19,49,47,14,20,26,43.48
323,Dustin Penner,L.A,R,33,419.03333333333,2,12,6,6,14,70.00,61,3.28,5.22,103,85,53,24,2,5,18,9,9,0,0,6,16,15,59,34,7,2,3,40.00
324,Alex Ovechkin,WSH,L,48,1002.45,32,24,13,11,56,69.14,220,14.55,23.17,441,318,205,53,10,14,36,18,18,0,0,26,25,30,120,75,18,0,1,0.00
325,Evgeni Malkin,PIT,C,31,610.78333333333,9,24,14,10,33,66.00,99,9.09,10.96,193,145,117,47,3,15,36,14,13,0,1,15,21,23,12,43,11,195,218,47.22
326,Cam Barker,VAN,D,14,198.78333333333,0,2,1,1,2,33.33,19,0.00,0.83,36,26,7,2,0,3,4,2,2,0,0,1,4,0,16,11,16,0,0,-
327,Andrew Ladd,WPG,L,48,944.66666666667,18,28,14,14,46,75.41,121,14.88,13.42,227,181,141,61,14,8,22,8,6,2,0,9,16,25,98,69,26,29,25,53.70
328,Blake Wheeler,WPG,R,48,902.41666666667,19,22,16,6,41,74.55,129,14.73,16.08,228,186,124,49,9,12,28,10,9,0,1,14,20,28,90,96,39,4,14,22.22
329,Ladislav Smid,EDM,D,48,975.3,1,3,0,3,4,12.12,30,3.33,1.77,72,52,13,3,1,2,53,21,19,1,1,8,23,8,151,54,119,0,0,-
330,Drew Stafford,BUF,R,46,782.86666666667,6,12,6,6,18,64.29,121,4.96,8.74,186,153,91,31,8,6,21,9,8,1,0,8,19,21,46,60,9,37,47,44.05
331,Kyle Chipchura,PHX,C,46,445.98333333333,5,9,9,0,14,73.68,37,13.51,4.5,60,49,37,18,1,7,50,12,5,6,1,16,10,14,61,59,7,126,135,48.28
332,Lauri Korpikoski,PHX,L,36,616.43333333333,6,5,3,2,11,47.83,83,7.23,6.9,153,114,76,38,7,6,12,6,6,0,0,7,5,18,71,49,27,6,10,37.50
333,Travis Zajac,N.J,C,48,937.58333333333,7,13,7,6,20,52.63,82,8.54,10.22,146,119,92,47,2,9,22,11,11,0,0,15,15,29,33,54,10,506,375,57.43
334,Wojtek Wolski,WSH,L,27,360.45,4,5,4,1,9,60.00,49,8.16,5.0,80,68,53,30,2,2,6,3,3,0,0,1,13,12,5,21,9,1,4,20.00
335,Andrej Meszaros,PHI,D,11,203.08333333333,0,2,2,0,2,66.67,18,0.00,0.65,42,24,8,0,0,1,2,1,1,0,0,1,6,2,18,13,24,0,0,-
336,Jeff Schultz,WSH,D,26,370.66666666667,0,3,2,1,3,30.00,12,0.00,0.29,35,16,6,0,1,3,12,5,5,0,0,1,5,3,17,35,25,0,0,-
337,Mark Fistric,EDM,D,25,383.33333333333,0,6,4,2,6,46.15,9,0.00,0.48,32,23,8,2,0,4,30,11,10,0,1,10,14,6,88,30,53,0,0,-
338,Mike Green,WSH,D,35,869.88333333333,12,14,9,5,26,50.98,96,12.50,5.14,200,128,48,3,6,7,20,10,10,0,0,5,25,14,36,72,61,0,0,-
339,Dave Bolland,CHI,C,35,571.8,7,7,6,1,14,53.85,46,15.22,4.67,75,59,41,19,1,2,22,11,11,0,0,9,16,21,43,33,18,239,279,46.14
340,Chris Bourque,BOS,L,18,217.36666666667,1,3,1,2,4,66.67,24,4.17,2.46,44,35,20,10,1,2,6,3,3,0,0,3,4,6,25,27,7,0,1,0.00
341,Bryan Bickell,CHI,L,48,614.66666666667,9,14,8,6,23,92.00,82,10.98,5.27,149,107,70,23,7,6,25,7,5,1,1,9,11,23,108,88,13,2,4,33.33
342,Blake Comeau,"CBJ, CGY",L,42,510.53333333333,6,6,4,2,12,70.59,48,12.50,4.27,95,69,43,19,4,6,20,10,10,0,0,3,10,7,95,33,12,40,46,46.51
343,Carl Soderberg,BOS,C,6,88.35,0,2,0,2,2,66.67,6,0.00,0.63,10,8,2,1,0,1,6,3,3,0,0,1,3,2,3,12,3,7,6,53.85
344,David Booth,VAN,L,12,153.05,1,2,0,2,3,75.00,27,3.70,3.45,43,38,24,14,0,1,4,2,2,0,0,5,0,2,24,25,1,1,0,100.00
345,Nicklas Grossmann,PHI,D,30,549.98333333333,1,3,3,0,4,25.00,21,4.76,1.14,56,35,14,4,1,2,21,9,8,1,0,5,17,6,81,44,82,0,0,-
346,Brandon Dubinsky,CBJ,C,29,533.76666666667,2,18,10,8,20,74.07,50,4.00,5.63,90,72,52,30,3,7,76,16,8,4,4,15,6,13,64,21,17,256,183,58.31
347,Alex Goligoski,DAL,D,47,1052.1166666667,3,24,11,13,27,42.86,80,3.75,5.04,202,135,47,8,7,7,16,8,8,0,0,10,38,5,56,77,66,0,0,-
348,David Krejci,BOS,C,47,869.7,10,23,16,7,33,70.21,93,10.75,9.31,173,132,104,53,7,8,20,10,10,0,0,5,25,20,41,56,27,361,293,55.20
349,Nick Johnson,PHX,R,17,169.25,4,2,2,0,6,75.00,23,17.39,2.23,37,31,24,15,1,3,0,0,0,0,0,4,1,6,13,17,1,0,3,0.00
350,Brandon Prust,MTL,L,38,518.11666666667,5,9,8,1,14,60.87,39,12.82,3.97,61,47,40,22,4,6,98,30,19,10,1,18,9,11,87,59,26,25,30,45.45
351,Andrej Sekera,BUF,D,37,784.7,2,10,4,6,12,41.38,33,6.06,2.06,85,48,20,7,2,6,4,2,2,0,0,2,19,10,30,55,73,0,0,-
352,Alexei Emelin,MTL,D,38,747.33333333333,3,9,4,5,12,44.44,33,9.09,1.75,103,58,18,2,0,7,33,12,9,3,0,11,32,8,110,55,47,0,0,-
353,Peter Regin,OTT,C,27,310.98333333333,0,3,2,1,3,33.33,37,0.00,2.78,64,47,27,11,1,2,8,4,4,0,0,4,4,10,12,47,8,92,118,43.81
354,Alexander Edler,VAN,D,45,1073.1666666667,8,14,4,10,22,47.83,113,7.08,5.29,252,160,54,9,3,13,37,17,16,1,0,13,26,19,77,96,81,1,0,100.00
355,Johan Franzen,DET,R,41,741.56666666667,14,17,11,6,31,62.00,116,12.07,12.29,201,170,111,55,5,4,41,11,8,1,2,10,21,16,43,35,17,30,32,48.39
356,Tyler Kennedy,PIT,C,46,573.21666666667,6,5,1,4,11,50.00,100,6.00,6.31,169,122,69,24,4,9,19,8,7,1,0,11,9,9,41,77,9,13,16,44.83
357,JT Wyman,T.B,R,1,13.516666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,4,63.64
358,Mike Lundin,OTT,D,11,170.58333333333,0,1,1,0,1,33.33,13,0.00,0.5,23,15,5,2,0,1,0,0,0,0,0,1,5,2,2,22,7,0,0,-
359,Brett Carson,CGY,D,10,109.28333333333,0,1,0,1,1,33.33,8,0.00,0.19,13,11,0,0,0,0,0,0,0,0,0,0,3,0,4,10,12,0,0,-
360,Ryan Jones,EDM,L,27,350.38333333333,2,5,3,2,7,77.78,38,5.26,3.44,63,50,40,20,2,3,17,7,6,1,0,8,12,10,55,31,13,2,7,22.22
361,Patrick Bordeleau,COL,L,46,286.21666666667,2,3,1,2,5,71.43,24,8.33,2.24,40,33,19,12,2,5,70,22,15,6,1,7,2,4,116,37,3,0,2,0.00
362,Kevin Porter,BUF,C,31,472.08333333333,4,5,4,1,9,75.00,37,10.81,3.07,63,47,38,16,3,3,10,5,5,0,0,7,9,21,56,42,18,109,162,40.22
363,Torrey Mitchell,MIN,C,45,472.43333333333,4,4,3,1,8,100.00,39,10.26,4.52,73,61,45,25,2,5,21,9,8,1,0,14,8,14,47,29,22,21,21,50.00
364,Ryan Callahan,NYR,R,45,967.9,16,15,6,9,31,62.00,144,11.11,17.31,245,201,138,80,6,17,12,6,6,0,0,16,18,23,154,87,66,14,16,46.67
365,Kris Versteeg,FLA,R,10,168.83333333333,2,2,0,2,4,66.67,20,10.00,1.72,33,27,17,5,0,0,8,4,4,0,0,2,6,7,5,16,3,0,5,0.00
366,Nikita Nikitin,CBJ,D,38,805.5,3,6,3,3,9,28.13,60,5.00,3.02,143,95,31,1,2,2,17,7,6,1,0,6,18,11,31,61,56,0,0,-
367,Jake Dowell,MIN,C,2,17.083333333333,0,0,0,0,0,-,3,0.00,0.31,4,3,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,66.67
368,Mikhail Grabovski,TOR,C,48,747.36666666667,9,7,3,4,16,50.00,80,11.25,7.31,167,124,96,30,5,9,24,8,7,0,1,12,32,19,34,104,20,323,315,50.63
369,Mike Brown,"EDM, TOR",R,39,293.28333333333,1,1,1,0,2,50.00,18,5.56,2.05,48,33,21,8,1,0,123,26,9,13,4,19,7,6,87,30,13,5,3,62.50
370,Adam Pardy,BUF,D,17,280.61666666667,0,4,1,3,4,36.36,6,0.00,0.28,17,11,6,1,1,1,14,7,7,0,0,3,13,3,24,33,16,0,0,-
371,Patrick Kaleta,BUF,R,34,366.93333333333,1,0,0,0,1,25.00,34,2.94,2.66,51,41,15,7,4,0,67,18,11,5,2,35,9,2,86,52,34,5,6,45.45
372,Mike Santorelli,"FLA, WPG",C,34,403.43333333333,2,2,2,0,4,50.00,35,5.71,2.93,83,54,37,10,3,3,2,1,1,0,0,2,3,6,12,44,3,56,38,59.57
373,Roman Polak,STL,D,48,884.18333333333,1,5,1,4,6,24.00,39,2.56,1.55,100,69,18,0,1,1,48,17,14,2,1,10,8,8,110,42,78,0,0,-
374,Lennart Petrell,EDM,L,35,403.58333333333,3,6,2,4,9,90.00,23,13.04,2.12,46,35,26,9,4,2,4,2,2,0,0,1,8,5,63,34,22,3,10,23.08
375,Andrew Gordon,VAN,R,6,50.533333333333,0,0,0,0,0,-,2,0.00,0.06,5,3,2,0,0,0,0,0,0,0,0,1,2,1,4,6,1,2,3,40.00
376,Troy Brouwer,WSH,R,47,871.26666666667,19,14,11,3,33,56.90,111,17.12,12.8,187,154,124,50,6,10,28,10,9,0,1,6,22,24,108,56,23,111,121,47.84
377,Matt Hunwick,COL,D,43,925.38333333333,0,6,3,3,6,16.67,57,0.00,2.06,112,69,30,9,2,6,16,8,8,0,0,6,22,30,40,66,59,0,0,-
378,Brandon Yip,NSH,R,34,409.36666666667,3,5,3,2,8,66.67,35,8.57,2.39,54,47,21,12,3,2,26,10,8,2,0,8,12,6,46,26,7,8,13,38.10
379,Aaron Gagnon,WPG,C,10,81.533333333333,3,0,0,0,3,60.00,11,27.27,1.18,17,14,13,7,0,1,2,1,1,0,0,1,2,4,7,7,4,30,27,52.63
380,Daniel Winnik,ANA,L,48,807.68333333333,6,13,5,8,19,65.52,95,6.32,7.34,148,122,83,39,7,4,16,8,8,0,0,8,10,24,63,84,37,16,37,30.19
381,Grant Clitsome,WPG,D,44,828.76666666667,4,12,7,5,16,37.21,56,7.14,2.95,118,79,27,6,1,9,18,9,9,0,0,4,27,8,82,72,54,0,0,-
382,Adam Cracknell,STL,R,20,172.28333333333,2,4,2,2,6,100.00,21,9.52,1.96,39,29,18,9,0,3,4,2,2,0,0,2,1,6,22,29,7,6,19,24.00
383,Jannik Hansen,VAN,R,47,825.06666666667,10,17,10,7,27,57.45,99,10.10,8.18,177,134,72,28,9,6,8,4,4,0,0,7,17,21,55,43,10,3,28,9.68
384,Rene Bourque,MTL,R,27,440.91666666667,7,6,4,2,13,59.09,63,11.11,8.57,128,100,74,40,8,5,32,12,11,0,1,14,6,8,37,47,11,0,1,0.00
385,Rich Peverley,BOS,C,47,717.11666666667,6,12,5,7,18,78.26,95,6.32,10.39,151,131,90,45,8,11,16,8,8,0,0,5,24,23,23,57,21,211,150,58.45
386,Brad Staubitz,ANA,R,15,93.216666666667,1,1,1,0,2,100.00,5,20.00,0.52,10,7,4,1,1,0,41,8,3,3,2,3,3,0,31,19,7,0,0,-
387,Tim Sestito,N.J,L,6,47.233333333333,0,0,0,0,0,0.00,4,0.00,0.15,9,7,2,1,0,0,2,1,1,0,0,3,1,0,10,8,2,14,12,53.85
388,Cody McLeod,COL,L,48,628.25,8,4,2,2,12,66.67,79,10.13,9.05,128,112,82,47,4,11,81,22,13,7,2,17,2,9,106,42,17,7,10,41.18
389,Mike Blunden,MTL,R,5,41.733333333333,0,0,0,0,0,0.00,5,0.00,0.59,7,6,6,4,1,1,4,2,2,0,0,1,1,0,2,4,3,0,0,-
390,Mason Raymond,VAN,L,46,727.93333333333,10,12,9,3,22,61.11,79,12.66,6.83,139,102,71,31,6,11,16,8,8,0,0,8,18,17,18,45,8,17,33,34.00
391,Paul Stastny,COL,C,40,774.26666666667,9,15,5,10,24,72.73,87,10.34,10.4,139,121,87,48,5,13,14,7,7,0,0,8,15,23,21,30,29,409,372,52.37
392,Guillaume Latendresse,OTT,L,27,399.61666666667,6,4,3,1,10,52.63,53,11.32,6.3,98,74,61,30,4,5,8,4,4,0,0,2,7,14,42,22,8,0,4,0.00
393,Sidney Crosby,PIT,C,36,759.75,15,41,28,13,56,76.71,124,12.10,14.62,203,168,142,59,4,17,16,8,8,0,0,18,28,15,21,38,18,453,381,54.32
394,Bobby Ryan,ANA,R,46,762.91666666667,11,19,11,8,30,65.22,101,10.89,10.8,185,145,113,49,15,8,17,7,6,1,0,14,23,24,80,56,29,25,56,30.86
395,Jack Johnson,CBJ,D,44,1142.85,5,14,5,9,19,45.24,96,5.21,5.1,196,138,52,5,1,9,12,6,6,0,0,5,20,9,66,63,90,0,0,-
396,Benoit Pouliot,T.B,L,34,450.03333333333,8,12,6,6,20,66.67,60,13.33,6.59,100,84,73,37,7,2,15,6,5,1,0,10,16,18,35,35,6,10,21,32.26
397,Jack Skille,FLA,R,40,532.95,3,9,6,3,12,75.00,69,4.35,6.11,119,99,66,30,4,4,11,4,3,1,0,11,3,12,96,64,15,8,8,50.00
398,Devin Setoguchi,MIN,R,48,693.05,13,14,9,5,27,71.05,97,13.40,11.33,168,130,104,42,3,15,20,8,8,0,0,9,18,18,92,32,19,7,10,41.18
399,Brian Lee,T.B,D,22,306.26666666667,0,0,0,0,0,0.00,13,0.00,0.45,34,22,7,1,1,3,16,8,8,0,0,2,8,1,49,33,28,0,0,-
400,Anze Kopitar,L.A,C,47,962.51666666667,10,32,18,14,42,67.74,98,10.20,8.41,178,143,102,34,3,5,16,8,8,0,0,12,35,27,70,73,25,473,415,53.27
401,Marc Staal,NYR,D,21,513.71666666667,2,9,4,5,11,45.83,20,10.00,2.22,71,40,21,7,1,4,14,7,7,0,0,2,12,4,47,27,36,0,0,-
402,Martin Hanzal,PHX,C,39,723.08333333333,11,12,7,5,23,62.16,93,11.83,11.35,170,137,102,53,5,10,24,12,12,0,0,14,17,24,100,56,17,298,339,46.78
403,Jakub Kindl,DET,D,41,760.8,4,9,3,6,13,33.33,76,5.26,3.52,157,107,37,5,3,5,28,14,14,0,0,6,30,8,46,56,33,0,0,-
404,T.J. Oshie,STL,R,30,572.8,7,13,7,6,20,86.96,65,10.77,6.47,130,96,71,23,6,7,15,6,5,1,0,10,12,18,33,45,24,5,8,38.46
405,Andrew Cogliano,ANA,L,48,737.68333333333,13,10,6,4,23,74.19,79,16.46,8.72,140,101,80,30,5,5,6,3,3,0,0,14,15,13,40,40,24,32,60,34.78
406,Matt Pelech,S.J,R,2,18.1,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,7,2,1,1,0,2,0,0,6,2,0,0,0,-
407,Joe Finley,NYI,D,16,191.31666666667,0,1,0,1,1,100.00,2,0.00,0.12,13,4,4,0,0,0,20,7,5,2,0,4,6,3,24,22,15,0,1,0.00
408,Matt Niskanen,PIT,D,40,814.3,4,10,6,4,14,42.42,67,5.97,3.44,153,109,18,2,2,4,12,6,6,0,0,1,17,15,49,74,47,0,0,-
409,Steve Downie,COL,R,2,17.783333333333,0,1,1,0,1,100.00,2,0.00,0.36,4,4,4,2,0,1,6,3,3,0,0,0,1,0,5,2,1,1,0,100.00
410,Brendan Mikkelson,T.B,D,4,39.033333333333,0,1,1,0,1,50.00,0,-,0.0,2,0,1,0,0,0,6,2,2,0,0,1,2,1,3,10,5,0,0,-
411,James Neal,PIT,"L, R",40,698.75,21,15,9,6,36,69.23,136,15.44,14.43,249,175,147,49,5,15,26,13,13,0,0,11,7,11,56,49,17,1,5,16.67
412,Marc-Edouard Vlasic,S.J,D,48,999.58333333333,3,4,2,2,7,18.42,59,5.08,3.08,138,90,27,7,0,11,27,8,6,1,1,13,34,10,27,81,81,0,0,-
413,Justin Abdelkader,DET,L,48,710.95,10,3,2,1,13,56.52,96,10.42,11.07,147,125,86,55,6,6,34,14,12,2,0,20,10,10,120,73,13,65,60,52.00
414,Adam McQuaid,BOS,D,32,457.35,1,3,2,1,4,26.67,26,3.85,1.27,63,37,14,2,2,2,60,21,15,6,0,14,8,3,62,56,43,0,0,-
415,Matt Kassian,OTT,L,15,95.716666666667,1,0,0,0,1,33.33,6,16.67,0.76,16,10,6,3,0,1,47,8,1,5,2,7,3,1,38,12,4,0,0,-
416,Kris Letang,PIT,D,35,897.26666666667,5,33,15,18,38,52.78,95,5.26,6.74,184,132,57,10,2,12,8,4,4,0,0,8,34,12,45,60,59,0,0,-
417,Kris Russell,STL,D,33,529.6,1,6,3,3,7,30.43,41,2.44,1.36,78,56,18,3,1,4,9,3,2,1,0,4,8,10,26,30,57,0,0,-
418,Rich Clune,NSH,L,47,442.06666666667,4,5,3,2,9,64.29,46,8.70,4.31,76,61,35,17,3,5,113,32,18,13,1,26,6,4,159,55,6,0,2,0.00
419,Keith Yandle,PHX,D,48,1067.8666666667,10,20,11,9,30,57.69,130,7.69,7.23,273,185,73,12,6,14,54,19,17,0,2,13,30,20,18,28,40,0,0,-
420,Cody Franson,TOR,D,45,845.48333333333,4,25,8,17,29,48.33,70,5.71,2.78,136,96,25,2,4,5,8,4,4,0,0,8,40,21,124,50,59,0,0,-
421,Vladimir Sobotka,STL,L,48,741.9,8,11,7,4,19,76.00,69,11.59,5.56,117,91,55,22,4,2,35,16,15,1,0,16,4,15,98,67,16,286,220,56.52
422,Mark Fraser,TOR,D,45,763.08333333333,0,8,7,1,8,17.39,33,0.00,0.96,91,50,19,1,3,4,85,25,15,9,1,14,26,13,153,105,102,0,0,-
423,Marc-Andre Gragnani,CAR,D,1,7.8833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-
424,Chris Butler,CGY,D,44,749.15,1,7,3,4,8,29.63,40,2.50,1.56,77,53,13,4,1,8,19,8,7,1,0,5,21,8,53,61,74,0,0,-
425,Chris VandeVelde,EDM,C,11,77.533333333333,0,0,0,0,0,0.00,7,0.00,0.54,9,8,6,4,0,0,4,2,2,0,0,1,2,2,12,10,3,21,23,47.73
426,Jared Boll,CBJ,R,43,347.55,2,4,3,1,6,60.00,19,10.53,1.34,39,28,17,7,1,1,100,24,10,12,2,25,6,1,80,58,7,4,5,44.44
427,Blair Jones,CGY,C,15,161.13333333333,0,1,0,1,1,100.00,22,0.00,1.73,33,26,23,12,2,1,10,5,5,0,0,4,0,4,22,16,9,58,51,53.21
428,Tom Pyatt,T.B,L,43,584.01666666667,8,8,6,2,16,64.00,60,13.33,6.72,100,81,72,39,3,3,12,6,6,0,0,12,5,16,22,86,36,145,145,50.00
429,Niklas Hjalmarsson,CHI,D,46,961.75,2,8,3,5,10,24.39,43,4.65,1.69,99,63,15,1,1,5,22,11,11,0,0,3,40,29,26,80,94,0,0,-
430,Darren Helm,DET,C,1,12.45,0,0,0,0,0,-,1,0.00,0.2,4,3,3,1,0,0,2,1,1,0,0,1,1,1,4,0,0,6,8,42.86
431,Nathan Gerbe,BUF,C,42,525.16666666667,5,5,3,2,10,71.43,64,7.81,4.75,110,84,52,14,2,6,14,7,7,0,0,6,17,12,32,20,8,0,1,0.00
432,Tom Wandell,DAL,C,18,151.95,1,0,0,0,1,33.33,14,7.14,0.79,36,21,14,1,1,0,4,2,2,0,0,4,6,8,15,16,9,46,65,41.44
433,Derek Joslin,VAN,D,2,33.983333333333,0,0,0,0,0,0.00,2,0.00,0.04,4,2,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,0,0,-
434,Mark Fayne,N.J,D,31,561.03333333333,1,5,2,3,6,31.58,34,2.94,1.02,84,50,16,0,1,2,16,8,8,0,0,2,10,6,25,46,40,0,0,-
435,Ryan Reaves,STL,R,43,319.41666666667,4,2,1,1,6,75.00,24,16.67,2.43,34,28,22,16,3,4,79,21,12,7,2,15,5,9,135,32,7,3,0,100.00
436,Nick Drazenovic,CBJ,C,8,79.416666666667,0,0,0,0,0,0.00,5,0.00,0.45,10,7,5,2,0,0,4,2,2,0,0,1,1,3,8,6,1,29,25,53.70
437,Brett Sutter,CAR,L,3,25.033333333333,0,0,0,0,0,-,2,0.00,0.23,3,2,2,1,0,0,4,2,2,0,0,2,0,1,7,3,0,8,6,57.14
438,Tim Kennedy,S.J,L,13,176.68333333333,2,0,0,0,2,66.67,24,8.33,1.92,38,30,22,12,1,1,2,1,1,0,0,2,6,9,22,15,4,3,7,30.00
439,Matt D'Agostini,"N.J, STL",R,29,357.13333333333,3,3,2,1,6,50.00,33,9.09,1.97,64,46,27,5,2,2,8,4,4,0,0,10,6,6,21,55,12,5,13,27.78
440,Nicolas Blanchard,CAR,L,9,78.083333333333,0,0,0,0,0,0.00,6,0.00,0.24,9,7,4,1,1,1,20,4,0,4,0,4,0,1,22,7,2,1,0,100.00
441,Joe Vitale,PIT,C,33,314.05,2,3,2,1,5,83.33,26,7.69,2.66,43,38,24,16,2,3,17,7,6,1,0,6,1,8,45,37,19,157,100,61.09
442,Sergei Kostitsyn,NSH,L,46,769.1,3,12,7,5,15,46.88,42,7.14,4.75,107,70,57,26,4,1,11,4,3,1,0,7,20,15,27,38,25,3,1,75.00
443,Colin Greening,OTT,C,47,692.3,8,11,6,5,19,59.38,80,10.00,9.46,149,119,89,46,5,9,11,4,3,1,0,7,18,19,122,81,24,22,25,46.81
444,Anton Stralman,NYR,D,48,866.3,4,3,2,1,7,16.28,66,6.06,3.36,149,90,39,7,3,7,16,8,8,0,0,5,19,8,75,107,42,0,1,0.00
445,Patric Hornqvist,NSH,R,24,389.4,4,10,3,7,14,82.35,87,4.60,7.8,129,108,70,36,3,8,14,6,6,0,0,6,6,7,29,41,9,1,1,50.00
446,Kevin Henderson,NSH,L,4,58.766666666667,1,0,0,0,1,33.33,3,33.33,0.56,7,5,5,3,0,0,0,0,0,0,0,2,1,1,3,5,1,0,0,-
447,Mike Angelidis,T.B,L,1,7.3666666666667,0,0,0,0,0,-,0,-,0.07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,42.86
448,Andrew Desjardins,S.J,L,42,425.2,2,1,1,0,3,42.86,51,3.92,5.1,87,70,44,23,3,5,61,15,8,5,2,20,11,5,53,59,27,39,33,54.17
449,Dan Girardi,NYR,D,46,1169.2,2,12,2,10,14,36.84,81,2.47,3.78,180,127,36,3,1,3,16,8,8,0,0,6,32,15,102,89,125,0,0,-
450,David Desharnais,MTL,C,48,790.38333333333,10,18,9,9,28,58.33,66,15.15,8.86,105,89,73,48,3,7,26,13,13,0,0,15,15,23,26,49,18,382,382,50.00
451,Bracken Kearns,S.J,C,1,12.066666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-
452,Chris Conner,PHX,R,12,136.5,1,1,1,0,2,33.33,15,6.67,1.67,25,21,18,12,3,2,2,1,1,0,0,4,0,7,15,30,5,0,2,0.00
453,Jordan Hendry,ANA,D,2,35.15,0,0,0,0,0,-,0,-,0.02,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,-
454,Andy Greene,N.J,D,48,1105.9666666667,4,12,4,8,16,32.65,63,6.35,3.18,162,99,39,6,0,6,20,9,9,0,0,11,18,32,47,63,70,0,0,-
