,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
302,Matt Walker,STL,D,43,683.55,1,1,0,1,2,9.52,47,2.13,1.03,81,55,9,3,2,3,61,19,12,7,0,18,10,10,45,56,41,0,0,-
303,Alexei Ponikarovsky,TOR,L,66,1050.9333333333,18,17,9,8,35,58.33,150,12.00,18.92,282,222,169,73,9,13,36,18,18,0,0,19,28,22,77,96,21,1,3,25.00
304,Josef Vasicek,NYI,C,81,1283.8,16,19,11,8,35,72.92,126,12.70,14.2,236,185,156,73,12,20,53,25,24,1,0,16,29,58,75,70,31,615,490,55.66
305,Rob Davison,"NYI, S.J",D,34,471.31666666667,1,1,1,0,2,20.00,32,3.13,1.38,58,41,14,5,0,5,53,19,14,5,0,15,17,14,69,46,39,0,0,-
306,Shawn Horcoff,EDM,C,53,1177.7666666667,21,29,16,13,50,79.37,115,18.26,13.0,195,158,113,29,7,7,30,15,15,0,0,12,31,28,15,22,30,487,476,50.57
307,Kip Brennan,NYI,L,3,13.066666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,12,2,1,0,1,1,1,0,9,1,1,0,0,-
308,Krys Barch,DAL,R,48,329.51666666667,1,2,1,1,3,42.86,23,4.35,1.82,37,32,21,10,4,1,105,23,5,17,1,21,10,10,72,34,6,0,2,0.00
309,Jay Leach,T.B,D,2,9.2333333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,-
310,Jaroslav Spacek,BUF,D,60,1378.8,9,23,11,12,32,34.04,95,9.47,5.36,218,136,32,1,1,10,42,21,21,0,0,10,43,12,78,90,75,0,0,-
311,Rob Scuderi,PIT,D,71,1330.8666666667,0,5,0,5,5,11.63,28,0.00,1.04,58,45,9,0,1,2,26,13,13,0,0,8,25,21,32,57,110,0,0,-
312,Mikael Samuelsson,DET,R,73,1187.15,11,29,14,15,40,57.97,249,4.42,16.42,397,313,176,42,10,9,26,13,13,0,0,29,29,20,74,53,21,6,8,42.86
313,Trent Hunter,NYI,R,82,1492.7833333333,12,29,16,13,41,71.93,222,5.41,21.97,378,301,195,104,21,28,43,20,19,1,0,23,30,58,256,65,50,6,23,20.69
314,Allan Rourke,EDM,D,13,142.1,0,0,0,0,0,0.00,4,0.00,0.25,12,7,5,1,0,0,5,1,0,1,0,2,4,1,3,5,22,0,0,-
315,Kent Huskins,ANA,D,76,1222.45,4,15,7,8,19,39.58,46,8.70,2.54,116,72,33,9,3,5,59,24,22,1,1,14,21,29,65,103,49,0,0,-
316,Tyler Arnason,COL,C,70,1068.1666666667,10,21,11,10,31,68.89,179,5.59,15.71,265,217,179,72,6,22,16,8,8,0,0,24,41,61,6,69,17,375,417,47.35
317,Chris Neil,OTT,R,68,867.55,6,14,11,3,20,45.45,78,7.69,11.15,145,117,101,73,5,12,197,69,56,9,4,47,20,21,204,89,10,0,0,-
318,Andrei Markov,MTL,D,82,2046.7,16,42,21,21,58,41.43,145,11.03,9.3,346,228,104,20,7,21,63,26,24,1,1,25,92,60,59,53,127,0,0,-
319,Ales Kotalik,BUF,R,79,1212.05,23,20,7,13,43,67.19,207,11.11,14.96,332,266,115,38,10,14,58,28,28,0,0,11,32,13,139,71,18,98,123,44.34
320,Pavel Datsyuk,DET,C,82,1753.4333333333,31,66,44,22,97,67.36,264,11.74,28.54,438,361,246,92,18,21,20,10,10,0,0,47,68,144,40,92,42,453,380,54.38
321,Niko Kapanen,PHX,C,79,1091.0833333333,10,18,12,6,28,57.14,85,11.76,9.25,141,117,82,40,4,11,34,17,17,0,0,10,20,25,23,65,26,420,386,52.11
322,Karlis Skrastins,"COL, FLA",D,60,1116.45,2,3,1,2,5,18.52,45,4.44,2.26,119,75,20,6,6,3,32,16,16,0,0,6,16,17,42,83,105,0,0,-
323,Toby Petersen,DAL,C,8,62.666666666667,0,3,3,0,3,75.00,6,0.00,0.39,10,9,6,0,1,0,4,2,2,0,0,0,1,5,9,4,3,22,22,50.00
324,Michael Ryder,MTL,R,70,926.35,14,17,8,9,31,57.41,134,10.45,13.77,264,190,169,60,12,16,30,15,15,0,0,16,12,29,122,84,15,5,14,26.32
325,John Pohl,TOR,C,33,234.2,1,4,2,2,5,83.33,23,4.35,2.22,47,34,27,10,2,2,10,5,5,0,0,2,4,6,28,15,3,41,53,43.62
326,Mark Eaton,PIT,D,36,707.0,0,3,1,2,3,13.04,28,0.00,0.66,48,36,10,1,3,5,4,2,2,0,0,2,7,2,17,37,89,0,0,-
327,Jeff Halpern,"DAL, T.B",C,83,1392.7833333333,20,22,14,8,42,76.36,132,15.15,13.02,241,178,139,54,6,12,54,27,27,0,0,25,32,40,81,102,46,381,352,51.98
328,Jason Blake,TOR,L,82,1460.3333333333,15,37,26,11,52,66.67,332,4.52,30.11,536,423,325,137,12,27,28,13,13,0,0,36,63,42,55,208,14,14,14,50.00
329,Brian Rafalski,DET,D,73,1756.3166666667,13,42,11,31,55,46.22,175,7.43,10.67,357,227,98,19,6,10,34,17,17,0,0,10,52,27,38,154,70,0,0,-
330,Daniel Sedin,VAN,L,82,1561.9,29,45,26,19,74,77.08,247,11.74,29.1,403,334,278,141,10,24,50,25,25,0,0,34,38,24,11,66,14,17,21,44.74
331,Henrik Sedin,VAN,C,82,1599.7833333333,15,61,37,24,76,73.08,141,10.64,18.28,233,193,148,89,5,19,54,27,27,0,0,29,56,31,19,67,15,643,726,46.97
332,Tim Connolly,BUF,C,48,896.45,7,33,18,15,40,60.61,111,6.31,8.45,182,145,91,24,4,11,8,4,4,0,0,18,33,16,18,35,36,222,241,47.95
333,Kris Beech,"CBJ, PIT, VAN",C,25,287.58333333333,6,5,4,1,11,68.75,36,16.67,3.74,46,39,28,16,1,4,4,2,2,0,0,6,5,6,33,18,3,144,132,52.17
334,Taylor Pyatt,VAN,L,79,1246.9666666667,16,21,12,9,37,59.68,167,9.58,17.56,250,216,158,84,13,17,60,26,24,2,0,19,25,39,76,86,45,12,24,33.33
335,Branislav Mezei,FLA,D,57,824.23333333333,2,2,0,2,4,22.22,38,5.26,1.01,88,53,16,2,2,1,64,29,27,2,0,12,20,9,115,56,56,0,0,-
336,David Tanabe,CAR,D,18,215.56666666667,1,2,1,1,3,30.00,12,8.33,0.78,28,16,9,1,1,1,8,4,4,0,0,1,7,2,8,20,13,0,0,-
337,Barret Jackman,STL,D,78,1747.2333333333,2,14,6,8,16,27.59,80,2.50,3.16,164,112,32,3,4,5,93,39,34,5,0,38,40,31,135,92,124,0,0,-
338,Steve McCarthy,ATL,D,55,868.5,1,6,2,4,7,41.18,41,2.44,2.4,68,57,22,8,0,0,48,17,14,2,1,13,14,10,101,48,69,0,0,-
339,Martin Havlat,CHI,R,35,650.48333333333,10,17,9,8,27,67.50,87,11.49,8.43,121,104,70,38,3,5,20,10,10,0,0,19,7,19,5,14,9,0,3,0.00
340,Michael Ryan,BUF,C,46,454.61666666667,4,4,3,1,8,61.54,60,6.67,4.57,92,76,52,21,7,6,30,11,10,0,1,13,11,8,27,31,14,0,2,0.00
341,Alexei Semenov,S.J,D,22,335.36666666667,1,3,1,2,4,36.36,23,4.35,0.91,47,36,7,0,0,4,36,11,8,2,1,5,17,0,24,27,17,0,0,-
342,Mike Commodore,"CAR, OTT",D,67,1220.1833333333,3,11,7,4,14,31.11,97,3.09,3.57,211,138,44,10,4,16,98,37,29,8,0,23,28,23,144,90,95,0,0,-
343,Jordan Leopold,COL,D,43,687.4,5,8,2,6,13,43.33,35,14.29,2.79,73,51,25,9,3,6,20,10,10,0,0,4,16,8,26,44,40,0,0,-
344,Matt Murley,PHX,L,3,35.183333333333,0,1,1,0,1,100.00,3,0.00,0.25,5,4,2,2,0,0,0,0,0,0,0,0,1,1,3,4,0,2,1,66.67
345,Adam Hall,PIT,R,46,546.15,2,4,1,3,6,75.00,39,5.13,3.19,60,55,37,14,3,4,24,9,7,2,0,9,2,7,45,28,30,146,144,50.34
346,Doug Janik,T.B,D,61,568.93333333333,1,3,2,1,4,25.00,23,4.35,1.25,61,36,13,3,0,1,45,14,10,3,1,6,17,8,33,66,44,0,0,-
347,Michael Zigomanis,PHX,C,33,409.31666666667,2,1,0,1,3,50.00,35,5.71,2.7,53,50,28,9,2,1,6,3,3,0,0,1,4,12,26,16,12,196,132,59.76
348,Dan Jancevski,"DAL, T.B",D,4,23.366666666667,0,0,0,0,0,-,3,0.00,0.04,3,3,0,0,0,0,2,1,1,0,0,0,0,0,0,4,3,0,0,-
349,Niklas Hagman,DAL,L,82,1278.6166666667,27,14,9,5,41,66.13,178,15.17,16.68,287,239,170,76,12,13,51,19,17,1,1,31,52,40,40,94,13,2,17,10.53
350,Frantisek Kaberle,CAR,D,80,1371.9333333333,0,22,10,12,22,33.33,89,0.00,3.45,186,111,55,4,2,11,30,15,15,0,0,4,17,26,28,97,82,0,0,-
351,Niclas Havelid,ATL,D,81,1660.9166666667,1,13,5,8,14,19.18,54,1.85,2.09,97,71,20,1,0,2,42,21,21,0,0,12,45,28,35,87,184,0,0,-
352,Kyle Wanvig,T.B,R,7,70.9,1,0,0,0,1,33.33,10,10.00,0.77,15,12,9,5,0,0,7,2,1,1,0,1,1,1,12,5,3,1,0,100.00
353,Mike Comrie,NYI,C,76,1458.35,21,28,16,12,49,65.33,194,10.82,21.52,302,237,186,102,8,25,83,33,29,3,1,32,62,47,47,70,23,564,663,45.97
354,Branko Radivojevic,MIN,R,73,1087.65,7,10,6,4,17,54.84,91,7.69,6.82,177,136,64,18,12,3,48,20,19,0,1,20,18,21,98,60,31,15,24,38.46
355,Chris Kelly,OTT,C,75,1245.2333333333,11,19,12,7,30,71.43,124,8.87,11.74,215,168,134,50,11,10,30,15,15,0,0,13,35,50,64,96,35,86,76,53.09
356,Mathias Tjarnqvist,PHX,L,78,1064.0666666667,4,7,4,3,11,47.83,90,4.44,8.62,159,130,88,39,3,7,34,15,15,0,0,21,17,18,86,100,78,15,31,32.61
357,Brian McGrattan,OTT,R,38,109.1,0,3,1,2,3,100.00,11,0.00,0.47,15,15,5,1,0,0,46,11,3,8,0,11,2,4,18,12,2,0,0,-
358,Ryan Malone,PIT,L,77,1469.2666666667,27,24,14,10,51,51.00,159,16.98,20.11,262,216,179,109,9,10,103,34,24,9,1,43,32,50,138,105,34,12,26,31.58
359,Derek MacKenzie,CBJ,C,17,132.23333333333,2,0,0,0,2,100.00,19,10.53,1.38,29,26,15,6,0,1,8,3,3,0,0,5,2,7,12,12,4,25,48,34.25
360,Martin Erat,NSH,R,76,1417.9,23,34,17,17,57,77.03,163,14.11,16.75,261,216,146,52,13,13,40,19,19,0,0,28,52,50,49,112,16,15,26,36.59
361,Henrik Zetterberg,DET,L,75,1654.65,43,49,28,21,92,72.44,358,12.01,32.39,565,469,316,107,11,27,34,17,17,0,0,41,59,53,31,79,16,666,544,55.04
362,Radim Vrbata,PHX,R,76,1383.2,27,29,16,13,56,69.14,246,10.98,21.76,367,310,176,65,17,25,14,7,7,0,0,14,19,24,13,40,19,7,12,36.84
363,Garnet Exelby,ATL,D,79,1492.1333333333,2,5,2,3,7,16.67,37,5.41,2.49,92,53,24,2,0,6,83,32,29,1,2,24,39,30,176,122,137,0,0,-
364,George Parros,ANA,R,69,410.0,1,4,2,2,5,55.56,30,3.33,2.11,46,41,20,10,1,2,178,44,19,22,3,33,7,9,91,46,9,3,7,30.00
365,Radek Martinek,NYI,D,69,1577.9,0,15,6,9,15,37.50,98,0.00,3.33,175,120,32,10,4,10,40,20,20,0,0,10,48,66,80,58,134,0,0,-
366,Jeff Finger,COL,D,72,1436.65,8,11,6,5,19,27.94,93,8.60,4.48,192,130,36,3,3,13,40,17,15,2,0,15,26,29,121,79,117,1,0,100.00
367,Douglas Murray,S.J,D,66,1153.0833333333,1,9,4,5,10,20.83,48,2.08,2.22,120,76,21,2,1,6,98,22,8,12,2,24,39,24,126,156,83,1,1,50.00
368,Darren Haydar,ATL,R,16,188.13333333333,1,7,5,2,8,72.73,14,7.14,1.1,26,15,17,3,2,0,2,1,1,0,0,4,6,6,1,4,5,0,2,0.00
369,Noah Clarke,N.J,L,1,10.65,1,0,0,0,1,100.00,3,33.33,0.1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-
370,Jerred Smithson,NSH,C,81,978.61666666667,7,9,6,3,16,84.21,61,11.48,5.6,107,79,50,15,3,4,50,18,15,2,1,18,18,36,128,59,44,298,274,52.10
371,Ruslan Fedotenko,NYI,L,67,1118.55,16,17,9,8,33,68.75,121,13.22,14.02,223,171,136,61,6,13,40,20,20,0,0,27,24,49,104,94,35,11,17,39.29
372,Lawrence Nycholat,OTT,D,3,35.833333333333,0,0,0,0,0,0.00,4,0.00,0.09,5,4,1,0,0,0,0,0,0,0,0,1,1,0,4,3,2,0,0,-
373,Jim Vandermeer,"CGY, CHI, PHI",D,75,1472.5333333333,3,14,7,7,17,28.81,72,4.17,3.29,155,98,32,6,1,6,105,38,30,7,1,23,37,20,124,76,67,0,0,-
374,Sean Avery,NYR,L,57,902.96666666667,15,18,14,4,33,68.75,125,12.00,16.25,245,190,159,77,12,9,152,43,31,6,6,50,29,18,119,147,11,11,17,39.29
375,Eric Godard,CGY,R,74,348.63333333333,1,1,1,0,2,33.33,14,7.14,2.3,31,25,17,11,2,4,171,36,13,17,6,24,13,1,36,32,6,0,1,0.00
376,Mark Streit,MTL,D,81,1419.1666666667,13,49,23,26,62,56.36,165,7.88,11.26,314,224,93,24,12,16,28,14,14,0,0,14,42,40,59,84,62,0,1,0.00
377,Brian Pothier,WSH,D,38,710.48333333333,5,9,7,2,14,41.18,65,7.69,1.94,123,81,16,2,1,4,20,9,9,0,0,8,27,18,25,37,34,0,0,-
378,Steve Reinprecht,PHX,C,81,1271.75,16,30,20,10,46,65.71,105,15.24,12.74,195,148,123,53,7,9,26,13,13,0,0,20,26,41,28,90,42,516,504,50.59
379,Andy McDonald,"ANA, STL",L,82,1465.4333333333,18,34,17,17,52,74.29,182,9.89,17.12,288,243,166,67,5,12,62,23,21,0,2,31,33,31,46,92,20,527,421,55.59
380,Mathieu Darche,T.B,L,73,1053.1333333333,7,15,10,5,22,57.89,120,5.83,10.66,205,159,116,61,2,12,20,10,10,0,0,13,12,33,125,97,39,43,46,48.31
381,Mike Weaver,VAN,D,55,772.08333333333,0,1,1,0,1,5.26,33,0.00,1.17,84,46,20,1,1,2,33,11,9,1,1,12,26,15,45,73,38,0,1,0.00
382,Dany Heatley,OTT,L,71,1543.0833333333,41,41,22,19,82,63.57,224,18.30,29.76,400,308,275,131,12,32,64,32,32,0,0,28,60,44,58,95,31,15,11,57.69
383,Marian Gaborik,MIN,R,77,1509.0,42,41,29,12,83,79.81,278,15.11,27.86,451,377,265,91,16,18,58,28,28,0,0,43,55,41,59,81,18,6,15,28.57
384,Rostislav Klesla,CBJ,D,82,1903.2833333333,6,12,3,9,18,24.66,130,4.62,6.49,247,178,44,7,3,5,60,30,30,0,0,13,17,20,107,127,110,4,1,80.00
385,Raffi Torres,EDM,L,32,544.31666666667,5,6,3,3,11,50.00,87,5.75,6.73,137,121,70,20,2,4,36,15,13,2,0,13,26,9,55,39,10,13,7,65.00
386,Scott Hartnell,PHI,L,80,1294.45,24,19,13,6,43,63.24,176,13.64,16.35,274,227,143,65,17,12,159,57,47,7,3,58,32,31,110,77,32,13,19,40.63
387,Ron Hainsey,CBJ,D,78,1760.0833333333,8,24,14,10,32,42.11,161,4.97,11.79,371,240,76,16,1,21,25,11,10,1,0,7,33,13,51,77,91,0,0,-
388,Marcel Hossa,"NYR, PHX",L,50,688.71666666667,1,7,5,2,8,40.00,66,1.52,5.91,105,90,63,33,0,5,28,14,14,0,0,14,12,27,94,70,15,3,12,20.00
389,Brooks Orpik,PIT,D,78,1323.35,1,10,4,6,11,22.45,50,2.00,2.13,132,88,20,3,0,6,55,23,20,3,0,15,25,10,239,106,125,0,0,-
390,Alex Frolov,L.A,L,71,1334.6833333333,23,44,26,18,67,78.82,160,14.38,18.32,285,224,194,80,5,20,22,11,11,0,0,10,70,45,22,74,18,2,9,18.18
391,Anton Volchenkov,OTT,D,67,1374.1666666667,1,14,4,10,15,29.41,71,1.41,3.64,169,110,50,6,2,7,55,22,20,1,1,17,32,23,153,98,209,0,0,-
392,David Hale,CGY,D,58,805.26666666667,0,2,0,2,2,8.70,35,0.00,1.47,87,59,14,2,1,2,46,20,18,2,0,11,22,14,86,71,25,0,0,-
393,Nathan Smith,PIT,C,13,99.783333333333,0,0,0,0,0,0.00,3,0.00,0.28,10,6,3,2,0,0,2,1,1,0,0,1,1,0,14,6,4,40,35,53.33
394,Brad Boyes,STL,R,82,1471.4333333333,43,22,12,10,65,69.89,207,20.77,20.53,379,307,206,67,11,13,20,10,10,0,0,22,33,33,55,64,20,105,131,44.49
395,Steve Ott,DAL,C,73,1055.9333333333,11,11,8,3,22,62.86,89,12.36,10.58,174,134,88,31,8,7,145,45,30,13,2,60,41,35,182,100,26,183,128,58.84
396,Brian Sutherby,"ANA, WSH",C,50,429.48333333333,1,1,1,0,2,40.00,49,2.04,3.99,78,64,46,15,2,1,64,16,7,8,1,17,8,8,67,48,17,128,150,46.04
397,Justin Williams,CAR,R,37,713.88333333333,9,21,10,11,30,71.43,106,8.49,9.18,184,142,96,40,8,6,43,20,19,1,0,15,25,27,43,68,23,5,8,38.46
398,Niklas Kronwall,DET,D,65,1377.6,7,28,13,15,35,47.30,108,6.48,6.15,210,146,56,10,3,8,44,22,22,0,0,11,30,11,93,42,79,0,0,-
399,Jeff Taffe,PIT,L,45,431.36666666667,5,7,2,5,12,70.59,56,8.93,4.23,98,79,54,21,9,9,8,3,3,0,0,7,7,9,52,31,10,74,78,48.68
400,Nick Schultz,MIN,D,81,1632.8833333333,2,13,1,12,15,25.86,52,3.85,2.76,132,92,29,7,3,7,42,18,16,2,0,14,37,20,101,124,147,0,0,-
401,Brad Winchester,DAL,L,41,310.48333333333,1,2,0,2,3,33.33,36,2.78,2.47,59,45,33,12,3,1,46,14,8,6,0,13,6,7,57,49,4,0,2,0.00
402,Andy Hilbert,NYI,L,70,943.35,8,8,5,3,16,57.14,127,6.30,9.56,201,167,102,45,10,9,18,9,9,0,0,17,24,46,39,88,50,99,121,45.00
403,Tomas Kopecky,DET,R,77,740.11666666667,5,7,5,2,12,52.17,87,5.75,7.71,176,147,89,31,5,6,43,20,19,1,0,23,13,11,111,99,17,44,65,40.37
404,Kurtis Foster,MIN,D,56,918.71666666667,7,12,7,5,19,37.25,118,5.93,5.16,234,163,35,2,1,6,37,17,16,1,0,10,21,11,59,89,39,2,1,66.67
405,Matt Pettinger,"VAN, WSH",L,76,1087.0833333333,6,7,5,2,13,43.33,127,4.72,9.92,201,164,110,42,6,7,36,15,13,2,0,19,12,25,75,120,35,11,8,57.89
406,Jarret Stoll,EDM,C,81,1452.85,14,22,11,11,36,54.55,187,7.49,17.78,332,255,125,49,7,19,74,36,36,0,0,23,35,39,122,47,61,677,552,55.09
407,Andreas Lilja,DET,D,79,1440.3666666667,2,10,6,4,12,27.27,72,2.78,2.44,133,99,23,3,2,9,91,41,38,3,0,13,38,17,133,102,114,0,1,0.00
408,Antoine Vermette,OTT,C,81,1423.6166666667,24,29,17,12,53,81.54,175,13.71,18.11,280,236,159,84,6,19,51,24,23,1,0,27,49,29,49,101,25,690,527,56.70
409,Paul Martin,N.J,D,73,1742.4166666667,5,27,12,15,32,37.21,93,5.38,5.72,212,134,50,13,2,11,22,11,11,0,0,13,35,33,52,77,76,0,0,-
410,Joel Lundqvist,DAL,C,55,597.8,3,11,10,1,14,66.67,48,6.25,4.1,90,69,50,21,3,2,22,11,11,0,0,4,23,20,88,76,9,107,117,47.77
411,Ryan Bayda,CAR,L,31,390.53333333333,3,3,1,2,6,60.00,58,5.17,4.12,94,73,49,17,2,5,28,9,8,0,1,8,4,11,38,65,2,0,2,0.00
412,Kurt Sauer,COL,D,54,1009.2,1,5,1,4,6,14.63,28,3.57,0.82,67,46,8,2,0,3,41,19,18,1,0,10,23,25,48,71,59,0,0,-
413,Dominic Moore,"MIN, TOR",C,68,903.21666666667,5,12,6,6,17,68.00,100,5.00,8.26,178,138,89,31,6,5,24,12,12,0,0,24,22,24,40,66,29,362,342,51.42
414,Niclas Wallin,CAR,D,66,1196.6166666667,2,6,3,3,8,22.86,60,3.33,2.76,135,89,25,10,3,12,54,22,21,0,1,11,26,17,134,79,91,0,1,0.00
415,Olli Malmivaara,N.J,D,2,17.6,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-
416,Lubomir Visnovsky,L.A,D,82,1885.65,8,33,15,18,41,38.68,153,5.23,10.85,340,231,89,15,5,17,34,13,12,0,1,17,91,40,60,88,118,1,7,12.50
417,Michel Ouellet,T.B,R,64,872.4,17,19,13,6,36,67.92,132,12.88,13.91,235,195,129,59,6,9,12,6,6,0,0,14,8,19,57,61,19,19,23,45.24
418,Petteri Nummelin,MIN,D,27,414.03333333333,2,7,4,3,9,40.91,31,6.45,2.17,64,37,22,9,0,5,2,1,1,0,0,2,4,5,4,17,12,0,1,0.00
419,David Koci,CHI,L,18,65.433333333333,0,0,0,0,0,-,2,0.00,0.06,3,2,1,0,1,0,68,14,4,8,2,9,0,0,17,12,2,0,0,-
420,Travis Moen,ANA,L,77,1218.2833333333,3,5,3,2,8,61.54,98,3.06,9.28,159,136,93,49,6,9,75,27,20,7,0,42,23,19,154,97,28,8,17,32.00
421,Greg Zanon,NSH,D,78,1438.9833333333,0,5,2,3,5,11.63,38,0.00,1.6,95,61,16,2,1,3,24,11,11,0,0,10,25,36,160,98,176,0,0,-
422,John-Michael Liles,COL,D,81,1593.45,6,26,10,16,32,34.41,163,3.68,10.36,314,221,77,18,1,13,26,13,13,0,0,20,54,31,59,60,121,0,0,-
423,Craig Weller,PHX,R,59,612.58333333333,3,8,3,5,11,55.00,72,4.17,4.66,111,95,51,15,7,6,80,22,15,4,3,14,11,10,123,57,10,0,2,0.00
424,Darcy Hordichuk,NSH,L,45,231.75,1,2,2,0,3,60.00,18,5.56,1.89,29,27,15,11,0,1,60,12,0,12,0,19,2,4,64,37,3,0,0,-
425,Ryan Caldwell,PHX,D,2,12.25,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,2,0,0,-
426,Matthew Lombardi,CGY,C,82,1419.4,14,22,9,13,36,85.71,181,7.73,19.34,301,249,186,73,15,13,67,32,31,1,0,24,29,40,72,88,53,455,500,47.64
427,Paul Gaustad,BUF,C,82,1407.1666666667,10,26,15,11,36,59.02,136,7.35,14.5,206,175,126,80,4,9,85,31,25,5,1,26,24,19,199,113,48,640,525,54.94
428,Antti Miettinen,DAL,R,69,965.36666666667,15,19,10,9,34,64.15,136,11.03,13.41,257,198,131,38,11,11,34,16,16,0,0,15,37,29,65,64,8,14,9,60.87
429,Darryl Bootland,NYI,R,4,18.8,0,1,1,0,1,100.00,3,0.00,0.03,4,3,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,-
430,Micki Dupont,STL,D,2,25.133333333333,0,0,0,0,0,0.00,3,0.00,0.18,5,4,1,0,0,0,2,1,1,0,0,0,2,0,2,0,0,0,0,-
431,Simon Gamache,TOR,L,11,105.53333333333,2,2,0,2,4,66.67,11,18.18,0.94,23,18,16,5,2,1,6,3,3,0,0,3,2,3,10,10,1,0,0,-
432,Colton Orr,NYR,R,74,578.96666666667,1,1,1,0,2,40.00,24,4.17,2.24,51,38,28,13,0,2,159,39,17,19,3,32,4,14,146,49,25,1,1,50.00
433,Riley Cote,PHI,L,70,299.43333333333,1,3,3,0,4,44.44,17,5.88,0.81,28,21,10,3,0,0,192,43,15,24,4,34,2,5,60,34,4,1,1,50.00
434,Jason Williams,CHI,C,43,712.9,13,23,13,10,36,69.23,101,12.87,7.63,155,123,59,21,3,8,22,11,11,0,0,10,25,6,27,21,8,9,6,60.00
435,Ben Ondrus,TOR,R,3,15.366666666667,0,0,0,0,0,-,4,0.00,0.26,5,4,4,1,0,0,5,1,0,1,0,1,0,0,2,1,0,1,2,33.33
436,Jason Jaffray,VAN,L,19,239.18333333333,2,4,2,2,6,75.00,15,13.33,1.55,26,21,15,7,2,1,19,8,7,1,0,4,3,2,14,24,5,84,92,47.73
437,Steve Montador,FLA,D,73,850.41666666667,8,15,10,5,23,51.11,96,8.33,4.38,157,123,45,9,4,8,73,29,24,5,0,16,24,10,95,73,21,0,0,-
438,Wade Brookbank,CAR,D,32,121.6,1,1,0,1,2,28.57,12,8.33,0.54,15,13,9,4,1,1,76,16,3,12,1,20,3,1,19,12,10,1,3,25.00
439,Raitis Ivanans,L.A,L,73,547.58333333333,6,2,2,0,8,57.14,48,12.50,3.98,63,54,37,17,2,6,134,41,27,12,2,20,19,4,139,43,11,0,0,-
440,Duvie Westcott,CBJ,D,23,377.66666666667,1,3,2,1,4,26.67,27,3.70,1.52,60,38,12,1,1,0,30,11,10,0,1,4,7,3,18,37,14,0,0,-
441,Ilya Kovalchuk,ATL,R,79,1696.7333333333,52,35,26,9,87,76.99,283,18.37,28.98,532,394,237,68,21,22,50,18,15,2,1,33,66,49,40,63,25,14,18,43.75
442,Jason Spezza,OTT,C,76,1570.7833333333,34,58,36,22,92,71.32,210,16.19,23.88,368,295,213,92,10,20,66,26,23,2,1,23,96,44,18,73,18,729,716,50.45
443,Stephen Weiss,FLA,C,74,1301.4333333333,13,29,18,11,42,54.55,132,9.85,13.3,231,179,143,61,8,11,40,20,20,0,0,22,29,30,26,57,26,613,585,51.17
444,Mikko Koivu,MIN,C,57,1190.6333333333,11,31,16,15,42,73.68,144,7.64,11.44,230,187,127,45,9,7,42,21,21,0,0,22,21,59,40,26,21,542,490,52.52
445,Mike Komisarek,MTL,D,75,1587.5,4,13,7,6,17,26.56,75,5.33,2.85,203,116,55,6,5,7,101,38,32,5,1,29,68,40,266,135,227,0,1,0.00
446,Tuomo Ruutu,"CAR, CHI",L,77,1223.9666666667,10,22,16,6,32,51.61,100,10.00,10.18,190,143,112,38,2,7,91,41,38,3,0,48,16,28,171,117,19,28,38,42.42
447,Fredrik Sjostrom,"NYR, PHX",L,69,836.51666666667,12,9,2,7,21,77.78,110,10.91,11.54,173,146,93,50,5,10,22,11,11,0,0,16,12,19,103,85,21,6,30,16.67
448,Dan Hamhuis,NSH,D,80,1818.3833333333,4,23,7,16,27,37.50,127,3.15,6.0,264,171,45,7,4,13,66,28,27,0,1,24,43,50,162,92,69,0,0,-
449,Ales Hemsky,EDM,R,74,1374.4833333333,20,51,36,15,71,81.61,184,10.87,16.02,339,247,167,50,8,13,34,17,17,0,0,37,64,42,24,120,29,1,4,20.00
450,Chuck Kobasew,BOS,R,73,1290.3333333333,22,17,12,5,39,65.00,147,14.97,17.72,208,178,140,73,6,9,29,13,12,1,0,27,21,29,86,121,29,28,42,40.00
451,R.J. Umberger,PHI,C,74,1321.6833333333,13,37,23,14,50,78.13,173,7.51,15.91,288,219,156,63,13,15,19,8,7,1,0,31,32,40,64,97,59,45,72,38.46
452,Carlo Colaiacovo,TOR,D,28,488.15,2,4,2,2,6,37.50,30,6.67,1.31,56,38,12,3,0,2,10,5,5,0,0,7,25,7,57,36,37,0,0,-
453,Shaone Morrisonn,WSH,D,76,1540.35,1,9,3,6,10,18.52,47,2.13,1.93,115,73,31,2,4,6,63,30,29,1,0,11,48,32,94,126,89,1,0,100.00
