,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
300,Nick Johnson,BOS,R,9,87.333333333333,0,0,0,0,0,-,10,0.00,1.0,14,12,10,6,1,0,0,0,0,0,0,2,2,5,3,8,5,0,0,-
301,Brandon Prust,MTL,L,52,666.78333333333,6,7,5,2,13,61.90,49,12.24,3.71,67,55,43,15,4,5,121,32,18,11,3,22,15,12,92,43,35,65,60,52.00
302,Andrej Sekera,CAR,D,74,1752.2,11,33,16,17,44,47.83,142,7.75,8.14,310,201,78,16,4,19,20,10,10,0,0,9,38,68,54,149,127,0,0,-
303,Alexei Emelin,MTL,D,59,1136.1166666667,3,14,3,11,17,41.46,58,5.17,2.61,135,92,22,2,2,7,59,24,22,1,1,18,44,7,189,100,127,0,0,-
304,Peter Regin,"CHI, NYI",C,61,697.81666666667,4,7,5,2,11,55.00,69,5.80,8.18,120,92,77,42,4,7,20,6,5,0,1,14,10,21,43,78,19,176,220,44.44
305,Alexander Edler,VAN,D,63,1467.05,7,15,5,10,22,56.41,178,3.93,8.13,404,246,86,21,10,18,50,24,24,0,0,14,34,28,112,157,136,2,1,66.67
306,Johan Franzen,DET,R,54,953.51666666667,16,25,21,4,41,68.33,149,10.74,13.69,251,205,120,50,6,15,40,15,14,0,1,10,28,18,66,50,23,119,106,52.89
307,Tyler Kennedy,S.J,C,67,852.28333333333,4,13,9,4,17,60.71,143,2.80,11.2,270,197,114,35,5,16,34,14,12,2,0,23,14,36,54,98,11,57,79,41.91
308,Ryan Jones,EDM,L,52,511.73333333333,2,4,2,2,6,37.50,59,3.39,4.98,106,79,56,24,9,4,40,14,10,4,0,18,18,15,74,71,21,2,4,33.33
309,Patrick Bordeleau,COL,L,82,564.73333333333,6,5,3,2,11,73.33,37,16.22,2.85,64,50,29,15,1,3,115,23,10,7,6,18,13,8,178,60,14,1,2,33.33
310,Kevin Porter,BUF,C,12,139.5,0,1,1,0,1,100.00,3,0.00,0.55,11,8,8,5,2,0,2,1,1,0,0,4,1,5,24,8,4,18,35,33.96
311,Torrey Mitchell,"BUF, MIN",C,67,728.65,2,8,5,3,10,62.50,56,3.57,4.13,97,70,39,15,1,9,25,11,10,1,0,11,11,13,60,39,25,12,19,38.71
312,Ryan Callahan,"NYR, T.B",R,65,1212.15,17,19,12,7,36,53.73,163,10.43,21.51,304,245,188,109,4,12,24,11,11,0,0,21,20,34,189,93,60,13,19,40.63
313,Kris Versteeg,"CHI, FLA",R,81,1171.4833333333,12,24,12,12,36,61.02,157,7.64,13.16,270,212,141,45,4,9,34,14,12,2,0,21,20,37,29,98,23,56,63,47.06
314,Nikita Nikitin,CBJ,D,66,1129.5666666667,2,13,8,5,15,32.61,95,2.11,2.75,197,127,40,2,5,3,18,9,9,0,0,4,21,13,84,76,72,0,0,-
315,Jake Dowell,MIN,C,1,7.15,0,0,0,0,0,-,1,0.00,0.04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,50.00
316,Mikhail Grabovski,WSH,C,58,913.61666666667,13,22,16,6,35,66.04,81,16.05,9.01,133,99,95,55,3,4,26,9,8,0,1,13,21,27,19,84,22,346,295,53.98
317,Mike Brown,"EDM, S.J",R,56,400.46666666667,2,3,2,1,5,50.00,45,4.44,3.97,77,61,44,19,3,4,94,25,12,12,1,26,4,8,146,39,15,2,1,66.67
318,Adam Pardy,WPG,D,60,865.25,0,6,2,4,6,20.00,47,0.00,3.0,100,68,29,7,2,4,38,16,14,2,0,8,31,15,77,117,55,0,0,-
319,Patrick Kaleta,BUF,R,5,41.716666666667,0,0,0,0,0,-,0,-,0.04,1,1,1,0,1,0,5,1,0,1,0,1,2,0,11,3,1,1,0,100.00
320,Mike Santorelli,VAN,C,49,909.66666666667,10,18,10,8,28,71.79,91,10.99,10.22,185,141,114,44,7,11,6,3,3,0,0,9,7,22,23,74,44,215,204,51.31
321,Roman Polak,STL,D,72,1248.2833333333,4,9,3,6,13,31.71,83,4.82,4.28,161,121,32,7,1,6,71,23,18,3,2,14,11,10,151,78,131,0,0,-
322,Troy Brouwer,WSH,R,82,1545.65,25,18,7,11,43,47.25,161,15.53,21.87,315,250,206,89,12,16,92,32,26,4,2,25,22,34,210,107,39,223,213,51.15
323,Pierre-Luc Letourneau-Leblond,PIT,R,1,4.5666666666667,0,0,0,0,0,-,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
324,Matt Hunwick,COL,D,1,17.45,0,0,0,0,0,0.00,1,0.00,0.01,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,-
325,Brandon Yip,PHX,R,2,13.75,0,0,0,0,0,0.00,1,0.00,0.15,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6,2,1,0,0,-
326,Travis Morin,DAL,C,4,41.316666666667,0,1,0,1,1,33.33,4,0.00,0.38,5,5,4,4,1,0,0,0,0,0,0,0,0,1,0,2,1,19,19,50.00
327,Daniel Winnik,ANA,L,76,1169.5833333333,6,24,19,5,30,73.17,115,5.22,9.59,199,158,97,48,12,9,23,10,9,1,0,17,30,34,61,128,62,85,111,43.37
328,Grant Clitsome,WPG,D,32,633.18333333333,2,10,3,7,12,42.86,42,4.76,2.09,94,63,24,4,4,8,18,9,9,0,0,3,22,9,51,48,42,0,0,-
329,Adam Cracknell,STL,R,19,155.45,0,2,1,1,2,33.33,16,0.00,1.25,28,23,13,7,0,0,0,0,0,0,0,3,0,3,33,26,8,10,17,37.04
330,Jannik Hansen,VAN,R,71,1112.2333333333,11,9,5,4,20,58.82,112,9.82,10.01,209,157,93,38,13,10,43,16,14,1,1,10,14,28,99,71,22,12,17,41.38
331,Rene Bourque,MTL,R,63,893.55,9,7,5,2,16,55.17,118,7.63,12.2,221,172,120,60,7,10,32,16,16,0,0,14,9,13,90,82,15,4,4,50.00
332,Rich Peverley,DAL,C,62,953.91666666667,7,23,15,8,30,69.77,122,5.74,11.48,201,163,113,41,8,11,15,6,5,1,0,8,26,25,27,70,42,348,231,60.10
333,Tim Sestito,N.J,L,16,145.55,0,3,2,1,3,75.00,13,0.00,0.91,19,16,9,5,0,2,2,1,1,0,0,1,3,1,24,13,9,20,27,42.55
334,Cody McLeod,COL,L,71,733.25,5,8,4,4,13,68.42,76,6.58,5.64,110,89,44,25,1,7,122,28,11,14,3,22,1,10,148,70,33,2,8,20.00
335,Mike Blunden,MTL,R,7,42.933333333333,0,0,0,0,0,0.00,2,0.00,0.19,4,3,3,1,0,0,5,1,0,1,0,2,0,0,16,8,3,0,0,-
336,Mason Raymond,TOR,L,82,1422.1666666667,19,26,16,10,45,63.38,178,10.67,14.3,299,229,136,47,5,15,22,10,10,0,0,16,39,26,38,97,24,7,9,43.75
337,Paul Stastny,COL,C,71,1305.85,25,35,25,10,60,75.00,151,16.56,19.87,241,200,157,87,11,17,22,11,11,0,0,15,20,35,54,54,46,655,555,54.13
338,Sidney Crosby,PIT,C,80,1757.7833333333,36,68,34,34,104,75.91,259,13.90,27.3,421,344,256,113,13,28,46,22,22,0,0,32,56,41,47,90,28,991,896,52.52
339,Bobby Ryan,OTT,R,70,1180.8333333333,23,25,15,10,48,64.86,190,12.11,19.82,349,273,180,86,9,14,45,17,15,1,1,12,39,50,104,94,30,8,5,61.54
340,Jack Johnson,CBJ,D,82,2023.7166666667,5,28,9,19,33,33.67,147,3.40,8.56,290,209,81,19,1,10,48,24,24,0,0,16,40,17,182,130,128,0,1,0.00
341,Benoit Pouliot,NYR,L,80,1075.2166666667,15,21,8,13,36,66.67,141,10.64,16.55,223,191,153,93,10,14,56,21,18,2,1,16,39,31,141,86,18,20,19,51.28
342,Gilbert Brule,PHX,C,3,34.666666666667,0,0,0,0,0,-,3,0.00,0.22,6,5,2,0,0,0,2,1,1,0,0,0,1,1,3,9,1,0,0,-
343,Jack Skille,CBJ,R,16,138.58333333333,4,0,0,0,4,66.67,23,17.39,1.37,36,32,17,5,0,0,6,3,3,0,0,6,0,5,19,16,6,1,0,100.00
344,Devin Setoguchi,WPG,R,75,1128.1666666667,11,16,10,6,27,67.50,129,8.53,13.66,221,166,129,63,11,17,22,11,11,0,0,15,29,24,143,61,37,5,15,25.00
345,Anze Kopitar,L.A,C,82,1713.0666666667,29,41,24,17,70,70.71,200,14.50,22.06,340,275,201,101,8,25,24,12,12,0,0,22,41,52,90,117,44,773,678,53.27
346,Marc Staal,NYR,D,72,1478.1333333333,3,11,5,6,14,28.57,92,3.26,4.19,217,136,60,12,3,13,24,12,12,0,0,6,48,41,83,105,84,1,0,100.00
347,Martin Hanzal,PHX,C,65,1214.3166666667,15,25,17,8,40,67.80,169,8.88,18.99,268,231,161,104,7,17,73,34,33,1,0,26,19,32,200,99,37,599,500,54.50
348,Jakub Kindl,DET,D,66,1137.2166666667,2,17,6,11,19,41.30,93,2.15,4.56,206,143,43,3,5,13,24,12,12,0,0,10,34,14,57,58,42,0,0,-
349,T.J. Oshie,STL,R,79,1499.75,21,39,26,13,60,66.67,152,13.82,17.54,272,216,171,79,8,10,40,20,20,0,0,40,21,62,77,108,54,28,38,42.42
350,Andrew Cogliano,ANA,L,82,1262.2333333333,22,20,12,8,42,77.78,158,13.92,17.94,270,219,145,73,13,10,26,13,13,0,0,19,31,22,94,58,36,11,16,40.74
351,Matt Pelech,S.J,R,6,23.566666666667,1,0,0,0,1,100.00,3,33.33,0.24,5,4,3,2,0,0,22,4,1,2,1,2,0,1,7,12,1,0,0,-
352,Matt Niskanen,PIT,D,81,1724.8,10,36,10,26,46,42.99,162,6.17,7.58,354,236,74,8,5,17,49,23,22,1,0,8,49,19,124,185,76,0,0,-
353,Steve Downie,"COL, PHI",R,62,874.35,4,20,12,8,24,50.00,88,4.55,9.33,159,121,66,35,6,13,106,39,33,4,2,28,21,24,70,80,18,4,3,57.14
354,James Neal,PIT,"L, R",59,1088.5,27,34,20,14,61,64.21,238,11.34,20.1,427,322,225,60,7,19,55,26,25,1,0,23,22,31,58,71,23,5,13,27.78
355,Ryan Stoa,WSH,C,3,27.25,0,0,0,0,0,-,2,0.00,0.23,4,3,3,2,0,0,0,0,0,0,0,0,0,0,4,5,1,0,9,0.00
356,Marc-Edouard Vlasic,S.J,D,81,1677.8833333333,5,19,9,10,24,30.77,138,3.62,6.59,336,218,79,12,8,17,38,11,9,0,2,12,35,18,51,125,150,0,0,-
357,Justin Abdelkader,DET,L,70,1069.8666666667,10,18,12,6,28,62.22,147,6.80,13.45,223,198,143,72,7,10,31,14,13,1,0,22,15,21,172,133,31,23,32,41.82
358,Adam McQuaid,BOS,D,30,481.43333333333,1,5,2,3,6,27.27,25,4.00,0.59,57,32,10,1,1,3,69,20,12,7,1,13,10,1,54,40,42,0,0,-
359,Marc-Andre Cliche,COL,C,76,802.38333333333,1,6,4,2,7,63.64,69,1.45,4.47,104,87,41,20,3,4,17,7,6,1,0,6,4,34,25,32,42,331,388,46.04
360,Matt Kassian,OTT,L,33,146.45,1,1,1,0,2,50.00,12,8.33,1.61,19,16,9,6,0,2,63,14,4,9,1,13,5,1,52,16,3,0,0,-
361,Kris Letang,PIT,D,37,896.65,11,11,6,5,22,47.83,108,10.19,7.17,190,143,62,14,2,9,16,8,8,0,0,12,39,9,43,68,51,0,0,-
362,Kris Russell,CGY,D,68,1573.15,7,22,12,10,29,38.16,109,6.42,5.87,225,161,58,14,1,7,15,6,5,1,0,7,39,25,42,78,201,0,0,-
363,Rich Clune,NSH,L,58,490.53333333333,3,4,3,1,7,70.00,29,10.34,2.12,51,38,17,10,2,2,166,47,28,16,3,36,6,11,132,52,9,0,0,-
364,Keith Yandle,PHX,D,82,1979.9833333333,8,45,27,18,53,48.62,241,3.32,11.76,521,357,98,10,9,26,63,21,18,1,2,13,65,31,22,58,105,0,0,-
365,Cody Franson,TOR,D,79,1634.2666666667,5,28,15,13,33,42.86,115,4.35,4.82,271,174,43,5,2,12,30,15,15,0,0,11,68,50,282,94,111,0,0,-
366,Vladimir Sobotka,STL,L,61,1021.3,9,24,13,11,33,55.93,102,8.82,9.67,225,158,119,41,6,13,72,29,26,2,1,25,8,25,110,81,28,503,310,61.87
367,Mark Fraser,"EDM, TOR",D,42,645.56666666667,1,1,1,0,2,15.38,11,9.09,0.58,37,23,6,1,0,0,76,25,18,6,1,12,33,7,118,60,95,0,0,-
368,Cody Bass,CBJ,C,1,2.7166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,-
369,Chris Butler,CGY,D,82,1661.8,2,14,9,5,16,38.10,83,2.41,3.44,192,122,39,4,2,6,39,14,12,1,1,10,64,14,68,117,211,0,0,-
370,Chris VandeVelde,PHI,C,18,139.11666666667,0,1,0,1,1,33.33,8,0.00,0.74,17,12,8,4,1,1,6,3,3,0,0,2,2,3,24,22,6,16,24,40.00
371,Jared Boll,CBJ,R,28,213.56666666667,1,1,0,1,2,66.67,12,8.33,1.09,23,17,15,6,0,1,62,15,6,8,1,22,0,2,55,39,9,0,1,0.00
372,Blair Jones,CGY,C,14,159.26666666667,2,0,0,0,2,66.67,14,14.29,2.12,33,23,17,6,1,0,21,5,3,1,1,4,9,5,30,15,5,36,40,47.37
373,Tom Pyatt,T.B,L,27,309.46666666667,3,4,2,2,7,70.00,27,11.11,2.8,49,40,31,15,1,4,4,2,2,0,0,5,5,2,11,34,20,101,92,52.33
374,Niklas Hjalmarsson,CHI,D,81,1723.6,4,22,8,14,26,41.27,98,4.08,3.9,211,142,35,3,4,10,34,17,17,0,0,5,100,21,39,177,157,0,0,-
375,Darren Helm,DET,C,42,637.18333333333,12,8,4,4,20,64.52,83,14.46,8.83,151,113,86,38,8,3,14,7,7,0,0,21,13,17,73,55,16,269,279,49.09
376,Nathan Gerbe,CAR,C,81,1328.5,16,15,7,8,31,72.09,221,7.24,19.55,368,298,181,78,13,25,36,18,18,0,0,23,34,48,53,64,15,2,4,33.33
377,Mark Fayne,N.J,D,72,1318.4166666667,4,7,3,4,11,26.19,88,4.55,2.97,188,120,39,4,2,5,30,15,15,0,0,5,32,12,77,116,83,0,0,-
378,Ryan Reaves,STL,R,63,536.91666666667,2,6,4,2,8,50.00,25,8.00,2.78,61,47,35,19,4,2,126,27,12,10,5,22,6,12,211,73,12,6,2,75.00
379,Nick Drazenovic,PIT,C,1,10.3,0,0,0,0,0,-,3,0.00,0.21,3,3,3,2,0,1,2,1,1,0,0,0,0,0,1,0,0,3,1,75.00
380,Brett Sutter,CAR,L,17,128.53333333333,1,1,1,0,2,66.67,16,6.25,1.08,25,23,11,4,1,3,9,3,2,1,0,6,2,4,35,23,2,37,36,50.68
381,Tim Kennedy,PHX,L,37,435.13333333333,2,6,4,2,8,61.54,42,4.76,4.62,63,52,43,25,2,8,4,2,2,0,0,7,11,15,62,64,21,18,31,36.73
382,Matt D'Agostini,"BUF, PIT",R,57,846.56666666667,5,7,2,5,12,54.55,110,4.55,9.27,201,145,89,40,6,6,26,13,13,0,0,17,12,22,55,89,40,5,10,33.33
383,Joe Vitale,PIT,C,53,581.63333333333,1,13,5,8,14,77.78,42,2.38,3.71,78,61,32,20,1,5,29,13,12,1,0,13,12,8,89,77,22,200,120,62.50
384,Colin Greening,OTT,C,76,1044.5,6,11,7,4,17,53.13,108,5.56,10.34,183,148,99,47,8,8,41,16,13,3,0,19,20,28,225,115,30,22,37,37.29
385,Anton Stralman,NYR,D,81,1572.2833333333,1,12,4,8,13,22.03,104,0.96,4.2,197,131,57,10,3,8,26,13,13,0,0,11,49,29,75,154,64,0,0,-
386,Patric Hornqvist,NSH,R,76,1281.25,22,31,20,11,53,65.43,248,8.87,24.93,384,329,220,124,19,20,28,14,14,0,0,29,13,53,77,139,34,0,6,0.00
387,Andrew Desjardins,S.J,L,81,902.61666666667,3,14,5,9,17,94.44,95,3.16,7.76,162,123,77,33,8,12,86,24,13,10,1,25,26,37,103,106,43,371,304,54.96
388,Dan Girardi,NYR,D,81,1872.6833333333,5,19,7,12,24,30.00,100,5.00,4.98,241,139,55,9,4,14,16,8,8,0,0,6,55,28,191,151,174,0,0,-
389,David Desharnais,MTL,C,79,1358.8833333333,16,36,22,14,52,65.82,96,16.67,12.27,158,125,104,57,8,8,24,12,12,0,0,13,22,34,23,69,35,611,591,50.83
390,Bracken Kearns,S.J,C,25,329.81666666667,3,2,2,0,5,50.00,37,8.11,3.75,55,48,37,22,2,1,6,3,3,0,0,4,4,4,45,40,16,30,41,42.25
391,Chris Conner,PIT,R,19,223.58333333333,4,1,0,1,5,71.43,17,23.53,1.95,31,24,19,14,2,0,2,1,1,0,0,2,3,4,21,44,10,0,1,0.00
392,Andy Greene,N.J,D,82,2015.4166666667,8,24,8,16,32,38.10,134,5.97,8.01,314,211,80,21,6,19,32,16,16,0,0,11,52,46,87,135,129,0,0,-
393,Peter Harrold,N.J,D,33,616.01666666667,0,4,1,3,4,28.57,32,0.00,1.56,72,48,19,2,1,3,14,6,6,0,0,7,12,3,17,97,29,0,0,-
394,Stephen Gionta,N.J,R,66,822.43333333333,4,7,4,3,11,78.57,89,4.49,8.14,137,114,83,38,3,10,18,8,8,0,0,15,10,26,113,78,25,238,343,40.96
395,Ryan Hamilton,EDM,L,2,20.05,0,0,0,0,0,-,0,-,0.31,4,4,3,1,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,-
396,Bryan Little,WPG,C,82,1640.3,23,41,24,17,64,70.33,170,13.53,21.72,291,228,201,103,10,16,48,20,19,0,1,22,31,38,84,70,38,785,868,47.49
397,Brad Marchand,BOS,L,82,1307.7333333333,25,28,18,10,53,76.81,149,16.78,14.76,247,202,153,56,15,13,64,31,31,0,0,25,51,46,73,119,23,6,17,26.09
398,Nick Foligno,CBJ,L,70,1124.0833333333,18,21,12,9,39,68.42,111,16.22,12.57,189,156,115,68,10,8,96,31,23,6,2,32,22,43,210,112,42,6,7,46.15
399,Mike Weber,BUF,D,68,1211.5666666667,1,8,1,7,9,31.03,47,2.13,1.42,135,81,20,2,1,1,73,28,23,5,0,11,35,11,208,64,161,0,0,-
400,Derek Dorsett,NYR,R,51,562.38333333333,4,4,4,0,8,66.67,67,5.97,5.77,108,83,59,36,5,5,128,33,19,10,4,29,8,12,102,78,27,0,3,0.00
401,Erik Johnson,COL,D,80,1840.55,9,30,15,15,39,42.39,157,5.73,7.46,311,210,68,15,6,17,61,21,18,1,2,7,42,49,136,105,130,0,0,-
402,Kyle Okposo,NYI,R,71,1450.7,27,42,22,20,69,69.00,195,13.85,22.43,381,275,231,98,8,17,47,18,16,1,1,20,39,44,43,105,35,97,107,47.55
403,Trevor Lewis,L.A,C,73,967.78333333333,6,5,3,2,11,61.11,111,5.41,11.43,201,168,104,49,10,8,6,3,3,0,0,21,18,14,145,138,36,127,135,48.47
404,Jamie McGinn,COL,L,79,1246.5166666667,19,19,10,9,38,59.38,167,11.38,17.67,311,253,172,81,7,24,30,12,10,2,0,13,17,36,140,78,35,1,1,50.00
405,Ryan White,MTL,C,52,503.81666666667,2,4,2,2,6,54.55,51,3.92,3.48,80,60,41,17,5,3,50,15,10,4,1,12,7,10,88,63,37,197,191,50.77
406,Eric Gryba,OTT,D,57,998.7,2,9,2,7,11,28.95,57,3.51,1.77,127,82,14,2,2,5,64,29,27,2,0,23,35,6,161,92,60,0,0,-
407,Milan Lucic,BOS,L,80,1390.05,24,35,21,14,59,63.44,153,15.69,16.8,279,216,161,66,4,14,91,27,18,7,2,27,71,33,240,125,22,61,70,46.56
408,Jiri Tlusty,CAR,L,68,1031.5,16,14,10,4,30,62.50,131,12.21,14.58,238,185,146,74,6,7,22,11,11,0,0,18,19,26,88,136,38,3,12,20.00
409,Chris Stewart,"BUF, STL",R,63,862.31666666667,15,11,9,2,26,56.52,110,13.64,12.65,190,158,110,45,6,4,118,30,19,6,5,16,13,12,80,52,9,12,23,34.29
410,Matt Beleskey,ANA,L,55,683.91666666667,9,15,9,6,24,61.54,112,8.04,10.02,208,160,118,52,10,18,64,22,17,4,1,13,13,14,132,73,24,8,10,44.44
411,Cal Clutterbuck,NYI,R,73,1046.2,12,7,3,4,19,63.33,172,6.98,18.68,286,228,168,74,16,15,40,20,20,0,0,30,24,30,270,89,14,7,9,43.75
412,Peter LeBlanc,WSH,C,1,9.4333333333333,0,0,0,0,0,-,0,-,0.07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,-
413,Jeff Petry,EDM,D,80,1726.7833333333,7,10,5,5,17,30.36,96,7.29,4.85,220,143,55,15,4,19,42,21,21,0,0,15,96,29,181,115,132,0,0,-
414,Claude Giroux,PHI,C,82,1675.6333333333,28,58,26,32,86,72.88,223,12.56,22.0,436,311,203,69,14,20,46,23,23,0,0,37,34,43,90,70,46,931,829,52.90
415,Jesse Joensuu,EDM,L,42,391.5,3,2,1,1,5,71.43,41,7.32,4.66,75,58,39,20,2,5,16,8,8,0,0,8,18,14,63,49,18,0,5,0.00
416,Jordan Staal,CAR,C,82,1553.8833333333,15,25,18,7,40,65.57,165,9.09,21.98,298,246,195,110,7,24,34,17,17,0,0,18,41,51,194,144,37,803,674,54.37
417,Patrik Berglund,STL,C,78,1261.4166666667,14,18,5,13,32,60.38,144,9.72,13.13,245,186,141,53,11,6,38,19,19,0,0,8,12,42,88,86,30,373,410,47.64
418,James Sheppard,S.J,C,67,815.41666666667,4,16,9,7,20,68.97,84,4.76,7.24,143,112,77,40,4,11,33,14,13,1,0,15,15,31,105,113,34,105,128,45.06
419,Viktor Stalberg,NSH,L,70,880.86666666667,8,10,7,3,18,72.00,114,7.02,9.11,199,157,105,48,6,15,32,15,15,0,0,18,23,32,55,81,25,1,2,33.33
420,Tom Sestito,VAN,L,77,497.2,5,4,1,3,9,69.23,31,16.13,2.84,45,41,28,21,1,4,213,46,19,19,8,22,7,8,121,46,12,3,8,27.27
421,Derick Brassard,NYR,C,81,1279.5333333333,18,27,15,12,45,66.18,159,11.32,16.21,274,210,168,85,9,18,46,19,18,0,1,21,28,28,124,69,19,469,508,48.00
422,Michael Grabner,NYI,R,64,908.36666666667,12,14,10,4,26,76.47,137,8.76,15.7,214,175,146,85,22,4,12,6,6,0,0,14,26,54,68,26,25,7,8,46.67
423,Phil Kessel,TOR,R,82,1694.6333333333,37,43,30,13,80,76.19,305,12.13,28.03,556,405,275,90,23,34,27,12,11,1,0,16,88,37,25,70,30,2,12,14.29
424,Cory Emmerton,DET,C,18,161.15,0,2,1,1,2,100.00,22,0.00,1.04,28,24,13,5,1,2,4,2,2,0,0,2,1,4,7,15,5,58,49,54.21
425,John McCarthy,S.J,C,36,398.05,1,1,1,0,2,40.00,49,2.04,4.0,77,57,36,19,2,4,4,2,2,0,0,2,9,9,25,39,17,71,62,53.38
426,Nicklas Backstrom,WSH,C,82,1624.0833333333,18,61,24,37,79,75.24,196,9.18,19.2,336,270,191,73,4,13,54,27,27,0,0,22,24,54,89,116,54,714,701,50.46
427,Michael Frolik,WPG,R,81,1350.5166666667,15,27,16,11,42,67.74,189,7.94,16.43,344,259,167,69,22,29,12,6,6,0,0,12,24,53,41,134,51,43,25,63.24
428,Brian Strait,NYI,D,47,843.85,3,6,3,3,9,30.00,40,7.50,2.0,79,55,24,6,0,3,14,7,7,0,0,10,21,16,65,78,86,0,0,-
429,Jamie McBain,BUF,D,69,1391.4666666667,6,11,4,7,17,39.53,98,6.12,5.32,224,141,50,10,2,11,14,7,7,0,0,7,31,12,34,65,113,0,0,-
430,Artem Anisimov,CBJ,C,81,1344.3,22,17,9,8,39,63.93,162,13.58,18.29,309,235,176,90,12,20,20,10,10,0,0,17,19,51,31,110,55,476,489,49.33
431,Shawn Matthias,"FLA, VAN",L,77,1002.0833333333,12,11,4,7,23,71.88,127,9.45,12.45,200,162,131,68,9,19,26,13,13,0,0,15,15,33,93,91,29,183,250,42.26
432,Nikolay Kulemin,TOR,L,70,1135.1,9,11,7,4,20,62.50,81,11.11,8.6,149,115,93,31,9,10,24,12,12,0,0,13,15,30,153,71,63,38,70,35.19
433,Andrew MacDonald,"NYI, PHI",D,82,2019.5,4,24,10,14,28,31.46,92,4.35,6.33,263,160,46,10,4,10,50,25,25,0,0,17,60,23,69,130,242,0,0,-
434,Erik Condra,OTT,R,76,885.3,6,10,6,4,16,66.67,85,7.06,8.05,180,134,79,34,6,13,30,14,14,0,0,19,30,37,28,104,44,1,14,6.67
435,Chris Summers,PHX,D,18,268.6,2,1,0,1,3,50.00,17,11.76,0.59,26,21,5,2,0,0,15,6,5,1,0,1,4,0,33,46,25,0,0,-
436,Benn Ferriero,VAN,R,2,8.7166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-
437,Jonathan Toews,CHI,C,76,1555.4666666667,28,40,25,15,68,60.18,194,14.43,19.93,285,243,195,112,8,16,34,13,12,0,1,22,30,51,29,144,20,884,660,57.25
438,Mathieu Perreault,ANA,C,69,956.86666666667,18,25,14,11,43,75.44,120,15.00,13.46,202,156,129,67,5,9,36,18,18,0,0,20,19,19,73,84,15,437,393,52.65
439,Ryan Carter,N.J,L,62,702.38333333333,7,3,2,1,10,76.92,69,10.14,6.42,117,98,67,28,2,2,35,15,14,1,0,25,9,14,72,77,24,16,20,44.44
440,Victor Bartley,NSH,D,50,768.21666666667,1,5,3,2,6,24.00,21,4.76,0.93,50,31,8,1,1,1,23,9,8,1,0,6,7,14,81,58,79,0,0,-
441,David Schlemko,PHX,D,48,787.06666666667,1,8,4,4,9,28.13,61,1.64,2.39,123,80,29,3,5,9,18,9,9,0,0,3,12,8,61,52,79,0,0,-
442,Andrew Ebbett,PIT,C,9,99.45,0,1,1,0,1,100.00,9,0.00,0.56,17,13,8,2,1,1,0,0,0,0,0,1,2,2,10,14,7,15,20,42.86
443,Ryan Wilson,COL,D,28,410.66666666667,0,6,2,4,6,30.00,23,0.00,0.77,49,28,15,0,1,3,12,6,6,0,0,6,9,5,53,27,17,0,1,0.00
444,Frazer McLaren,TOR,L,27,108.16666666667,0,0,0,0,0,0.00,4,0.00,0.35,8,6,4,2,0,0,77,16,5,9,2,12,3,0,24,20,3,1,0,100.00
445,John Scott,BUF,L,56,378.26666666667,1,0,0,0,1,14.29,16,6.25,1.4,24,19,10,8,0,1,125,35,25,5,5,13,4,3,95,30,21,0,0,-
446,Kevin Westgarth,"CAR, CGY",R,48,311.68333333333,4,3,3,0,7,70.00,31,12.90,3.55,56,45,27,19,1,5,68,21,14,6,1,11,12,8,45,29,10,1,4,20.00
447,Steven Pinizzotto,EDM,R,6,57.866666666667,0,2,1,1,2,100.00,2,0.00,0.16,5,4,2,1,0,0,15,2,0,1,1,1,1,1,10,10,1,0,0,-
448,Mark Letestu,CBJ,C,82,1204.6,12,22,18,4,34,65.38,122,9.84,9.57,203,157,88,35,7,7,20,10,10,0,0,5,13,27,63,49,25,374,356,51.23
449,Joe Piskula,NSH,D,2,24.35,0,0,0,0,0,0.00,2,0.00,0.08,4,3,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,-
450,Brad Mills,CHI,C,3,30.983333333333,0,0,0,0,0,0.00,2,0.00,0.16,6,4,2,1,1,0,0,0,0,0,0,0,1,1,9,4,1,8,6,57.14
451,Darroll Powe,NYR,C,1,8.55,0,0,0,0,0,-,0,-,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100.00
