,Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
300,Keith Yandle,"ARI, NYR",D,84,1924.7,6,46,16,30,52,55.32,232,2.59,11.56,504,352,120,17,7,31,40,20,20,0,0,16,81,35,53,68,101,0,0,-
301,Cody Franson,"NSH, TOR",D,78,1531.0,7,29,13,16,36,42.86,127,5.51,5.95,252,175,51,7,3,18,28,10,9,0,1,0,69,46,177,77,132,0,0,-
302,Mark Fraser,N.J,D,34,553.35,0,4,2,2,4,22.22,19,0.00,0.64,50,33,5,1,1,1,55,20,15,5,0,9,13,1,85,52,49,0,0,-
303,Chris Butler,STL,D,33,567.3,3,6,3,3,9,25.71,54,5.56,1.97,91,64,22,4,3,1,23,10,9,1,0,9,9,5,31,61,38,0,0,-
304,Chris VandeVelde,PHI,C,72,844.53333333333,9,6,3,3,15,62.50,70,12.86,7.24,121,96,60,40,5,2,28,14,14,0,0,14,5,13,121,133,46,21,35,37.50
305,Jared Boll,CBJ,R,72,523.78333333333,1,4,3,1,5,45.45,28,3.57,2.65,55,40,29,13,2,4,109,32,17,15,0,26,7,5,131,94,17,0,2,0.00
306,Blair Jones,PHI,C,4,27.666666666667,0,0,0,0,0,-,0,-,0.02,3,1,0,0,0,0,2,1,1,0,0,1,1,1,7,4,1,5,5,50.00
307,Niklas Hjalmarsson,CHI,D,82,1794.4666666667,3,16,6,10,19,30.16,97,3.09,4.01,237,144,42,7,1,4,44,22,22,0,0,6,70,41,39,179,127,0,0,-
308,Darren Helm,DET,C,75,1187.5166666667,15,18,13,5,33,51.56,160,9.38,16.16,270,210,150,63,15,13,12,6,6,0,0,22,22,33,132,114,25,223,198,52.97
309,Nathan Gerbe,CAR,C,78,1282.6333333333,10,18,10,8,28,62.22,235,4.26,17.7,382,301,181,61,20,24,34,17,17,0,0,29,38,51,73,68,23,9,6,60.00
310,Mark Fayne,EDM,D,74,1327.2833333333,2,6,1,5,8,25.00,78,2.56,3.04,185,107,25,4,6,9,14,7,7,0,0,0,49,21,81,131,125,0,0,-
311,Ryan Reaves,STL,R,81,690.06666666667,6,6,3,3,12,75.00,55,10.91,6.35,93,77,59,32,2,2,112,32,21,8,3,23,6,14,276,81,14,0,0,-
312,Brett Sutter,MIN,L,6,55.85,0,3,3,0,3,100.00,6,0.00,0.29,10,8,7,1,2,0,4,2,2,0,0,1,0,0,16,10,1,0,0,-
313,Joe Vitale,ARI,C,70,786.05,3,6,4,2,9,81.82,55,5.45,6.12,95,78,52,30,3,8,36,15,13,2,0,11,11,30,104,87,65,354,379,48.29
314,Colin Greening,OTT,C,26,255.36666666667,1,0,0,0,1,25.00,40,2.50,2.84,63,49,39,14,4,1,29,9,7,1,1,7,6,8,85,33,14,6,3,66.67
315,Anton Stralman,T.B,D,82,1799.5833333333,9,30,15,15,39,35.78,138,6.52,7.87,274,182,73,19,6,22,26,13,13,0,0,12,40,23,104,109,77,0,0,-
316,Kyle Cumiskey,CHI,D,7,93.066666666667,0,0,0,0,0,0.00,5,0.00,0.34,12,9,3,0,0,0,0,0,0,0,0,3,2,1,3,13,11,0,0,-
317,Patric Hornqvist,PIT,R,64,1129.85,25,26,14,12,51,57.95,220,11.36,26.41,369,293,221,128,12,20,38,18,18,0,0,22,9,31,87,156,33,2,5,28.57
318,Mike Angelidis,T.B,L,3,22.033333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,12,3,1,2,0,3,0,0,5,4,0,7,12,36.84
319,Andrew Desjardins,"CHI, S.J",L,69,741.0,5,5,0,5,10,58.82,59,8.47,4.49,101,71,53,25,2,2,57,18,11,7,0,11,18,14,128,90,35,158,154,50.64
320,Dan Girardi,NYR,D,82,1860.75,4,16,9,7,20,22.73,111,3.60,6.21,225,149,70,14,2,12,22,11,11,0,0,11,60,33,224,144,184,0,0,-
321,David Desharnais,MTL,C,82,1414.4166666667,14,34,16,18,48,59.26,90,15.56,11.56,172,121,111,65,12,13,24,12,12,0,0,16,20,27,43,98,49,629,560,52.90
322,Bobby Robins,BOS,R,3,22.75,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,14,4,2,2,0,4,1,0,6,1,0,0,0,-
323,Chris Conner,WSH,R,2,17.633333333333,0,0,0,0,0,0.00,3,0.00,0.27,7,5,4,0,0,0,4,2,2,0,0,0,0,1,0,2,0,0,0,-
324,Andy Greene,N.J,D,82,1930.6333333333,3,19,7,12,22,38.60,83,3.61,4.19,216,140,49,6,3,14,20,10,10,0,0,12,39,21,82,131,172,0,0,-
325,Peter Harrold,N.J,D,43,655.46666666667,3,2,1,1,5,31.25,31,9.68,1.91,62,46,19,5,0,3,4,2,2,0,0,8,12,6,40,73,39,0,0,-
326,Stephen Gionta,N.J,R,61,804.28333333333,5,8,6,2,13,59.09,84,5.95,7.21,127,106,76,39,3,11,12,6,6,0,0,14,11,19,92,70,41,159,235,40.36
327,Ryan Hamilton,EDM,L,16,211.35,1,1,1,0,2,50.00,12,8.33,1.5,20,16,14,7,3,0,6,3,3,0,0,0,3,2,27,29,13,1,3,25.00
328,Bryan Little,WPG,C,70,1394.3666666667,24,28,15,13,52,75.36,148,16.22,18.28,273,203,186,74,7,17,24,12,12,0,0,22,22,25,56,54,32,762,789,49.13
329,Alex Biega,VAN,D,7,110.56666666667,1,0,0,0,1,20.00,7,14.29,0.35,19,14,2,0,1,0,0,0,0,0,0,0,3,1,34,7,8,0,0,-
330,Brad Marchand,BOS,L,77,1301.3333333333,24,18,14,4,42,68.85,180,13.33,15.39,312,245,180,61,16,15,95,41,39,1,1,29,45,52,72,124,28,13,20,39.39
331,Nick Foligno,CBJ,L,79,1487.55,31,42,22,20,73,70.19,182,17.03,20.91,273,225,191,124,8,14,50,22,20,2,0,28,23,51,193,126,52,125,138,47.53
332,Mike Weber,BUF,D,64,1199.5,1,6,1,5,7,29.17,41,2.44,1.53,113,66,23,3,2,6,66,27,23,4,0,11,40,10,172,56,167,0,0,-
333,Derek Dorsett,VAN,R,79,951.58333333333,7,18,10,8,25,59.52,89,7.87,9.83,166,137,103,59,7,8,175,54,35,17,2,50,12,18,166,119,37,7,9,43.75
334,Erik Johnson,COL,D,47,1147.7166666667,12,11,5,6,23,46.00,115,10.43,5.79,226,152,59,13,6,13,33,11,9,1,1,7,38,26,93,47,107,0,0,-
335,Kyle Okposo,NYI,R,60,1173.2666666667,18,33,19,14,51,70.83,195,9.23,20.89,349,274,213,87,10,20,12,6,6,0,0,18,45,30,53,103,23,80,81,49.69
336,Trevor Lewis,L.A,C,73,1029.8,9,16,8,8,25,75.76,143,6.29,11.85,221,183,112,49,7,14,14,7,7,0,0,13,7,16,192,144,19,76,101,42.94
337,Leo Komarov,TOR,C,62,911.38333333333,8,18,12,6,26,76.47,84,9.52,6.63,138,109,70,29,9,3,18,9,9,0,0,12,18,51,250,53,25,95,97,49.48
338,Jamie McGinn,COL,L,19,280.63333333333,4,2,0,2,6,60.00,36,11.11,3.66,51,49,33,19,2,0,6,3,3,0,0,2,7,9,29,17,7,1,0,100.00
339,Ryan White,PHI,C,34,398.58333333333,6,6,4,2,12,66.67,45,13.33,3.79,71,58,33,17,1,2,30,12,10,2,0,5,8,8,108,61,14,65,58,52.85
340,Eric Gryba,OTT,D,75,1174.1166666667,0,12,7,5,12,25.53,64,0.00,2.43,151,93,28,5,3,4,97,32,26,3,3,17,40,12,171,108,58,0,0,-
341,Milan Lucic,BOS,L,81,1324.9666666667,18,26,17,9,44,64.71,141,12.77,15.31,275,214,145,73,14,9,81,24,18,3,3,17,46,31,259,132,23,34,42,44.74
342,Jiri Tlusty,"CAR, WPG",L,72,1153.5,14,17,5,12,31,67.39,123,11.38,14.67,230,175,136,71,5,10,20,10,10,0,0,13,21,30,80,132,37,5,10,33.33
343,Chris Stewart,"BUF, MIN",R,81,1286.3333333333,14,22,17,5,36,69.23,155,9.03,16.55,241,202,137,71,13,10,88,32,24,8,0,23,33,21,110,74,16,10,31,24.39
344,Matt Beleskey,ANA,L,65,941.03333333333,22,10,5,5,32,60.38,145,15.17,14.2,313,230,162,61,16,10,41,15,13,1,1,14,32,9,159,78,25,8,11,42.11
345,Cal Clutterbuck,NYI,R,76,967.33333333333,7,9,8,1,16,57.14,124,5.65,12.43,219,176,125,45,12,5,60,26,25,0,1,27,24,25,343,115,31,6,3,66.67
346,Jeff Petry,"EDM, MTL",D,78,1657.45,7,15,10,5,22,42.31,126,5.56,6.15,294,184,58,9,9,15,42,21,21,0,0,9,83,43,145,123,109,0,0,-
347,Claude Giroux,PHI,C,81,1665.7666666667,25,48,20,28,73,70.19,279,8.96,20.74,512,360,229,58,8,23,36,17,17,0,0,22,36,40,110,84,28,1063,815,56.60
348,Jesse Joensuu,EDM,L,20,212.56666666667,2,2,0,2,4,100.00,18,11.11,2.5,30,28,17,10,0,3,14,7,7,0,0,1,4,9,37,23,9,0,0,-
349,Jordan Staal,CAR,C,46,853.4,6,18,10,8,24,64.86,92,6.52,14.42,175,134,128,70,3,10,14,7,7,0,0,6,24,39,85,86,15,499,386,56.38
350,Patrik Berglund,STL,C,77,1122.4166666667,12,15,8,7,27,67.50,145,8.28,12.51,234,195,138,48,11,13,26,13,13,0,0,9,13,37,93,62,26,160,169,48.63
351,James Sheppard,"NYR, S.J",C,71,941.21666666667,7,11,7,4,18,66.67,79,8.86,9.05,147,118,85,43,4,11,37,14,11,3,0,16,33,42,121,112,43,278,277,50.09
352,Viktor Stalberg,NSH,L,25,297.11666666667,2,8,6,2,10,71.43,27,7.41,1.9,51,39,23,11,0,1,18,9,9,0,0,7,5,7,54,28,10,1,0,100.00
353,Tom Sestito,VAN,L,3,18.716666666667,0,1,0,1,1,100.00,1,0.00,0.15,2,2,1,1,0,0,7,2,1,1,0,5,0,0,10,2,0,0,0,-
354,Derick Brassard,NYR,C,80,1391.6,19,41,16,25,60,68.97,168,11.31,15.33,281,217,154,72,6,6,34,17,17,0,0,21,38,42,106,61,13,671,705,48.76
355,Michael Grabner,NYI,R,34,439.8,8,5,1,4,13,76.47,63,12.70,6.64,120,93,72,39,5,4,4,2,2,0,0,4,17,25,62,18,21,0,2,0.00
356,Phil Kessel,TOR,R,82,1541.05,25,36,17,19,61,73.49,280,8.93,22.48,508,370,228,68,17,22,30,15,15,0,0,11,64,34,18,58,13,2,3,40.00
357,Korbinian Holzer,TOR,D,34,581.5,0,6,5,1,6,25.00,32,0.00,0.94,50,42,6,2,2,7,25,7,5,1,1,4,26,11,117,66,53,0,0,-
358,Nicklas Backstrom,WSH,C,82,1683.4666666667,18,60,31,29,78,74.29,153,11.76,16.01,283,231,162,61,13,13,40,19,19,0,0,14,36,55,91,100,52,862,747,53.57
359,Michael Frolik,WPG,R,82,1435.4166666667,19,23,11,12,42,66.67,206,9.22,18.74,373,274,192,75,8,22,18,9,9,0,0,13,34,58,63,133,41,14,27,34.15
360,Brian Strait,NYI,D,52,955.25,2,5,0,5,7,17.50,59,3.39,2.68,112,79,30,8,3,5,32,15,15,0,0,5,24,14,124,104,85,0,1,0.00
361,Jamie McBain,L.A,D,26,329.86666666667,3,6,1,5,9,39.13,18,16.67,1.22,60,38,14,4,1,3,4,2,2,0,0,1,6,3,21,28,28,0,0,-
362,Artem Anisimov,CBJ,C,52,851.8,7,20,15,5,27,69.23,88,7.95,10.23,175,136,114,53,5,13,8,4,4,0,0,9,21,24,33,72,26,102,127,44.54
363,Shawn Matthias,VAN,L,78,1022.2,18,9,7,2,27,72.97,132,13.64,13.69,215,185,144,76,7,5,16,8,8,0,0,13,18,36,66,71,33,84,103,44.92
364,Nikolay Kulemin,NYI,L,82,1219.3666666667,15,16,7,9,31,65.96,115,13.04,16.06,212,165,149,90,12,9,21,5,3,1,1,7,29,53,129,58,58,7,17,29.17
365,Andrew MacDonald,PHI,D,58,1160.7833333333,2,10,4,6,12,32.43,62,3.23,3.01,152,98,30,4,1,11,41,19,18,1,0,10,25,12,35,117,86,0,0,-
366,Erik Condra,OTT,R,68,982.81666666667,9,14,9,5,23,63.89,106,8.49,11.78,193,141,104,54,12,10,30,12,10,2,0,24,19,37,33,130,53,2,7,22.22
367,Chris Summers,"ARI, NYR",D,20,284.91666666667,0,3,2,1,3,75.00,15,0.00,0.42,33,19,7,0,2,1,8,4,4,0,0,1,6,1,49,45,26,0,0,-
368,Jonathan Toews,CHI,C,81,1583.95,28,38,23,15,66,64.71,192,14.58,24.07,304,258,218,104,11,11,36,18,18,0,0,27,34,45,56,149,16,947,728,56.54
369,Mathieu Perreault,WPG,C,62,1007.85,18,23,18,5,41,73.21,129,13.95,14.48,221,168,135,69,2,19,38,18,18,0,0,16,21,43,78,63,13,226,212,51.60
370,Ryan Carter,MIN,L,53,534.81666666667,3,10,5,5,13,86.67,47,6.38,5.49,88,73,44,24,2,5,55,23,20,3,0,23,2,14,77,64,30,29,41,41.43
371,Frédéric St-Denis,CBJ,D,4,53.183333333333,0,1,0,1,1,100.00,2,0.00,0.09,8,2,3,1,0,0,0,0,0,0,0,2,0,0,2,3,2,0,0,-
372,Victor Bartley,NSH,D,37,497.08333333333,0,10,7,3,10,50.00,28,0.00,1.06,65,45,6,2,2,3,26,10,8,2,0,2,9,2,77,39,53,0,0,-
373,David Schlemko,"ARI, CGY, DAL",D,44,674.56666666667,1,3,0,3,4,12.90,45,2.22,1.42,97,56,18,2,2,3,12,6,6,0,0,0,19,6,45,64,84,0,0,-
374,Andrew Ebbett,PIT,C,24,216.13333333333,1,5,3,2,6,85.71,21,4.76,1.37,37,26,18,8,2,2,2,1,1,0,0,0,3,6,10,38,12,39,47,45.35
375,Ryan Wilson,COL,D,3,33.616666666667,0,0,0,0,0,-,3,0.00,0.23,8,5,3,1,1,0,0,0,0,0,0,1,3,0,6,3,3,0,0,-
376,John Scott,S.J,L,38,283.16666666667,3,1,1,0,4,44.44,19,15.79,2.33,40,27,27,10,1,4,87,19,11,3,5,11,11,7,94,30,14,0,0,-
377,Steven Pinizzotto,EDM,R,18,142.71666666667,2,2,1,1,4,66.67,15,13.33,1.06,17,16,10,5,0,1,30,9,5,4,0,6,1,2,32,23,2,0,0,-
378,Mark Letestu,CBJ,C,54,720.26666666667,7,6,4,2,13,65.00,63,11.11,4.55,101,78,52,21,6,3,0,0,0,0,0,5,7,21,51,26,24,319,284,52.90
379,Joe Piskula,NSH,D,1,16.45,0,0,0,0,0,-,0,-,0.01,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,-
380,Ben Lovejoy,"ANA, PIT",D,60,1165.8833333333,2,12,4,8,14,40.00,86,2.33,3.21,175,125,37,5,6,6,25,11,10,1,0,4,22,15,170,138,105,0,0,-
381,Trevor Smith,TOR,C,54,597.45,2,3,2,1,5,38.46,46,4.35,5.34,85,65,49,25,5,5,12,6,6,0,0,3,8,18,75,44,25,293,268,52.23
382,Teddy Purcell,EDM,L,82,1407.1666666667,12,22,16,6,34,61.82,146,8.22,15.13,270,197,142,54,10,17,24,8,7,0,1,8,35,46,24,62,19,4,3,57.14
383,Rob Klinkhammer,"ARI, EDM, PIT",L,69,774.01666666667,5,4,3,1,9,42.86,64,7.81,5.82,118,94,65,32,4,5,27,12,11,1,0,25,12,13,236,83,12,10,27,27.03
384,Alex Killorn,T.B,L,71,1201.75,15,23,13,10,38,60.32,130,11.54,15.01,225,180,149,71,5,15,36,18,18,0,0,23,39,29,60,117,21,35,45,43.75
385,Luke Gazdic,EDM,L,40,295.65,2,1,0,1,3,50.00,26,7.69,2.02,46,38,24,13,2,6,43,11,4,7,0,10,7,1,76,36,15,0,0,-
386,Karl Alzner,WSH,D,82,1593.45,5,16,6,10,21,38.18,72,6.94,2.66,170,108,44,4,5,6,20,10,10,0,0,7,35,15,120,174,165,0,0,-
387,Justin Falk,"CBJ, MIN",D,18,194.4,1,1,0,1,2,28.57,18,5.56,0.58,32,23,6,0,1,0,14,4,2,2,0,3,7,1,12,23,19,0,0,-
388,Jamie Benn,DAL,L,82,1635.7333333333,35,52,32,20,87,72.50,253,13.83,30.8,466,356,295,141,20,34,64,26,22,4,0,33,50,76,120,101,50,298,278,51.74
389,Steven Kampfer,FLA,D,25,429.91666666667,2,2,1,1,4,36.36,28,7.14,1.85,66,46,17,5,1,2,12,6,6,0,0,4,6,6,49,63,33,0,0,-
390,TJ Galiardi,WPG,L,38,397.5,1,0,0,0,1,16.67,35,2.86,2.87,55,46,28,12,1,2,2,1,1,0,0,6,7,11,38,31,14,2,9,18.18
391,Paul Carey,COL,C,10,78.783333333333,0,1,1,0,1,33.33,5,0.00,0.19,14,11,2,0,1,0,0,0,0,0,0,0,0,3,12,9,2,0,3,0.00
392,Nick Bonino,VAN,C,75,1269.05,15,24,14,10,39,73.58,149,10.07,15.27,246,196,153,72,2,17,22,11,11,0,0,12,24,54,31,77,90,590,655,47.39
393,Ian Cole,"PIT, STL",D,74,1182.7,5,12,4,8,17,36.96,83,6.02,4.18,185,127,29,4,2,7,51,21,18,3,0,19,23,12,73,135,99,0,0,-
394,Eric Tangradi,MTL,L,7,54.083333333333,0,0,0,0,0,-,5,0.00,0.23,8,6,3,2,0,1,17,3,1,1,1,1,2,0,12,5,4,1,0,100.00
395,Justin Braun,S.J,D,70,1472.25,1,22,8,14,23,37.70,94,1.06,3.68,211,136,41,9,1,15,48,20,19,0,1,15,36,19,79,141,130,0,0,-
396,Kevin Shattenkirk,STL,D,56,1263.3333333333,8,36,18,18,44,49.44,135,5.93,6.97,262,184,58,6,1,14,52,15,11,2,2,8,35,25,42,97,86,0,0,-
397,Patrick Maroon,ANA,L,71,1014.0833333333,9,25,19,6,34,62.96,120,7.50,16.84,202,176,138,74,7,19,82,28,20,8,0,20,25,16,120,114,10,7,14,33.33
398,James van Riemsdyk,TOR,L,82,1564.8833333333,27,29,23,6,56,69.14,248,10.89,28.4,402,333,253,129,13,20,43,20,19,1,0,21,27,46,83,101,29,21,33,38.89
399,Paul Byron,CGY,L,57,824.68333333333,6,13,6,7,19,61.29,62,9.68,8.4,114,85,85,39,6,7,8,4,4,0,0,10,23,46,101,29,24,34,63,35.05
400,Sam Gagner,ARI,C,81,1396.6,15,26,19,7,41,63.08,183,8.20,17.05,323,259,154,64,8,24,28,13,13,0,0,9,34,36,63,133,19,361,410,46.82
401,Keith Aulie,EDM,D,31,443.41666666667,0,1,0,1,1,5.56,25,0.00,1.17,59,40,11,3,2,2,66,20,13,6,1,12,12,4,59,67,37,0,0,-
402,Chris Terry,CAR,L,57,725.15,11,9,7,2,20,71.43,71,15.49,7.63,133,104,70,31,1,10,14,7,7,0,0,7,20,21,44,79,17,6,5,54.55
403,Logan Couture,S.J,C,82,1563.9333333333,27,40,23,17,67,65.69,264,10.23,28.91,498,380,279,106,18,27,12,6,6,0,0,19,72,56,85,120,71,477,513,48.18
404,P.K. Subban,MTL,D,82,2148.6666666667,15,45,21,24,60,49.18,170,8.82,7.33,414,256,65,6,10,16,74,36,36,0,0,23,112,29,97,157,142,0,0,-
405,Anthony Peluso,WPG,R,49,287.96666666667,1,1,1,0,2,28.57,23,4.35,3.12,42,32,26,12,2,2,86,22,13,6,3,13,11,4,100,41,5,0,1,0.00
406,Riley Nash,CAR,C,68,1109.2666666667,8,17,11,6,25,64.10,94,8.51,12.26,172,124,119,64,3,11,12,6,6,0,0,8,29,52,88,138,46,488,470,50.94
407,Thomas Hickey,NYI,D,81,1533.0666666667,2,20,10,10,22,38.60,82,2.44,4.29,181,114,61,15,4,5,26,13,13,0,0,12,55,39,117,192,136,1,1,50.00
408,Kyle Turris,OTT,C,82,1575.9833333333,24,40,25,15,64,67.37,215,11.16,22.35,420,298,194,72,10,23,34,17,17,0,0,30,46,48,48,107,40,737,735,50.07
409,Paul Postma,WPG,D,42,593.41666666667,2,4,1,3,6,24.00,40,5.00,2.25,109,60,30,4,2,4,16,8,8,0,0,3,22,17,17,58,28,0,0,-
410,Brad Malone,CAR,C,65,659.78333333333,7,8,5,3,15,78.95,65,10.77,6.33,118,99,54,28,4,2,74,24,17,6,1,17,19,16,162,105,16,30,19,61.22
411,Brendan Smith,DET,D,76,1359.7166666667,4,9,3,6,13,30.23,88,4.55,3.56,187,122,41,7,4,7,68,31,29,2,0,24,47,19,60,142,68,0,0,-
412,Brandon Sutter,PIT,C,80,1385.9166666667,21,12,6,6,33,73.33,180,11.67,16.31,277,232,155,79,16,17,14,7,7,0,0,19,33,41,86,118,48,688,671,50.63
413,Matt Halischuk,WPG,R,47,458.0,3,5,1,4,8,47.06,59,5.08,4.58,83,72,51,26,6,5,6,3,3,0,0,7,9,11,55,36,24,1,0,100.00
414,Dana Tyrell,CBJ,C,3,20.816666666667,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,-
415,Nick Spaling,PIT,C,82,1249.5666666667,9,18,6,12,27,67.50,90,10.00,8.72,172,126,99,42,9,12,26,13,13,0,0,7,13,24,134,101,45,84,90,48.28
416,Colton Sceviour,DAL,C,71,902.86666666667,9,17,5,12,26,57.78,113,7.96,12.34,230,168,142,66,12,15,13,5,4,1,0,6,21,24,77,79,41,30,41,42.25
417,Dwight King,L.A,L,81,1166.0333333333,13,13,9,4,26,68.42,127,10.24,13.1,199,165,118,67,9,9,21,9,8,1,0,8,23,20,124,129,14,3,2,60.00
418,David Perron,"EDM, PIT",L,81,1403.5666666667,17,24,14,10,41,68.33,196,8.67,18.87,323,246,181,70,10,10,62,27,26,0,1,27,35,35,171,132,21,3,9,25.00
419,TJ Brennan,TOR,D,6,100.86666666667,0,1,0,1,1,33.33,11,0.00,0.48,23,14,4,0,0,1,9,3,2,1,0,3,5,1,2,10,5,0,0,-
420,Carl Gunnarsson,STL,D,61,1101.95,2,10,4,6,12,25.00,54,3.70,2.52,113,76,24,5,1,6,2,1,1,0,0,7,13,11,42,127,114,0,0,-
421,Corey Tropp,CBJ,R,61,533.96666666667,1,7,4,3,8,72.73,22,4.55,3.28,46,36,39,24,2,2,76,21,13,6,2,15,10,12,80,95,28,1,1,50.00
422,Yannick Weber,VAN,D,65,1117.2,11,10,5,5,21,35.00,118,9.32,8.12,244,165,66,14,1,15,30,15,15,0,0,4,35,14,66,110,62,0,0,-
423,Brett Bellemore,CAR,D,49,802.48333333333,2,8,5,3,10,40.00,26,7.69,1.79,62,48,17,4,2,6,27,12,11,1,0,8,28,9,148,136,54,0,0,-
424,Drayson Bowman,MTL,L,3,19.533333333333,0,0,0,0,0,0.00,0,-,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,-
425,Patrick Kane,CHI,R,61,1211.6666666667,27,37,25,12,64,76.19,186,14.52,18.63,323,241,185,62,6,15,10,5,5,0,0,16,30,36,22,71,14,3,4,42.86
426,Robert Bortuzzo,"PIT, STL",D,51,770.81666666667,3,5,3,2,8,38.10,56,5.36,2.22,124,82,22,4,4,5,93,27,18,7,2,17,9,3,157,130,61,1,0,100.00
427,Mikael Backlund,CGY,C,52,922.71666666667,10,17,8,9,27,67.50,103,9.71,11.02,192,144,113,44,13,17,14,7,7,0,0,5,42,58,41,48,32,423,452,48.34
428,Ryan McDonagh,NYR,D,71,1642.4166666667,8,25,12,13,33,35.48,148,5.41,9.12,276,198,76,14,7,13,26,13,13,0,0,9,60,40,77,92,139,0,0,-
429,Max Pacioretty,MTL,L,80,1551.5166666667,37,30,17,13,67,73.63,302,12.25,28.73,561,410,279,117,23,32,32,16,16,0,0,14,43,43,106,145,38,2,7,22.22
430,Jakub Voracek,PHI,R,82,1524.6333333333,22,59,31,28,81,76.42,221,9.95,19.35,424,291,186,75,9,28,78,28,24,2,2,30,42,34,55,139,28,6,3,66.67
431,Jake Muzzin,L.A,D,76,1725.1833333333,10,31,12,19,41,51.90,173,5.78,8.76,385,252,100,13,6,25,22,11,11,0,0,12,68,18,186,189,108,0,0,-
432,Jonathon Blum,MIN,D,4,39.466666666667,0,1,1,0,1,100.00,3,0.00,0.06,4,4,0,0,0,0,2,1,1,0,0,0,1,0,1,0,2,0,0,-
433,Alec Martinez,L.A,D,56,1115.4,6,16,9,7,22,44.00,103,5.83,5.39,232,151,60,12,2,14,10,5,5,0,0,9,38,11,95,102,117,0,0,-
434,Joakim Andersson,DET,C,68,790.78333333333,3,5,5,0,8,47.06,74,4.05,6.25,103,88,60,21,7,6,22,11,11,0,0,5,13,8,27,74,24,192,183,51.20
435,Carl Hagelin,NYR,L,82,1249.0166666667,17,18,10,8,35,63.64,185,9.19,18.83,317,255,162,81,7,14,46,22,22,0,0,19,43,51,85,97,36,6,11,35.29
436,Keaton Ellerby,WPG,D,1,16.966666666667,0,1,0,1,1,inf,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,-
437,Lars Eller,MTL,C,77,1193.45,15,12,8,4,27,64.29,150,10.00,13.32,243,198,113,53,8,17,42,21,21,0,0,21,30,29,76,138,37,405,379,51.66
438,Wayne Simmonds,PHI,R,75,1260.5833333333,28,22,11,11,50,61.73,188,14.89,23.98,323,256,170,106,11,16,64,22,17,4,1,24,29,33,168,132,36,4,1,80.00
439,Matt Frattin,TOR,R,9,63.5,0,0,0,0,0,-,6,0.00,0.27,11,7,4,1,1,0,4,2,2,0,0,1,1,0,4,9,4,1,0,100.00
440,Nick Holden,COL,D,78,1544.8333333333,5,9,5,4,14,26.92,94,5.32,5.93,199,138,52,15,3,7,28,14,14,0,0,4,34,24,156,119,96,0,0,-
441,Jason Demers,"DAL, S.J",D,81,1549.2,5,20,8,12,25,39.68,99,5.05,5.4,251,164,60,12,3,9,71,26,23,1,2,17,49,37,118,123,85,0,0,-
442,Micheal Haley,S.J,C,4,30.033333333333,0,0,0,0,0,-,1,0.00,0.27,2,1,1,1,0,0,11,4,3,1,0,5,0,0,6,6,1,2,0,100.00
443,Zack Smith,OTT,C,37,445.23333333333,2,1,0,1,3,75.00,38,5.26,3.42,65,49,38,18,2,2,18,9,9,0,0,10,7,15,64,55,13,103,128,44.59
444,Jay Beagle,WSH,C,62,794.15,10,10,7,3,20,66.67,84,11.90,9.63,126,107,93,64,6,9,20,10,10,0,0,5,6,30,73,78,33,217,167,56.51
445,Michael Kostka,NYR,D,7,107.7,0,1,0,1,1,16.67,7,0.00,0.63,13,8,6,2,0,1,0,0,0,0,0,1,5,2,6,15,9,0,0,-
446,Bryan Lerg,S.J,C,2,25.2,1,0,0,0,1,100.00,8,12.50,0.62,9,9,5,2,0,1,0,0,0,0,0,1,1,0,3,5,0,4,0,100.00
447,Jack Hillen,"CAR, WSH",D,38,488.7,0,5,1,4,5,31.25,24,0.00,0.84,71,35,18,1,1,2,10,5,5,0,0,4,9,6,38,85,53,0,0,-
448,Jason Garrison,T.B,D,70,1400.6833333333,4,26,9,17,30,37.97,111,3.60,4.76,236,161,36,1,3,10,19,8,7,1,0,4,29,21,46,98,94,0,0,-
449,Chris Mueller,NYR,C,7,73.166666666667,1,1,0,1,2,33.33,10,10.00,1.06,17,13,11,4,0,1,0,0,0,0,0,1,2,1,3,10,1,38,26,59.38
450,Drew Doughty,L.A,D,82,2377.6666666667,7,39,21,18,46,40.00,219,3.20,11.62,488,323,116,12,5,27,56,28,28,0,0,12,80,12,152,146,144,0,1,0.00
451,Steven Stamkos,T.B,C,82,1588.15,43,29,22,7,72,73.47,268,16.04,29.86,509,387,277,109,6,23,49,19,17,1,1,31,37,34,91,93,35,469,474,49.73
