Simulation,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
8,8475692,Mats Zuccarello,R,MIN,37,82,15,43,58
8,8481540,Cole Caufield,R,MTL,23,82,36,21,57
8,8478414,Timo Meier,R,NJD,28,82,29,28,57
8,8484144,Connor Bedard,C,CHI,19,82,28,29,57
8,8475158,Ryan O'Reilly,C,NSH,33,82,24,33,57
8,8475745,Charlie Coyle,C,BOS,32,82,24,33,57
8,8479675,Trevor Moore,L,LAK,29,82,23,34,57
8,8477949,Alex Tuch,R,BUF,28,82,22,35,57
8,8473419,Brad Marchand,L,BOS,36,82,19,38,57
8,8479999,Casey Mittelstadt,C,COL,26,82,18,39,57
8,8478397,Rasmus Andersson,D,CGY,28,82,10,47,57
8,8475167,Victor Hedman,D,TBL,34,82,8,49,57
8,8475798,Mikael Granlund,C,SJS,32,82,8,49,57
8,8480015,Owen Tippett,R,PHI,25,82,21,35,56
8,8482684,Luke Hughes,D,NJD,21,82,19,37,56
8,8479410,Mikhail Sergachev,D,TBL,26,82,12,44,56
8,8475169,Evander Kane,L,EDM,33,82,33,22,55
8,8481618,Alex Newhook,C,MTL,23,82,29,26,55
8,8477935,Sam Bennett,C,FLA,28,82,27,28,55
8,8477955,Jared McCann,L,SEA,28,82,22,33,55
8,8478458,Jack Roslovic,C,NYR,27,82,19,36,55
8,8482133,Thomas Bordeleau,C,SJS,22,82,18,37,55
8,8478445,Mathew Barzal,C,NYI,27,82,17,38,55
8,8480803,Evan Bouchard,D,EDM,25,82,14,41,55
8,8481699,Aku Raty,R,ARI,23,82,3,52,55
8,8482097,Jack Quinn,R,BUF,23,82,25,29,54
8,8475168,Matt Duchene,C,DAL,33,82,22,32,54
8,8473994,Jamie Benn,L,DAL,35,82,20,34,54
8,8478462,Nicolas Roy,C,VGK,27,82,19,35,54
8,8479325,Charlie McAvoy,D,BOS,27,82,9,45,54
8,8475810,Bryan Rust,R,PIT,32,82,27,26,53
8,8477496,Elias Lindholm,C,VAN,30,82,24,29,53
8,8476462,Dougie Hamilton,D,NJD,31,82,18,35,53
8,8476448,William Karlsson,C,VGK,31,82,18,35,53
8,8482078,Lucas Raymond,L,DET,22,82,11,42,53
8,8483445,Cutter Gauthier,L,ANA,20,82,11,42,53
8,8476906,Shayne Gostisbehere,D,DET,31,82,7,46,53
8,8471215,Evgeni Malkin,C,PIT,38,82,25,27,52
8,8474679,Gustav Nyquist,C,NSH,35,82,19,33,52
8,8482124,Quinton Byfield,R,LAK,22,82,13,39,52
8,8478460,Zach Werenski,D,CBJ,27,82,12,40,52
8,8478444,Brock Boeser,R,VAN,27,82,25,26,51
8,8474586,Jordan Eberle,R,SEA,34,82,24,27,51
8,8475784,Jeff Skinner,C,BUF,32,82,21,30,51
8,8478856,Conor Garland,R,VAN,28,82,19,32,51
8,8476905,Chandler Stephenson,C,VGK,30,82,16,35,51
8,8477456,J.T. Compher,L,DET,29,82,15,36,51
8,8480031,Maxime Comtois,L,CAR,25,82,12,39,51
8,8475722,Jason Zucker,L,NSH,32,82,26,24,50
8,8477444,Andre Burakovsky,L,SEA,29,82,22,28,50
8,8480188,Fabian Zetterlund,L,SJS,25,82,19,31,50
8,8475170,Brayden Schenn,C,STL,33,82,18,32,50
8,8474563,Drew Doughty,D,LAK,35,82,13,37,50
8,8480064,Josh Norris,C,OTT,25,82,33,16,49
8,8475151,Kyle Palmieri,C,NYI,33,82,31,18,49
8,8480014,Gabriel Vilardi,C,WPG,25,82,27,22,49
8,8474150,Mikael Backlund,C,CGY,35,82,21,28,49
8,8475726,Tyler Toffoli,C,WPG,32,82,32,16,48
8,8477451,Ryan Hartman,R,MIN,30,82,25,23,48
8,8477998,Warren Foegele,L,EDM,28,82,24,24,48
8,8476880,Tom Wilson,R,WSH,30,82,23,25,48
8,8473986,Alex Killorn,L,ANA,35,82,22,26,48
8,8482740,Wyatt Johnston,C,DAL,21,82,20,28,48
8,8476479,Phillip Danault,C,LAK,31,82,17,31,48
8,8480798,Philipp Kurashev,C,CHI,25,82,17,31,48
8,8482113,Anton Lundell,C,FLA,23,82,12,36,48
8,8477447,Shea Theodore,D,VGK,29,82,9,39,48
8,8481068,Yegor Sharangovich,C,CGY,26,82,27,20,47
8,8474157,Max Pacioretty,L,WSH,36,82,23,24,47
8,8478474,Lawson Crouse,L,ARI,27,82,22,25,47
8,8482093,Seth Jarvis,C,CAR,22,82,20,27,47
8,8474037,James van Riemsdyk,L,BOS,35,82,18,29,47
8,8482665,Matty Beniers,C,SEA,22,82,17,30,47
8,8479345,Jakob Chychrun,D,OTT,26,82,17,30,47
8,8479400,Pierre-Luc Dubois,L,LAK,26,82,16,31,47
8,8475218,Mattias Ekholm,D,EDM,34,82,11,36,47
8,8476923,Damon Severson,D,CBJ,30,82,8,39,47
8,8479425,Filip Hronek,D,VAN,27,82,6,41,47
8,8482699,Dylan Guenther,R,ARI,21,82,23,23,46
8,8483808,Andrei Kuzmenko,L,CGY,28,82,21,25,46
8,8477479,Tyler Bertuzzi,L,TOR,29,82,21,25,46
8,8480871,Adam Boqvist,D,CBJ,24,82,13,33,46
8,8480434,Sean Durzi,D,ARI,26,82,9,37,46
8,8476456,Jonathan Huberdeau,C,CGY,31,82,8,38,46
8,8480797,Joel Farabee,L,PHI,24,82,22,23,45
8,8476927,Teddy Blueger,C,VAN,30,82,15,30,45
8,8480220,Noah Cates,L,PHI,25,82,12,33,45
8,8476869,Brady Skjei,D,CAR,30,82,9,36,45
8,8479525,Ross Colton,C,COL,28,82,22,22,44
8,8477511,Anthony Mantha,R,VGK,30,82,20,24,44
8,8480039,Martin Necas,C,CAR,25,82,17,27,44
8,8475768,Jaden Schwartz,C,SEA,32,82,14,30,44
8,8477932,Aaron Ekblad,D,FLA,28,82,13,31,44
8,8476399,Blake Coleman,C,CGY,33,82,25,18,43
8,8479423,Alex Nylander,L,CBJ,26,82,22,21,43
8,8478519,Anthony Cirelli,C,TBL,27,82,20,23,43
8,8474641,Adam Henrique,C,EDM,34,82,16,27,43
8,8480078,Filip Chytil,C,NYR,25,82,12,31,43
8,8481542,Moritz Seider,D,DET,23,82,11,32,43
8,8478038,Devon Toews,D,COL,30,82,10,33,43
8,8475753,Justin Faulk,D,STL,32,82,9,34,43
8,8475906,John Klingberg,D,TOR,32,82,1,42,43
8,8482720,Matthew Knies,L,TOR,22,82,14,28,42
8,8475314,Anders Lee,L,NYI,34,82,25,16,41
8,8474102,David Perron,L,DET,36,82,24,17,41
8,8481596,Shane Pinto,C,OTT,24,82,18,23,41
8,8478438,Tommy Novak,C,NSH,27,82,13,28,41
8,8477494,Jonathan Drouin,L,COL,29,82,13,28,41
8,8477948,Travis Sanheim,D,PHI,28,82,13,28,41
8,8476882,Teuvo Teravainen,L,CAR,30,82,12,29,41
8,8478469,Thomas Chabot,D,OTT,27,82,12,29,41
8,8478472,Mathieu Joseph,R,OTT,27,82,12,29,41
8,8478396,Noah Hanifin,D,VGK,27,82,10,31,41
8,8480043,Timothy Liljegren,D,TOR,25,82,9,32,41
8,8483431,Logan Cooley,C,ARI,20,82,26,14,40
8,8477426,Nicholas Paul,L,TBL,29,82,21,19,40
8,8480849,Barrett Hayton,C,ARI,24,82,20,20,40
8,8475794,Tyler Seguin,C,DAL,32,82,17,23,40
8,8482146,Luke Evangelista,R,NSH,22,82,16,24,40
8,8478233,Andrew Mangiapane,L,CGY,28,82,15,25,40
8,8480893,Kirill Marchenko,R,CBJ,24,82,15,25,40
8,8477964,Ivan Barbashev,C,VGK,29,82,13,27,40
8,8482222,Alexander Barabanov,L,SJS,30,82,13,27,40
8,8477503,Max Domi,C,TOR,29,82,11,29,40
8,8476458,Ryan Strome,C,ANA,31,82,11,29,40
8,8481581,Thomas Harley,D,DAL,23,82,8,32,40
8,8483471,Brad Lambert,C,WPG,31,82,5,35,40
8,8478463,Anthony Beauvillier,L,NSH,27,82,18,21,39
8,8481186,Logan O'Connor,R,COL,28,82,17,22,39
8,8477407,Anthony Duclair,L,TBL,29,82,15,24,39
8,8481528,Dylan Cozens,C,BUF,23,82,15,24,39
8,8478366,Frank Vatrano,R,ANA,30,82,14,25,39
8,8482475,Yegor Chinakhov,R,CBJ,23,82,14,25,39
8,8477495,Seth Jones,D,CHI,30,82,13,26,39
8,8477497,Sean Monahan,C,WPG,30,82,12,27,39
8,8477986,Brandon Montour,D,FLA,30,82,11,28,39
8,8476792,Torey Krug,D,STL,33,82,9,30,39
8,8474565,Alex Pietrangelo,D,VGK,34,82,8,31,39
8,8484153,Leo Carlsson,C,ANA,20,82,19,19,38
8,8481560,Arthur Kaliyev,R,LAK,23,82,17,21,38
8,8482702,Logan Stankoven,C,DAL,21,82,16,22,38
8,8478046,Danton Heinen,L,BOS,29,82,15,23,38
8,8471218,Blake Wheeler,R,NYR,38,82,15,23,38
8,8477429,Andrew Copp,C,DET,30,82,14,24,38
8,8479415,Michael McLeod,C,NJD,26,82,14,24,38
8,8475791,Taylor Hall,L,CHI,33,82,12,26,38
8,8477021,Alex Kerfoot,C,ARI,30,82,10,28,38
8,8482671,Owen Power,D,BUF,22,82,9,29,38
8,8471724,Kris Letang,D,PIT,37,82,8,30,38
8,8476958,Jaccob Slavin,D,CAR,30,82,3,35,38
8,8483457,Lane Hutson,D,MTL,20,82,1,37,38
8,8483397,Marc McLaughlin,C,BOS,25,82,35,2,37
8,8482159,Tyson Foerster,R,PHI,22,82,23,14,37
8,8480459,Pius Suter,C,VAN,28,82,23,14,37
8,8475760,Nick Bjugstad,C,ARI,32,82,22,15,37
8,8476483,Rickard Rakell,R,PIT,31,82,21,16,37
8,8478109,Victor Olofsson,L,BUF,29,82,16,21,37
8,8482117,Lukas Reichel,L,CHI,22,82,16,21,37
8,8477425,Miles Wood,L,COL,29,82,15,22,37
8,8476925,Colton Sissons,C,NSH,31,82,15,22,37
8,8475191,Reilly Smith,R,PIT,33,82,12,25,37
8,8479992,Michael Rasmussen,C,DET,25,82,12,25,37
8,8477947,Sonny Milano,L,WSH,28,82,11,26,37
8,8475744,Evgeny Kuznetsov,C,CAR,32,82,10,27,37
8,8478500,Ivan Provorov,D,CBJ,27,82,9,28,37
8,8476981,Josh Anderson,R,MTL,30,82,23,13,36
8,8480813,Joe Veleno,C,DET,24,82,18,18,36
8,8482667,William Eklund,L,SJS,22,82,15,21,36
8,8480185,Eetu Luostarinen,C,FLA,26,82,15,21,36
8,8477839,Conor Sheary,L,TBL,32,82,15,21,36
8,8474053,Logan Couture,C,SJS,35,82,15,21,36
8,8476872,Scott Laughton,C,PHI,30,82,14,22,36
8,8480028,Morgan Frost,C,PHI,25,82,14,22,36
8,8474870,Tyler Johnson,C,CHI,34,82,14,22,36
8,8476392,Adam Lowry,C,WPG,31,82,12,24,36
8,8482105,Jake Sanderson,D,OTT,22,82,11,25,36
8,8481711,Matias Maccelli,L,ARI,24,82,8,28,36
8,8478055,Gustav Forsling,D,FLA,28,82,7,29,36
8,8476875,Mike Matheson,D,MTL,30,82,7,29,36
8,8481016,Ruslan Iskhakov,C,NYI,24,82,7,29,36
8,8474578,Erik Karlsson,D,PIT,34,82,5,31,36
8,8483524,Shane Wright,C,SEA,20,82,23,12,35
8,8476438,Brandon Saad,L,STL,32,82,23,12,35
8,8477952,Robby Fabbri,C,DET,28,82,20,15,35
8,8481624,Ilya Mikheyev,R,VAN,30,82,17,18,35
8,8479390,Taylor Raddysh,R,CHI,26,82,17,18,35
8,8481535,Nils Hoglander,L,VAN,24,82,16,19,35
8,8478542,Evan Rodrigues,C,FLA,31,82,14,21,35
8,8476419,Jean-Gabriel Pageau,C,NYI,32,82,14,21,35
8,8482079,Marco Rossi,C,MIN,23,82,12,23,35
8,8476329,Travis Boyd,C,ARI,31,82,10,25,35
8,8473563,Nicklas Backstrom,C,WSH,37,82,10,25,35
8,8477498,Darnell Nurse,D,EDM,29,82,9,26,35
8,8475197,Tyson Barrie,D,NSH,33,82,7,28,35
8,8477488,Brett Pesce,D,CAR,30,82,7,28,35
8,8478466,Daniel Sprong,R,DET,27,82,20,14,34
8,8480009,Eeli Tolvanen,R,SEA,25,82,17,17,34
8,8480802,Ryan McLeod,C,EDM,25,82,17,17,34
8,8475799,Nino Niederreiter,R,WPG,32,82,16,18,34
8,8482175,JJ Peterka,R,BUF,22,82,15,19,34
8,8475287,Erik Haula,L,NJD,33,82,14,20,34
8,8474149,Evgenii Dadonov,R,DAL,35,82,13,21,34
8,8476461,Sean Couturier,C,PHI,32,82,12,22,34
8,8481013,Jonatan Berggren,R,DET,24,82,11,23,34
8,8476826,Yanni Gourde,C,SEA,33,82,10,24,34
8,8481656,Aliaksei Protas,C,WSH,23,82,10,24,34
8,8482122,Brock Faber,D,MIN,22,82,8,26,34
8,8481546,Cam York,D,PHI,23,82,8,26,34
8,8478507,John Marino,D,NJD,27,82,5,29,34
8,8482733,Logan Mailloux,D,MTL,31,82,4,30,34
8,8481093,Rafael Harvey-Pinard,L,MTL,25,82,20,13,33
8,8480074,Alexandre Texier,C,CBJ,25,82,19,14,33
8,8482110,Dawson Mercer,C,NJD,23,82,16,17,33
8,8479353,Brett Howden,C,VGK,26,82,15,18,33
8,8480817,K'Andre Miller,D,NYR,24,82,8,25,33
8,8470613,Brent Burns,D,CAR,39,82,8,25,33
8,8482142,Jamie Drysdale,D,PHI,22,82,7,26,33
8,8483491,Ivan Miroshnichenko,L,WSH,20,82,22,10,32
8,8483515,Juraj Slafkovsky,L,MTL,20,82,16,16,32
8,8477330,Dominik Kubalik,L,OTT,29,82,16,16,32
8,8479987,Morgan Geekie,C,BOS,26,82,13,19,32
8,8481580,Connor McMichael,C,WSH,23,82,12,20,32
8,8479351,Sam Steel,C,DAL,26,82,12,20,32
8,8480855,Jack McBain,C,ARI,24,82,9,23,32
8,8481606,Jordan Spence,D,LAK,23,82,8,24,32
8,8476292,Ondrej Palat,L,NJD,33,82,6,26,32
8,8481703,Valtteri Puustinen,R,PIT,25,82,5,27,32
8,8477346,MacKenzie Weegar,D,CGY,30,82,3,29,32
8,8476854,Hampus Lindholm,D,BOS,30,82,3,29,32
8,8481604,Pavel Dorofeyev,L,VGK,24,82,18,13,31
8,8478020,Michael Amadio,C,VGK,28,82,15,16,31
8,8479365,Trent Frederic,C,BOS,26,82,15,16,31
8,8474189,Lars Eller,C,PIT,35,82,15,16,31
8,8475763,Kevin Hayes,R,STL,32,82,13,18,31
8,8479661,Tanner Jeannot,L,TBL,27,82,13,18,31
8,8477353,Tyler Motte,C,TBL,29,82,12,19,31
8,8480144,David Kampf,C,TOR,29,82,11,20,31
8,8480336,Sean Walker,D,COL,30,82,9,22,31
8,8476979,Erik Gustafsson,D,NYR,32,82,8,23,31
8,8481567,Henry Thrun,D,SJS,23,82,8,23,31
8,8481568,Alex Vlasic,D,CHI,23,82,7,24,31
8,8482624,Daniil Miromanov,D,CGY,27,82,6,25,31
8,8480145,Neal Pionk,D,WPG,29,82,6,25,31
8,8482101,Danil Gushchin,L,SJS,22,82,20,10,30
8,8479941,Justin Danforth,R,CBJ,31,82,20,10,30
8,8478498,Jake DeBrusk,L,BOS,28,82,19,11,30
8,8479591,Michael Eyssimont,C,TBL,28,82,17,13,30
8,8481704,Juuso Parssinen,C,NSH,23,82,16,14,30
8,8481554,Kaapo Kakko,R,NYR,23,82,16,14,30
8,8475793,Ryan Johansen,C,PHI,32,82,15,15,30
8,8484166,Adam Fantilli,C,CBJ,20,82,15,15,30
8,8478115,Pierre Engvall,L,NYI,28,82,14,16,30
8,8479996,Cody Glass,C,NSH,25,82,14,16,30
8,8476892,Colton Parayko,D,STL,31,82,11,19,30
8,8478891,Mason Appleton,C,WPG,28,82,11,19,30
8,8482679,Matt Coronato,R,CGY,22,82,10,20,30
8,8474715,Cam Atkinson,R,PHI,35,82,9,21,30
8,8484145,Zach Benson,L,BUF,19,82,8,22,30
8,8477989,Christian Dvorak,C,MTL,28,82,8,22,30
8,8473422,Nick Foligno,L,CHI,37,82,7,23,30
8,8475764,Cam Fowler,D,ANA,33,82,4,26,30
8,8479398,Samuel Girard,D,COL,26,82,3,27,30
8,8475149,Marcus Johansson,L,MIN,34,82,13,16,29
8,8473449,Kyle Okposo,R,FLA,36,82,12,17,29
8,8476960,Andreas Athanasiou,C,CHI,30,82,9,20,29
8,8474673,TJ Brodie,D,TOR,34,82,6,23,29
8,8482655,J.J. Moser,D,ARI,24,82,6,23,29
8,8476885,Jacob Trouba,D,NYR,30,82,5,24,29
8,8480860,Kevin Bahl,D,NJD,24,82,4,25,29
8,8483493,Frank Nazar,C,CHI,20,82,20,8,28
8,8477944,Jakub Vrana,L,STL,28,82,18,10,28
8,8474884,Mike Hoffman,C,SJS,35,82,16,12,28
8,8475714,Calle Jarnkrok,C,TOR,33,82,14,14,28
8,8481553,Bobby Brink,R,PHI,23,82,14,14,28
8,8470604,Jeff Carter,C,PIT,39,82,12,16,28
8,8480821,Filip Zadina,R,SJS,25,82,11,17,28
8,8482089,Jake Neighbours,L,STL,22,82,9,19,28
8,8476902,Esa Lindell,D,DAL,30,82,9,19,28
8,8474716,Jared Spurgeon,D,MIN,35,82,8,20,28
8,8476917,Adam Pelech,D,NYI,30,82,3,25,28
8,8480246,Nick Perbix,D,TBL,26,82,2,26,28
8,8482145,Mavrik Bourque,C,DAL,22,82,21,6,27
8,8482118,Sam Colangelo,R,ANA,23,82,20,7,27
8,8481481,Blake Lizotte,C,LAK,27,82,15,12,27
8,8470621,Corey Perry,R,EDM,39,82,13,14,27
8,8479346,Dillon Dube,C,CGY,26,82,13,14,27
8,8482055,Drew O'Connor,L,PIT,26,82,12,15,27
8,8477450,Jason Dickinson,C,CHI,29,82,12,15,27
8,8480806,Isac Lundestrom,C,ANA,25,82,12,15,27
8,8475848,Brendan Gallagher,R,MTL,32,82,11,16,27
8,8470610,Zach Parise,L,COL,40,82,11,16,27
8,8478133,Jake Evans,C,MTL,28,82,8,19,27
8,8477953,Kasperi Kapanen,R,STL,28,82,7,20,27
8,8478840,Will Borgen,D,SEA,28,82,7,20,27
8,8478882,Vladislav Gavrikov,D,LAK,29,82,7,20,27
8,8474151,Ryan McDonagh,D,NSH,35,82,3,24,27
8,8478178,Darren Raddysh,D,TBL,28,82,2,25,27
8,8477015,Connor Brown,R,EDM,30,82,17,9,26
8,8475164,Jakob Silfverberg,R,ANA,34,82,16,10,26
8,8481477,Nico Sturm,C,SJS,29,82,14,12,26
8,8479293,Brandon Tanev,L,SEA,33,82,13,13,26
8,8476871,Tanner Pearson,L,MTL,32,82,12,14,26
8,8482705,Cole Sillinger,C,CBJ,21,82,11,15,26
8,8483499,Liam Ohgren,L,MIN,20,82,9,17,26
8,8475171,Oliver Ekman-Larsson,D,FLA,33,82,8,18,26
8,8477969,Marcus Pettersson,D,PIT,28,82,7,19,26
8,8479976,Juuso Valimaki,D,ARI,26,82,7,19,26
8,8478416,Erik Cernak,D,TBL,27,82,7,19,26
8,8477506,Ryan Pulock,D,NYI,30,82,6,20,26
8,8473533,Jordan Staal,C,CAR,36,82,15,10,25
8,8478013,Jake Walman,D,DET,28,82,13,12,25
8,8482074,Connor Zary,C,CGY,23,82,12,13,25
8,8476312,Josh Manson,D,COL,33,82,12,13,25
8,8476873,Mark Jankowski,C,NSH,30,82,11,14,25
8,8481517,Brett Leason,R,ANA,25,82,11,14,25
8,8475231,Casey Cizikas,C,NYI,33,82,11,14,25
8,8478043,Sam Lafferty,C,VAN,29,82,11,14,25
8,8482062,Cole Smith,L,NSH,29,82,10,15,25
8,8476374,Sean Kuraly,C,CBJ,31,82,10,15,25
8,8475343,Nic Dowd,C,WSH,34,82,9,16,25
8,8483505,Matthew Poitras,C,BOS,20,82,8,17,25
8,8480172,Jan Rutta,D,SJS,34,82,8,17,25
8,8482111,Justin Barron,D,MTL,23,82,7,18,25
8,8476457,Adam Larsson,D,SEA,32,82,6,19,25
8,8479983,Mario Ferraro,D,SJS,26,82,6,19,25
8,8473507,Jeff Petry,D,DET,37,82,4,21,25
8,8481014,Alexander Romanov,D,NYI,24,82,4,21,25
8,8476879,Cody Ceci,D,EDM,31,82,2,23,25
8,8478831,Kevin Stenlund,C,FLA,28,82,13,11,24
8,8482087,Kaiden Guhle,D,MTL,22,82,8,16,24
8,8475200,Dmitry Orlov,D,CAR,33,82,7,17,24
8,8478443,Brandon Carlo,D,BOS,28,82,5,19,24
8,8471677,Jack Johnson,D,COL,37,82,4,20,24
8,8476469,Joel Armia,R,MTL,31,82,15,8,23
8,8479393,Noah Gregor,C,TOR,26,82,15,8,23
8,8476921,Jordan Martinook,L,CAR,32,82,13,10,23
8,8482092,Ridly Greig,C,OTT,22,82,9,14,23
8,8476480,Vladislav Namestnikov,C,WPG,32,82,9,14,23
8,8478413,Jordan Greenway,L,BUF,27,82,8,15,23
8,8481028,Martin Pospisil,C,CGY,25,82,7,16,23
8,8483495,Simon Nemec,D,NJD,20,82,7,16,23
8,8476967,Brett Kulak,D,EDM,30,82,7,16,23
8,8480113,Alex Iafallo,L,WPG,31,82,6,17,23
8,8479369,Andrew Peeke,D,BOS,26,82,5,18,23
8,8480073,Erik Brannstrom,D,OTT,25,82,4,19,23
8,8478851,Alexandre Carrier,D,NSH,28,82,3,20,23
8,8476278,Colin Blackwell,C,CHI,31,82,14,8,22
8,8482737,Zack Bolduc,C,STL,21,82,9,13,22
8,8482166,Shakir Mukhamadullin,D,SJS,22,82,9,13,22
8,8482730,Brandt Clarke,D,LAK,21,82,6,16,22
8,8478136,Jake Middleton,D,MIN,28,82,6,16,22
8,8475179,Dmitry Kulikov,D,FLA,34,82,4,18,22
8,8477845,Trevor van Riemsdyk,D,WSH,33,82,3,19,22
8,8481178,Egor Zamula,D,PHI,24,82,2,20,22
8,8475188,Brayden McNabb,D,VGK,33,82,1,21,22
8,8478569,Noel Acciari,C,PIT,33,82,11,10,21
8,8476897,Oskar Sundqvist,C,STL,30,82,10,11,21
8,8480068,Ryan Poehling,C,PHI,25,82,9,12,21
8,8480980,Connor Dewar,C,TOR,25,82,8,13,21
8,8481524,Bowen Byram,D,BUF,23,82,8,13,21
8,8478911,Matt Roy,D,LAK,29,82,7,14,21
8,8477919,Frederick Gaudreau,C,MIN,31,82,6,15,21
8,8478451,Ethan Bear,D,WSH,27,82,6,15,21
8,8481601,Simon Holmstrom,R,NYI,23,82,5,16,21
8,8480834,Ty Emberson,D,SJS,24,82,5,16,21
8,8481059,Scott Perunovich,D,STL,26,82,4,17,21
8,8481605,Jackson LaCombe,D,ANA,23,82,4,17,21
8,8475324,Nick Jensen,D,WSH,34,82,4,17,21
8,8479316,Luke Kunin,C,SJS,27,82,16,4,20
8,8482155,Alex Laferriere,R,LAK,23,82,13,7,20
8,8479359,Beck Malenstyn,L,WSH,26,82,12,8,20
8,8482125,Alexander Holtz,R,NJD,22,82,10,10,20
8,8478468,Jeremy Lauzon,D,NSH,27,82,10,10,20
8,8479371,Dante Fabbro,D,NSH,26,82,6,14,20
8,8476331,Dylan DeMelo,D,WPG,31,82,5,15,20
8,8479980,Nicolas Hague,D,VGK,26,82,5,15,20
8,8476463,Jonas Brodin,D,MIN,31,82,4,16,20
8,8477505,Alexander Wennberg,C,NYR,30,82,4,16,20
8,8483466,Kevin Korchinski,D,CHI,20,82,3,17,20
8,8475181,Nick Leddy,D,STL,33,82,2,18,20
8,8477406,Mattias Janmark,C,EDM,32,82,2,18,20
8,8482245,Artem Zub,D,OTT,29,82,1,19,20
8,8476878,Zemgus Girgensons,L,BUF,30,82,11,8,19
8,8479383,Boris Katchouk,L,OTT,26,82,9,10,19
8,8479977,Kailer Yamamoto,R,SEA,26,82,7,12,19
8,8480796,Martin Fehervary,D,WSH,25,82,7,12,19
8,8477508,Curtis Lazar,C,NJD,29,82,6,13,19
8,8477220,Nate Schmidt,D,WPG,33,82,6,13,19
8,8476429,Scott Mayfield,D,NYI,32,82,5,14,19
8,8470966,Mark Giordano,D,TOR,41,82,5,14,19
8,8475790,Erik Gudbranson,D,CBJ,32,82,4,15,19
8,8482712,Oskar Olausson,R,COL,22,82,4,15,19
8,8475233,David Savard,D,MTL,34,82,3,16,19
8,8477034,Jaycob Megna,D,CHI,32,82,3,16,19
8,8480879,Jacob Bernard-Docker,D,OTT,24,82,2,17,19
8,8476891,Matt Grzelcyk,D,BOS,30,82,1,18,19
8,8476422,Mike Reilly,D,NYI,31,82,10,8,18
8,8477507,Nikita Zadorov,D,VAN,29,82,10,8,18
8,8482762,Simon Edvinsson,D,DET,21,82,9,9,18
8,8478057,Dakota Joshua,C,VAN,28,82,8,10,18
8,8479291,Kevin Rooney,C,CGY,31,82,8,10,18
8,8475220,Marcus Foligno,L,MIN,33,82,6,12,18
8,8475690,Chris Tanev,D,DAL,35,82,5,13,18
8,8479998,Mikey Anderson,D,LAK,25,82,4,14,18
8,8476372,Nick Seeler,D,PHI,31,82,4,14,18
8,8476525,Colin Miller,D,WPG,32,82,3,15,18
8,8478408,Travis Dermott,D,ARI,28,82,2,16,18
8,8480281,Alexey Toropchenko,R,STL,25,82,10,7,17
8,8478508,Yakov Trenin,C,COL,27,82,8,9,17
8,8483482,Tristan Luneau,D,ANA,20,82,7,10,17
8,8481522,Peyton Krebs,C,BUF,23,82,5,12,17
8,8480448,Parker Kelly,L,OTT,25,82,5,12,17
8,8477499,Rasmus Ristolainen,D,PHI,30,82,3,14,17
8,8474574,Tyler Myers,D,VAN,34,82,2,15,17
8,8474166,Alec Martinez,D,VGK,37,82,2,15,17
8,8482470,Ilya Solovyov,D,CGY,24,82,2,15,17
8,8484911,Collin Graf,R,SJS,22,82,1,16,17
8,8473453,Trevor Lewis,C,LAK,37,82,9,7,16
8,8477392,Hudson Fasching,R,NYI,29,82,8,8,16
8,8482259,Bobby McMann,C,TOR,28,82,8,8,16
8,8477931,Tomas Nosek,L,NJD,32,82,8,8,16
8,8481537,Nikita Okhotiuk,D,CGY,24,82,7,9,16
8,8479514,Rem Pitlick,C,CHI,27,82,5,11,16
8,8483490,Pavel Mintyukov,D,ANA,21,82,4,12,16
8,8475177,Calvin de Haan,D,TBL,33,82,4,12,16
8,8480873,Rasmus Sandin,D,WSH,24,82,3,13,16
8,8474034,Pat Maroon,L,BOS,36,82,3,13,16
8,8477365,Connor Clifton,D,BUF,29,82,3,13,16
8,8475462,Radko Gudas,D,ANA,34,82,3,13,16
8,8477369,Carson Soucy,D,VAN,30,82,3,13,16
8,8479442,Troy Stecher,D,EDM,30,82,3,13,16
8,8478399,Jonas Siegenthaler,D,NJD,27,82,1,15,16
8,8475825,Jani Hakanpää,D,DAL,32,82,1,15,16
8,8481578,Graeme Clarke,R,NJD,23,82,10,5,15
8,8484203,Bradly Nadeau,L,CAR,19,82,8,7,15
8,8482809,Jackson Blake,R,CAR,21,82,8,7,15
8,8478430,Oliver Kylington,D,CGY,27,82,7,8,15
8,8476624,Barclay Goodrow,C,NYR,31,82,6,9,15
8,8475279,Ben Chiarot,D,DET,33,82,6,9,15
8,8483565,Nick Blankenburg,D,CBJ,26,82,6,9,15
8,8480990,Declan Chisholm,D,MIN,24,82,6,9,15
8,8475842,Sam Carrick,C,EDM,32,82,5,10,15
8,8477335,Kyle Burroughs,D,SJS,29,82,5,10,15
8,8478859,Niko Mikkola,D,FLA,28,82,4,11,15
8,8476931,Jake McCabe,D,TOR,31,82,3,12,15
8,8482516,Matthew Kessel,D,STL,24,82,3,12,15
8,8476467,Jamie Oleksiak,D,SEA,32,82,2,13,15
8,8482666,Scott Morrow,D,CAR,22,82,8,6,14
8,8482803,Olen Zellweger,D,ANA,21,82,7,7,14
8,8476858,Phillip Di Giuseppe,L,VAN,31,82,6,8,14
8,8482073,Braden Schneider,D,NYR,23,82,5,9,14
8,8480035,Henri Jokiharju,D,BUF,25,82,5,9,14
