,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
713,8482177,Marat Khusnutdinov,C,MIN,22,38.0,2.0,2.8,4.8
714,8479985,Cale Fleury,D,SEA,26,24.6,1.5,3.3,4.8
715,8481679,Maxence Guenette,D,OTT,23,24.7,3.0,1.7,4.7
716,8477462,Robert Hagg,D,VGK,29,24.3,1.2,3.5,4.7
717,8477401,John Hayden,C,SEA,29,28.0,2.8,1.8,4.6
718,8480890,Jan Jenik,R,OTT,24,23.4,1.2,3.4,4.6
719,8479981,Jonah Gadjovich,L,FLA,26,39.7,2.2,2.3,4.5
720,8483549,Lucas Condotta,L,MTL,27,22.5,1.8,2.7,4.5
721,8483619,Filip Roos,D,OTT,25,31.4,1.5,3.0,4.5
722,8477810,Joel Hanley,D,CGY,33,29.7,0.9,3.4,4.3
723,8482172,Landon Slaggert,L,CHI,22,27.4,1.7,2.5,4.2
724,8482144,Jack Thompson,D,SJS,22,29.1,1.6,2.5,4.1
725,8478021,William Lagesson,D,DET,28,28.5,0.4,3.7,4.1
726,8477244,Chad Ruhwedel,D,NYR,34,39.5,1.4,2.6,4.0
727,8482250,Callahan Burke,C,VGK,27,21.6,0.9,3.1,4.0
728,8482861,Vincent Iorio,D,WSH,22,22.5,0.8,3.2,4.0
729,8477971,Andreas Englund,D,LAK,28,31.2,0.9,2.8,3.7
730,8482102,Vasily Ponomarev,C,PIT,22,21.3,1.5,2.1,3.6
731,8478146,Matthew Highmore,C,OTT,28,31.7,0.9,2.7,3.6
732,8481422,Jacob Lucchini,C,NSH,29,22.0,1.6,1.9,3.5
733,8482201,Gage Goncalves,C,TBL,23,22.9,1.3,2.2,3.5
734,8479419,Brett Murray,L,BUF,26,17.0,1.0,2.5,3.5
735,8484287,Cole McWard,D,VAN,23,22.6,1.7,1.7,3.4
736,8482470,Ilya Solovyov,D,CGY,24,21.0,1.2,2.1,3.3
737,8477073,Kurtis MacDermid,L,NJD,30,31.5,0.9,2.3,3.2
738,8483512,Matt Savoie,C,EDM,20,19.3,0.6,2.5,3.1
739,8481543,Nikita Alexandrov,C,STL,24,20.9,1.4,1.6,3.0
740,8481237,Kyle MacLean,C,NYI,25,26.7,1.2,1.8,3.0
741,8475795,Dylan McIlrath,D,WSH,32,14.0,0.5,2.5,3.0
742,8479367,William Lockwood,R,FLA,26,18.2,1.8,1.1,2.9
743,8484325,Waltteri Merela,C,TBL,26,22.8,1.2,1.7,2.9
744,8484258,Sam Malinski,D,COL,26,19.5,0.9,2.0,2.9
745,8474062,Riley Nash,C,NYR,35,16.9,0.5,2.4,2.9
746,8481541,Samuel Bolduc,D,NYI,24,26.2,0.3,2.6,2.9
747,8479320,Max Lajoie,D,SEA,27,16.0,1.2,1.6,2.8
748,8481699,Aku Raty,R,UTA,23,14.7,0.9,1.9,2.8
749,8478502,Dennis Gilbert,D,BUF,28,20.3,0.7,2.1,2.8
750,8478477,Mitchell Stephens,C,SEA,27,18.3,1.2,1.5,2.7
751,8481719,Maxwell Crozier,D,TBL,24,20.6,1.1,1.6,2.7
752,8479362,Riley Tufte,L,BOS,26,18.4,0.8,1.9,2.7
753,8481585,Egor Afanasyev,L,SJS,23,15.6,1.3,1.3,2.6
754,8482147,Jean-Luc Foudy,C,COL,22,27.5,1.2,1.4,2.6
755,8481743,Marc Del Gaizo,D,NSH,25,18.5,0.6,2.0,2.6
756,8481564,Ryan Johnson,D,BUF,23,19.7,0.2,2.4,2.6
757,8477320,Anton Blidh,L,NYR,29,20.6,0.8,1.7,2.5
758,8477149,Scott Sabourin,R,SJS,32,13.8,0.7,1.8,2.5
759,8479587,Rhett Gardner,C,PHI,28,12.9,0.6,1.9,2.5
760,8481593,Jayden Struble,D,MTL,23,19.1,0.5,2.0,2.5
761,8482516,Matthew Kessel,D,STL,24,19.0,0.5,2.0,2.5
762,8482929,Emil Lilleberg,D,TBL,23,21.2,1.0,1.4,2.4
763,8477467,Gustav Olofsson,D,SEA,30,16.8,0.8,1.6,2.4
764,8482165,Yan Kuznetsov,D,CGY,22,16.5,0.8,1.6,2.4
765,8482088,Justin Sourdif,R,FLA,22,23.3,0.7,1.7,2.4
766,8481006,Tyler Tucker,D,STL,24,16.8,0.5,1.9,2.4
767,8479421,Jacob Moverare,D,LAK,26,14.9,0.4,2.0,2.4
768,8483489,Fraser Minten,C,TOR,31,11.1,1.3,1.0,2.3
769,8480267,Sammy Walker,C,MIN,25,16.1,1.0,1.3,2.3
770,8480084,Nick DeSimone,D,NJD,30,15.1,0.6,1.7,2.3
771,8481030,Jack St. Ivany,D,PIT,25,14.9,0.5,1.7,2.2
772,8482118,Sam Colangelo,R,ANA,23,16.7,1.4,0.7,2.1
773,8481043,Cole Koepke,L,BOS,26,16.4,1.2,0.9,2.1
774,8475755,Alexander Petrovic,D,DAL,32,14.4,1.0,1.1,2.1
775,8478051,Max Willman,C,NJD,29,18.3,1.0,1.1,2.1
776,8480468,James Hamblin,L,EDM,25,20.4,1.0,1.0,2.0
777,8481462,Mason Morelli,L,VGK,28,12.2,0.5,1.5,2.0
778,8480851,Akil Thomas,C,LAK,24,14.6,0.8,1.1,1.9
779,8480874,Adam Ginning,D,PHI,24,11.2,0.8,1.1,1.9
780,8480823,Alexander Alexeyev,D,WSH,25,14.9,0.5,1.4,1.9
781,8475413,Justin Dowling,C,NJD,34,13.1,0.8,1.0,1.8
782,8482094,Daemon Hunt,D,MIN,22,15.1,0.6,1.2,1.8
783,8482061,Brandon Biro,L,SEA,26,10.8,0.9,0.8,1.7
784,8482162,Roby Jarventie,L,EDM,22,19.6,0.9,0.8,1.7
785,8479330,Brandon Gignac,C,MTL,27,10.6,0.7,1.0,1.7
786,8484304,Uvis Balinskis,D,FLA,28,10.3,0.3,1.3,1.6
787,8480032,Shane Bowers,C,NJD,25,14.1,0.3,1.1,1.4
788,8481206,John Ludvig,D,PIT,24,11.4,0.2,1.1,1.3
789,8481578,Graeme Clarke,R,MIN,23,9.9,0.2,1.1,1.3
790,8481806,Louis Crevier,D,CHI,23,7.1,0.2,1.1,1.3
791,8481065,Angus Crookshank,L,OTT,25,14.7,0.8,0.4,1.2
792,8478881,Brett Seney,L,CHI,28,10.9,0.5,0.7,1.2
793,8483395,Arshdeep Bains,L,VAN,23,9.7,0.5,0.7,1.2
794,8482476,Emil Heineman,L,MTL,23,6.1,0.7,0.4,1.1
795,8481024,Linus Karlsson,C,VAN,25,8.6,0.6,0.5,1.1
796,8481726,Adam Edstrom,C,NYR,24,7.7,0.6,0.5,1.1
797,8483471,Brad Lambert,C,WPG,31,11.1,0.6,0.4,1.0
798,8478854,Ryan Shea,D,PIT,27,8.2,0.3,0.7,1.0
799,8477993,Justin Kirkland,C,CGY,28,6.0,0.3,0.6,0.9
800,8478446,Glenn Gawdin,C,LAK,27,11.4,0.1,0.8,0.9
801,8480306,Grant Hutton,D,NYI,29,6.4,0.1,0.8,0.9
802,8480075,Cameron Crotty,D,MIN,25,8.4,0.6,0.2,0.8
803,8482460,Matt Rempe,C,NYR,22,14.7,0.6,0.2,0.8
804,8483567,Georgii Merkulov,C,BOS,24,8.6,0.2,0.6,0.8
805,8478147,Bokondji Imama,L,PIT,28,5.6,0.3,0.4,0.7
806,8478011,Louie Belpedio,D,PHI,28,8.4,0.2,0.5,0.7
807,8477541,Dakota Mermis,D,TOR,30,9.5,0.2,0.4,0.6
808,8483597,Milos Kelemen,L,UTA,25,12.2,0.2,0.4,0.6
809,8483920,Pierrick Dube,R,WSH,23,5.4,0.2,0.4,0.6
810,8483398,Declan Carlile,D,TBL,31,6.5,0.2,0.3,0.5
811,8483609,Adam Klapka,R,CGY,24,2.6,0.2,0.3,0.5
812,8482197,Adam Raska,R,MIN,23,5.9,0.0,0.5,0.5
813,8483546,Marshall Rifai,D,TOR,26,2.7,0.0,0.4,0.4
814,8484259,Ondrej Pavel,C,COL,31,3.2,0.3,0.0,0.3
815,8481655,Cole Schwindt,R,CGY,23,6.1,0.2,0.1,0.3
816,8482126,Emil Andrae,D,PHI,31,2.5,0.2,0.1,0.3
817,8484326,Patrik Koch,D,UTA,28,2.5,0.2,0.1,0.3
818,8475780,Chris Wagner,R,COL,33,9.7,0.1,0.2,0.3
819,8482787,Nikita Chibrikov,R,WPG,31,4.7,0.1,0.2,0.3
820,8479522,Hardy Haman Aktell,D,WSH,26,2.7,0.1,0.1,0.2
821,8483432,Luca Del Bel Belluz,C,CBJ,31,3.7,0.1,0.1,0.2
822,8483531,Brian Halonen,L,NJD,25,3.2,0.1,0.1,0.2
823,8484255,Jason Polin,R,COL,25,4.6,0.1,0.1,0.2
824,8476323,Max McCormick,L,SEA,32,3.0,0.0,0.2,0.2
825,8478956,Samuel Laberge,L,NJD,27,1.6,0.0,0.2,0.2
826,8484321,Nikolas Matinpalo,D,OTT,26,2.7,0.1,0.0,0.1
827,8481534,Raphael Lavoie,C,EDM,24,3.0,0.0,0.1,0.1
828,8483045,Cameron Butler,R,CBJ,31,1.3,0.0,0.1,0.1
829,8483407,Brandon Scanlin,D,NYR,25,4.2,0.0,0.1,0.1
830,8480274,Philip Kemp,D,EDM,25,1.1,0.0,0.0,0.0
831,8483401,Marc Johnstone,R,PIT,28,1.2,0.0,0.0,0.0
