,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
359,8478133,Jake Evans,C,MTL,27,82.0,6.5,17.6,24.1
360,8482157,Will Cuylle,L,NYR,21,82.0,12.7,11.2,23.9
361,8478463,Anthony Beauvillier,L,CHI,26,64.0,8.4,15.5,23.9
362,8478911,Matt Roy,D,LAK,28,81.0,5.0,18.9,23.9
363,8475188,Brayden McNabb,D,VGK,32,82.0,2.8,21.1,23.9
364,8476374,Sean Kuraly,C,CBJ,30,74.0,13.7,9.5,23.2
365,8479591,Michael Eyssimont,C,TBL,27,81.0,11.3,11.9,23.2
366,8475343,Nic Dowd,C,WSH,33,73.0,11.0,12.1,23.1
367,8476457,Adam Larsson,D,SEA,31,82.0,4.7,18.4,23.1
368,8479998,Mikey Anderson,D,LAK,24,82.0,1.5,21.5,23.0
369,8475455,Brenden Dillon,D,WPG,33,79.0,8.9,13.8,22.7
370,8475164,Jakob Silfverberg,R,ANA,33,81.0,7.5,15.1,22.6
371,8478109,Victor Olofsson,L,BUF,28,61.0,8.9,13.4,22.3
372,8474673,TJ Brodie,D,TOR,33,81.0,0.0,22.2,22.2
373,8479661,Tanner Jeannot,L,TBL,26,67.0,11.0,11.1,22.1
374,8481656,Aliaksei Protas,C,WSH,22,53.0,4.0,18.0,22.0
375,8479977,Kailer Yamamoto,R,SEA,25,73.0,12.3,9.6,21.9
376,8480878,Nils Lundkvist,D,DAL,23,68.0,3.0,18.8,21.8
377,8480049,Dylan Samberg,D,WPG,24,82.0,1.5,20.3,21.8
378,8475855,Jesper Fast,R,CAR,32,79.0,9.4,12.3,21.7
379,8478882,Vladislav Gavrikov,D,LAK,28,77.0,5.3,16.4,21.7
380,8481014,Alexander Romanov,D,NYI,23,81.0,9.0,12.6,21.6
381,8476422,Mike Reilly,D,NYI,30,61.0,5.8,15.7,21.5
382,8475233,David Savard,D,MTL,33,60.0,5.7,15.8,21.5
383,8470600,Ryan Suter,D,DAL,38,82.0,3.3,18.1,21.4
384,8482699,Dylan Guenther,R,ARI,20,45.0,10.7,10.5,21.2
385,8481596,Shane Pinto,C,OTT,23,41.0,8.2,13.0,21.2
386,8481554,Kaapo Kakko,R,NYR,22,61.0,11.6,9.3,20.9
387,8471699,Andrew Cogliano,C,COL,36,76.0,5.6,15.3,20.9
388,8476981,Josh Anderson,R,MTL,29,78.0,10.0,10.8,20.8
389,8478042,Viktor Arvidsson,R,LAK,30,32.0,6.7,14.1,20.8
390,8477947,Sonny Milano,L,WSH,27,53.0,9.6,11.1,20.7
391,8477330,Dominik Kubalik,L,OTT,28,78.0,14.6,5.9,20.5
392,8478831,Kevin Stenlund,C,FLA,27,82.0,13.1,7.3,20.4
393,8475179,Dmitry Kulikov,D,FLA,33,78.0,0.3,20.1,20.4
394,8470638,Patrice Bergeron,C,BOS,38,26.0,9.6,10.6,20.2
395,8475279,Ben Chiarot,D,DET,32,77.0,5.6,14.6,20.2
396,8480078,Filip Chytil,C,NYR,24,36.0,6.8,13.3,20.1
397,8482222,Alexander Barabanov,L,SJS,29,61.0,6.8,13.3,20.1
398,8477950,Tony DeAngelo,D,CAR,28,51.0,4.4,15.6,20.0
399,8480281,Alexey Toropchenko,R,STL,24,82.0,13.4,6.4,19.8
400,8477944,Jakub Vrana,L,STL,27,48.0,10.3,9.5,19.8
401,8480220,Noah Cates,L,PHI,24,60.0,6.2,13.6,19.8
402,8475690,Chris Tanev,D,CGY,34,79.0,2.0,17.8,19.8
403,8479983,Mario Ferraro,D,SJS,25,78.0,1.2,18.6,19.8
404,8475791,Taylor Hall,L,CHI,32,35.0,9.1,10.6,19.7
405,8477919,Frederick Gaudreau,C,MIN,30,70.0,5.9,13.6,19.5
406,8478508,Yakov Trenin,C,NSH,26,79.0,12.6,6.8,19.4
407,8479976,Juuso Valimaki,D,ARI,25,68.0,3.3,16.1,19.4
408,8481704,Juuso Parssinen,C,NSH,22,70.0,11.3,7.9,19.2
409,8474040,Sam Gagner,C,EDM,34,56.0,9.5,9.7,19.2
410,8482111,Justin Barron,D,MTL,22,67.0,8.2,11.0,19.2
411,8476329,Travis Boyd,C,ARI,30,42.0,5.6,13.6,19.2
412,8475906,John Klingberg,D,TOR,31,41.0,2.5,16.7,19.2
413,8482087,Kaiden Guhle,D,MTL,21,78.0,4.9,14.2,19.1
414,8480035,Henri Jokiharju,D,BUF,24,74.0,4.5,14.6,19.1
415,8482073,Braden Schneider,D,NYR,22,82.0,3.8,15.3,19.1
416,8476469,Joel Armia,R,MTL,30,66.0,12.0,6.9,18.9
417,8480172,Jan Rutta,D,SJS,33,76.0,4.0,14.9,18.9
418,8480796,Martin Fehervary,D,WSH,24,75.0,3.1,15.8,18.9
419,8473453,Trevor Lewis,C,LAK,36,82.0,10.6,8.2,18.8
420,8479353,Brett Howden,C,VGK,25,80.0,8.1,10.7,18.8
421,8479393,Noah Gregor,C,TOR,25,80.0,8.4,10.3,18.7
422,8475462,Radko Gudas,D,ANA,33,76.0,7.4,11.3,18.7
423,8481481,Blake Lizotte,C,LAK,26,62.0,8.9,9.5,18.4
424,8475231,Casey Cizikas,C,NYI,32,71.0,9.0,9.3,18.3
425,8479359,Beck Malenstyn,L,WSH,25,81.0,7.5,10.7,18.2
426,8478859,Niko Mikkola,D,FLA,27,82.0,4.6,13.5,18.1
427,8471677,Jack Johnson,D,COL,36,80.0,4.5,13.5,18.0
428,8478443,Brandon Carlo,D,BOS,27,78.0,3.9,13.9,17.8
429,8479390,Taylor Raddysh,R,CHI,25,77.0,7.8,9.7,17.5
430,8479293,Brandon Tanev,L,SEA,32,66.0,8.8,8.5,17.3
431,8479316,Luke Kunin,C,SJS,26,77.0,12.1,5.1,17.2
432,8481093,Rafael Harvey-Pinard,L,MTL,24,50.0,6.3,10.9,17.2
433,8479980,Nicolas Hague,D,VGK,25,74.0,3.4,13.8,17.2
434,8476889,Radek Faksa,C,DAL,29,74.0,4.7,12.4,17.1
435,8470604,Jeff Carter,C,PIT,38,76.0,11.5,5.5,17.0
436,8480821,Filip Zadina,R,SJS,24,50.0,7.0,10.0,17.0
437,8475208,Brian Dumoulin,D,SEA,32,80.0,6.0,11.0,17.0
438,8482142,Jamie Drysdale,D,PHI,21,50.0,4.4,12.6,17.0
439,8477507,Nikita Zadorov,D,VAN,28,76.0,4.2,12.8,17.0
440,8479324,Ryan Lindgren,D,NYR,25,80.0,3.6,13.4,17.0
441,8477839,Conor Sheary,L,TBL,31,64.0,3.2,13.7,16.9
442,8480994,Damien Giroux,C,MIN,23,26.0,1.9,15.0,16.9
443,8477435,Ryan Graves,D,PIT,28,82.0,5.2,11.5,16.7
444,8480849,Barrett Hayton,C,ARI,23,50.0,7.4,9.0,16.4
445,8482117,Lukas Reichel,L,CHI,21,75.0,5.6,10.8,16.4
446,8482101,Danil Gushchin,L,SJS,21,29.0,9.4,6.9,16.3
447,8479996,Cody Glass,C,NSH,24,54.0,6.0,10.3,16.3
448,8477506,Ryan Pulock,D,NYI,29,58.0,4.9,11.4,16.3
449,8477220,Nate Schmidt,D,WPG,32,75.0,2.0,14.3,16.3
450,8481522,Peyton Krebs,C,BUF,22,80.0,4.4,11.7,16.1
451,8477365,Connor Clifton,D,BUF,28,79.0,0.1,16.0,16.1
452,8482259,Bobby McMann,C,TOR,27,31.0,9.0,7.0,16.0
453,8475848,Brendan Gallagher,R,MTL,31,51.0,8.0,8.0,16.0
454,8482660,Kent Johnson,C,CBJ,21,39.0,6.0,10.0,16.0
455,8476960,Andreas Athanasiou,C,CHI,29,36.0,5.2,10.8,16.0
456,8481178,Egor Zamula,D,PHI,23,46.0,5.0,11.0,16.0
457,8474034,Pat Maroon,L,MIN,35,49.0,4.0,12.0,16.0
458,8476917,Adam Pelech,D,NYI,29,58.0,2.5,13.5,16.0
459,8481606,Jordan Spence,D,LAK,22,44.0,0.0,16.0,16.0
460,8477989,Christian Dvorak,C,MTL,27,51.0,6.7,9.2,15.9
461,8477406,Mattias Janmark,C,EDM,31,72.0,6.1,9.6,15.7
462,8474161,Jakub Voracek,R,CBJ,34,27.0,2.4,13.3,15.7
463,8481568,Alex Vlasic,D,CHI,22,76.0,3.1,12.5,15.6
464,8480001,Urho Vaakanainen,D,ANA,24,73.0,1.8,13.8,15.6
465,8474053,Logan Couture,C,SJS,34,33.0,4.9,10.4,15.3
466,8480144,David Kampf,C,TOR,28,78.0,6.8,8.3,15.1
467,8473563,Nicklas Backstrom,C,WSH,36,36.0,3.8,11.3,15.1
468,8476467,Jamie Oleksiak,D,SEA,31,82.0,2.9,12.2,15.1
469,8479346,Dillon Dube,C,CGY,25,69.0,6.1,8.9,15.0
470,8477987,Ryan Donato,C,CHI,27,53.0,6.0,9.0,15.0
471,8473504,Cal Clutterbuck,R,NYI,36,55.0,4.0,11.0,15.0
472,8477380,Jonny Brodzinski,C,NYR,30,37.0,4.0,11.0,15.0
473,8474716,Jared Spurgeon,D,MIN,34,42.0,2.1,12.9,15.0
474,8478399,Jonas Siegenthaler,D,NJD,26,66.0,2.1,12.8,14.9
475,8480762,Eric Robinson,L,BUF,28,54.0,4.8,9.7,14.5
476,8476967,Brett Kulak,D,EDM,29,83.0,3.1,11.4,14.5
477,8477488,Brett Pesce,D,CAR,29,72.0,4.5,9.9,14.4
478,8481523,Kirby Dach,C,MTL,22,28.0,4.4,9.8,14.2
479,8478468,Jeremy Lauzon,D,NSH,26,82.0,7.6,6.5,14.1
480,8481690,Tyler Angle,C,CBJ,23,27.0,11.4,2.6,14.0
481,8477446,Michael McCarron,R,NSH,28,44.0,7.0,7.0,14.0
482,8474031,Kevin Shattenkirk,D,BOS,34,45.0,5.0,9.0,14.0
483,8477979,Nicolas Aube-Kubel,R,WSH,27,39.0,5.0,9.0,14.0
484,8478970,Jalen Chatfield,D,CAR,27,49.0,5.0,9.0,14.0
485,8480884,Calen Addison,D,SJS,23,47.0,1.0,13.0,14.0
486,8475324,Nick Jensen,D,WSH,33,82.0,0.8,13.2,14.0
487,8480883,Ty Smith,D,PIT,23,29.0,4.3,9.6,13.9
488,8475825,Jani Hakanpää,D,DAL,31,80.0,3.2,10.7,13.9
489,8480848,Ty Dellandrea,C,DAL,23,53.0,4.8,9.0,13.8
490,8476858,Phillip Di Giuseppe,L,VAN,30,63.0,5.6,8.1,13.7
491,8477845,Trevor van Riemsdyk,D,WSH,32,70.0,0.4,13.3,13.7
492,8476856,Matt Dumba,D,ARI,29,78.0,5.5,8.1,13.6
493,8471274,Alex Goligoski,D,MIN,38,56.0,0.3,13.3,13.6
494,8480860,Kevin Bahl,D,NJD,23,82.0,0.5,13.0,13.5
495,8477903,Garnet Hathaway,R,PHI,32,82.0,8.5,4.8,13.3
496,8476473,Connor Murphy,D,CHI,30,68.0,3.2,10.1,13.3
497,8476393,Nick Cousins,C,FLA,30,70.0,4.1,9.1,13.2
498,8481605,Jackson LaCombe,D,ANA,22,76.0,1.8,11.4,13.2
499,8476822,Luke Glendening,C,TBL,34,82.0,10.9,2.1,13.0
500,8480289,Morgan Barron,C,WPG,25,53.0,9.0,4.0,13.0
501,8480448,Parker Kelly,L,OTT,24,53.0,6.0,7.0,13.0
502,8480748,Kiefer Sherwood,L,NSH,28,42.0,5.0,8.0,13.0
503,8478432,Christian Fischer,R,DET,26,52.0,2.0,11.0,13.0
504,8478416,Erik Cernak,D,TBL,26,71.0,1.7,11.2,12.9
505,8480807,Mattias Samuelsson,D,BUF,23,67.0,2.1,10.7,12.8
506,8470610,Zach Parise,L,COL,39,33.0,5.4,7.2,12.6
507,8474573,Josh Bailey,R,NYI,34,27.0,2.6,9.7,12.3
508,8480192,Johnathan Kovacevic,D,MTL,26,73.0,8.3,3.9,12.2
509,8476624,Barclay Goodrow,C,NYR,30,80.0,2.5,9.7,12.2
510,8473548,Phil Kessel,R,VGK,36,26.0,4.1,8.0,12.1
511,8479336,Carl Grundstrom,R,LAK,26,50.0,8.0,4.0,12.0
512,8481517,Brett Leason,R,ANA,24,43.0,6.0,6.0,12.0
513,8479414,Nathan Bastian,R,NJD,26,53.0,5.0,7.0,12.0
514,8476410,Josh Leivo,L,STL,30,27.0,4.0,8.0,12.0
515,8480891,Michael Kesselring,D,ARI,23,39.0,4.0,8.0,12.0
516,8476525,Colin Miller,D,NJD,31,62.0,3.8,8.2,12.0
517,8480073,Erik Brannstrom,D,OTT,24,47.0,3.0,9.0,12.0
518,8476874,Olli Maatta,D,DET,29,47.0,2.0,10.0,12.0
519,8474567,Zach Bogosian,D,MIN,33,70.0,1.4,10.6,12.0
520,8480727,Zach Whitecloud,D,VGK,27,66.0,3.3,8.6,11.9
521,8477353,Tyler Motte,C,TBL,28,72.0,6.2,5.6,11.8
522,8478569,Noel Acciari,C,PIT,32,68.0,6.4,5.3,11.7
523,8481013,Jonatan Berggren,R,DET,23,36.0,5.4,6.1,11.5
524,8471276,David Krejci,C,BOS,37,26.0,3.1,8.4,11.5
525,8476442,Matt Nieto,L,PIT,31,51.0,4.7,6.7,11.4
526,8477335,Kyle Burroughs,D,SJS,28,73.0,1.4,10.0,11.4
527,8478495,Denis Gurianov,R,NSH,26,39.0,4.9,6.4,11.3
528,8476941,Connor Carrick,D,BOS,29,26.0,1.7,9.6,11.3
529,8474013,Ian Cole,D,VAN,34,81.0,3.0,8.2,11.2
530,8480887,Jordan Harris,D,MTL,23,58.0,2.5,8.6,11.1
531,8475225,Craig Smith,C,DAL,34,52.0,7.0,4.0,11.0
532,8478434,Keegan Kolesar,R,VGK,26,53.0,5.0,6.0,11.0
533,8478585,Derek Ryan,C,EDM,37,53.0,5.0,6.0,11.0
534,8480205,Emil Bemstrom,R,CBJ,24,32.0,5.0,6.0,11.0
535,8480879,Jacob Bernard-Docker,D,OTT,23,44.0,4.0,7.0,11.0
536,8475177,Calvin de Haan,D,TBL,32,72.0,4.2,6.5,10.7
537,8474009,Nick Bonino,C,NYR,35,71.0,3.4,7.1,10.5
538,8482192,Isaak Phillips,D,CHI,22,55.0,0.9,9.6,10.5
539,8471669,Paul Stastny,C,CAR,38,27.0,4.8,5.3,10.1
540,8480806,Isac Lundestrom,C,ANA,24,46.0,4.3,5.8,10.1
541,8475842,Sam Carrick,C,ANA,31,56.0,7.0,3.0,10.0
542,8480980,Connor Dewar,C,MIN,24,50.0,7.0,3.0,10.0
543,8478421,A.J. Greer,L,CGY,27,47.0,6.0,4.0,10.0
544,8476871,Tanner Pearson,L,MTL,31,37.0,4.0,6.0,10.0
545,8479402,Jake Bean,D,CBJ,25,52.0,4.0,6.0,10.0
546,8479543,Michael Pezzetta,L,MTL,25,44.0,3.0,7.0,10.0
547,8479315,Joey Anderson,R,CHI,25,30.0,2.0,8.0,10.0
548,8479371,Dante Fabbro,D,NSH,25,43.0,2.0,8.0,10.0
549,8476372,Nick Seeler,D,PHI,30,57.0,1.0,9.0,10.0
550,8476429,Scott Mayfield,D,NYI,31,67.0,0.5,9.4,9.9
551,8477941,Nick Ritchie,L,CGY,28,26.0,5.4,4.4,9.8
552,8473544,Derick Brassard,C,OTT,36,29.0,4.5,5.3,9.8
553,8475461,Andrew Agozzino,L,SJS,32,27.0,3.7,6.1,9.8
554,8480058,Pierre-Olivier Joseph,D,PIT,24,52.0,2.4,7.3,9.7
555,8478870,Rudolfs Balcers,L,TBL,26,25.0,5.0,4.6,9.6
556,8474162,Jake Muzzin,D,TOR,34,27.0,2.4,7.1,9.5
557,8477015,Connor Brown,R,EDM,29,75.0,1.6,7.9,9.5
558,8474683,Derek Grant,C,ANA,33,26.0,3.6,5.7,9.3
559,8480031,Max Comtois,L,ANA,24,26.0,4.1,5.1,9.2
560,8473604,Jonathan Toews,C,CHI,35,25.0,3.1,6.0,9.1
561,8479718,Alex Barré-Boulet,C,TBL,26,36.0,6.0,3.0,9.0
562,8479328,Julien Gauthier,R,NYI,26,27.0,5.0,4.0,9.0
563,8479383,Boris Katchouk,L,CHI,25,36.0,5.0,4.0,9.0
564,8479368,Max Jones,L,ANA,25,40.0,4.0,5.0,9.0
565,8477846,Ryan Carpenter,C,SJS,32,38.0,3.0,6.0,9.0
566,8478028,Fredrik Olofsson,L,COL,27,55.0,3.0,6.0,9.0
567,8480008,Adam Ruzicka,C,ARI,24,42.0,3.0,6.0,9.0
568,8477018,Ben Hutton,D,VGK,30,31.0,1.0,8.0,9.0
569,8479576,Vincent Desharnais,D,EDM,27,51.0,1.0,8.0,9.0
570,8481527,Kaedan Korczak,D,VGK,22,26.0,1.0,8.0,9.0
571,8483460,David Jiricek,D,CBJ,20,36.0,1.0,8.0,9.0
572,8477499,Rasmus Ristolainen,D,PHI,29,56.0,1.9,7.0,8.9
573,8482679,Matt Coronato,R,CGY,21,41.0,4.3,4.5,8.8
574,8475718,Justin Holl,D,DET,31,62.0,0.4,8.4,8.8
575,8482711,Stanislav Svozil,D,CBJ,20,27.0,1.3,7.2,8.5
576,8474612,Travis Hamonic,D,OTT,33,73.0,2.9,5.4,8.3
577,8479322,Wade Allison,R,PHI,26,25.0,3.2,5.0,8.2
578,8479442,Troy Stecher,D,ARI,29,68.0,1.6,6.6,8.2
579,8480252,Cole Guttman,C,CHI,24,27.0,4.0,4.0,8.0
580,8477070,Liam O'Brien,C,ARI,29,49.0,3.0,5.0,8.0
581,8477392,Hudson Fasching,R,NYI,28,35.0,3.0,5.0,8.0
582,8481477,Nico Sturm,C,SJS,28,36.0,3.0,5.0,8.0
583,8474090,Brendan Smith,D,NJD,34,38.0,2.0,6.0,8.0
584,8480995,Pontus Holmberg,R,TOR,24,29.0,2.0,6.0,8.0
585,8477971,Andreas Englund,D,LAK,27,54.0,1.0,7.0,8.0
586,8480871,Adam Boqvist,D,CBJ,23,25.0,1.0,7.0,8.0
587,8478131,Ondrej Kase,R,CAR,28,27.0,4.5,3.3,7.8
588,8477454,Adam Erne,L,EDM,28,53.0,3.3,4.5,7.8
589,8476441,Joel Edmundson,D,WSH,30,66.0,1.8,5.9,7.7
590,8475762,Derek Forbort,D,BOS,31,58.0,0.4,7.3,7.7
591,8479514,Rem Pitlick,C,CHI,26,34.0,2.5,5.1,7.6
592,8476988,Matt Benning,D,SJS,29,41.0,0.9,6.6,7.5
593,8481567,Henry Thrun,D,SJS,22,51.0,2.4,4.9,7.3
594,8479439,Jacob MacDonald,D,SJS,30,22.0,6.0,1.0,7.0
595,8471709,Marc-Edouard Vlasic,D,SJS,36,33.0,5.0,2.0,7.0
596,8477478,William Carrier,L,VGK,29,33.0,5.0,2.0,7.0
597,8477573,Nathan Walker,L,STL,29,19.0,5.0,2.0,7.0
598,8476278,Colin Blackwell,C,CHI,30,27.0,4.0,3.0,7.0
599,8482241,Radim Zohorna,L,PIT,27,31.0,4.0,3.0,7.0
600,8479968,Vinni Lettieri,C,MIN,28,26.0,3.0,4.0,7.0
601,8481058,Jesse Ylönen,R,MTL,24,44.0,3.0,4.0,7.0
602,8476891,Matt Grzelcyk,D,BOS,29,43.0,2.0,5.0,7.0
603,8477541,Dakota Mermis,D,MIN,29,38.0,2.0,5.0,7.0
604,8478099,Kevin Labanc,R,SJS,28,34.0,2.0,5.0,7.0
605,8479458,Nikita Zaitsev,D,CHI,32,26.0,2.0,5.0,7.0
606,8480003,Jesper Boqvist,C,BOS,25,22.0,2.0,5.0,7.0
607,8480880,Jakub Lauko,C,BOS,23,40.0,2.0,5.0,7.0
608,8481641,Joel Kiviranta,L,COL,27,42.0,2.0,5.0,7.0
609,8470966,Mark Giordano,D,TOR,40,36.0,1.0,6.0,7.0
610,8478104,Sammy Blais,L,STL,27,44.0,1.0,6.0,7.0
611,8478502,Dennis Gilbert,D,CGY,27,31.0,1.0,6.0,7.0
612,8481537,Nikita Okhotiuk,D,SJS,23,39.0,1.0,6.0,7.0
613,8480950,Ilya Lyubushkin,D,ANA,29,79.0,0.4,6.5,6.9
614,8480328,David Gust,R,CHI,29,25.0,3.7,3.1,6.8
615,8482451,Mikael Pyyhtia,L,CBJ,22,27.0,1.7,5.0,6.7
616,8477931,Tomas Nosek,L,NJD,31,41.0,2.4,4.1,6.5
617,8481754,Nikita Nesterenko,C,ANA,22,26.0,3.2,2.9,6.1
618,8480901,Karson Kuhlman,C,WPG,28,28.0,2.9,3.2,6.1
619,8481592,Jakob Pelletier,L,CGY,22,30.0,2.0,4.1,6.1
620,8482712,Oskar Olausson,R,COL,21,26.0,1.8,4.3,6.1
621,8482516,Matthew Kessel,D,STL,23,47.0,0.6,5.5,6.1
622,8479066,Ryan Lomberg,L,FLA,29,56.0,4.0,2.0,6.0
623,8479520,Brandon Duhaime,R,MIN,26,56.0,4.0,2.0,6.0
624,8482964,Arber Xhekaj,D,MTL,22,25.0,3.0,3.0,6.0
625,8475750,Jon Merrill,D,MIN,31,39.0,2.0,4.0,6.0
626,8477369,Carson Soucy,D,VAN,29,21.0,2.0,4.0,6.0
627,8480789,Oliver Wahlstrom,R,NYI,23,29.0,2.0,4.0,6.0
628,8482496,Nils Aman,C,VAN,23,34.0,2.0,4.0,6.0
629,8474568,Luke Schenn,D,NSH,34,37.0,1.0,5.0,6.0
630,8477384,Josh Brown,D,ARI,29,31.0,1.0,5.0,6.0
631,8478454,Noah Juulsen,D,VAN,26,41.0,1.0,5.0,6.0
632,8479982,Conor Timmins,D,TOR,25,16.0,1.0,5.0,6.0
633,8480222,Sebastian Aho,D,NYI,27,41.0,1.0,5.0,6.0
634,8475797,Jarred Tinordi,D,CHI,31,34.0,0.0,6.0,6.0
635,8479369,Andrew Peeke,D,CBJ,25,20.0,0.0,6.0,6.0
636,8479372,Josh Mahura,D,FLA,25,20.0,0.0,6.0,6.0
637,8477851,Jordan Oesterle,D,CGY,31,47.0,0.5,5.4,5.9
638,8480913,Jordan Gross,D,NSH,28,26.0,2.3,3.4,5.7
639,8481167,Brayden Pachal,D,CGY,24,50.0,2.3,3.3,5.6
640,8476915,Jujhar Khaira,L,MIN,29,27.0,2.1,3.5,5.6
641,8470595,Eric Staal,C,FLA,39,26.0,1.8,3.7,5.5
642,8474207,Nick Holden,D,OTT,36,29.0,0.9,4.5,5.4
643,8479291,Kevin Rooney,C,CGY,30,33.0,2.7,2.6,5.3
644,8480072,Lias Andersson,C,LAK,25,28.0,2.4,2.9,5.3
645,8479421,Jacob Moverare,D,LAK,25,33.0,1.0,4.2,5.2
646,8471303,Alexander Edler,D,LAK,37,28.0,0.6,4.6,5.2
647,8479348,Kale Clague,D,BUF,25,27.0,1.7,3.4,5.1
648,8477359,Tucker Poolman,D,VAN,30,24.0,1.3,3.8,5.1
649,8481812,Nikolai Knyzhov,D,SJS,26,37.0,0.7,4.4,5.1
650,8476878,Zemgus Girgensons,L,BUF,29,38.0,5.0,0.0,5.0
651,8477930,Pierre-Edouard Bellemare,L,SEA,38,29.0,4.0,1.0,5.0
652,8480184,Gustav Lindström,D,ANA,25,23.0,3.0,2.0,5.0
653,8474618,Marco Scandella,D,STL,33,50.0,2.0,3.0,5.0
654,8478408,Travis Dermott,D,ARI,27,37.0,2.0,3.0,5.0
655,8479536,Axel Jonsson-Fjallby,L,WPG,25,26.0,2.0,3.0,5.0
656,8480025,MacKenzie Entwistle,R,CHI,24,48.0,2.0,3.0,5.0
657,8476919,Chris Tierney,C,NJD,29,28.0,1.0,4.0,5.0
658,8476952,Dominic Toninato,C,WPG,29,15.0,1.0,4.0,5.0
659,8479547,Matthew Phillips,R,PIT,25,29.0,1.0,4.0,5.0
660,8479671,Mathieu Olivier,R,CBJ,26,27.0,1.0,4.0,5.0
661,8480084,Nick DeSimone,D,NJD,29,23.0,1.0,4.0,5.0
662,8481708,Zac Jones,D,NYR,23,17.0,1.0,4.0,5.0
663,8482652,Walker Duehr,R,CGY,26,27.0,1.0,4.0,5.0
664,8482730,Brandt Clarke,D,LAK,20,10.0,1.0,4.0,5.0
665,8477482,Zach Sanford,L,CHI,29,26.0,0.0,5.0,5.0
666,8482081,Sean Farrell,C,MTL,22,26.0,3.1,1.8,4.9
667,8481617,Vasily Podkolzin,R,VAN,22,24.0,2.4,2.5,4.9
668,8479580,Dylan Gambrell,C,OTT,27,29.0,1.7,3.1,4.8
669,8476449,Scott Harrington,D,ANA,30,26.0,1.3,3.5,4.8
670,8482448,Samuel Knazko,D,CBJ,21,27.0,1.4,3.3,4.7
671,8483397,Marc McLaughlin,C,BOS,24,26.0,2.9,1.7,4.6
672,8477034,Jaycob Megna,D,CHI,31,45.0,0.6,4.0,4.6
673,8483464,Marco Kasper,C,DET,19,27.0,1.5,2.8,4.3
674,8476310,Lukas Sedlak,C,PHI,30,25.0,2.1,2.1,4.2
675,8479423,Alex Nylander,L,PIT,25,34.0,1.6,2.6,4.2
676,8480831,Alec Regula,D,CHI,23,25.0,1.2,3.0,4.2
677,8480011,Klim Kostin,C,DET,24,32.0,3.0,1.0,4.0
678,8482077,Dylan Holloway,L,EDM,22,25.0,3.0,1.0,4.0
679,8479370,Tyson Jost,C,BUF,25,29.0,2.0,2.0,4.0
680,8479981,Jonah Gadjovich,L,FLA,25,28.0,2.0,2.0,4.0
681,8481019,David Gustafsson,C,WPG,23,27.0,2.0,2.0,4.0
682,8471873,Anton Stralman,D,BOS,37,26.0,1.7,2.3,4.0
683,8475752,Tyler Pitlick,C,NYR,32,34.0,1.0,3.0,4.0
684,8476913,Devin Shore,C,SEA,29,21.0,1.0,3.0,4.0
685,8477244,Chad Ruhwedel,D,PIT,33,39.0,1.0,3.0,4.0
686,8477938,Haydn Fleury,D,TBL,27,16.0,1.0,3.0,4.0
687,8479994,Jaret Anderson-Dolan,C,LAK,24,24.0,1.0,3.0,4.0
688,8478424,Jansen Harkins,C,PIT,26,36.0,0.0,4.0,4.0
689,8478450,Parker Wotherspoon,D,BOS,26,24.0,0.0,4.0,4.0
690,8478452,Caleb Jones,D,COL,26,20.0,0.0,4.0,4.0
691,8482176,Wyatt Kaiser,D,CHI,21,23.0,0.0,4.0,4.0
692,8483424,Owen Beck,C,MTL,19,26.0,1.3,2.6,3.9
693,8480874,Adam Ginning,D,PHI,23,25.0,0.8,3.1,3.9
694,8474218,Jason Demers,D,EDM,35,30.0,0.8,2.9,3.7
695,8482452,Elliot Desnoyers,L,PHI,21,25.0,1.0,2.4,3.4
696,8480242,Arnaud Durandeau,L,NYI,24,27.0,1.5,1.6,3.1
697,8473446,Erik Johnson,D,BUF,35,48.0,3.0,0.0,3.0
698,8474709,Matt Martin,L,NYI,34,33.0,2.0,1.0,3.0
699,8475766,Austin Watson,L,TBL,31,28.0,2.0,1.0,3.0
700,8477962,Brendan Lemieux,L,CAR,27,23.0,2.0,1.0,3.0
701,8478078,Rourke Chartier,C,OTT,27,34.0,2.0,1.0,3.0
702,8479772,Zack MacEwen,R,OTT,27,22.0,2.0,1.0,3.0
703,8480355,Mark Kastelic,C,OTT,24,36.0,2.0,1.0,3.0
704,8480468,James Hamblin,L,EDM,24,31.0,2.0,1.0,3.0
705,8481147,Reese Johnson,C,CHI,25,35.0,2.0,1.0,3.0
706,8471686,Marc Staal,D,PHI,36,22.0,1.0,2.0,3.0
707,8476867,Brendan Gaunce,C,CBJ,29,8.0,1.0,2.0,3.0
708,8476934,Brock McGinn,L,ANA,29,24.0,1.0,2.0,3.0
709,8476994,Vinnie Hinostroza,C,PIT,29,14.0,1.0,2.0,3.0
710,8478451,Ethan Bear,D,WSH,26,17.0,1.0,2.0,3.0
711,8478904,Steven Lorentz,C,FLA,27,28.0,1.0,2.0,3.0
712,8479379,Givani Smith,R,SJS,25,26.0,1.0,2.0,3.0
713,8480007,Jonas Rondbjerg,R,VGK,24,18.0,1.0,2.0,3.0
714,8481122,Simon Benoit,D,TOR,25,41.0,1.0,2.0,3.0
715,8481532,Alex Turcotte,C,LAK,22,8.0,1.0,2.0,3.0
716,8481541,Samuel Bolduc,D,NYI,23,33.0,1.0,2.0,3.0
