,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
240,8477497,Sean Monahan,WPG,C,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477497.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,seanmonahan,0,0,0,0,0,0,0,0,0,0,0,53.00,0,0,57.30,0,0,0,0,0,52.33,0,0,52.40,0,0,64.65,0,0,52.27,0,0,53.70,0,0,0,0,0,47.83,12.65,89.37,1.020,0,0,0,0,51.44,0,0,0,53.58
241,8475754,Brock Nelson,NYI,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8475754.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,brocknelson,0,0,0,0,0,0,0,0,0,0,0,54.36,0,0,57.69,0,0,0,0,0,56.80,0,0,55.02,0,0,58.43,0,0,57.93,0,0,65.45,0,0,0,0,0,53.33,11.69,89.79,1.015,0,0,0,0,69.12,0,0,0,65.59
242,8475745,Charlie Coyle,BOS,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8475745.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,charliecoyle,0,0,0,0,0,0,0,0,0,0,0,46.71,0,0,47.62,0,0,0,0,0,45.44,0,0,47.58,0,0,48.31,0,0,43.76,0,0,46.51,0,0,0,0,0,51.61,11.51,88.90,1.004,0,0,0,0,38.80,0,0,0,37.39
243,8477942,Kevin Fiala,LAK,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8477942.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,kevinfiala,0,0,0,0,0,0,0,0,0,0,0,62.59,0,0,62.89,0,0,0,0,0,63.08,0,0,64.31,0,0,64.86,0,0,62.32,0,0,60.38,0,0,0,0,0,66.67,10.87,89.27,1.001,0,0,0,0,66.00,0,0,0,64.84
244,8476479,Phillip Danault,LAK,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8476479.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,phillipdanault,0,0,0,0,0,0,0,0,0,0,0,55.75,0,0,53.52,0,0,0,0,0,53.75,0,0,54.60,0,0,54.41,0,0,53.15,0,0,46.94,0,0,0,0,0,66.67,9.34,89.78,0.991,0,0,0,0,45.21,0,0,0,47.36
245,8477505,Alexander Wennberg,NYR,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477505.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,alexwennberg,0,0,0,0,0,0,0,0,0,0,0,47.16,0,0,49.66,0,0,0,0,0,47.73,0,0,46.85,0,0,40.85,0,0,48.35,0,0,61.54,0,0,0,0,0,54.29,11.15,89.92,1.011,0,0,0,0,42.81,0,0,0,42.99
246,8479639,Dylan Coghlan,CAR,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8479639.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,dylancoghlan,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,0.00,0,0,0,0,0,65.00,0,0,75.00,0,0,0.00,0,0,50.00,0,0,0.00,0,0,0,0,0,-,0.00,77.78,0.778,0,0,0,0,33.33,0,0,0,42.86
247,8479675,Trevor Moore,LAK,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479675.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,trevormoore,0,0,0,0,0,0,0,0,0,0,0,56.72,0,0,53.46,0,0,0,0,0,53.78,0,0,54.71,0,0,53.25,0,0,53.14,0,0,46.00,0,0,0,0,0,66.67,9.83,88.79,0.986,0,0,0,0,47.01,0,0,0,48.95
248,8482665,Matty Beniers,SEA,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8482665.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,mattybeniers,0,0,0,0,0,0,0,0,0,0,0,53.61,0,0,52.10,0,0,0,0,0,58.12,0,0,56.51,0,0,54.39,0,0,59.21,0,0,56.25,0,0,0,0,0,55.00,9.19,90.24,0.994,0,0,0,0,64.86,0,0,0,60.09
249,8477409,Carter Verhaeghe,FLA,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477409.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,carterverhaeghe,0,0,0,0,0,0,0,0,0,0,0,62.44,0,0,67.26,0,0,0,0,0,69.10,0,0,68.74,0,0,69.62,0,0,69.37,0,0,62.71,0,0,0,0,0,78.26,11.60,90.61,1.022,0,0,0,0,71.25,0,0,0,69.25
250,8478440,Dylan Strome,WSH,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8478440.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,dylanstrome,0,0,0,0,0,0,0,0,0,0,0,56.62,0,0,55.21,0,0,0,0,0,60.44,0,0,61.87,0,0,60.98,0,0,59.35,0,0,51.92,0,0,0,0,0,50.00,10.69,88.68,0.994,0,0,0,0,74.15,0,0,0,72.05
251,8483515,Juraj Slafkovsky,MTL,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483515.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,jurajslafkovsky,0,0,0,0,0,0,0,0,0,0,0,53.97,0,0,53.29,0,0,0,0,0,53.76,0,0,53.38,0,0,60.00,0,0,54.02,0,0,49.02,0,0,0,0,0,48.28,10.91,88.79,0.997,0,0,0,0,68.39,0,0,0,63.52
252,8476539,Jonathan Marchessault,VGK,R,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476539.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,jonathanmarchessault,0,0,0,0,0,0,0,0,0,0,0,58.71,0,0,60.12,0,0,0,0,0,57.91,0,0,57.50,0,0,63.38,0,0,58.17,0,0,60.42,0,0,0,0,0,60.00,10.74,89.86,1.006,0,0,0,0,75.88,0,0,0,69.50
253,8479337,Alex DeBrincat,DET,R,https://assets.nhle.com/mugs/nhl/20232024/DET/8479337.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,alexdebrincat,0,0,0,0,0,0,0,0,0,0,0,56.40,0,0,60.11,0,0,0,0,0,57.04,0,0,53.79,0,0,56.58,0,0,59.03,0,0,66.15,0,0,0,0,0,64.52,12.26,89.48,1.017,0,0,0,0,64.17,0,0,0,63.56
254,8474567,Zach Bogosian,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8474567.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,zachbogosian,0,0,0,0,0,0,0,0,0,0,0,48.01,0,0,48.18,0,0,0,0,0,46.46,0,0,46.47,0,0,52.63,0,0,46.46,0,0,51.72,0,0,0,0,0,27.27,9.96,90.10,1.001,0,0,0,0,42.52,0,0,0,46.31
255,8483482,Tristan Luneau,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483482.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,tristanluneau,0,0,0,0,0,0,0,0,0,0,0,52.99,0,0,54.55,0,0,0,0,0,50.00,0,0,42.59,0,0,50.00,0,0,56.25,0,0,66.67,0,0,0,0,0,-,9.68,90.91,1.006,0,0,0,0,54.05,0,0,0,58.75
256,8475166,John Tavares,TOR,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8475166.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,johntavares,0,0,0,0,0,0,0,0,0,0,0,59.96,0,0,62.42,0,0,0,0,0,64.78,0,0,66.90,0,0,59.21,0,0,63.06,0,0,72.41,0,0,0,0,0,60.00,10.47,90.56,1.010,0,0,0,0,66.02,0,0,0,65.78
257,8476461,Sean Couturier,PHI,C,https://assets.nhle.com/mugs/nhl/20232024/PHI/8476461.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,seancouturier,0,0,0,0,0,0,0,0,0,0,0,59.53,0,0,50.00,0,0,0,0,0,57.51,0,0,59.37,0,0,46.91,0,0,56.24,0,0,50.00,0,0,0,0,0,59.09,8.99,86.78,0.958,0,0,0,0,53.73,0,0,0,57.04
258,8475762,Derek Forbort,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8475762.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,derekforbort,0,0,0,0,0,0,0,0,0,0,0,42.88,0,0,45.76,0,0,0,0,0,40.76,0,0,44.44,0,0,48.65,0,0,38.23,0,0,46.15,0,0,0,0,0,25.00,11.07,90.15,1.012,0,0,0,0,19.53,0,0,0,20.10
259,8476312,Josh Manson,COL,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8476312.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,joshmanson,0,0,0,0,0,0,0,0,0,0,0,50.11,0,0,47.66,0,0,0,0,0,50.32,0,0,50.37,0,0,47.14,0,0,50.28,0,0,42.86,0,0,0,0,0,50.00,9.04,90.03,0.991,0,0,0,0,28.68,0,0,0,37.09
260,8475170,Brayden Schenn,STL,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8475170.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,braydenschenn,0,0,0,0,0,0,0,0,0,0,0,51.11,0,0,47.95,0,0,0,0,0,50.00,0,0,47.93,0,0,41.18,0,0,51.44,0,0,61.36,0,0,0,0,0,54.84,10.83,87.71,0.985,0,0,0,0,52.32,0,0,0,52.57
261,8473422,Nick Foligno,CHI,L,https://assets.nhle.com/mugs/nhl/20232024/CHI/8473422.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,nickfoligno,0,0,0,0,0,0,0,0,0,0,0,47.61,0,0,44.16,0,0,0,0,0,47.50,0,0,47.18,0,0,48.84,0,0,47.74,0,0,45.00,0,0,0,0,0,33.33,11.20,87.13,0.983,0,0,0,0,50.10,0,0,0,50.16
262,8482078,Lucas Raymond,DET,L,https://assets.nhle.com/mugs/nhl/20232024/DET/8482078.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,lucasraymond,0,0,0,0,0,0,0,0,0,0,0,54.17,0,0,53.76,0,0,0,0,0,55.16,0,0,52.12,0,0,54.76,0,0,56.99,0,0,54.55,0,0,0,0,0,51.61,12.32,87.48,0.998,0,0,0,0,54.56,0,0,0,55.49
263,8474679,Gustav Nyquist,NSH,C,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474679.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,gustavnyquist,0,0,0,0,0,0,0,0,0,0,0,57.34,0,0,62.21,0,0,0,0,0,58.90,0,0,60.67,0,0,66.29,0,0,57.70,0,0,52.38,0,0,0,0,0,67.74,11.46,90.65,1.021,0,0,0,0,70.88,0,0,0,68.00
264,8479999,Casey Mittelstadt,COL,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8479999.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,caseymittelstadt,0,0,0,0,0,0,0,0,0,0,0,58.66,0,0,59.39,0,0,0,0,0,58.56,0,0,57.57,0,0,50.70,0,0,59.26,0,0,66.67,0,0,0,0,0,69.70,11.81,88.55,1.004,0,0,0,0,64.75,0,0,0,62.50
265,8478450,Parker Wotherspoon,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8478450.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,parkerwotherspoon,0,0,0,0,0,0,0,0,0,0,0,46.31,0,0,50.00,0,0,0,0,0,45.90,0,0,48.97,0,0,51.61,0,0,43.48,0,0,52.63,0,0,0,0,0,33.33,8.92,92.31,1.012,0,0,0,0,31.84,0,0,0,32.75
266,8481812,Nikolai Knyzhov,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8481812.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,nikolaiknyzhov,0,0,0,0,0,0,0,0,0,0,0,44.03,0,0,23.08,0,0,0,0,0,36.02,0,0,34.78,0,0,42.86,0,0,36.96,0,0,0.00,0,0,0,0,0,0.00,4.29,88.76,0.930,0,0,0,0,33.33,0,0,0,38.10
267,8480064,Josh Norris,OTT,C,https://assets.nhle.com/mugs/nhl/20232024/OTT/8480064.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,joshnorris,0,0,0,0,0,0,0,0,0,0,0,57.39,0,0,52.75,0,0,0,0,0,55.53,0,0,56.32,0,0,51.02,0,0,55.01,0,0,60.00,0,0,0,0,0,53.33,9.16,88.95,0.981,0,0,0,0,62.64,0,0,0,62.54
268,8476448,William Karlsson,VGK,C,https://assets.nhle.com/mugs/nhl/20232024/VGK/8476448.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,willkarlsson,0,0,0,0,0,0,0,0,0,0,0,54.85,0,0,57.05,0,0,0,0,0,54.35,0,0,56.56,0,0,53.45,0,0,52.99,0,0,62.96,0,0,0,0,0,53.85,11.92,89.10,1.010,0,0,0,0,52.16,0,0,0,54.00
269,8478414,Timo Meier,NJD,R,https://assets.nhle.com/mugs/nhl/20232024/NJD/8478414.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,timomeier,0,0,0,0,0,0,0,0,0,0,0,53.93,0,0,49.02,0,0,0,0,0,55.20,0,0,56.50,0,0,50.68,0,0,54.28,0,0,50.98,0,0,0,0,0,50.00,11.28,86.27,0.975,0,0,0,0,63.08,0,0,0,60.66
270,8476891,Matthew Grzelcyk,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8476891.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,mattgrzelcyk,0,0,0,0,0,0,0,0,0,0,0,44.70,0,0,54.22,0,0,0,0,0,45.83,0,0,45.02,0,0,66.67,0,0,46.43,0,0,37.50,0,0,0,0,0,46.15,9.20,93.72,1.029,0,0,0,0,52.41,0,0,0,51.27
271,8478840,Will Borgen,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8478840.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,willborgen,0,0,0,0,0,0,0,0,0,0,0,45.02,0,0,42.52,0,0,0,0,0,44.53,0,0,47.78,0,0,40.30,0,0,42.24,0,0,42.11,0,0,0,0,0,47.62,8.48,90.62,0.991,0,0,0,0,21.83,0,0,0,32.27
272,8480727,Zach Whitecloud,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8480727.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,zachwhitecloud,0,0,0,0,0,0,0,0,0,0,0,46.37,0,0,41.57,0,0,0,0,0,45.98,0,0,49.12,0,0,50.00,0,0,44.11,0,0,35.71,0,0,0,0,0,27.78,7.94,90.35,0.983,0,0,0,0,37.32,0,0,0,41.43
273,8475744,Evgeny Kuznetsov,CAR,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475744.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,evgenykuznetsov,0,0,0,0,0,0,0,0,0,0,0,48.75,0,0,44.21,0,0,0,0,0,50.39,0,0,47.28,0,0,39.13,0,0,52.58,0,0,48.00,0,0,0,0,0,50.00,8.00,90.40,0.984,0,0,0,0,67.24,0,0,0,62.29
274,8477034,Jaycob Megna,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477034.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,jaycobmegna,0,0,0,0,0,0,0,0,0,0,0,38.36,0,0,30.00,0,0,0,0,0,38.50,0,0,39.93,0,0,38.46,0,0,37.53,0,0,20.00,0,0,0,0,0,18.18,7.37,89.30,0.967,0,0,0,0,35.81,0,0,0,42.13
275,8477369,Carson Soucy,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477369.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,carsonsoucy,0,0,0,0,0,0,0,0,0,0,0,45.50,0,0,57.41,0,0,0,0,0,45.42,0,0,48.72,0,0,77.78,0,0,42.95,0,0,55.00,0,0,0,0,0,23.08,11.36,92.97,1.043,0,0,0,0,30.59,0,0,0,35.27
276,8480001,Urho Vaakanainen,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8480001.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,urhovaakanainen,0,0,0,0,0,0,0,0,0,0,0,43.21,0,0,40.18,0,0,0,0,0,40.68,0,0,37.47,0,0,38.98,0,0,43.17,0,0,45.71,0,0,0,0,0,33.33,9.07,89.72,0.988,0,0,0,0,27.92,0,0,0,35.58
277,8480887,Jordan Harris,MTL,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8480887.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,jordanharris,0,0,0,0,0,0,0,0,0,0,0,42.89,0,0,39.77,0,0,0,0,0,42.62,0,0,42.64,0,0,35.29,0,0,42.61,0,0,50.00,0,0,0,0,0,40.00,8.86,89.92,0.988,0,0,0,0,32.60,0,0,0,42.02
278,8476826,Yanni Gourde,SEA,C,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476826.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,yannigourde,0,0,0,0,0,0,0,0,0,0,0,48.18,0,0,40.50,0,0,0,0,0,49.23,0,0,50.52,0,0,45.76,0,0,48.48,0,0,28.57,0,0,0,0,0,47.62,7.40,89.89,0.973,0,0,0,0,43.82,0,0,0,44.83
279,8474586,Jordan Eberle,SEA,R,https://assets.nhle.com/mugs/nhl/20232024/SEA/8474586.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,jordaneberle,0,0,0,0,0,0,0,0,0,0,0,58.94,0,0,58.52,0,0,0,0,0,63.46,0,0,62.00,0,0,63.49,0,0,64.48,0,0,63.89,0,0,0,0,0,57.69,10.19,89.63,0.998,0,0,0,0,64.50,0,0,0,62.11
280,8475760,Nick Bjugstad,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8475760.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,nickbjugstad,0,0,0,0,0,0,0,0,0,0,0,45.88,0,0,50.34,0,0,0,0,0,44.42,0,0,44.67,0,0,49.15,0,0,44.25,0,0,53.57,0,0,0,0,0,46.43,11.90,90.04,1.019,0,0,0,0,35.30,0,0,0,37.43
281,8477507,Nikita Zadorov,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477507.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,nikitazadorov,0,0,0,0,0,0,0,0,0,0,0,45.48,0,0,43.64,0,0,0,0,0,45.58,0,0,47.36,0,0,39.22,0,0,44.25,0,0,42.42,0,0,0,0,0,54.55,8.84,90.48,0.993,0,0,0,0,32.58,0,0,0,40.21
282,8477021,Alex Kerfoot,ARI,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477021.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,alexkerfoot,0,0,0,0,0,0,0,0,0,0,0,43.15,0,0,40.85,0,0,0,0,0,43.40,0,0,44.95,0,0,46.43,0,0,42.41,0,0,32.56,0,0,0,0,0,37.50,11.20,87.69,0.989,0,0,0,0,40.03,0,0,0,42.06
283,8476456,Jonathan Huberdeau,CGY,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476456.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,jonathanhuberdeau,0,0,0,0,0,0,0,0,0,0,0,57.91,0,0,50.97,0,0,0,0,0,59.56,0,0,58.21,0,0,57.14,0,0,60.49,0,0,42.86,0,0,0,0,0,65.38,9.22,87.80,0.970,0,0,0,0,71.48,0,0,0,70.74
284,8480860,Kevin Bahl,NJD,D,https://assets.nhle.com/mugs/nhl/20232024/NJD/8480860.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,kevinbahl,0,0,0,0,0,0,0,0,0,0,0,43.57,0,0,43.71,0,0,0,0,0,43.59,0,0,43.98,0,0,51.11,0,0,43.31,0,0,41.67,0,0,0,0,0,20.83,11.40,88.67,1.001,0,0,0,0,33.33,0,0,0,37.71
285,8476979,Erik Gustafsson,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8476979.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,erikgustafsson,0,0,0,0,0,0,0,0,0,0,0,55.72,0,0,55.74,0,0,0,0,0,57.45,0,0,54.69,0,0,50.85,0,0,59.38,0,0,58.54,0,0,0,0,0,70.00,9.30,90.71,1.000,0,0,0,0,61.38,0,0,0,62.70
286,8480039,Martin Necas,CAR,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8480039.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,martinnecas,0,0,0,0,0,0,0,0,0,0,0,58.39,0,0,54.17,0,0,0,0,0,60.30,0,0,55.56,0,0,55.71,0,0,63.60,0,0,52.17,0,0,0,0,0,65.22,9.42,88.81,0.982,0,0,0,0,73.68,0,0,0,66.80
287,8475200,Dmitry Orlov,CAR,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8475200.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,dmitryorlov,0,0,0,0,0,0,0,0,0,0,0,56.88,0,0,53.91,0,0,0,0,0,57.42,0,0,55.14,0,0,52.73,0,0,58.94,0,0,51.35,0,0,0,0,0,68.42,8.62,90.28,0.989,0,0,0,0,59.06,0,0,0,58.65
288,8481068,Yegor Sharangovich,CGY,C,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481068.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,yegorsharangovich,0,0,0,0,0,0,0,0,0,0,0,52.86,0,0,46.07,0,0,0,0,0,52.15,0,0,53.24,0,0,46.43,0,0,51.41,0,0,45.90,0,0,0,0,0,51.72,10.68,85.99,0.967,0,0,0,0,67.36,0,0,0,66.35
289,8482176,Wyatt Kaiser,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8482176.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,wyattkaiser,0,0,0,0,0,0,0,0,0,0,0,37.76,0,0,39.22,0,0,0,0,0,37.48,0,0,38.07,0,0,35.48,0,0,37.10,0,0,50.00,0,0,0,0,0,33.33,9.90,90.69,1.006,0,0,0,0,33.05,0,0,0,44.52
290,8482141,Lukas Cormier,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8482141.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,lukascormier,0,0,0,0,0,0,0,0,0,0,0,61.11,0,0,100.00,0,0,0,0,0,68.75,0,0,73.68,0,0,100.00,0,0,61.54,0,0,-,0,0,0,0,0,100.00,9.09,100.00,1.091,0,0,0,0,55.56,0,0,0,66.67
291,8478408,Travis Dermott,ARI,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8478408.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,travisdermott,0,0,0,0,0,0,0,0,0,0,0,38.82,0,0,28.05,0,0,0,0,0,37.47,0,0,35.74,0,0,20.00,0,0,38.61,0,0,26.47,0,0,0,0,0,37.50,6.97,88.65,0.956,0,0,0,0,27.04,0,0,0,32.26
292,8482159,Tyson Foerster,PHI,R,https://assets.nhle.com/mugs/nhl/20232024/PHI/8482159.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,tysonfoerster,0,0,0,0,0,0,0,0,0,0,0,61.14,0,0,57.48,0,0,0,0,0,58.11,0,0,60.61,0,0,56.36,0,0,56.54,0,0,59.52,0,0,0,0,0,55.17,9.47,88.98,0.984,0,0,0,0,62.47,0,0,0,59.83
293,8482109,Alexis Lafrenière,NYR,L,https://assets.nhle.com/mugs/nhl/20232024/NYR/8482109.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,alexislafreniere,0,0,0,0,0,0,0,0,0,0,0,55.66,0,0,53.37,0,0,0,0,0,59.14,0,0,58.67,0,0,46.43,0,0,59.46,0,0,55.10,0,0,0,0,0,82.61,10.28,88.72,0.990,0,0,0,0,80.80,0,0,0,75.11
294,8480884,Calen Addison,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8480884.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,calenaddison,0,0,0,0,0,0,0,0,0,0,0,48.61,0,0,42.98,0,0,0,0,0,48.59,0,0,47.77,0,0,50.79,0,0,49.13,0,0,39.47,0,0,0,0,0,29.41,8.75,89.01,0.978,0,0,0,0,62.32,0,0,0,62.13
295,8477426,Nicholas Paul,TBL,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477426.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,nickpaul,0,0,0,0,0,0,0,0,0,0,0,55.11,0,0,57.89,0,0,0,0,0,59.00,0,0,57.01,0,0,54.43,0,0,60.32,0,0,59.32,0,0,0,0,0,63.04,13.68,87.79,1.015,0,0,0,0,57.47,0,0,0,58.27
296,8478413,Jordan Greenway,BUF,L,https://assets.nhle.com/mugs/nhl/20232024/BUF/8478413.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,jordangreenway,0,0,0,0,0,0,0,0,0,0,0,45.34,0,0,47.15,0,0,0,0,0,42.84,0,0,41.34,0,0,44.44,0,0,43.90,0,0,45.65,0,0,0,0,0,42.31,11.35,89.45,1.008,0,0,0,0,42.97,0,0,0,39.53
297,8478430,Oliver Kylington,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478430.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,oliverkylington,0,0,0,0,0,0,0,0,0,0,0,46.11,0,0,40.74,0,0,0,0,0,49.03,0,0,46.61,0,0,45.83,0,0,50.58,0,0,36.84,0,0,0,0,0,36.36,8.06,89.97,0.980,0,0,0,0,54.01,0,0,0,56.40
298,8478449,Roope Hintz,DAL,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8478449.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,roopehintz,0,0,0,0,0,0,0,0,0,0,0,61.47,0,0,65.90,0,0,0,0,0,65.14,0,0,67.71,0,0,65.91,0,0,63.34,0,0,65.00,0,0,0,0,0,72.22,13.33,88.99,1.023,0,0,0,0,59.15,0,0,0,59.00
299,8481122,Simon Benoit,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481122.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,simonbenoit,0,0,0,0,0,0,0,0,0,0,0,48.10,0,0,47.06,0,0,0,0,0,46.13,0,0,45.23,0,0,47.92,0,0,46.76,0,0,44.12,0,0,0,0,0,41.18,9.98,89.60,0.996,0,0,0,0,25.90,0,0,0,33.94
300,8481528,Dylan Cozens,BUF,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481528.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,dylancozens,0,0,0,0,0,0,0,0,0,0,0,52.24,0,0,48.00,0,0,0,0,0,50.89,0,0,46.99,0,0,45.28,0,0,53.43,0,0,51.67,0,0,0,0,0,46.67,9.21,89.09,0.983,0,0,0,0,50.35,0,0,0,50.15
