,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
709,Morgan Rielly,TOR,D,29,1994-03-09,Vancouver,BC,CAN,CAN,73,222,2012,TOR,1,5,5
710,Hampus Lindholm,ANA,D,29,1994-01-20,Helsingborg,,SWE,SWE,76,215,2012,ANA,1,6,6
711,Nail Yakupov,EDM,R,30,1993-10-06,Nizhnekamsk,,RUS,RUS,71,195,2012,EDM,1,1,1
712,Matt Dumba,MIN,D,29,1994-07-25,Regina,SK,CAN,CAN,72,181,2012,MIN,1,7,7
713,Phillip Di Giuseppe,CAR,L,30,1993-10-09,Toronto,ON,CAN,CAN,72,193,2012,CAR,2,8,38
714,Brendan Gaunce,VAN,C,29,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,VAN,1,26,26
715,Brady Skjei,NYR,D,29,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
716,Stefan Matteau,"MTL, N.J",C,29,1994-02-23,Chicago,IL,USA,USA,74,208,2012,N.J,1,29,29
717,Tanner Pearson,L.A,L,31,1992-08-10,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
718,Scott Laughton,PHI,C,29,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,PHI,1,20,20
719,Olli Maatta,PIT,D,29,1994-08-22,Jyväskylä,,FIN,FIN,74,207,2012,PIT,1,22,22
720,Michael Matheson,FLA,D,29,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,193,2012,FLA,1,23,23
721,Zemgus Girgensons,BUF,C,29,1994-01-05,Riga,,LVA,LVA,74,200,2012,BUF,1,14,14
722,Cody Ceci,OTT,D,29,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
723,Tom Wilson,WSH,R,29,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,WSH,1,16,16
724,Tomas Hertl,S.J,C,30,1993-11-12,Praha,,CZE,CZE,75,215,2012,S.J,1,17,17
725,Teuvo Teravainen,CHI,L,29,1994-09-11,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
726,Derrick Pouliot,PIT,D,29,1994-01-16,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
727,Jacob Trouba,WPG,D,29,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
728,Slater Koekkoek,T.B,D,29,1994-02-18,Winchester,ON,CAN,CAN,74,193,2012,T.B,1,10,10
729,Filip Forsberg,NSH,L,29,1994-08-13,Ostervala,,SWE,SWE,73,205,2012,WSH,1,11,11
730,Mikhail Grigorenko,COL,C,29,1994-05-16,Khabarovsk,,RUS,RUS,75,206,2012,BUF,1,12,12
731,Radek Faksa,DAL,C,29,1994-01-09,Vitkov,,CZE,CZE,75,225,2012,DAL,1,13,13
732,Patrick Sieloff,CGY,D,29,1994-05-15,Ann Arbor,MI,USA,USA,73,205,2012,CGY,2,12,42
733,Colton Parayko,STL,D,30,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
734,Brendan Leipsic,TOR,L,29,1994-05-19,Winnipeg,MB,CAN,CAN,70,180,2012,NSH,3,28,89
735,Oskar Sundqvist,PIT,C,29,1994-03-23,Boden,,SWE,SWE,75,220,2012,PIT,3,20,81
736,Esa Lindell,DAL,D,29,1994-05-23,Vantaa,,FIN,FIN,75,220,2012,DAL,3,13,74
737,Chandler Stephenson,WSH,C,29,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,WSH,3,16,77
738,Shayne Gostisbehere,PHI,D,30,1993-04-20,Pembroke Pines,FL,USA,USA,71,180,2012,PHI,3,17,78
739,Scott Kosmachuk,WPG,R,29,1994-01-24,Richmond Hill,ON,CAN,CAN,71,185,2012,WPG,3,9,70
740,Devin Shore,DAL,C,29,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,DAL,2,31,61
741,Jujhar Khaira,EDM,L,29,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,EDM,3,2,63
742,Adam Pelech,NYI,D,29,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,NYI,3,4,65
743,Chris Tierney,S.J,C,29,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
744,Jordan Martinook,ARI,L,31,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
745,Damon Severson,N.J,D,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
746,Colton Sissons,NSH,C,30,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
747,Jake McCabe,BUF,D,30,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
748,Brock McGinn,CAR,L,29,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,CAR,2,17,47
749,Connor Carrick,"TOR, WSH",D,29,1994-04-13,Orland Park,IL,USA,USA,70,198,2012,WSH,5,16,137
750,Brendan Woods,CAR,L,31,1992-06-11,Humboldt,SK,CAN,CAN,76,210,2012,CAR,5,8,129
751,Charles Hudon,MTL,L,29,1994-06-23,Alma,QC,CAN,CAN,70,190,2012,MTL,5,1,122
752,Trevor Carrick,CAR,D,29,1994-07-04,Stouffville,ON,CAN,CAN,74,171,2012,CAR,4,24,115
753,Taylor Leier,PHI,L,29,1994-02-15,Saskatoon,SK,CAN,CAN,71,180,2012,PHI,4,26,117
754,Jaccob Slavin,CAR,D,29,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
755,Andreas Athanasiou,DET,C,29,1994-08-06,London,ON,CAN,CAN,74,190,2012,DET,4,19,110
756,Brett Kulak,CGY,D,29,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
757,Cedric Paquette,T.B,C,30,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,T.B,4,10,101
758,Erik Gustafsson,CHI,D,31,1992-03-14,Nynashamn,,SWE,SWE,72,197,2012,EDM,4,2,93
759,Josh Anderson,CBJ,R,29,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
760,Petteri Lindbohm,STL,D,30,1993-09-23,Helsinki,,FIN,FIN,75,198,2012,STL,6,25,176
761,Vinnie Hinostroza,CHI,L,29,1994-04-03,Chicago,IL,USA,USA,70,183,2012,CHI,6,18,169
762,Christoph Bertschy,MIN,C,29,1994-04-05,Fribourg,,CHE,CHE,70,185,2012,MIN,6,7,158
763,Joseph Blandisi,N.J,L,29,1994-07-18,Markham,ON,CAN,CAN,72,184,2012,COL,6,11,162
764,Connor Brown,TOR,R,29,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
765,Ben Hutton,VAN,D,30,1993-04-20,Brockville,ON,CAN,CAN,75,201,2012,VAN,5,26,147
766,Viktor Loov,TOR,D,31,1992-11-16,Sodertalje,,SWE,SWE,73,216,2012,TOR,7,28,209
767,JC Lipon,WPG,R,30,1993-07-10,Regina,SK,CAN,CAN,72,183,2013,WPG,3,30,91
768,Jayson Megna,NYR,C,33,1990-02-01,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
769,Andrej Sustr,T.B,D,33,1990-11-29,Plzen,,CZE,CZE,79,217,-,-,-,-,-
770,Buddy Robinson,OTT,R,32,1991-09-30,Bellmawr,NJ,USA,USA,78,232,-,-,-,-,-
771,Tim Schaller,BUF,C,33,1990-11-16,Merrimack,NH,USA,USA,74,204,-,-,-,-,-
772,Danny DeKeyser,DET,D,33,1990-03-07,Detroit,MI,USA,USA,75,183,-,-,-,-,-
773,Nate Schmidt,WSH,D,32,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
774,Chad Ruhwedel,BUF,D,33,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
775,Andrew Miller,EDM,C,35,1988-09-18,Bloomfield Hills,MI,USA,USA,70,181,-,-,-,-,-
776,Michael Raffl,PHI,L,35,1988-12-01,Villach,,AUT,AUT,73,205,-,-,-,-,-
777,Viktor Svedberg,CHI,D,32,1991-05-24,Gothenburg,,SWE,SWE,80,238,-,-,-,-,-
778,Joel Vermin,T.B,R,31,1992-02-05,Bern,,CHE,CHE,71,192,2013,T.B,7,5,186
779,Hudson Fasching,BUF,R,28,1995-07-28,Milwaukee,WI,USA,USA,75,204,2013,L.A,4,27,118
780,Mattias Janmark,DAL,C,31,1992-12-08,Stockholm,,SWE,SWE,73,205,2013,DET,3,18,79
781,Anthony Duclair,ARI,L,28,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,197,2013,NYR,3,19,80
782,Sven Andrighetto,MTL,R,30,1993-03-21,Zurich,,CHE,CHE,70,188,2013,MTL,3,25,86
783,Anton Slepyshev,EDM,L,29,1994-05-13,Penza,,RUS,RUS,74,221,2013,EDM,3,27,88
784,Oliver Bjorkstrand,CBJ,R,28,1995-04-10,Herning,,DNK,DNK,72,175,2013,CBJ,3,28,89
785,Miles Wood,N.J,L,28,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,N.J,4,9,100
786,Nick Paul,OTT,L,28,1995-03-20,Mississauga,ON,CAN,CAN,75,223,2013,DAL,4,10,101
787,Tobias Lindberg,TOR,R,28,1995-07-22,Stockholm,,SWE,SWE,75,215,2013,OTT,4,11,102
788,Andrew Copp,WPG,C,29,1994-07-08,Ann Arbor,MI,USA,USA,73,199,2013,WPG,4,13,104
789,Ben Harpur,OTT,D,28,1995-01-12,Hamilton,ON,CAN,CAN,78,231,2013,OTT,4,17,108
790,Andre Burakovsky,WSH,L,28,1995-02-09,Klagenfurt,,AUT,SWE,75,209,2013,WSH,1,23,23
791,Hunter Shinkaruk,"CGY, VAN",C,29,1994-10-13,Calgary,AB,CAN,CAN,70,181,2013,VAN,1,24,24
792,Michael McCarron,MTL,R,28,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,MTL,1,25,25
793,Shea Theodore,ANA,D,28,1995-08-03,Langley,BC,CAN,CAN,74,197,2013,ANA,1,26,26
794,Marko Dano,"CHI, WPG",C,29,1994-11-30,Eisenstadt,,AUT,SVK,71,201,2013,CBJ,1,27,27
795,Jason Dickinson,DAL,C,28,1995-07-04,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
796,Ryan Hartman,CHI,L,29,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,197,2013,CHI,1,30,30
797,Chris Bigras,COL,D,28,1995-02-22,Orillia,ON,CAN,CAN,73,191,2013,COL,2,2,32
798,Jacob De La Rose,MTL,L,28,1995-05-20,Arvika,,SWE,SWE,75,215,2013,MTL,2,4,34
799,Laurent Dauphin,ARI,C,28,1995-03-27,Repentigny,QC,CAN,CAN,72,186,2013,PHX,2,9,39
800,Steven Santini,N.J,D,28,1995-03-07,Bronxville,NY,USA,USA,74,209,2013,N.J,2,12,42
801,Nic Petan,WPG,L,28,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,WPG,2,13,43
802,Gustav Olofsson,MIN,D,29,1994-12-01,Boras,,SWE,SWE,74,199,2013,MIN,2,16,46
803,Justin Bailey,BUF,R,28,1995-07-01,Buffalo,NY,USA,USA,76,214,2013,BUF,2,22,52
804,Emile Poirier,CGY,L,29,1994-12-14,Montreal,QC,CAN,CAN,74,196,2013,CGY,1,22,22
805,Brett Pesce,CAR,D,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
806,Nathan MacKinnon,COL,C,28,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
807,Aleksander Barkov,FLA,C,28,1995-09-02,Tampere,,FIN,FIN,75,215,2013,FLA,1,2,2
808,Jonathan Drouin,T.B,L,28,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
809,Seth Jones,"CBJ, NSH",D,29,1994-10-03,Arlington,TX,USA,USA,76,213,2013,NSH,1,4,4
810,Elias Lindholm,CAR,C,29,1994-12-02,Boden,,SWE,SWE,73,202,2013,CAR,1,5,5
811,Sean Monahan,CGY,C,29,1994-10-12,Brampton,ON,CAN,CAN,74,196,2013,CGY,1,6,6
812,Darnell Nurse,EDM,D,28,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
813,Rasmus Ristolainen,BUF,D,29,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
814,Bo Horvat,VAN,C,28,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
815,Valeri Nichushkin,DAL,R,28,1995-03-04,Chelyabinsk,,RUS,RUS,76,210,2013,DAL,1,10,10
816,Max Domi,ARI,L,28,1995-03-02,Winnipeg,MB,CAN,CAN,70,194,2013,PHX,1,12,12
817,Josh Morrissey,WPG,D,28,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
818,Alexander Wennberg,CBJ,C,29,1994-09-22,Stockholm,,SWE,SWE,74,190,2013,CBJ,1,14,14
819,Ryan Pulock,NYI,D,29,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,NYI,1,15,15
820,Nikita Zadorov,COL,D,28,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
821,Curtis Lazar,OTT,C,28,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
822,Mirco Mueller,S.J,D,28,1995-03-21,Winterthur,,CHE,CHE,75,210,2013,S.J,1,18,18
823,Kerby Rychel,CBJ,L,29,1994-10-07,Torrance,CA,USA,CAN,73,213,2013,CBJ,1,19,19
824,Anthony Mantha,DET,R,29,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,DET,1,20,20
825,Frederik Gauthier,TOR,C,28,1995-04-26,Laval,QC,CAN,CAN,77,239,2013,TOR,1,21,21
826,Ross Johnston,NYI,L,29,1994-02-18,Charlottetown,PE,CAN,CAN,77,230,-,-,-,-,-
827,Sergey Tolchinsky,CAR,L,28,1995-02-03,Moscow,,RUS,RUS,68,170,-,-,-,-,-
828,Ronalds Kenins,VAN,L,32,1991-02-28,Riga,,LVA,LVA,72,201,-,-,-,-,-
829,Josh Jooris,CGY,R,33,1990-07-14,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
830,Rinat Valiev,TOR,D,28,1995-05-11,Nizhnekamsk,,ROU,RUS,75,215,2014,TOR,3,8,68
831,Tyler Gaudet,ARI,C,30,1993-04-04,Hamilton,ON,CAN,CAN,75,217,-,-,-,-,-
832,Joel Hanley,MTL,D,32,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
833,Michael Zalewski,VAN,L,31,1992-08-18,New Hartford,NY,USA,USA,74,205,-,-,-,-,-
834,Conor Sheary,PIT,L,31,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
835,Trevor van Riemsdyk,CHI,D,32,1991-07-24,Middletown,NJ,USA,USA,75,191,-,-,-,-,-
836,Ryan Carpenter,S.J,C,32,1991-01-18,Oviedo,FL,USA,USA,73,198,-,-,-,-,-
837,Christian Folin,MIN,D,32,1991-02-09,Gothenburg,,SWE,SWE,75,204,-,-,-,-,-
838,Jordan Oesterle,EDM,D,31,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
839,Patrick Brown,CAR,C,31,1992-05-29,Bloomfield Hills,MI,USA,USA,73,210,-,-,-,-,-
840,Daniel Carr,MTL,L,32,1991-11-01,Sherwood Park,AB,CAN,CAN,72,186,-,-,-,-,-
841,Dennis Everberg,COL,R,31,1991-12-31,Vasteras,,SWE,SWE,76,205,-,-,-,-,-
842,Garnet Hathaway,CGY,R,32,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
843,Borna Rendulic,COL,R,31,1992-03-25,Zagreb,,HRV,HRV,74,200,-,-,-,-,-
844,Melker Karlsson,S.J,C,33,1990-07-18,Lycksele,,SWE,SWE,72,180,-,-,-,-,-
845,Michael Keranen,MIN,L,33,1990-01-04,Stockholm,,SWE,FIN,73,170,-,-,-,-,-
846,Dennis Rasmussen,CHI,C,33,1990-07-03,Vasteras,,SWE,SWE,75,192,-,-,-,-,-
847,Pierre-Edouard Bellemare,PHI,L,38,1985-03-06,Le Blanc-Mesnil,,FRA,FRA,71,198,-,-,-,-,-
848,Tomas Nosek,DET,L,31,1992-09-01,Pardubice,,CZE,CZE,75,205,-,-,-,-,-
849,Aaron Ekblad,FLA,D,27,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
850,Sam Reinhart,BUF,C,28,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,BUF,1,2,2
851,Leon Draisaitl,EDM,C,28,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
852,Sam Bennett,CGY,C,27,1996-06-20,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
853,Jake Virtanen,VAN,R,27,1996-08-17,New Westminster,BC,CAN,CAN,73,226,2014,VAN,1,6,6
854,William Nylander,TOR,C,27,1996-05-01,Calgary,AB,CAN,SWE,72,204,2014,TOR,1,8,8
855,Nikolaj Ehlers,WPG,L,27,1996-02-14,Aalborg,,DNK,DNK,72,169,2014,WPG,1,9,9
856,Nick Ritchie,ANA,L,28,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,ANA,1,10,10
857,Kevin Fiala,NSH,L,27,1996-07-22,St. Gallen,,CHE,CHE,70,204,2014,NSH,1,11,11
858,Dylan Larkin,DET,C,27,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
859,Sonny Milano,CBJ,L,27,1996-05-12,Massapequa,NY,USA,USA,72,194,2014,CBJ,1,16,16
860,Robby Fabbri,STL,C,27,1996-01-22,Mississauga,ON,CAN,CAN,71,185,2014,STL,1,21,21
861,Kasperi Kapanen,TOR,R,27,1996-07-23,Kuopio,,FIN,FIN,73,194,2014,PIT,1,22,22
862,Jared McCann,VAN,C,27,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
863,David Pastrnak,BOS,R,27,1996-05-25,Havirov,,CZE,CZE,73,195,2014,BOS,1,25,25
864,Nikolay Goldobin,S.J,R,28,1995-10-07,Moscow,,RUS,RUS,71,196,2014,S.J,1,27,27
865,Nikita Tryamkin,VAN,D,29,1994-08-30,Yekaterinburg,,RUS,RUS,79,265,2014,VAN,3,6,66
866,Brett Lernout,MTL,D,28,1995-09-24,Winnipeg,MB,CAN,CAN,76,214,2014,MTL,3,13,73
867,Chase De Leo,WPG,C,28,1995-10-25,La Mirada,CA,USA,USA,69,185,2014,WPG,4,9,99
868,Viktor Arvidsson,NSH,L,30,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
869,Jiri Sekac,"ANA, ARI, CHI",L,31,1992-06-10,Kladno,,CZE,CZE,73,185,-,-,-,-,-
870,Frank Vatrano,BOS,C,29,1994-03-14,East Longmeadow,MA,USA,USA,71,197,-,-,-,-,-
871,Nikita Soshnikov,TOR,R,30,1993-10-14,Nizhny Tagil,,RUS,RUS,71,190,-,-,-,-,-
872,Kyle Baun,CHI,R,31,1992-05-04,Toronto,ON,CAN,CAN,74,188,-,-,-,-,-
873,Noah Hanifin,CAR,D,26,1997-01-25,Boston,MA,USA,USA,75,207,2015,CAR,1,5,5
874,Pavel Zacha,N.J,C,26,1997-04-06,Brno,,CZE,CZE,76,199,2015,N.J,1,6,6
875,Connor McDavid,EDM,C,26,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
876,Jack Eichel,BUF,C,27,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
877,Mikko Rantanen,COL,R,27,1996-10-29,Nousiainen,,FIN,FIN,76,215,2015,COL,1,10,10
878,Oliver Kylington,CGY,D,26,1997-05-19,Stockholm,,SWE,SWE,72,183,2015,CGY,2,30,60
879,Daniel Sprong,PIT,R,26,1997-03-17,Amsterdam,,NLD,NLD,72,202,2015,PIT,2,16,46
880,Tanner Kero,CHI,C,31,1992-07-24,Hancock,MI,USA,USA,72,185,-,-,-,-,-
881,Markus Hannikainen,CBJ,L,30,1993-03-26,Helsinki,,FIN,FIN,73,200,-,-,-,-,-
882,Evan Rodrigues,BUF,L,30,1993-07-28,Toronto,ON,CAN,CAN,71,184,-,-,-,-,-
883,Artemi Panarin,CHI,L,32,1991-10-30,Korkino,,RUS,RUS,72,173,-,-,-,-,-
884,Andreas Martinsen,COL,L,33,1990-06-13,Bærum,,NOR,NOR,75,225,-,-,-,-,-
885,Jakub Nakladal,CGY,D,35,1987-12-30,Hradec Králové,,CZE,CZE,74,212,-,-,-,-,-
886,Evgeny Medvedev,PHI,D,41,1982-08-27,Chelyabinsk,,RUS,RUS,75,187,-,-,-,-,-
887,Joonas Kemppainen,BOS,C,35,1988-04-07,Kajaani,,FIN,FIN,75,223,-,-,-,-,-
888,Sergey Kalinin,N.J,C,32,1991-03-17,Omsk,,RUS,RUS,75,200,-,-,-,-,-
889,Dean Kukan,CBJ,D,30,1993-07-08,Volketswil,,CHE,CHE,74,190,-,-,-,-,-
890,Noel Acciari,BOS,C,32,1991-12-01,Johnston,RI,USA,USA,70,209,-,-,-,-,-
891,Vojtech Mozik,N.J,D,30,1992-12-26,Prague,,CZE,CZE,75,188,-,-,-,-,-
892,Derek Ryan,CAR,C,36,1986-12-29,Spokane,WA,USA,USA,70,185,-,-,-,-,-
893,Dominik Simon,PIT,C,29,1994-08-08,Prague,,CZE,CZE,71,190,2015,PIT,5,16,137
894,Sergei Plotnikov,"ARI, PIT",L,33,1990-06-03,Komsomolsk,,RUS,RUS,74,202,-,-,-,-,-
895,Ryan Johnston,MTL,D,31,1992-02-14,Sudbury,ON,CAN,CAN,70,180,-,-,-,-,-
896,Casey Nelson,BUF,D,31,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,-,-,-,-,-
897,Brandon Tanev,WPG,L,31,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
