,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
709,Ryan Hartman,CHI,"L, R",29,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,197,2013,CHI,1,30,30
710,Ian McCoshen,FLA,D,28,1995-08-05,Anaheim,CA,USA,USA,75,210,2013,FLA,2,1,31
711,Adam Erne,T.B,L,28,1995-04-20,New Haven,CT,USA,USA,73,212,2013,T.B,2,3,33
712,Jacob De La Rose,MTL,L,28,1995-05-20,Arvika,,SWE,SWE,75,215,2013,MTL,2,4,34
713,J.T. Compher,COL,L,28,1995-04-08,Northbrook,IL,USA,USA,72,190,2013,BUF,2,5,35
714,Valentin Zykov,CAR,L,28,1995-05-15,St. Petersburg,,RUS,RUS,73,220,2013,L.A,2,7,37
715,Laurent Dauphin,ARI,C,28,1995-03-27,Repentigny,QC,CAN,CAN,72,186,2013,PHX,2,9,39
716,Remi Elie,DAL,L,28,1995-04-16,Cornwall,ON,CAN,CAN,73,215,2013,DAL,2,10,40
717,Robert Hagg,PHI,D,28,1995-02-08,Uppsala,,SWE,SWE,74,210,2013,PHI,2,11,41
718,Steven Santini,N.J,D,28,1995-03-07,Bronxville,NY,USA,USA,74,209,2013,N.J,2,12,42
719,Nic Petan,WPG,"C, L",28,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,WPG,2,13,43
720,Nick Sorensen,ANA,R,29,1994-10-23,Farevejle,,DNK,DNK,73,182,2013,ANA,2,15,45
721,Gustav Olofsson,MIN,D,29,1994-12-01,Boras,,SWE,SWE,74,199,2013,MIN,2,16,46
722,Justin Bailey,BUF,R,28,1995-07-01,Buffalo,NY,USA,USA,76,214,2013,BUF,2,22,52
723,Artturi Lehkonen,MTL,L,28,1995-07-04,Piikkio,,FIN,FIN,71,179,2013,MTL,2,25,55
724,William Carrier,BUF,L,28,1994-12-20,LaSalle,QC,CAN,CAN,74,218,2013,STL,2,27,57
725,Tyler Bertuzzi,DET,L,28,1995-02-24,Sudbury,ON,CAN,CAN,73,186,2013,DET,2,28,58
726,Zach Sanford,"STL, WSH",L,29,1994-11-09,Salem,MA,USA,USA,76,206,2013,WSH,2,31,61
727,Brett Pesce,CAR,D,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
728,Nicholas Baptiste,BUF,R,28,1995-08-04,Ottawa,ON,CAN,CAN,73,205,2013,BUF,3,8,69
729,Nathan MacKinnon,COL,C,28,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
730,Aleksander Barkov,FLA,C,28,1995-09-02,Tampere,,FIN,FIN,75,215,2013,FLA,1,2,2
731,Jonathan Drouin,T.B,L,28,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
732,Seth Jones,CBJ,D,29,1994-10-03,Arlington,TX,USA,USA,76,213,2013,NSH,1,4,4
733,Elias Lindholm,CAR,C,29,1994-12-02,Boden,,SWE,SWE,73,202,2013,CAR,1,5,5
734,Sean Monahan,CGY,C,29,1994-10-12,Brampton,ON,CAN,CAN,74,196,2013,CGY,1,6,6
735,Darnell Nurse,EDM,D,28,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
736,Rasmus Ristolainen,BUF,D,29,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
737,Bo Horvat,VAN,C,28,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
738,Samuel Morin,PHI,D,28,1995-07-12,Lac-Beauport,QC,CAN,CAN,78,202,2013,PHI,1,11,11
739,Max Domi,ARI,"C, L",28,1995-03-02,Winnipeg,MB,CAN,CAN,70,194,2013,PHX,1,12,12
740,Josh Morrissey,WPG,D,28,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
741,Alexander Wennberg,CBJ,C,29,1994-09-22,Stockholm,,SWE,SWE,74,190,2013,CBJ,1,14,14
742,Ryan Pulock,NYI,D,29,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,NYI,1,15,15
743,Nikita Zadorov,COL,D,28,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
744,Curtis Lazar,"CGY, OTT",C,28,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
745,Mirco Mueller,S.J,D,28,1995-03-21,Winterthur,,CHE,CHE,75,210,2013,S.J,1,18,18
746,Anthony Mantha,DET,R,29,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,DET,1,20,20
747,Frederik Gauthier,TOR,C,28,1995-04-26,Laval,QC,CAN,CAN,77,239,2013,TOR,1,21,21
748,Jean-Sebastien Dea,PIT,C,29,1994-02-08,Laval,QC,CAN,CAN,71,174,-,-,-,-,-
749,Sergey Tolchinsky,CAR,L,28,1995-02-03,Moscow,,RUS,RUS,68,170,-,-,-,-,-
750,Josh Jooris,"ARI, NYR",R,33,1990-07-14,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
751,Tyler Gaudet,ARI,C,30,1993-04-04,Hamilton,ON,CAN,CAN,75,217,-,-,-,-,-
752,Joel Hanley,MTL,D,32,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
753,Michael Zalewski,VAN,L,31,1992-08-18,New Hartford,NY,USA,USA,74,205,-,-,-,-,-
754,Conor Sheary,PIT,L,31,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
755,Trevor van Riemsdyk,CHI,D,32,1991-07-24,Middletown,NJ,USA,USA,75,191,-,-,-,-,-
756,Ryan Carpenter,S.J,C,32,1991-01-18,Oviedo,FL,USA,USA,73,198,-,-,-,-,-
757,Christian Folin,MIN,D,32,1991-02-09,Gothenburg,,SWE,SWE,75,204,-,-,-,-,-
758,Jordan Oesterle,EDM,D,31,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
759,Connor Jones,NYI,C,33,1990-08-16,Montrose,BC,CAN,CAN,69,182,-,-,-,-,-
760,Patrick Brown,CAR,C,31,1992-05-29,Bloomfield Hills,MI,USA,USA,73,210,-,-,-,-,-
761,Daniel Carr,MTL,L,32,1991-11-01,Sherwood Park,AB,CAN,CAN,72,186,-,-,-,-,-
762,Garnet Hathaway,CGY,R,32,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
763,Borna Rendulic,VAN,R,31,1992-03-25,Zagreb,,HRV,HRV,74,200,-,-,-,-,-
764,Frederick Gaudreau,NSH,C,30,1993-05-01,Bromont,QC,CAN,CAN,72,184,-,-,-,-,-
765,Melker Karlsson,S.J,C,33,1990-07-18,Lycksele,,SWE,SWE,72,180,-,-,-,-,-
766,Dennis Rasmussen,CHI,C,33,1990-07-03,Vasteras,,SWE,SWE,75,192,-,-,-,-,-
767,Pierre-Edouard Bellemare,PHI,L,38,1985-03-06,Le Blanc-Mesnil,,FRA,FRA,71,198,-,-,-,-,-
768,Tomas Nosek,DET,L,31,1992-09-01,Pardubice,,CZE,CZE,75,205,-,-,-,-,-
769,Aaron Ekblad,FLA,D,27,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
770,Sam Reinhart,BUF,C,28,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,BUF,1,2,2
771,Leon Draisaitl,EDM,C,28,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
772,Sam Bennett,CGY,C,27,1996-06-20,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
773,Jake Virtanen,VAN,R,27,1996-08-17,New Westminster,BC,CAN,CAN,73,226,2014,VAN,1,6,6
774,William Nylander,TOR,C,27,1996-05-01,Calgary,AB,CAN,SWE,72,204,2014,TOR,1,8,8
775,Nikolaj Ehlers,WPG,L,27,1996-02-14,Aalborg,,DNK,DNK,72,169,2014,WPG,1,9,9
776,Nick Ritchie,ANA,L,28,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,ANA,1,10,10
777,Kevin Fiala,NSH,L,27,1996-07-22,St. Gallen,,CHE,CHE,70,204,2014,NSH,1,11,11
778,Brendan Perlini,ARI,L,27,1996-04-27,Guildford,,GBR,GBR,75,211,2014,ARI,1,12,12
779,Jakub Vrana,WSH,L,27,1996-02-28,Prague,,CZE,CZE,72,190,2014,WSH,1,13,13
780,Julius Honka,DAL,D,28,1995-12-03,Jyväskylä,,FIN,FIN,71,180,2014,DAL,1,14,14
781,Dylan Larkin,DET,C,27,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
782,Sonny Milano,CBJ,L,27,1996-05-12,Massapequa,NY,USA,USA,72,194,2014,CBJ,1,16,16
783,Alex Tuch,MIN,R,27,1996-05-10,Syracuse,NY,USA,USA,76,219,2014,MIN,1,18,18
784,Anthony DeAngelo,ARI,D,28,1995-10-24,Sewell,NJ,USA,USA,71,180,2014,T.B,1,19,19
785,Nick Schmaltz,CHI,C,27,1996-02-23,Madison,WI,USA,USA,72,181,2014,CHI,1,20,20
786,Robby Fabbri,STL,C,27,1996-01-22,Mississauga,ON,CAN,CAN,71,185,2014,STL,1,21,21
787,Kasperi Kapanen,TOR,R,27,1996-07-23,Kuopio,,FIN,FIN,73,194,2014,PIT,1,22,22
788,Jared McCann,FLA,C,27,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
789,David Pastrnak,BOS,R,27,1996-05-25,Havirov,,CZE,CZE,73,195,2014,BOS,1,25,25
790,Nikita Scherbak,MTL,R,27,1995-12-30,Moscow,,RUS,RUS,74,192,2014,MTL,1,26,26
791,Nikolay Goldobin,"S.J, VAN",R,28,1995-10-07,Moscow,,RUS,RUS,71,196,2014,S.J,1,27,27
792,Joshua Ho-Sang,NYI,R,27,1996-01-22,Toronto,ON,CAN,CAN,72,173,2014,NYI,1,28,28
793,Adrian Kempe,L.A,L,27,1996-09-13,Kramfors,,SWE,SWE,74,200,2014,L.A,1,29,29
794,John Quenneville,N.J,C,27,1996-04-16,Edmonton,AB,CAN,CAN,73,195,2014,N.J,1,30,30
795,Ivan Barbashev,STL,C,28,1995-12-14,Moscow,,RUS,RUS,73,195,2014,STL,2,3,33
796,Andreas Englund,OTT,D,27,1996-01-21,Stockholm,,SWE,SWE,75,189,2014,OTT,2,10,40
797,Vladislav Kamenev,NSH,L,27,1996-08-12,Orsk,,RUS,RUS,74,194,2014,NSH,2,12,42
798,Brandon Montour,ANA,D,29,1994-04-11,Brantford,ON,CAN,CAN,72,194,2014,ANA,2,25,55
799,Christian Dvorak,ARI,"C, L",27,1996-02-02,Palos,IL,USA,USA,73,193,2014,ARI,2,28,58
800,Nikita Tryamkin,VAN,D,29,1994-08-30,Yekaterinburg,,RUS,RUS,79,265,2014,VAN,3,6,66
801,Brett Lernout,MTL,D,28,1995-09-24,Winnipeg,MB,CAN,CAN,76,214,2014,MTL,3,13,73
802,Brayden Point,T.B,C,27,1996-03-13,Calgary,AB,CAN,CAN,71,180,2014,T.B,3,19,79
803,Lucas Wallmark,CAR,C,28,1995-09-05,Umea,,SWE,SWE,72,178,2014,CAR,4,7,97
804,Nelson Nogier,WPG,D,27,1996-05-27,Saskatoon,SK,CAN,CAN,74,191,2014,WPG,4,11,101
805,Viktor Arvidsson,NSH,L,30,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
806,Danton Heinen,BOS,C,28,1995-07-05,Langley,BC,CAN,CAN,73,188,2014,BOS,4,26,116
807,Gustav Forsling,CHI,D,27,1996-06-12,Linkoping,,SWE,SWE,72,186,2014,VAN,5,6,126
808,Anton Lindholm,COL,D,29,1994-11-29,Skellefteå,,SWE,SWE,71,191,2014,COL,5,24,144
809,Kevin Labanc,S.J,R,28,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,S.J,6,21,171
810,Ondrej Kase,ANA,R,28,1995-11-08,Kadan,,CZE,CZE,72,187,2014,ANA,7,25,205
811,Frank Vatrano,BOS,C,29,1994-03-14,East Longmeadow,MA,USA,USA,71,197,-,-,-,-,-
812,Matt Lorito,DET,L,33,1990-07-03,Oakville,ON,CAN,CAN,69,188,-,-,-,-,-
813,Nikita Soshnikov,TOR,R,30,1993-10-14,Nizhny Tagil,,RUS,RUS,71,190,-,-,-,-,-
814,Casey Bailey,OTT,R,32,1991-10-27,Anchorage,AK,USA,USA,75,195,-,-,-,-,-
815,Noah Hanifin,CAR,D,26,1997-01-25,Boston,MA,USA,USA,75,207,2015,CAR,1,5,5
816,Rasmus Andersson,CGY,D,27,1996-10-27,Malmö,,SWE,SWE,73,202,2015,CGY,2,23,53
817,Kyle Connor,WPG,L,27,1996-12-09,Shelby Twp.,MI,USA,USA,74,179,2015,WPG,1,17,17
818,Colin White,OTT,C,26,1997-01-30,Boston,MA,USA,USA,73,194,2015,OTT,1,21,21
819,Pavel Zacha,N.J,C,26,1997-04-06,Brno,,CZE,CZE,76,199,2015,N.J,1,6,6
820,Connor McDavid,EDM,C,26,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
821,Jack Eichel,BUF,C,27,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
822,Timo Meier,S.J,R,27,1996-10-08,Herisau,,CHE,CHE,73,220,2015,S.J,1,9,9
823,Jakob Forsbacka Karlsson,BOS,C,27,1996-10-31,Stockholm,,SWE,SWE,73,184,2015,BOS,2,15,45
824,Mikko Rantanen,COL,R,27,1996-10-29,Nousiainen,,FIN,FIN,76,215,2015,COL,1,10,10
825,A.J. Greer,COL,L,27,1996-12-14,Joliette,QC,CAN,CAN,75,208,2015,COL,2,9,39
826,Brendan Guhle,BUF,D,26,1997-07-29,Edmonton,AB,CAN,CAN,74,197,2015,BUF,2,21,51
827,Sebastian Aho,CAR,R,26,1997-07-26,Rauma,,FIN,FIN,72,176,2015,CAR,2,5,35
828,Evgeny Svechnikov,DET,R,27,1996-10-31,Yuzhno-Sakhalinsk,,RUS,RUS,75,208,2015,DET,1,19,19
829,Christian Fischer,ARI,R,26,1997-04-15,Chicago,IL,USA,USA,74,212,2015,ARI,2,2,32
830,Travis Konecny,PHI,C,26,1997-03-11,London,ON,CAN,CAN,70,175,2015,PHI,1,24,24
831,Dylan Strome,ARI,C,26,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,ARI,1,3,3
832,Brandon Carlo,BOS,D,27,1996-11-26,Colorado Springs,CO,USA,USA,78,218,2015,BOS,2,7,37
833,Brock Boeser,VAN,R,26,1997-02-25,Burnsville,MN,USA,USA,73,208,2015,VAN,1,23,23
834,Mathew Barzal,NYI,C,26,1997-05-26,Coquitlam,BC,CAN,CAN,73,190,2015,NYI,1,16,16
835,Jack Roslovic,WPG,C,26,1997-01-29,Columbus,OH,USA,USA,73,200,2015,WPG,1,25,25
836,Zach Werenski,CBJ,D,26,1997-07-19,Grosse Pointe,MI,USA,USA,74,213,2015,CBJ,1,8,8
837,Anthony Beauvillier,NYI,C,26,1997-06-08,Sorel-Tracy,QC,CAN,CAN,71,180,2015,NYI,1,28,28
838,Thomas Chabot,OTT,D,26,1997-01-30,Sainte-Marie,QC,CAN,CAN,74,195,2015,OTT,1,18,18
839,Lawson Crouse,ARI,L,26,1997-06-23,Mt. Brydges,ON,CAN,CAN,76,215,2015,FLA,1,11,11
840,Blake Speers,N.J,C,26,1997-01-02,Sault Ste. Marie,ON,CAN,CAN,71,185,2015,N.J,3,6,67
841,Mitchell Marner,TOR,C,26,1997-05-05,Markham,ON,CAN,CAN,72,181,2015,TOR,1,4,4
842,Jacob Larsson,ANA,D,26,1997-04-29,Ljungby,,SWE,SWE,74,193,2015,ANA,1,27,27
843,Joel Eriksson Ek,MIN,C,26,1997-01-29,Karlstad,,SWE,SWE,75,207,2015,MIN,1,20,20
844,Denis Gurianov,DAL,R,26,1997-06-07,Togliatti,,RUS,RUS,75,205,2015,DAL,1,12,12
845,Ivan Provorov,PHI,D,26,1997-01-13,Yaroslavl,,RUS,RUS,73,201,2015,PHI,1,7,7
846,Gabriel Carlsson,CBJ,D,26,1997-01-02,Orebro,,SWE,SWE,77,195,2015,CBJ,1,29,29
847,Austin Czarnik,BOS,C,31,1992-12-12,Detroit,MI,USA,USA,69,170,-,-,-,-,-
848,Tanner Kero,CHI,C,31,1992-07-24,Hancock,MI,USA,USA,72,185,-,-,-,-,-
849,Markus Hannikainen,CBJ,L,30,1993-03-26,Helsinki,,FIN,FIN,73,200,-,-,-,-,-
850,Evan Rodrigues,BUF,L,30,1993-07-28,Toronto,ON,CAN,CAN,71,184,-,-,-,-,-
851,Artemi Panarin,CHI,"C, L",32,1991-10-30,Korkino,,RUS,RUS,72,173,-,-,-,-,-
852,Andreas Martinsen,"COL, MTL",L,33,1990-06-13,Bærum,,NOR,NOR,75,225,-,-,-,-,-
853,Jakub Nakladal,CAR,D,35,1987-12-30,Hradec Králové,,CZE,CZE,74,212,-,-,-,-,-
854,Sergey Kalinin,N.J,C,32,1991-03-17,Omsk,,RUS,RUS,75,200,-,-,-,-,-
855,Noel Acciari,BOS,C,32,1991-12-01,Johnston,RI,USA,USA,70,209,-,-,-,-,-
856,Derek Ryan,CAR,C,36,1986-12-29,Spokane,WA,USA,USA,70,185,-,-,-,-,-
857,Denis Malgin,FLA,C,26,1997-01-18,Olten,,CHE,CHE,69,182,2015,FLA,4,11,102
858,Alexandre Carrier,NSH,D,27,1996-10-08,Quebec City,QC,CAN,CAN,71,174,2015,NSH,4,24,115
859,Dominik Simon,PIT,C,29,1994-08-08,Prague,,CZE,CZE,71,190,2015,PIT,5,16,137
860,Markus Nutivaara,CBJ,D,29,1994-06-06,Oulu,,FIN,FIN,73,187,2015,CBJ,7,8,189
861,Ryan Johnston,MTL,D,31,1992-02-14,Sudbury,ON,CAN,CAN,70,180,-,-,-,-,-
862,Andrew Poturalski,CAR,C,29,1994-01-14,Williamsville,NY,USA,USA,70,183,-,-,-,-,-
863,Nick Lappin,N.J,R,31,1992-11-01,Geneva,IL,USA,USA,73,175,-,-,-,-,-
864,Dan Renouf,DET,D,29,1994-06-01,Pickering,ON,CAN,CAN,73,198,-,-,-,-,-
865,Casey Nelson,BUF,D,31,1992-07-18,Wisconsin Rapids,WI,USA,USA,73,185,-,-,-,-,-
866,Kalle Kossila,ANA,L,30,1993-04-14,Kauniainen,,FIN,FIN,70,182,-,-,-,-,-
867,Kevin Rooney,N.J,C,30,1993-05-21,Canton,MA,USA,USA,74,190,-,-,-,-,-
868,Brandon Tanev,WPG,L,31,1991-12-31,Toronto,ON,CAN,CAN,72,189,-,-,-,-,-
869,Matthew Tkachuk,CGY,L,26,1997-12-11,Scottsdale,AZ,USA,USA,74,201,2016,CGY,1,6,6
870,Auston Matthews,TOR,C,26,1997-09-17,San Ramon,CA,USA,USA,75,208,2016,TOR,1,1,1
871,Patrik Laine,WPG,R,25,1998-04-19,Tampere,,FIN,FIN,77,205,2016,WPG,1,2,2
872,Clayton Keller,ARI,C,25,1998-07-29,Chesterfield,MO,USA,USA,70,178,2016,ARI,1,7,7
873,Jesse Puljujarvi,EDM,R,25,1998-05-07,Alvkarleby,,SWE,FIN,76,201,2016,EDM,1,4,4
874,Jakob Chychrun,ARI,D,25,1998-03-31,Boca Raton,FL,USA,USA,74,220,2016,ARI,1,16,16
875,Tyson Jost,COL,C,25,1998-03-14,St. Albert,AB,CAN,CAN,71,187,2016,COL,1,10,10
876,Mikhail Sergachev,MTL,D,25,1998-06-25,Nizhnekamsk,,RUS,RUS,73,217,2016,MTL,1,9,9
877,Alexander Nylander,BUF,R,25,1998-03-02,Calgary,AB,CAN,CAN,73,192,2016,BUF,1,8,8
878,Troy Stecher,VAN,D,29,1994-04-07,Richmond,BC,CAN,CAN,70,184,-,-,-,-,-
879,Nikita Zaitsev,TOR,D,32,1991-10-29,Moscow,,RUS,RUS,74,192,-,-,-,-,-
880,Drake Caggiula,EDM,"C, L",29,1994-06-20,Pickering,ON,CAN,CAN,70,176,-,-,-,-,-
881,Michal Kempny,CHI,D,33,1990-09-08,Hodonin,,CZE,CZE,73,192,-,-,-,-,-
882,Yohann Auvitu,N.J,D,34,1989-07-27,Ivry-sur-Seine,,FRA,FRA,71,187,-,-,-,-,-
883,Roman Lyubimov,PHI,L,31,1992-01-06,Tver,,RUS,RUS,74,207,-,-,-,-,-
884,Griffen Molino,VAN,C,29,1994-01-21,Trenton,MI,USA,USA,71,171,-,-,-,-,-
885,Michael Kapla,N.J,D,29,1994-09-19,Eau Claire,WI,USA,USA,72,200,-,-,-,-,-
886,C.J. Smith,BUF,L,29,1994-12-01,Des Moines,IA,USA,USA,71,191,-,-,-,-,-
887,Mike Vecchione,PHI,C,30,1993-02-25,Saugus,MA,USA,USA,70,193,-,-,-,-,-
