,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
471,Cam Barker,MIN,D,37,1986-04-04,Winnipeg,MB,CAN,CAN,75,223,2004,CHI,1,3,3
472,Andrew Ladd,ATL,L,38,1985-12-12,Maple Ridge,BC,CAN,CAN,75,205,2004,CAR,1,4,4
473,Blake Wheeler,"ATL, BOS",R,37,1986-08-31,Plymouth,MN,USA,USA,77,220,2004,PHX,1,5,5
474,Rostislav Olesz,FLA,L,38,1985-10-10,Bilovec,,CZE,CZE,74,215,2004,FLA,1,7,7
475,Ladislav Smid,EDM,D,37,1986-02-01,Frydlant,,CZE,CZE,76,210,2004,ANA,1,9,9
476,Drew Stafford,BUF,R,38,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
477,Kyle Chipchura,ANA,C,37,1986-02-19,Westlock,AB,CAN,CAN,74,203,2004,MTL,1,18,18
478,Lauri Korpikoski,PHX,L,37,1986-07-28,Turku,,FIN,FIN,73,193,2004,NYR,1,19,19
479,Travis Zajac,N.J,C,38,1985-05-13,Winnipeg,MB,CAN,CAN,74,185,2004,N.J,1,20,20
480,Wojtek Wolski,"NYR, PHX",L,37,1986-02-24,Zabrze,,POL,CAN,75,215,2004,COL,1,21,21
481,Andrej Meszaros,PHI,D,38,1985-10-13,Povaská Bystrica,,SVK,SVK,74,223,2004,OTT,1,23,23
482,Rob Schremp,"ATL, NYI",C,37,1986-07-01,Fulton,NY,USA,USA,71,200,2004,EDM,1,25,25
483,Jeff Schultz,WSH,D,37,1986-02-25,Calgary,AB,CAN,CAN,78,225,2004,WSH,1,27,27
484,Mark Fistric,DAL,D,37,1986-06-01,Edmonton,AB,CAN,CAN,74,225,2004,DAL,1,28,28
485,Mike Green,WSH,D,38,1985-10-12,Calgary,AB,CAN,CAN,73,210,2004,WSH,1,29,29
486,Dave Bolland,CHI,C,37,1986-06-05,Mimico,ON,CAN,CAN,72,188,2004,CHI,2,2,32
487,Bryan Bickell,CHI,L,37,1986-03-09,Bowmanville,ON,CAN,CAN,76,223,2004,CHI,2,11,41
488,Blake Comeau,NYI,L,37,1986-02-18,Meadow Lake,SK,CAN,CAN,73,200,2004,NYI,2,17,47
489,Raymond Sawada,DAL,R,38,1985-02-19,Richmond,BC,CAN,CAN,74,207,2004,DAL,2,22,52
490,David Booth,FLA,L,39,1984-11-24,Detroit,MI,USA,USA,72,212,2004,FLA,2,23,53
491,Victor Oreskovich,VAN,R,37,1986-08-15,Whitby,ON,CAN,CAN,75,215,2004,COL,2,25,55
492,Nicklas Grossmann,DAL,D,38,1985-01-22,Stockholm,,SWE,SWE,76,230,2004,DAL,2,26,56
493,Brandon Dubinsky,NYR,C,37,1986-04-29,Anchorage,AK,USA,USA,74,208,2004,NYR,2,30,60
494,Alex Goligoski,"DAL, PIT",D,38,1985-07-30,Grand Rapids,MN,USA,USA,71,173,2004,PIT,2,31,61
495,David Krejci,BOS,C,37,1986-04-28,Sternberk,,CZE,CZE,72,192,2004,BOS,2,33,63
496,Sami Lepisto,"CBJ, PHX",D,39,1984-10-17,Espoo,,FIN,FIN,73,193,2004,WSH,3,1,66
497,Nick Johnson,PIT,R,37,1985-12-24,Calgary,AB,CAN,CAN,74,200,2004,PIT,3,2,67
498,Brandon Prust,NYR,L,39,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
499,Andrej Sekera,BUF,D,37,1986-06-08,Bojnice,,SVK,SVK,72,200,2004,BUF,3,6,71
500,Peter Regin,OTT,C,37,1986-04-16,Herning,,DNK,DNK,74,190,2004,OTT,3,22,87
501,Alexander Edler,VAN,D,37,1986-04-21,Ostersund,,SWE,SWE,76,210,2004,VAN,3,26,91
502,Johan Franzen,DET,R,43,1979-12-23,Vetlanda,,SWE,SWE,76,232,2004,DET,3,32,97
503,Dustin Boyd,MTL,C,37,1986-07-16,Winnipeg,MB,CAN,CAN,72,187,2004,CGY,3,33,98
504,Tyler Kennedy,PIT,C,37,1986-07-15,Sault Ste. Marie,ON,CAN,CAN,71,185,2004,PIT,4,1,99
505,Mike Lundin,T.B,D,39,1984-09-24,Burnsville,MN,USA,USA,74,190,2004,T.B,4,4,102
506,Brett Carson,"CAR, CGY",D,38,1985-11-29,Regina,SK,CAN,CAN,76,210,2004,CAR,4,11,109
507,Ryan Jones,EDM,L,39,1984-06-14,Chatham,ON,CAN,CAN,73,208,2004,MIN,4,13,111
508,Liam Reddox,EDM,L,37,1986-01-27,Whitby,ON,CAN,CAN,71,178,2004,EDM,4,14,112
509,Kevin Porter,COL,C,37,1986-03-12,Detroit,MI,USA,USA,72,190,2004,PHX,4,21,119
510,Torrey Mitchell,S.J,C,38,1985-01-30,Greenfield Park,QC,CAN,CAN,71,186,2004,S.J,4,28,126
511,Ryan Callahan,NYR,R,38,1985-03-21,Rochester,NY,USA,USA,70,187,2004,NYR,4,29,127
512,Kris Versteeg,"PHI, TOR",R,37,1986-05-13,Lethbridge,AB,CAN,CAN,71,176,2004,BOS,5,5,134
513,Nikita Nikitin,STL,D,37,1986-06-16,Omsk,,RUS,RUS,76,217,2004,STL,5,7,136
514,Jake Dowell,CHI,C,38,1985-03-04,Eau Claire,WI,USA,USA,72,200,2004,CHI,5,11,140
515,Mikhail Grabovski,TOR,C,39,1984-01-31,Potsdam,,DEU,BLR,71,186,2004,MTL,5,21,150
516,Roman Wick,OTT,R,37,1985-12-30,Zuzwil,,CHE,CHE,74,208,2004,OTT,5,27,156
517,Mike Brown,TOR,R,38,1985-06-24,Chicago,IL,USA,USA,71,205,2004,VAN,5,30,159
518,Adam Pardy,CGY,D,39,1984-03-29,Bonavista,NL,CAN,CAN,76,227,2004,CGY,6,10,173
519,Scott Parse,L.A,L,39,1984-09-05,Portage,MI,USA,USA,71,189,2004,L.A,6,11,174
520,Patrick Kaleta,BUF,R,37,1986-06-08,Buffalo,NY,USA,USA,73,198,2004,BUF,6,13,176
521,Mike Santorelli,FLA,C,38,1985-12-14,Vancouver,BC,CAN,CAN,72,189,2004,NSH,6,15,178
522,Roman Polak,STL,D,37,1986-04-28,Ostrava,,CZE,CZE,74,240,2004,STL,6,17,180
523,Robbie Earl,MIN,L,38,1985-06-02,Chicago,IL,USA,USA,73,195,2004,TOR,6,24,187
524,Andrew Gordon,WSH,R,38,1985-12-13,Porters Lake,NS,CAN,CAN,72,194,2004,WSH,7,4,197
525,Chad Kolarik,NYR,C,37,1986-01-26,Abington,PA,USA,USA,71,178,2004,PHX,7,6,199
526,Mike Vernace,T.B,D,37,1986-05-26,Toronto,ON,CAN,CAN,72,216,2004,S.J,7,8,201
527,Mark Mancari,BUF,R,38,1985-07-11,London,ON,CAN,CAN,76,208,2004,BUF,7,14,207
528,Troy Brouwer,CHI,R,38,1985-08-17,Vancouver,BC,CAN,CAN,75,213,2004,CHI,7,21,214
529,Pierre-Luc Letourneau-Leblond,N.J,R,38,1985-06-04,Levis,QC,CAN,CAN,73,218,2004,N.J,7,23,216
530,Tyler Eckford,N.J,D,38,1985-09-08,Vancouver,BC,CAN,CAN,73,225,2004,N.J,7,24,217
531,Matt Hunwick,"BOS, COL",D,38,1985-05-21,Warren,MI,USA,USA,71,194,2004,BOS,7,31,224
532,Brandon Yip,COL,R,38,1985-04-25,Vancouver,BC,CAN,CAN,73,198,2004,COL,8,12,239
533,Aaron Gagnon,DAL,C,37,1986-04-24,Quesnel,BC,CAN,CAN,71,186,2004,PHX,8,13,240
534,Travis Morin,DAL,C,39,1984-01-09,Minneapolis,MN,USA,USA,73,200,2004,WSH,9,5,263
535,Daniel Winnik,COL,L,38,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
536,Grant Clitsome,CBJ,D,38,1985-04-14,Gloucester,ON,CAN,CAN,71,211,2004,CBJ,9,13,271
537,Kyle Wilson,CBJ,C,39,1984-12-15,Oakville,ON,CAN,CAN,73,200,2004,MIN,9,14,272
538,Adam Cracknell,STL,R,38,1985-07-15,Prince Albert,SK,CAN,CAN,74,209,2004,CGY,9,21,279
539,Jannik Hansen,VAN,R,37,1986-03-15,Rødovre,,DNK,DNK,73,198,2004,VAN,9,29,287
540,Rene Bourque,CGY,R,42,1981-12-10,Lac La Biche,AB,CAN,CAN,74,217,-,-,-,-,-
541,Olivier Magnan,N.J,D,37,1986-05-01,Sherbrooke,QC,CAN,CAN,74,210,2006,N.J,5,25,148
542,Rich Peverley,"ATL, BOS",C,41,1982-07-08,Kingston,ON,CAN,CAN,71,195,-,-,-,-,-
543,Brad Staubitz,MIN,R,39,1984-07-28,Edmonton,AB,CAN,CAN,73,207,-,-,-,-,-
544,Rick Rypien,VAN,C,39,1984-05-16,Coleman,AB,CAN,CAN,71,190,-,-,-,-,-
545,Ryan Shannon,OTT,R,40,1983-03-02,Darien,CT,USA,USA,69,175,-,-,-,-,-
546,Tim Sestito,N.J,L,39,1984-08-28,Rome,NY,USA,USA,71,195,-,-,-,-,-
547,Cody McLeod,COL,L,39,1984-06-26,Binscarth,MB,CAN,CAN,74,204,-,-,-,-,-
548,Mike Blunden,CBJ,R,37,1986-12-15,Toronto,ON,CAN,CAN,76,217,2005,CHI,2,13,43
549,Mason Raymond,VAN,L,38,1985-09-17,Cochrane,AB,CAN,CAN,73,179,2005,VAN,2,21,51
550,Mattias Ritola,T.B,C,36,1987-03-14,Borlange,,SWE,SWE,72,192,2005,DET,4,12,103
551,Paul Stastny,COL,C,37,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,COL,2,14,44
552,Guillaume Latendresse,MIN,L,36,1987-05-24,Ste-Catherine,QC,CAN,CAN,74,230,2005,MTL,2,15,45
553,Sidney Crosby,PIT,C,36,1987-08-07,Cole Harbour,NS,CAN,CAN,71,200,2005,PIT,1,1,1
554,Bobby Ryan,ANA,R,36,1987-03-17,Cherry Hill,NJ,USA,USA,74,208,2005,ANA,1,2,2
555,Jack Johnson,L.A,D,36,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
556,Benoit Pouliot,MTL,L,37,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
557,Gilbert Brule,EDM,C,36,1987-01-01,Edmonton,AB,CAN,CAN,71,187,2005,CBJ,1,6,6
558,Jack Skille,"CHI, FLA",R,36,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
559,Devin Setoguchi,S.J,R,36,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
560,Brian Lee,OTT,D,36,1987-03-26,Moorhead,MN,USA,USA,75,200,2005,OTT,1,9,9
561,Anze Kopitar,L.A,C,36,1987-08-24,Jesenice,,SVN,SVN,75,225,2005,L.A,1,11,11
562,Marc Staal,NYR,D,36,1987-01-13,Thunder Bay,ON,CAN,CAN,76,208,2005,NYR,1,12,12
563,Ryan O'Marra,EDM,C,36,1987-06-09,Tokyo,,JPN,CAN,74,220,2005,NYI,1,15,15
564,Martin Hanzal,PHX,C,36,1987-02-20,Pisek,,CZE,CZE,78,230,2005,PHX,1,17,17
565,Ryan Parent,VAN,D,36,1987-03-17,Prince Albert,SK,CAN,CAN,75,198,2005,NSH,1,18,18
566,Jakub Kindl,DET,D,36,1987-02-10,Sumperk,,CZE,CZE,75,199,2005,DET,1,19,19
567,Kenndal McArdle,FLA,L,36,1987-01-04,Toronto,ON,CAN,CAN,71,190,2005,FLA,1,20,20
568,Matt Lashoff,TOR,D,37,1986-09-29,East Greenbush,NY,USA,USA,74,204,2005,BOS,1,22,22
569,Niclas Bergfors,"ATL, FLA",R,36,1987-03-07,Sodertalje,,SWE,SWE,70,194,2005,N.J,1,23,23
570,T.J. Oshie,STL,R,36,1986-12-23,Everett,WA,USA,USA,72,187,2005,STL,1,24,24
571,Andrew Cogliano,EDM,L,36,1987-06-14,Toronto,ON,CAN,CAN,70,179,2005,EDM,1,25,25
572,Matt Niskanen,"DAL, PIT",D,37,1986-12-06,Virginia,MN,USA,USA,73,203,2005,DAL,1,28,28
573,Steve Downie,T.B,R,36,1987-04-03,Newmarket,ON,CAN,CAN,71,191,2005,PHI,1,29,29
574,Brendan Mikkelson,"ANA, CGY",D,36,1987-06-22,Regina,SK,CAN,CAN,75,210,2005,ANA,2,1,31
575,James Neal,"DAL, PIT","L, R",36,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,DAL,2,3,33
576,Ryan Stoa,COL,C,36,1987-04-13,Bloomington,MN,USA,USA,75,200,2005,COL,2,4,34
577,Marc-Edouard Vlasic,S.J,D,36,1987-03-30,Montreal,QC,CAN,CAN,73,205,2005,S.J,2,5,35
578,Taylor Chorney,EDM,D,36,1987-04-27,Thunder Bay,ON,CAN,USA,72,193,2005,EDM,2,6,36
579,Michael Sauer,NYR,D,36,1987-08-07,St. Cloud,MN,USA,USA,75,213,2005,NYR,2,10,40
580,Justin Abdelkader,DET,L,36,1987-02-25,Muskegon,MI,USA,USA,74,213,2005,DET,2,12,42
581,Adam McQuaid,BOS,D,37,1986-10-12,Charlottetown,PE,CAN,CAN,76,210,2005,CBJ,2,25,55
582,Matt Kassian,MIN,L,37,1986-10-28,Edmonton,AB,CAN,CAN,76,240,2005,MIN,2,27,57
583,Kris Letang,PIT,D,36,1987-04-24,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
584,Brodie Dupont,NYR,L,36,1987-02-17,Russell,MB,CAN,CAN,74,210,2005,NYR,3,5,66
585,Kris Russell,CBJ,D,36,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,CBJ,3,6,67
586,Evan Brophey,CHI,C,37,1986-12-03,Kitchener,ON,CAN,CAN,74,199,2005,CHI,3,7,68
587,Keith Yandle,PHX,D,37,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
588,Teemu Laakso,NSH,D,36,1987-08-27,Tuusula,,FIN,FIN,73,215,2005,NSH,3,17,78
589,Cody Franson,NSH,D,36,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
590,Vladimir Sobotka,STL,L,36,1987-07-02,Trebic,,CZE,CZE,70,191,2005,BOS,4,15,106
591,Mark Fraser,N.J,D,37,1986-09-29,Ottawa,ON,CAN,CAN,76,220,2005,N.J,3,23,84
592,Marc-Andre Gragnani,BUF,D,36,1987-03-11,Montreal,QC,CAN,CAN,75,205,2005,BUF,3,26,87
593,T.J. Hensick,STL,C,38,1985-12-10,Lansing,MI,USA,USA,70,190,2005,COL,3,27,88
594,Oskars Bartulis,PHI,D,36,1987-01-21,Ogre,,LVA,LVA,74,184,2005,PHI,3,30,91
595,Cody Bass,OTT,C,36,1987-01-07,Owen sound,ON,CAN,CAN,72,205,2005,OTT,4,4,95
596,Chris Butler,BUF,D,37,1986-10-27,St. Louis,MO,USA,USA,73,196,2005,BUF,4,5,96
597,Chris VandeVelde,EDM,C,36,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,EDM,4,6,97
598,Jared Boll,CBJ,R,37,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
599,Blair Jones,T.B,C,37,1986-09-27,Central Butte,SK,CAN,CAN,74,216,2005,T.B,4,11,102
600,Tom Pyatt,MTL,L,36,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,NYR,4,16,107
601,Niklas Hjalmarsson,CHI,D,36,1987-06-06,Eksjo,,SWE,SWE,75,197,2005,CHI,4,17,108
602,Ray Macias,COL,D,37,1986-09-18,Long Beach,CA,USA,USA,74,195,2005,COL,4,33,124
603,Darren Helm,DET,C,36,1987-01-21,St. Andrews,MB,CAN,CAN,72,192,2005,DET,5,7,132
604,Nathan Gerbe,BUF,C,36,1987-07-24,Oxford,MI,USA,USA,64,176,2005,BUF,5,17,142
605,Tom Wandell,DAL,C,36,1987-01-29,Sodertalje,,SWE,SWE,73,200,2005,DAL,5,21,146
606,Derek Joslin,"CAR, S.J",D,36,1987-03-17,Richmond Hill,ON,CAN,CAN,73,210,2005,S.J,5,24,149
607,Cal O'Reilly,NSH,C,37,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
608,Mark Fayne,N.J,D,36,1987-05-15,Nashua,NH,USA,USA,75,209,2005,N.J,5,30,155
609,Ryan Reaves,STL,R,36,1987-01-20,Winnipeg,MB,CAN,CAN,74,225,2005,STL,5,31,156
610,Nick Drazenovic,STL,C,36,1987-01-14,Prince George,BC,CAN,CAN,72,192,2005,STL,6,9,171
611,Brett Sutter,"CAR, CGY",L,36,1987-06-02,Viking,AB,CAN,CAN,72,200,2005,CGY,6,17,179
612,Tim Kennedy,FLA,L,37,1986-04-30,Buffalo,NY,USA,USA,70,175,2005,WSH,6,19,181
613,Andrey Zubarev,ATL,D,36,1987-03-03,Ufa,,RUS,RUS,73,210,2005,ATL,6,25,187
614,Matt D'Agostini,STL,R,37,1986-10-23,Sault Ste. Marie,ON,CAN,CAN,72,198,2005,MTL,6,28,190
615,Joe Vitale,PIT,C,38,1985-08-20,St. Louis,MO,USA,USA,71,205,2005,PIT,7,1,195
616,Sergei Kostitsyn,NSH,L,36,1987-03-20,Novopolotsk,,BLR,BLR,72,196,2005,MTL,7,6,200
617,Colin Greening,OTT,C,37,1986-03-09,St. John's,NL,CAN,CAN,74,210,2005,OTT,7,10,204
618,Mario Bliznak,VAN,C,36,1987-03-06,Trencin,,SVK,SVK,72,185,2005,VAN,7,11,205
619,Anton Stralman,CBJ,D,37,1986-08-01,Tibro,,SWE,SWE,71,193,2005,TOR,7,22,216
620,Kyle Cumiskey,COL,D,37,1986-12-02,Abbotsford,BC,CAN,CAN,71,180,2005,COL,7,28,222
621,Patric Hornqvist,NSH,R,36,1987-01-01,Sollentuna,,SWE,SWE,71,189,2005,NSH,7,36,230
622,Mike Duco,FLA,R,36,1987-07-08,Toronto,ON,CAN,CAN,70,200,-,-,-,-,-
623,Andrew Desjardins,S.J,L,37,1986-07-27,Lively,ON,CAN,CAN,73,195,-,-,-,-,-
624,Dan Girardi,NYR,D,39,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
625,David Desharnais,MTL,C,37,1986-09-14,Laurier-Station,QC,CAN,CAN,67,180,-,-,-,-,-
626,Brett Festerling,ANA,D,37,1986-03-03,Prince George,BC,CAN,CAN,73,210,-,-,-,-,-
627,Clay Wilson,FLA,D,40,1983-04-05,Sturgeon Lake,MN,USA,USA,72,195,-,-,-,-,-
628,Rod Pelley,N.J,C,39,1984-09-01,Kitimat,BC,CAN,CAN,72,205,-,-,-,-,-
629,Bill Thomas,FLA,R,40,1983-06-20,Pittsburgh,PA,USA,USA,73,185,-,-,-,-,-
630,Chris Conner,PIT,R,39,1983-12-23,Westland,MI,USA,USA,67,181,-,-,-,-,-
631,Jordan Hendry,CHI,D,39,1984-02-23,Lanigan,SK,CAN,CAN,72,194,-,-,-,-,-
632,Tim Stapleton,ATL,C,41,1982-07-19,Forest Park,IL,USA,USA,69,180,-,-,-,-,-
633,Andy Greene,N.J,D,41,1982-10-30,Trenton,MI,USA,USA,71,190,-,-,-,-,-
634,Peter Harrold,L.A,D,40,1983-06-08,Kirtland Hills,OH,USA,USA,71,180,-,-,-,-,-
635,Stephen Gionta,N.J,R,40,1983-10-09,Rochester,NY,USA,USA,67,177,-,-,-,-,-
636,Bryan Little,ATL,C,36,1987-11-12,Edmonton,AB,CAN,CAN,72,191,2006,ATL,1,12,12
637,Brad Marchand,BOS,L,35,1988-05-11,Halifax,NS,CAN,CAN,69,176,2006,BOS,3,8,71
638,Nick Foligno,OTT,L,36,1987-10-31,Buffalo,NY,USA,USA,72,210,2006,OTT,1,28,28
639,Mike Weber,BUF,D,35,1987-12-16,Pittsburgh,PA,USA,USA,74,188,2006,BUF,2,27,57
640,Derek Dorsett,CBJ,R,36,1986-12-20,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
641,Jon Matsumoto,CAR,C,37,1986-10-13,Ottawa,ON,CAN,CAN,72,185,2006,PHI,3,16,79
642,Erik Johnson,"COL, STL",D,35,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
643,Kyle Okposo,NYI,R,35,1988-04-16,St. Paul,MN,USA,USA,72,218,2006,NYI,1,7,7
644,Trevor Lewis,L.A,C,36,1987-01-08,Salt Lake City,UT,USA,USA,73,201,2006,L.A,1,17,17
645,Rhett Rakhshani,NYI,R,35,1988-03-06,Orange,CA,USA,USA,70,182,2006,NYI,4,7,100
646,Arturs Kulda,ATL,D,35,1988-07-25,Riga,,LVA,LVA,74,215,2006,ATL,7,17,200
647,Jamie McGinn,S.J,L,35,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
648,Ryan White,MTL,C,35,1988-03-17,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
649,Milan Lucic,BOS,L,35,1988-06-07,Vancouver,BC,CAN,CAN,75,240,2006,BOS,2,20,50
650,Jiri Tlusty,CAR,L,35,1988-03-16,Slany,,CZE,CZE,72,205,2006,TOR,1,13,13
651,Chris Stewart,"COL, STL",R,36,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,COL,1,18,18
652,Sergei Shirokov,VAN,L,37,1986-03-10,Moscow,,RUS,RUS,70,195,2006,VAN,6,10,163
653,Matt Beleskey,ANA,L,35,1988-06-07,Windsor,ON,CAN,CAN,72,207,2006,ANA,4,19,112
654,Ben Maxwell,ATL,C,35,1988-03-30,North Vancouver,BC,CAN,CAN,73,195,2006,MTL,2,19,49
655,Ty Wishart,NYI,D,35,1988-05-19,Belleville,ON,CAN,CAN,76,225,2006,S.J,1,16,16
656,Cal Clutterbuck,MIN,R,36,1987-11-18,Welland,ON,CAN,CAN,72,212,2006,MIN,3,9,72
657,Jeff Petry,EDM,D,36,1987-12-09,Ann Arbor,MI,USA,USA,75,209,2006,EDM,2,15,45
658,Claude Giroux,PHI,C,35,1988-01-12,Hearst,ON,CAN,CAN,71,190,2006,PHI,1,22,22
659,Jesse Joensuu,NYI,L,36,1987-10-05,Pori,,FIN,FIN,76,213,2006,NYI,2,30,60
660,Theo Peckham,EDM,D,36,1987-11-10,Richmond Hill,ON,CAN,CAN,74,246,2006,EDM,3,12,75
661,Jordan Staal,PIT,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
662,Patrik Berglund,STL,C,35,1988-06-02,Västerås,,SWE,SWE,76,215,2006,STL,1,25,25
663,Viktor Stalberg,CHI,L,37,1986-01-17,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
664,Tom Sestito,CBJ,L,36,1987-09-28,Rome,NY,USA,USA,77,228,2006,CBJ,3,22,85
665,Derick Brassard,CBJ,C,36,1987-09-22,Hull,QC,CAN,CAN,73,200,2006,CBJ,1,6,6
666,Michael Grabner,NYI,R,36,1987-10-05,Villach,,AUT,AUT,73,188,2006,VAN,1,14,14
667,Phil Kessel,TOR,R,36,1987-10-02,Madison,WI,USA,USA,71,208,2006,BOS,1,5,5
668,Cory Emmerton,DET,C,35,1988-06-01,St. Thomas,ON,CAN,CAN,72,191,2006,DET,2,11,41
669,Korbinian Holzer,TOR,D,35,1988-02-16,Munich,,DEU,DEU,75,213,2006,TOR,4,18,111
670,John McCarthy,S.J,C,37,1986-08-09,Boston,MA,USA,USA,73,195,2006,S.J,7,19,202
671,Nicklas Backstrom,WSH,C,36,1987-11-23,Gävle,,SWE,SWE,73,202,2006,WSH,1,4,4
672,Michael Frolik,"CHI, FLA",R,35,1988-02-17,Kladno,,CZE,CZE,73,186,2006,FLA,1,10,10
673,Brian Strait,PIT,D,35,1988-01-04,Waltham,MA,USA,USA,73,188,2006,PIT,3,2,65
674,Andreas Nodl,PHI,R,36,1987-02-28,Vienna,,AUT,AUT,73,196,2006,PHI,2,9,39
675,Jan Mursak,DET,L,35,1988-01-20,Maribor,,SVN,SVN,71,190,2006,DET,6,29,182
676,Jamie McBain,CAR,D,35,1988-02-25,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
677,Artem Anisimov,NYR,C,35,1988-05-24,Yaroslavl,,RUS,RUS,76,199,2006,NYR,2,24,54
678,Shawn Matthias,FLA,L,35,1988-02-19,Mississauga,ON,CAN,CAN,76,231,2006,DET,2,17,47
679,Nikolay Kulemin,TOR,L,37,1986-07-14,Magnitogorsk,,RUS,RUS,73,228,2006,TOR,2,14,44
680,Matthew Corrente,N.J,D,35,1988-03-17,Mississauga,ON,CAN,CAN,72,205,2006,N.J,1,30,30
681,Andrew MacDonald,NYI,D,37,1986-09-07,Judique,NS,CAN,CAN,73,204,2006,NYI,6,7,160
682,Erik Condra,OTT,R,37,1986-08-06,Trenton,MI,USA,USA,71,185,2006,OTT,7,28,211
683,Chris Summers,PHX,D,35,1988-02-05,Ann Arbor,MI,USA,USA,74,207,2006,PHX,1,29,29
684,Vladimir Zharkov,N.J,R,35,1988-01-10,Elektrostal,,RUS,RUS,73,205,2006,N.J,3,14,77
685,Benn Ferriero,S.J,R,36,1987-04-29,Boston,MA,USA,USA,71,195,2006,PHX,7,13,196
686,Jonathan Toews,CHI,C,35,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
687,Alexander Vasyunov,N.J,L,35,1988-04-22,Yaroslavl,,RUS,RUS,73,210,2006,N.J,2,28,58
688,Blake Geoffrion,NSH,C,35,1988-02-03,Plantation,FL,USA,USA,73,190,2006,NSH,2,26,56
689,Shane Sims,NYI,D,35,1988-04-30,East Amherst,NY,USA,USA,73,195,2006,NYI,5,3,126
690,Mathieu Perreault,WSH,C,35,1988-01-05,Drummondville,QC,CAN,CAN,70,189,2006,WSH,6,24,177
691,Ryan Carter,"ANA, CAR, FLA",L,40,1983-08-03,White Bear Lake,MN,USA,USA,73,205,-,-,-,-,-
692,David Schlemko,PHX,D,36,1987-05-07,Edmonton,AB,CAN,CAN,73,191,-,-,-,-,-
693,Andrew Ebbett,PHX,C,40,1983-01-02,Vernon,BC,CAN,CAN,69,174,-,-,-,-,-
694,Ryan Wilson,COL,D,36,1987-02-03,Windsor,ON,CAN,CAN,73,210,-,-,-,-,-
695,Frazer McLaren,S.J,L,36,1987-10-29,Winnipeg,MB,CAN,CAN,77,230,2007,S.J,7,22,203
696,John Scott,CHI,L,41,1982-09-26,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
697,Tim Wallace,PIT,R,39,1984-08-06,Anchorage,AK,USA,USA,73,207,-,-,-,-,-
698,Kevin Westgarth,L.A,R,39,1984-02-07,Amherstburg,ON,CAN,CAN,76,234,-,-,-,-,-
699,Sean Collins,WSH,D,40,1983-10-30,Troy,MI,USA,USA,73,205,-,-,-,-,-
700,Mark Letestu,PIT,C,38,1985-02-04,Elk Point,AB,CAN,CAN,70,195,-,-,-,-,-
701,Brad Mills,N.J,C,40,1983-05-03,Terrace,BC,CAN,CAN,72,195,-,-,-,-,-
702,Lee Sweatt,VAN,D,38,1985-08-13,Elburn,IL,USA,USA,69,195,-,-,-,-,-
703,Darroll Powe,PHI,C,38,1985-06-22,Saskatoon,SK,CAN,CAN,71,212,-,-,-,-,-
704,Ben Lovejoy,PIT,D,39,1984-02-20,Concord,NH,USA,USA,73,205,-,-,-,-,-
705,Derek Smith,OTT,D,39,1984-10-13,Belleville,ON,CAN,CAN,73,197,-,-,-,-,-
706,Teddy Purcell,T.B,L,38,1985-09-08,St. John's,NL,CAN,CAN,74,195,-,-,-,-,-
707,Rob Klinkhammer,CHI,L,37,1986-08-12,Lethbridge,AB,CAN,CAN,75,214,-,-,-,-,-
708,Karl Alzner,WSH,D,35,1988-09-24,Burnaby,BC,CAN,CAN,75,213,2007,WSH,1,5,5
