teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
52,Winnipeg Jets,82,43,26,13,99,0.60365,223,204,29.7439,28.65853,0.178438,0.818182,0.488845,2.4878,2.71951,0.850649,0.159851,36,20142015,7,,32,7
9,Ottawa Senators,82,43,26,13,99,0.60365,232,208,30.96341,32.13414,0.167857,0.828794,0.48227,2.53658,2.82926,0.85214,0.139285,37,20142015,6,,30,6
5,Pittsburgh Penguins,82,43,27,12,98,0.59756,217,204,31.63414,29.28048,0.192913,0.848376,0.490681,2.4878,2.64634,0.870036,0.149606,39,20142015,10,,33,4
20,Calgary Flames,82,45,30,7,97,0.59146,237,213,27.46341,29.15853,0.188235,0.806452,0.474526,2.59756,2.89024,0.838709,0.17647,41,20142015,5,,32,4
6,Boston Bruins,82,41,27,14,96,0.58536,209,201,31.04878,29.86585,0.178403,0.819673,0.536234,2.45121,2.54878,0.852459,0.164319,37,20142015,5,,28,4
26,Los Angeles Kings,82,40,27,15,95,0.57926,218,197,30.92682,27.0,0.190283,0.809323,0.513288,2.40243,2.65853,0.838983,0.182186,38,20142015,9,,37,2
25,Dallas Stars,82,41,31,10,92,0.56097,257,257,31.19512,29.92682,0.189655,0.807087,0.517534,3.13414,3.13414,0.842519,0.165517,37,20142015,6,,33,4
13,Florida Panthers,82,38,29,15,91,0.55487,198,213,30.68292,29.56097,0.162601,0.8,0.485935,2.59756,2.41463,0.804,0.138211,30,20142015,4,,29,8
21,Colorado Avalanche,82,39,31,12,90,0.54878,209,223,27.87804,33.15853,0.149797,0.846474,0.508235,2.71951,2.54878,0.86307,0.1417,29,20142015,6,,27,10
28,San Jose Sharks,82,40,33,9,89,0.54268,224,226,31.59756,29.70731,0.216535,0.784754,0.519245,2.75609,2.7317,0.80269,0.19685,36,20142015,8,,34,4
29,Columbus Blue Jackets,82,42,35,5,89,0.54268,227,248,28.85365,33.43902,0.217213,0.801981,0.492896,3.02439,2.76829,0.818481,0.196721,33,20142015,2,,28,9
4,Philadelphia Flyers,82,33,31,18,84,0.51219,212,223,29.42682,30.25609,0.234375,0.770677,0.511438,2.71951,2.58536,0.781954,0.210937,30,20142015,3,,25,3
1,New Jersey Devils,82,32,36,14,78,0.4756,176,209,24.4878,30.70731,0.193396,0.805971,0.472848,2.54878,2.14634,0.832089,0.15566,27,20142015,5,,26,5
12,Carolina Hurricanes,82,30,41,11,71,0.43292,183,219,30.78048,27.26829,0.1875,0.847369,0.529615,2.67073,2.2317,0.857894,0.170833,25,20142015,2,,24,5
10,Toronto Maple Leafs,82,30,44,8,68,0.41463,206,257,29.2317,33.51219,0.15901,0.804512,0.490373,3.13414,2.51219,0.830827,0.116607,25,20142015,2,,22,5
22,Edmonton Oilers,82,24,44,14,62,0.37804,193,276,28.42682,30.04878,0.176724,0.767124,0.482146,3.36585,2.35365,0.785388,0.146551,19,20142015,2,,17,5
53,Arizona Coyotes,82,24,50,8,56,0.34146,165,267,29.18292,33.19512,0.2,0.767026,0.518475,3.25609,2.01219,0.781362,0.169565,19,20142015,1,,14,5
7,Buffalo Sabres,82,23,51,8,54,0.32926,153,269,24.19512,35.60975,0.133928,0.750973,0.449426,3.28048,1.86585,0.77821,0.098214,15,20142015,1,,14,8
