teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
19,St. Louis Blues,82,40,32,10,90,0.54878,218,218,29.81707,30.15853,0.169381,0.868422,0.488372,2.65853,2.65853,0.888888,0.149837,33,20092010,6,,30,7
24,Anaheim Ducks,82,39,32,11,89,0.54268,233,243,30.14634,33.37804,0.21,0.79321,0.480659,2.96341,2.84146,0.817901,0.18,34,20092010,3,,31,5
4,Philadelphia Flyers,82,41,35,6,88,0.53658,232,222,31.57317,28.60975,0.214511,0.829851,0.500725,2.70731,2.82926,0.847761,0.189274,37,20092010,5,,35,4
25,Dallas Stars,82,37,31,14,88,0.53658,230,244,30.78048,31.20731,0.185975,0.774306,0.481271,2.9756,2.80487,0.805555,0.161585,30,20092010,4,,28,7
8,Montréal Canadiens,82,39,33,10,88,0.53658,210,218,28.60975,32.12195,0.21839,0.829582,0.497063,2.65853,2.56097,0.842443,0.187739,32,20092010,5,,24,7
3,New York Rangers,82,38,33,11,87,0.53048,219,214,29.57317,29.87804,0.182724,0.842768,0.491749,2.60975,2.67073,0.85849,0.159468,35,20092010,5,,34,3
30,Minnesota Wild,82,38,36,8,84,0.51219,214,239,27.63414,29.45121,0.190938,0.826798,0.522118,2.91463,2.60975,0.839869,0.148867,33,20092010,3,,28,5
11,Atlanta Thrashers,82,35,34,13,83,0.50609,230,250,29.37804,33.12195,0.161392,0.821875,0.508513,3.04878,2.80487,0.85,0.148734,31,20092010,5,,29,4
12,Carolina Hurricanes,82,35,37,10,80,0.4878,226,251,29.29268,31.39024,0.168674,0.80625,0.481412,3.06097,2.75609,0.828125,0.144578,31,20092010,1,,26,4
14,Tampa Bay Lightning,82,34,36,12,80,0.4878,213,253,28.86585,31.40243,0.193251,0.800596,0.515407,3.08536,2.59756,0.806547,0.174846,30,20092010,3,,25,4
29,Columbus Blue Jackets,82,32,35,15,79,0.4817,214,249,28.51219,30.65853,0.181818,0.817366,0.509872,3.03658,2.60975,0.835329,0.152597,30,20092010,7,,27,2
2,New York Islanders,82,34,37,11,79,0.4817,214,258,30.40243,31.93902,0.16013,0.763334,0.482398,3.14634,2.60975,0.786666,0.150326,26,20092010,3,,20,8
13,Florida Panthers,82,32,37,13,77,0.46951,202,234,28.42682,34.14634,0.142394,0.794426,0.498711,2.85365,2.46341,0.818815,0.116504,26,20092010,8,,24,6
10,Toronto Maple Leafs,82,30,38,14,74,0.45121,210,263,32.57317,29.75609,0.139682,0.746528,0.508326,3.20731,2.56097,0.760416,0.11746,26,20092010,5,,21,4
22,Edmonton Oilers,82,27,47,8,62,0.37804,206,278,28.30487,33.12195,0.172757,0.780328,0.463972,3.39024,2.51219,0.8,0.156146,19,20092010,3,,18,8
