,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
435,8482705,Cole Sillinger,CBJ,C,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8482705.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,4,colesillinger,75.0,1145:06,15:16,57.27,62.25,47.92,42.02,44.69,48.46,28.4,29.39,49.14,3.04,2.93,50.88,3.0,2.97,50.27,26.93,27.82,49.19,11.47,11.74,49.44,1.52,1.31,53.70,10.70,90.02,1.007,9.33,12.58,9.48,46.11,49.58,16.09,17.13,19.75,44.88
436,8481617,Vasily Podkolzin,EDM,R,https://assets.nhle.com/mugs/nhl/20252026/EDM/8481617.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,92,vasilypodkolzin,76.0,1160:07,15:15,57.2,53.53,51.66,42.77,39.72,51.85,30.41,25.7,54.19,3.15,2.64,54.46,2.9,3.03,48.93,27.0,28.86,48.33,11.59,11.95,49.23,1.29,1.5,46.30,10.37,89.74,1.001,9.88,15.21,5.74,43.75,63.25,19.45,19.39,12.72,60.45
437,8477511,Anthony Mantha,PIT,R,https://assets.nhle.com/mugs/nhl/20252026/PIT/8477511.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,39,anthonymantha,76.0,1155:28,15:12,65.74,53.07,55.33,48.71,38.06,56.13,32.61,24.41,57.19,4.73,2.75,63.19,4.04,2.9,58.18,35.62,26.69,57.17,15.27,10.75,58.68,2.49,0.99,71.64,14.49,88.72,1.032,11.16,10.18,2.34,46.01,82.69,21.86,14.9,7.79,73.73
438,8481721,Arseny Gritsyuk,NJD,R,https://assets.nhle.com/mugs/nhl/20252026/NJD/8481721.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,81,arsenygritsyuk,66.0,1001:30,15:10,72.85,46.43,61.07,53.86,34.03,61.28,35.59,22.47,61.3,3.18,2.76,53.54,3.58,2.71,56.89,34.75,22.77,60.42,13.18,9.95,56.99,1.5,1.56,49.02,8.92,87.73,0.967,9.65,11.8,8.03,44.93,54.58,19.41,17.07,14.32,57.55
439,8484994,Igor Chernyshov,SJS,L,https://assets.nhle.com/mugs/nhl/20252026/SJS/8484994.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,92,igorchernyshov,21.0,318:33,15:10,62.35,48.41,56.29,46.33,36.54,55.91,29.38,23.36,55.71,4.52,3.2,58.54,3.54,2.72,56.56,37.67,25.24,59.88,17.14,10.17,62.76,2.83,1.32,68.18,15.38,86.29,1.017,11.68,13.0,4.71,41.06,71.26,22.6,19.4,14.69,60.61
440,8482911,Joel Nystrom,CAR,D,https://assets.nhle.com/mugs/nhl/20252026/CAR/8482911.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,64,joelnystrom,37.0,561:13,15:10,65.64,48.43,57.54,46.29,37.63,55.16,29.29,25.44,53.52,2.46,2.78,46.94,3.46,2.66,56.54,31.65,25.12,55.74,13.68,10.8,55.9,1.18,1.6,42.31,8.39,89.08,0.975,12.29,13.79,7.91,52.28,60.85,25.34,21.81,15.93,61.4
441,8481553,Bobby Brink,MIN,R,https://assets.nhle.com/mugs/nhl/20252026/MIN/8481553.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,10,bobbybrink,64.0,970:28,15:09,58.05,47.61,54.94,41.92,32.95,55.99,26.21,21.14,55.35,2.72,2.1,56.41,3.49,2.35,59.75,29.06,21.89,57.04,13.05,8.66,60.11,1.3,0.93,58.33,10.38,90.06,1.004,11.07,11.93,5.19,46.0,68.06,20.46,16.82,12.3,62.45
442,8476448,William Karlsson,VGK,C,https://assets.nhle.com/mugs/nhl/20252026/VGK/8476448.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,71,willkarlsson,14.0,212:03,15:08,58.29,59.99,49.28,40.75,39.9,50.53,28.58,26.03,52.33,1.98,2.83,41.18,3.14,2.71,53.68,25.18,29.43,46.11,9.05,10.75,45.71,1.13,2.26,33.33,6.93,89.13,0.961,5.66,10.19,12.17,49.52,31.75,14.71,15.56,20.37,41.94
443,8475726,Tyler Toffoli,SJS,C,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475726.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,73,tylertoffoli,72.0,1090:01,15:08,69.52,51.08,57.64,50.09,36.72,57.7,34.13,23.39,59.33,4.18,2.92,58.91,4.09,2.84,59.02,36.77,23.01,61.51,15.8,10.07,61.06,1.93,1.16,62.50,12.26,87.53,0.998,14.92,11.78,7.05,40.13,67.92,29.83,16.51,16.02,65.07
444,8480849,Barrett Hayton,UTA,C,https://assets.nhle.com/mugs/nhl/20252026/UTA/8480849.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,27,barretthayton,67.0,1013:13,15:07,64.72,45.95,58.48,46.84,32.92,58.72,31.68,21.2,59.91,3.14,2.31,57.61,3.98,2.26,63.79,30.38,21.02,59.1,13.44,8.94,60.05,1.18,1.13,51.28,9.91,89.11,0.99,13.09,13.86,10.24,44.47,56.09,22.5,17.65,19.72,53.3
445,8479999,Casey Mittelstadt,BOS,C,https://assets.nhle.com/mugs/nhl/20252026/BOS/8479999.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,11,caseymittelstadt,66.0,997:37,15:06,62.85,51.42,55.0,47.03,37.53,55.62,29.59,24.78,54.42,4.15,2.71,60.53,3.4,2.82,54.65,31.09,24.36,56.07,12.03,11.13,51.95,1.74,1.38,55.77,14.02,89.08,1.031,9.56,11.91,9.8,41.74,49.38,18.58,16.42,19.07,49.36
446,8485414,Ben Kindel,PIT,C,https://assets.nhle.com/mugs/nhl/20252026/PIT/8485414.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,81,benkindel,73.0,1103:15,15:06,66.08,52.54,55.71,48.46,37.36,56.46,32.9,23.6,58.23,3.21,2.77,53.64,3.75,2.89,56.51,35.13,26.87,56.67,14.47,11.04,56.72,1.36,1.36,50.00,9.75,88.25,0.98,10.77,11.15,6.36,45.41,62.86,20.07,15.17,12.62,61.4
447,8479639,Dylan Coghlan,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479639.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,52,dylancoghlan,3.0,45:10,15:03,59.78,59.78,50.0,42.51,43.84,49.23,26.57,23.91,52.63,3.99,2.66,60.00,2.7,2.92,48.01,26.57,30.55,46.51,11.96,11.96,50.0,2.66,1.33,66.67,15.00,88.89,1.039,14.61,11.96,3.99,49.15,78.57,25.24,15.94,10.63,70.37
448,8480068,Ryan Poehling,ANA,C,https://assets.nhle.com/mugs/nhl/20252026/ANA/8480068.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,25,ryanpoehling,69.0,1034:03,14:59,52.86,71.37,42.55,38.18,51.24,42.7,24.2,33.02,42.29,2.9,3.6,44.64,2.67,4.26,38.49,24.2,36.67,39.75,11.08,16.77,39.79,1.74,1.74,50.00,11.99,89.1,1.011,6.79,14.22,18.97,43.58,26.35,12.88,19.03,30.11,29.96
449,8482804,Ty Murchison,PHI,D,https://assets.nhle.com/mugs/nhl/20252026/PHI/8482804.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,96,tymurchison,3.0,45:01,15:00,30.66,41.32,42.59,22.66,23.99,48.57,12.0,14.66,45.0,2.67,1.33,66.67,1.42,1.33,51.51,15.99,23.99,40.0,6.66,6.66,50.0,1.33,0.0,100.00,22.22,90.91,1.131,12.0,13.33,8.0,49.32,60.00,19.99,18.66,18.66,51.72
450,8480078,Filip Chytil,VAN,C,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480078.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,72,filipchytil,12.0,180:04,15:00,61.98,58.31,51.52,45.98,45.65,50.18,30.32,28.99,51.12,1.67,4.0,29.41,3.51,3.03,53.69,30.32,25.99,53.85,14.33,11.33,55.84,1.33,1.0,57.14,5.49,86.21,0.917,14.66,12.66,6.33,39.99,69.84,25.32,15.99,14.33,63.87
451,8483678,Elias Pettersson,VAN,D,https://assets.nhle.com/mugs/nhl/20252026/VAN/8483678.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,25,eliaspetterssonD,64.0,959:58,14:59,45.69,65.13,41.23,33.63,48.31,41.04,21.88,30.44,41.82,1.81,3.44,34.52,2.09,3.78,35.65,20.44,34.5,37.2,8.44,15.5,35.25,0.75,1.63,31.58,8.29,88.71,0.97,5.88,12.31,9.19,54.44,39.00,12.38,17.38,18.63,39.92
452,8475765,Vladimir Tarasenko,MIN,R,https://assets.nhle.com/mugs/nhl/20252026/MIN/8475765.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,91,vladimirtarasenko,68.0,1018:10,14:58,65.0,58.93,52.45,47.91,40.66,54.09,31.23,26.81,53.81,3.24,2.59,55.56,3.95,2.99,56.91,32.88,26.46,55.41,14.26,10.49,57.62,1.41,1.12,55.81,10.38,90.33,1.007,12.02,10.67,7.72,38.13,60.90,26.87,17.91,18.62,59.07
453,8476422,Mike Reilly,CAR,D,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476422.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,6,michaelreilly,38.0,568:04,14:56,69.6,50.28,58.06,49.43,38.45,56.25,31.26,26.19,54.41,2.96,2.43,54.90,3.61,2.92,55.32,32.11,27.99,53.43,14.26,11.41,55.56,1.58,1.58,50.00,9.46,90.73,1.002,12.57,16.48,6.87,49.33,64.67,23.87,24.61,14.79,61.75
454,8476392,Adam Lowry,WPG,C,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476392.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,17,adamlowry,63.0,941:10,14:56,48.96,56.99,46.21,35.95,41.76,46.27,23.27,25.75,47.46,2.1,3.31,38.82,2.67,3.29,44.82,23.08,28.88,44.42,10.45,12.24,46.07,1.21,1.4,46.34,9.04,87.13,0.962,7.9,14.6,18.55,43.86,29.88,13.58,18.87,27.22,33.28
455,8476856,Mathew Dumba,PIT,D,https://assets.nhle.com/mugs/nhl/20252026/PIT/8476856.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,24,mattdumba,11.0,164:18,14:56,54.05,65.73,45.12,38.34,43.09,47.09,25.56,27.39,48.28,1.83,4.02,31.25,2.43,2.59,48.47,22.28,31.41,41.5,10.23,10.96,48.28,0.73,2.19,25.00,7.14,85.33,0.925,3.29,9.86,7.67,51.86,30.00,14.24,17.53,16.8,45.88
456,8483808,Andrei Kuzmenko,LAK,L,https://assets.nhle.com/mugs/nhl/20252026/LAK/8483808.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,96,andreikuzmenko,52.0,775:37,14:54,70.01,45.64,60.54,48.5,32.95,59.54,31.87,19.8,61.68,3.33,2.17,60.56,3.98,2.32,63.13,36.28,20.96,63.38,15.63,8.43,64.95,2.01,0.85,70.27,10.44,89.06,0.995,12.53,9.52,5.11,35.74,71.05,26.53,15.7,11.68,69.43
457,8477503,Max Domi,TOR,C,https://assets.nhle.com/mugs/nhl/20252026/TOR/8477503.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,11,maxdomi,74.0,1103:12,14:54,58.96,60.64,49.3,44.38,45.47,49.39,30.51,29.7,50.68,2.66,3.43,43.75,3.33,3.0,52.66,30.18,29.31,50.73,14.2,11.91,54.38,1.52,1.69,47.46,8.73,88.46,0.972,10.93,11.97,7.45,46.12,59.47,20.29,16.75,16.97,54.45
458,8480879,Jacob Bernard-Docker,DET,D,https://assets.nhle.com/mugs/nhl/20252026/DET/8480879.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,25,jakebernarddocker,59.0,878:43,14:53,48.27,69.44,41.01,34.82,48.27,41.91,22.74,30.79,42.47,1.57,2.05,43.40,2.24,3.15,41.63,23.28,32.5,41.74,9.35,12.09,43.63,1.02,1.09,48.39,6.91,93.35,1.003,5.87,11.33,12.09,50.05,32.70,15.3,16.11,23.63,39.3
459,8481567,Henry Thrun,TOR,D,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481567.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,3,henrythrun,4.0,59:27,14:51,38.35,55.51,40.86,29.27,39.36,42.65,22.2,24.22,47.83,1.01,2.02,33.33,1.39,3.0,31.65,18.17,28.26,39.13,5.05,10.09,33.33,1.01,0.0,100.00,4.55,91.67,0.962,5.05,11.1,13.12,51.47,27.78,11.1,15.14,25.23,30.56
460,8484387,Matvei Michkov,PHI,R,https://assets.nhle.com/mugs/nhl/20252026/PHI/8484387.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,39,matveimichkov,75.0,1112:25,14:49,62.89,48.17,56.63,45.79,33.82,57.52,30.15,21.63,58.23,3.4,2.8,54.78,3.86,2.57,60.01,33.49,23.84,58.42,15.16,8.74,63.43,1.4,1.02,57.78,11.27,87.03,0.983,15.59,11.0,3.78,49.78,80.50,26.97,15.32,9.55,73.86
461,8476878,Zemgus Girgensons,TBL,C,https://assets.nhle.com/mugs/nhl/20252026/TBL/8476878.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,28,zemgusgirgensons,68.0,1004:45,14:46,47.12,54.82,46.22,33.98,40.25,45.78,20.96,26.57,44.1,1.73,2.63,39.73,2.5,3.1,44.63,22.15,26.16,45.86,9.26,11.47,44.67,0.84,1.31,38.89,8.26,90.11,0.984,7.88,19.29,14.33,41.26,35.48,12.3,23.41,23.77,34.11
462,8476921,Jordan Martinook,CAR,L,https://assets.nhle.com/mugs/nhl/20252026/CAR/8476921.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,48,jordanmartinook,72.0,1061:48,14:44,61.42,54.36,53.05,43.0,40.12,51.73,26.78,26.67,50.11,2.77,3.73,42.61,2.94,3.48,45.77,26.95,30.18,47.18,11.92,13.73,46.48,0.96,2.03,32.08,10.34,86.02,0.964,10.79,18.2,18.53,36.17,36.80,18.42,23.28,29.72,38.26
463,8473507,Jeff Petry,MIN,D,https://assets.nhle.com/mugs/nhl/20252026/MIN/8473507.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,2,jeffpetry,61.0,898:31,14:43,59.43,53.29,52.73,42.14,39.0,51.93,25.98,24.84,51.12,2.34,2.94,44.30,2.89,2.64,52.26,28.11,22.57,55.47,12.35,9.22,57.28,1.2,1.4,46.15,9.00,88.17,0.972,8.88,12.62,6.01,52.69,59.64,18.56,21.64,14.62,55.94
464,8480144,David Kampf,WSH,C,https://assets.nhle.com/mugs/nhl/20252026/WSH/8480144.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,64,davidkampf,40.0,589:07,14:43,47.05,61.11,43.5,35.03,46.34,43.05,22.1,28.82,43.4,1.32,3.87,25.49,2.18,3.5,38.4,22.1,30.76,41.81,8.96,13.34,40.18,0.61,1.22,33.33,5.99,86.57,0.926,8.05,15.58,19.15,39.62,29.59,14.77,19.96,30.55,32.58
465,8475343,Nic Dowd,VGK,C,https://assets.nhle.com/mugs/nhl/20252026/VGK/8475343.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,26,nicdowd,69.0,1016:13,14:43,45.58,67.19,40.42,32.24,47.65,40.35,20.43,30.88,39.82,1.42,2.95,32.43,2.15,3.74,36.43,20.07,32.71,38.03,8.56,13.58,38.67,0.77,1.48,34.21,6.94,90.44,0.974,4.07,15.23,19.96,43.87,16.95,7.5,19.37,31.53,19.21
466,8482088,Justin Sourdif,WSH,C,https://assets.nhle.com/mugs/nhl/20252026/WSH/8482088.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,34,justinsourdif,72.0,1058:45,14:42,58.82,54.8,51.77,42.96,38.88,52.49,28.79,25.05,53.47,3.17,1.87,62.92,3.31,2.77,54.5,29.02,24.71,54.01,13.49,11.33,54.34,1.81,1.08,62.75,11.02,92.53,1.036,8.27,12.3,10.99,45.62,42.94,14.51,16.09,20.29,41.69
467,8479353,Brett Howden,VGK,C,https://assets.nhle.com/mugs/nhl/20252026/VGK/8479353.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,21,bretthowden,52.0,764:39,14:42,52.49,55.01,48.83,37.51,38.21,49.53,25.19,24.17,51.03,2.35,3.3,41.67,2.61,2.81,48.2,25.19,27.7,47.63,11.06,10.67,50.9,1.33,1.96,40.48,9.35,86.36,0.957,7.85,16.56,11.93,45.12,39.68,16.48,22.44,19.46,45.85
468,8484860,Matvei Gridin,CGY,R,https://assets.nhle.com/mugs/nhl/20252026/CGY/8484860.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,92,matveigridin,31.0,454:49,14:40,61.08,60.82,50.11,44.19,44.33,49.93,28.1,29.55,48.74,3.17,3.56,47.06,3.14,3.17,49.76,30.21,29.68,50.44,12.0,12.53,48.92,1.06,1.32,44.44,11.27,87.95,0.992,16.09,12.4,3.83,43.93,80.79,28.36,17.68,9.1,75.7
469,8477018,Ben Hutton,VGK,D,https://assets.nhle.com/mugs/nhl/20252026/VGK/8477018.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,17,benhutton,53.0,778:10,14:40,55.52,55.05,50.21,39.71,38.55,50.74,25.29,23.83,51.49,3.01,2.78,52.00,2.63,2.39,52.34,27.22,25.75,51.38,12.11,10.56,53.4,2.0,1.77,53.06,11.89,88.35,1.002,9.33,10.49,5.01,52.2,65.05,19.89,15.96,11.03,64.34
470,8477810,Joel Hanley,CGY,D,https://assets.nhle.com/mugs/nhl/20252026/CGY/8477810.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,44,joelhanley,68.0,996:52,14:39,57.9,55.07,51.25,39.78,39.18,50.38,26.9,26.78,50.11,1.75,2.71,39.19,2.39,2.86,45.52,25.94,26.42,49.54,9.15,12.94,41.42,0.6,1.5,28.57,6.49,89.89,0.964,7.1,10.23,8.0,66.27,47.01,18.72,15.83,13.66,57.81
471,8477987,Ryan Donato,CHI,C,https://assets.nhle.com/mugs/nhl/20252026/CHI/8477987.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026,8,ryandonato,76.0,1114:54,14:40,55.48,54.3,50.54,41.28,41.49,49.87,25.78,27.66,48.24,2.31,2.69,46.24,2.59,2.86,47.6,25.02,26.15,48.9,10.82,11.3,48.91,1.29,1.24,51.06,8.98,90.27,0.992,8.5,11.73,8.02,47.09,51.47,15.28,17.01,17.06,47.25
472,8482775,Oliver Kapanen,MTL,C,https://assets.nhle.com/mugs/nhl/20252026/MTL/8482775.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,91,oliverkapanen,75.0,1099:12,14:39,47.05,68.23,40.81,36.14,47.98,42.96,22.98,32.26,41.6,3.28,3.28,50.00,2.78,3.87,41.81,23.36,33.57,41.04,10.26,15.34,40.09,1.47,1.58,48.21,14.25,89.85,1.041,11.3,9.5,7.37,49.07,60.53,17.63,14.52,14.9,54.19
473,8483472,Maveric Lamoureux,UTA,D,https://assets.nhle.com/mugs/nhl/20252026/UTA/8483472.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,10,mavericlamoureux,5.0,73:16,14:39,54.05,63.06,46.15,39.31,40.95,48.98,22.93,27.02,45.9,4.09,0.82,83.33,2.0,2.61,43.35,22.11,29.48,42.86,9.01,9.83,47.83,0.82,0.82,50.00,17.86,96.97,1.148,4.09,4.91,4.91,65.51,45.45,9.01,10.65,11.46,44.0
474,8481711,Matias Maccelli,TOR,L,https://assets.nhle.com/mugs/nhl/20252026/TOR/8481711.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,63,matiasmaccelli,65.0,952:01,14:38,57.73,55.52,50.97,44.68,40.59,52.4,29.56,27.54,51.77,3.28,3.66,47.27,3.45,2.8,55.18,32.08,27.48,53.86,14.18,11.41,55.42,1.76,1.7,50.91,11.09,86.73,0.978,10.9,11.47,5.23,46.38,67.58,22.56,15.82,12.48,64.39
475,8480835,Jack Drury,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8480835.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,18,jackdrury,74.0,1082:46,14:37,60.34,56.35,51.71,42.17,41.28,50.53,27.65,26.43,51.13,2.55,2.88,46.94,2.7,3.15,46.13,26.65,26.15,50.47,10.53,11.36,48.1,1.11,1.27,46.51,9.22,89.1,0.983,7.04,11.97,13.35,50.48,34.51,14.07,17.34,24.55,36.44
476,8483398,Declan Carlile,TBL,D,https://assets.nhle.com/mugs/nhl/20252026/TBL/8483398.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,67,declancarlile,38.0,555:31,14:37,49.04,52.82,48.14,32.51,38.34,45.88,20.63,26.35,43.91,2.27,2.27,50.00,2.02,2.47,45.0,23.44,23.87,49.54,8.96,9.94,47.43,0.86,0.86,50.00,10.99,91.39,1.024,6.05,11.56,6.48,53.9,48.28,15.34,18.15,14.37,51.64
477,8478042,Viktor Arvidsson,BOS,L,https://assets.nhle.com/mugs/nhl/20252026/BOS/8478042.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,71,viktorarvidsson,64.0,931:43,14:33,66.33,53.45,55.38,49.33,38.7,56.04,31.23,25.31,55.24,4.57,2.19,67.62,3.81,2.95,56.38,32.91,25.24,56.59,13.78,12.04,53.37,2.06,1.09,65.31,14.64,91.35,1.06,10.95,12.88,9.79,40.83,52.80,19.83,17.45,18.8,51.33
478,8474567,Zach Bogosian,MIN,D,https://assets.nhle.com/mugs/nhl/20252026/MIN/8474567.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,24,zachbogosian,40.0,582:10,14:33,51.22,64.1,44.41,37.31,47.92,43.77,23.91,31.43,43.2,2.47,2.27,52.17,2.63,3.14,45.57,23.09,32.98,41.18,10.41,12.37,45.7,1.03,0.82,55.56,10.34,92.79,1.031,4.12,8.66,5.15,54.31,44.44,13.6,15.77,14.53,48.35
479,8483512,Matt Savoie,EDM,C,https://assets.nhle.com/mugs/nhl/20252026/EDM/8483512.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,22,mattsavoie,76.0,1105:03,14:32,54.95,61.35,47.25,41.86,45.01,48.19,28.99,28.13,50.76,3.15,3.42,47.93,3.09,3.44,47.31,27.04,32.74,45.23,11.35,13.25,46.14,1.52,1.63,48.28,10.86,87.84,0.987,9.72,11.62,10.86,48.22,47.23,19.76,15.69,18.9,51.12
480,8478831,Kevin Stenlund,UTA,C,https://assets.nhle.com/mugs/nhl/20252026/UTA/8478831.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,82,kevinstenlund,73.0,1061:01,14:32,44.73,67.97,39.69,30.99,47.56,39.45,18.49,30.48,37.76,1.64,3.45,32.22,2.14,4.12,34.21,18.15,33.59,35.08,7.07,15.21,31.73,0.62,1.58,28.21,8.87,88.68,0.976,7.41,13.06,22.45,43.2,24.81,12.27,17.3,37.38,24.72
481,8484759,Carter Yakemchuk,OTT,D,https://assets.nhle.com/mugs/nhl/20252026/OTT/8484759.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,58,carteryakemchuk,4.0,58:07,14:31,63.99,65.02,49.6,46.44,47.48,49.45,22.71,28.9,44.0,4.13,3.1,57.14,3.8,3.46,52.32,28.9,27.87,50.91,15.48,13.42,53.57,1.03,3.1,25.00,18.18,89.29,1.075,23.74,10.32,4.13,52.64,85.19,32.0,13.42,8.26,79.49
482,8473604,Jonathan Toews,WPG,C,https://assets.nhle.com/mugs/nhl/20252026/WPG/8473604.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,19,jonathantoews,75.0,1088:12,14:30,59.0,52.38,52.97,42.79,38.43,52.68,27.35,24.32,52.93,2.1,2.48,45.78,3.23,2.9,52.73,27.9,25.03,52.71,12.9,9.87,56.66,1.27,1.05,54.76,7.66,89.8,0.975,15.05,11.96,8.22,43.5,64.69,24.65,16.32,15.27,61.74
483,8478462,Nicolas Roy,COL,C,https://assets.nhle.com/mugs/nhl/20252026/COL/8478462.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,10,nicolasroy,68.0,986:09,14:30,51.05,64.92,44.02,35.78,47.4,43.01,23.18,31.39,42.47,2.74,2.98,47.87,2.59,3.62,41.73,24.88,30.66,44.8,10.16,13.99,42.07,1.46,1.4,51.06,11.81,90.5,1.023,5.84,11.01,13.02,51.72,30.97,11.38,16.31,22.94,33.16
484,8477953,Kasperi Kapanen,EDM,R,https://assets.nhle.com/mugs/nhl/20252026/EDM/8477953.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,42,kasperikapanen,35.0,506:54,14:28,49.12,57.64,46.01,37.64,38.23,49.61,25.8,24.27,51.54,2.72,2.37,53.49,2.4,2.57,48.3,22.61,28.41,44.32,8.76,11.24,43.79,0.83,1.3,38.89,10.55,90.24,1.008,7.69,14.56,7.58,44.03,50.39,14.44,19.41,15.27,48.61
485,8480831,Alec Regula,EDM,D,https://assets.nhle.com/mugs/nhl/20252026/EDM/8480831.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,75,alecregula,29.0,419:36,14:28,51.48,62.49,45.17,39.61,43.33,47.76,26.45,28.31,48.3,1.29,4.29,23.08,2.79,2.98,48.32,24.74,33.6,42.4,11.73,11.58,50.31,1.14,3.15,26.67,4.86,84.85,0.897,5.43,11.01,7.01,51.91,43.68,15.59,18.16,15.01,50.93
486,8478047,Michael Bunting,DAL,L,https://assets.nhle.com/mugs/nhl/20252026/DAL/8478047.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,58,michaelbunting,72.0,1041:43,14:28,65.77,52.99,55.38,46.42,40.55,53.38,29.49,27.88,51.41,3.23,3.63,47.06,3.41,2.91,53.97,30.41,24.36,55.52,12.84,10.25,55.61,1.56,1.84,45.76,10.94,86.98,0.979,11.52,9.33,4.84,48.55,70.42,23.04,14.74,13.42,63.19
487,8479395,Dennis Cholowski,NJD,D,https://assets.nhle.com/mugs/nhl/20252026/NJD/8479395.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,44,dennischolowski,15.0,216:55,14:27,50.89,57.81,46.82,39.27,41.49,48.63,24.89,26.0,48.91,1.38,2.77,33.33,2.28,2.39,48.83,22.96,24.89,47.98,8.85,10.23,46.38,0.28,1.94,12.50,5.56,89.36,0.949,5.81,8.57,7.19,54.76,44.68,11.34,13.55,14.94,43.16
488,8482055,Drew O'Connor,VAN,L,https://assets.nhle.com/mugs/nhl/20252026/VAN/8482055.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,18,drewoconnor,75.0,1084:34,14:27,54.1,60.02,47.41,39.94,44.37,47.38,23.79,28.6,45.41,2.38,3.65,39.45,2.68,3.46,43.62,25.39,31.86,44.35,11.95,14.16,45.76,1.27,1.83,41.07,10.00,87.23,0.972,9.24,12.12,6.47,49.24,58.80,15.38,16.54,13.17,53.88
