,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
377,8481743,Marc Del Gaizo,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481743.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,7,marcdelgaizo,21.0,328.58333333333,15.646825396825,55.15,61.9,47.11,38.53,40.72,48.62,26.29,29.4,47.21,1.64,1.64,50.00,2.52,2.14,54.11,25.02,25.75,49.28,11.32,9.31,54.87,1.46,0.73,66.67,18.26,21.91,45.45,0.0,0.73,0.00,40.36,52.75,43.34,0.26,0.53,33.33,6.25,94.41,1.007,5.66,11.32,5.66,58.8,50.00,11.69,18.63,15.89,42.38
378,8482702,Logan Stankoven,DAL,C,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482702.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,11,loganstankoven,36.0,562.6,15.627777777778,73.16,48.2,60.28,52.58,35.09,59.98,35.73,24.21,59.61,2.88,2.45,54.00,3.99,2.47,61.8,35.3,21.44,62.22,15.25,9.07,62.72,1.07,1.39,43.48,26.73,16.49,61.84,1.42,0.85,62.50,62.7,41.13,60.39,0.77,0.46,62.50,8.06,89.87,0.979,12.37,11.52,6.61,42.66,65.17,21.12,16.32,15.89,57.06
379,8476856,Mathew Dumba,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476856.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,3,mattdumba,22.0,343.55,15.615909090909,56.41,55.36,50.47,37.72,40.34,48.32,25.15,25.85,49.32,2.1,2.62,44.44,2.44,2.58,48.62,26.2,27.77,48.54,10.13,10.48,49.15,1.05,1.75,37.50,21.42,23.05,48.17,0.93,0.93,50.00,48.69,45.16,51.88,0.5,0.25,66.67,8.33,89.86,0.982,6.81,11.35,7.86,50.12,46.43,18.51,15.54,18.51,50.0
380,8478133,Jake Evans,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478133.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,71,jakeevans,40.0,623.75,15.59375,45.5,68.2,40.02,31.55,47.52,39.9,20.78,31.45,39.78,3.17,3.85,45.21,2.28,3.75,37.76,22.41,33.57,40.03,7.31,14.14,34.08,1.25,1.54,44.83,20.14,25.91,43.73,1.54,1.67,48.00,32.65,64.75,33.52,0.83,1.53,35.29,15.28,87.77,1.03,3.94,12.79,17.99,40.21,17.98,7.98,18.47,31.55,20.19
381,8476826,Yanni Gourde,SEA,C,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476826.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,37,yannigourde,35.0,544.86666666667,15.567619047619,58.69,65.08,47.42,42.84,45.04,48.75,25.44,29.51,46.29,2.75,4.18,39.68,2.41,3.5,40.82,23.35,27.64,45.79,10.35,11.45,47.47,1.32,1.43,48.00,17.33,21.58,44.53,1.03,1.91,35.00,49.63,60.76,44.96,0.95,1.59,37.50,10.82,85.82,0.966,6.83,12.77,12.0,42.73,36.26,12.99,18.94,21.58,37.58
382,8474568,Luke Schenn,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474568.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,2,lukeschenn,40.0,622.16666666667,15.554166666667,53.72,57.86,48.14,37.42,39.54,48.62,25.85,28.16,47.86,1.16,2.41,32.43,2.26,2.39,48.63,22.37,27.29,45.05,8.68,11.38,43.27,0.58,1.16,33.33,18.26,21.22,46.25,0.51,0.9,36.36,41.51,47.92,46.42,0.28,0.84,25.00,4.48,91.44,0.959,3.57,12.34,7.04,60.56,33.64,9.84,18.71,17.26,36.3
383,8477416,Oliver Bjorkstrand,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477416.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,22,oliverbjorkstrand,40.0,621.41666666667,15.535416666667,67.1,50.88,56.87,49.05,35.53,57.99,31.19,22.5,58.09,3.38,2.22,60.34,3.15,2.87,52.35,27.71,21.05,56.83,11.97,8.59,58.22,1.93,0.97,66.67,20.98,16.61,55.82,0.77,0.77,50.00,64.29,39.47,61.96,1.26,0.42,75.00,10.84,90.13,1.01,12.07,10.72,7.14,39.68,62.81,23.08,14.48,13.03,63.9
384,8479402,Jake Bean,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8479402.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,24,jakebean,26.0,403.6,15.523076923077,63.63,59.46,51.69,42.07,44.75,48.46,25.57,30.33,45.74,1.34,1.78,42.86,2.52,2.79,47.44,28.1,26.46,51.5,10.85,10.7,50.34,0.74,0.59,55.56,22.99,21.01,52.25,0.4,0.59,40.00,53.68,47.46,53.08,0.43,1.07,28.57,5.23,94.12,0.994,6.54,11.15,4.01,62.29,61.97,21.41,17.24,11.89,64.29
385,8480185,Eetu Luostarinen,FLA,C,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,27,eetuluostarinen,41.0,636.4,15.521951219512,48.93,56.29,46.51,35.36,41.11,46.24,24.04,28.0,46.2,2.17,2.55,46.00,2.01,2.81,41.68,18.95,24.89,43.23,7.54,10.28,42.33,1.04,1.41,42.31,15.21,19.48,43.84,0.5,0.88,36.36,48.62,52.84,47.92,0.95,0.68,58.33,9.02,90.91,0.999,11.31,14.33,12.73,47.05,47.06,19.99,19.7,21.5,48.18
386,8480849,Barrett Hayton,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,27,barretthayton,39.0,605.01666666667,15.513247863248,67.54,48.2,58.35,48.0,35.3,57.62,30.64,25.29,54.79,3.17,2.38,57.14,3.42,2.55,57.3,32.43,22.31,59.24,12.99,9.02,59.01,2.08,0.99,67.74,25.92,17.72,59.39,1.06,1.59,40.00,57.59,42.54,57.51,0.29,0.14,66.67,10.36,90.59,1.009,13.88,13.49,11.21,42.35,55.34,24.69,18.35,18.94,56.59
387,8477365,Connor Clifton,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477365.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,75,connorclifton,39.0,605.0,15.512820512821,48.1,68.23,41.35,33.12,48.3,40.68,19.83,31.24,38.83,2.38,3.47,40.68,2.18,3.4,39.11,22.61,31.83,41.53,9.42,12.6,42.79,1.09,2.08,34.38,17.59,25.65,40.67,1.32,1.06,55.56,33.38,66.33,33.48,0.29,0.86,25.00,12.0,88.89,1.009,3.57,12.2,15.47,49.39,18.75,7.83,16.76,27.57,22.13
388,8481600,Tobias Bjornfot,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481600.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,2,tobiasbjornfot,1.0,15.483333333333,15.483333333333,50.38,50.38,50.0,38.75,34.88,52.63,19.38,23.25,45.45,0.0,7.75,0.00,2.72,1.77,60.5,31.0,19.38,61.54,11.63,7.75,60.00,0.0,0.0,-,25.83,15.5,62.5,0.0,0.0,-,33.58,44.78,42.86,0.0,11.19,0.00,0.0,66.67,0.667,0.0,7.75,15.5,62.0,0.00,11.63,15.5,19.38,37.5
389,8475191,Reilly Smith,NYR,R,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475191.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,91,reillysmith,38.0,588.11666666667,15.476754385965,56.93,68.25,45.48,42.64,51.52,45.29,29.38,35.3,45.43,3.06,3.06,50.00,2.99,3.81,44.01,27.24,32.65,45.49,11.12,13.26,45.61,1.63,1.63,50.00,21.49,25.85,45.4,1.36,1.5,47.62,47.3,60.57,43.85,0.44,0.44,50.00,10.42,91.33,1.017,10.61,15.51,11.53,43.36,47.93,18.57,20.4,22.24,45.5
390,8478975,Mason Marchment,DAL,L,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478975.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,27,masonmarchment,33.0,510.4,15.466666666667,74.41,47.14,61.22,54.19,35.5,60.42,36.56,24.45,59.92,4.7,2.47,65.57,4.5,2.5,64.27,37.74,23.39,61.73,15.16,9.52,61.43,1.88,1.06,64.00,30.09,18.5,61.94,2.19,1.25,63.64,61.64,37.87,61.95,1.36,0.68,66.67,12.86,89.9,1.028,13.52,10.93,6.47,43.73,67.65,24.22,16.34,14.93,61.86
391,8482166,Shakir Mukhamadullin,SJS,D,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482166.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,85,shakirmukhamadullin,8.0,123.61666666667,15.452083333333,60.67,54.36,52.74,37.86,41.26,47.85,24.27,27.18,47.17,1.46,0.97,60.00,1.57,2.66,37.09,20.87,27.67,43.0,4.37,11.16,28.13,0.0,0.0,-,22.0,22.0,50.0,0.65,0.65,50.00,63.8,43.47,59.48,1.4,0.7,66.67,6.0,96.43,1.024,10.68,13.11,7.77,46.11,57.89,23.3,21.84,15.05,60.76
392,8475343,Nic Dowd,WSH,C,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475343.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,26,nicdowd,40.0,617.26666666667,15.431666666667,50.16,71.83,41.12,35.19,50.25,41.18,23.04,32.85,41.22,2.72,3.01,47.46,2.91,3.79,43.48,23.13,31.59,42.27,9.33,11.57,44.65,1.46,1.65,46.88,18.4,26.7,40.8,0.91,1.04,46.67,32.99,80.59,29.05,0.7,0.84,45.45,11.81,90.83,1.026,2.72,14.48,25.86,42.28,9.52,5.05,19.83,40.44,11.11
393,8476392,Adam Lowry,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476392.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,17,adamlowry,41.0,632.51666666667,15.427235772358,53.6,71.24,42.93,38.99,51.7,42.99,25.14,33.2,43.09,3.13,2.94,51.56,2.65,4.06,39.48,21.53,31.68,40.46,9.96,13.66,42.17,1.23,1.14,52.00,15.43,24.03,39.1,1.14,0.76,60.00,42.89,77.55,35.61,0.96,1.37,41.18,12.45,91.14,1.036,5.6,18.5,23.9,38.8,18.97,10.15,22.67,38.51,20.86
394,8477435,Ryan Graves,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477435.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,27,ryangraves,31.0,478.15,15.424193548387,49.06,65.5,42.83,35.14,47.06,42.75,22.46,32.0,41.24,1.63,3.26,33.33,2.24,2.93,43.33,22.34,31.62,41.4,8.78,11.17,44.03,0.63,1.76,26.32,18.07,27.27,39.85,0.67,1.17,36.36,39.51,56.91,40.98,0.73,0.91,44.44,7.26,89.8,0.971,3.76,9.54,9.29,56.34,28.85,10.42,14.31,19.95,34.3
395,8480797,Joel Farabee,PHI,L,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480797.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,86,joelfarabee,40.0,616.55,15.41375,57.03,54.4,51.18,40.97,37.47,52.23,27.25,25.11,52.04,2.34,3.21,42.11,3.06,2.54,54.65,27.35,26.47,50.81,12.36,10.02,55.22,1.27,1.56,44.83,19.98,21.93,47.68,0.65,1.56,29.41,48.36,40.91,54.17,0.7,0.56,55.56,8.57,87.21,0.958,11.78,10.9,7.01,47.3,62.69,19.27,15.08,14.31,57.39
396,8478854,Ryan Shea,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,5,ryanshea,20.0,308.21666666667,15.410833333333,50.03,59.37,45.73,35.82,42.63,45.66,21.02,29.78,41.38,2.14,3.5,37.93,2.19,2.58,45.93,22.0,29.01,43.13,8.37,11.1,43.00,1.17,1.56,42.86,18.17,23.88,43.21,0.52,2.34,18.18,38.52,51.46,42.81,0.84,0.28,75.00,10.19,88.24,0.984,2.34,9.93,7.79,60.74,23.08,7.79,15.96,17.33,31.01
397,8473533,Jordan Staal,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8473533.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,11,jordanstaal,40.0,616.03333333333,15.400833333333,64.96,55.71,53.83,46.17,40.13,53.5,28.34,26.88,51.32,2.24,2.34,48.94,3.14,3.29,48.81,29.32,28.25,50.93,12.66,12.76,49.81,1.36,1.27,51.85,22.21,20.65,51.82,0.26,0.65,28.57,55.99,56.41,49.81,0.56,0.7,44.44,7.9,91.3,0.992,11.79,18.21,18.9,35.65,38.41,18.21,23.18,33.02,35.55
398,8483503,Owen Pickering,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483503.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,38,owenpickering,16.0,246.28333333333,15.392708333333,45.8,69.68,39.66,31.67,52.62,37.57,21.44,33.62,38.94,1.71,3.65,31.82,2.0,3.33,37.48,19.98,31.43,38.86,8.53,13.64,38.46,0.97,2.19,30.77,15.27,23.71,39.17,0.65,1.62,28.57,41.52,65.1,38.94,0.35,0.35,50.00,7.95,89.13,0.971,4.63,11.69,11.94,55.79,27.94,12.18,19.98,23.63,34.01
399,8482964,Arber Xhekaj,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482964.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,72,arberxhekaj,37.0,569.35,15.387837837838,50.27,60.38,45.43,34.88,42.79,44.91,22.66,28.66,44.15,2.21,2.63,45.65,2.42,3.02,44.54,23.71,29.51,44.55,8.85,10.96,44.68,0.84,1.05,44.44,19.81,24.73,44.48,1.41,1.69,45.45,36.53,46.27,44.12,0.46,0.46,50.00,9.77,90.81,1.006,4.0,9.59,5.8,51.64,40.86,10.22,16.97,13.28,43.5
400,8480802,Ryan McLeod,BUF,C,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480802.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,71,ryanmcleod,41.0,630.88333333333,15.387398373984,50.88,62.67,44.81,38.23,44.7,46.1,24.06,30.72,43.92,2.76,3.61,43.28,2.33,3.35,41.06,20.64,31.86,39.31,8.18,11.51,41.55,1.24,1.52,44.83,16.61,27.14,37.97,1.14,1.9,37.50,45.33,58.38,43.71,0.82,0.82,50.00,11.46,88.24,0.997,8.46,15.03,17.59,43.08,32.48,13.89,18.55,29.2,32.23
401,8477021,Alexander Kerfoot,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477021.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,15,alexkerfoot,39.0,599.33333333333,15.367521367521,56.26,63.47,46.99,39.54,44.05,47.31,23.63,29.93,44.11,2.0,3.1,39.22,2.89,3.83,43.04,23.13,29.93,43.58,8.81,12.21,41.90,1.0,1.3,43.48,19.09,23.63,44.69,0.67,1.33,33.33,47.0,61.02,43.51,0.58,1.01,36.36,8.47,89.63,0.981,8.71,11.51,20.92,41.25,29.39,14.72,16.32,30.33,32.67
402,8476921,Jordan Martinook,CAR,L,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,48,jordanmartinook,40.0,613.7,15.3425,65.02,53.48,54.87,47.12,37.64,55.59,28.74,24.74,53.75,2.25,1.66,57.50,3.07,2.91,51.34,28.16,25.62,52.36,12.51,11.63,51.82,1.17,0.98,54.55,20.86,18.64,52.81,0.39,0.52,42.86,57.62,53.95,51.65,0.71,0.42,62.50,7.82,93.28,1.011,11.93,17.6,17.01,35.39,41.22,17.79,22.58,29.92,37.3
403,8479941,Justin Danforth,CBJ,R,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479941.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,17,justindanforth,25.0,383.51666666667,15.340666666667,54.76,65.71,45.45,38.33,45.37,45.79,28.47,31.92,47.15,2.19,4.54,32.56,2.83,3.33,45.94,26.91,30.04,47.25,11.42,14.86,43.45,1.1,1.72,38.89,20.65,20.23,50.51,1.04,2.71,27.78,40.68,66.21,38.05,0.23,1.13,16.67,7.69,85.78,0.935,8.76,12.36,16.9,39.89,34.15,13.77,17.21,29.26,32.0
404,8475197,Tyson Barrie,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8475197.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,8,tysonbarrie,9.0,137.98333333333,15.331481481481,63.05,55.22,53.31,47.4,38.7,55.05,31.31,25.22,55.38,2.61,2.61,50.00,3.48,2.06,62.79,30.44,20.44,59.83,15.22,7.83,66.04,0.43,1.3,25.00,20.29,16.81,54.69,1.74,0.58,75.00,50.88,52.13,49.39,1.26,1.26,50.00,8.33,89.66,0.98,8.26,9.13,4.35,60.44,65.52,15.65,15.22,14.35,52.17
405,8475791,Taylor Hall,CHI,L,https://assets.nhle.com/mugs/nhl/20242025/CHI/8475791.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,71,taylorhall,39.0,597.81666666667,15.328632478632,57.11,56.81,50.13,38.44,40.85,48.48,25.59,27.7,48.02,2.71,3.91,40.91,2.78,3.19,46.59,27.8,26.5,51.2,11.04,11.44,49.11,1.2,2.21,35.29,22.35,20.07,52.68,1.2,1.07,52.94,47.55,45.67,51.01,0.87,1.01,46.15,10.59,85.87,0.965,9.23,9.23,6.12,45.87,60.13,19.77,14.65,16.66,54.27
406,8482929,Emil Lilleberg,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,78,emillilleberg,34.0,520.61666666667,15.312254901961,49.33,59.7,45.24,33.19,42.99,43.57,22.24,28.81,43.57,2.42,2.88,45.65,2.06,2.82,42.19,21.78,27.54,44.16,9.22,11.41,44.69,0.92,1.38,40.00,16.75,21.51,43.78,1.38,1.08,56.25,39.95,48.44,45.2,0.5,1.0,33.33,10.88,90.0,1.009,6.8,11.87,6.91,52.67,49.58,13.83,19.36,16.48,45.63
407,8482092,Ridly Greig,OTT,C,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,71,ridlygreig,35.0,535.56666666667,15.301904761905,60.61,56.13,51.92,43.36,39.32,52.44,28.46,27.22,51.11,2.58,3.7,41.07,2.82,2.99,48.54,28.12,27.56,50.5,10.19,11.32,47.40,1.34,2.35,36.36,23.9,21.66,52.46,1.34,1.19,52.94,51.46,46.28,52.65,0.16,0.65,20.00,9.06,86.42,0.955,10.87,12.88,10.42,55.46,51.05,16.36,17.14,19.16,46.06
408,8479353,Brett Howden,VGK,C,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479353.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,21,bretthowden,39.0,595.95,15.280769230769,49.43,65.95,42.84,37.65,46.82,44.58,26.68,29.0,47.92,3.42,3.52,49.28,2.45,3.31,42.5,22.15,31.71,41.12,9.06,13.49,40.18,1.81,1.61,52.94,17.45,24.3,41.8,1.48,1.48,50.00,43.19,52.94,44.93,0.29,1.16,20.00,12.83,87.85,1.007,8.96,10.57,10.87,45.41,45.18,16.21,16.41,18.83,46.26
409,8479987,Morgan Geekie,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479987.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,39,morgangeekie,37.0,564.06666666667,15.245045045045,62.97,49.78,55.85,44.25,35.74,55.32,30.74,22.87,57.34,2.77,2.45,53.06,3.1,2.19,58.64,29.57,20.95,58.53,11.91,8.83,57.44,1.7,1.49,53.33,23.54,16.17,59.29,1.13,1.28,47.06,56.39,40.41,58.25,0.31,0.0,100.00,9.0,89.3,0.983,14.25,10.11,4.57,48.4,75.71,23.19,13.93,10.11,69.65
410,8478465,Guillaume Brisebois,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478465.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,55,guillaumebrisebois,2.0,30.483333333333,15.241666666667,51.18,59.05,46.43,37.4,41.33,47.5,21.65,29.52,42.31,1.97,1.97,50.00,1.54,1.48,51.0,21.65,25.59,45.83,7.87,5.9,57.14,0.0,0.0,-,18.37,26.24,41.18,2.62,2.62,50.00,48.33,42.65,53.13,0.0,0.0,-,9.09,93.33,1.024,11.81,9.84,0.0,70.86,100.00,21.65,13.78,5.9,78.57
411,8482159,Tyson Foerster,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482159.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,71,tysonfoerster,39.0,594.35,15.239743589744,56.03,50.27,52.71,40.99,34.12,54.57,27.05,21.5,55.72,2.93,3.03,49.15,2.97,2.26,56.73,27.46,22.31,55.17,12.11,8.38,59.11,1.62,1.31,55.17,20.46,18.57,52.41,0.94,1.35,41.18,45.5,42.72,51.57,0.87,0.87,50.00,10.82,85.92,0.967,8.88,12.72,10.1,48.36,46.81,16.25,17.26,15.95,50.47
412,8480246,Nick Perbix,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,48,nickperbix,32.0,487.48333333333,15.233854166667,57.11,57.11,50.0,38.4,41.48,48.07,25.6,27.94,47.82,3.08,2.58,54.35,2.36,2.66,46.99,26.71,26.59,50.12,11.32,10.58,51.69,1.72,1.23,58.33,20.51,21.33,49.02,1.31,1.15,53.33,45.33,48.18,48.48,0.53,0.71,42.86,12.02,90.75,1.028,7.63,11.57,8.25,52.06,48.06,16.49,19.57,16.37,50.19
413,8475177,Calvin de Haan,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8475177.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,44,calvindehaan,30.0,456.45,15.215,54.95,66.12,45.39,39.83,43.9,47.57,25.63,29.31,46.65,2.23,3.68,37.78,2.38,2.81,45.85,23.79,28.13,45.82,8.02,10.65,42.96,0.92,1.58,36.84,21.03,23.31,47.43,0.53,1.23,30.00,39.49,58.29,40.39,0.95,1.71,35.71,8.72,87.44,0.962,2.63,9.46,9.07,57.97,22.47,7.49,16.96,20.77,26.51
414,8480798,Philipp Kurashev,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,23,philippkurashev,30.0,456.33333333333,15.211111111111,48.52,66.4,42.22,34.97,47.33,42.49,24.46,32.48,42.96,0.79,4.21,15.79,2.12,3.79,35.84,21.69,33.4,39.38,7.36,13.15,35.90,0.26,1.97,11.76,19.11,27.0,41.44,0.35,1.23,22.22,45.01,53.56,45.66,0.38,1.52,20.00,3.23,87.04,0.903,8.55,8.55,6.84,47.73,55.56,19.2,14.59,16.7,53.48
415,8475718,Justin Holl,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8475718.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,3,justinholl,31.0,471.36666666667,15.205376344086,49.26,63.9,43.53,34.88,43.53,44.48,21.77,29.15,42.75,1.78,2.93,37.84,1.79,2.98,37.62,21.13,29.4,41.81,7.51,11.71,39.07,0.76,1.4,35.29,18.16,23.59,43.5,1.19,1.02,53.85,45.6,54.61,45.5,0.18,1.1,14.29,8.19,89.96,0.981,9.04,10.57,9.29,49.39,49.31,17.95,15.53,18.08,49.82
416,8482700,Nolan Allan,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482700.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,42,nolanallan,33.0,501.23333333333,15.188888888889,47.52,64.76,42.32,32.8,48.12,40.53,22.86,32.56,41.25,2.15,3.35,39.13,2.01,3.19,38.73,20.59,31.0,39.91,8.14,13.77,37.16,1.08,1.8,37.50,16.6,22.98,41.94,1.12,1.28,46.67,35.62,52.91,40.23,0.35,0.86,28.57,9.42,89.71,0.991,4.07,10.17,7.54,55.42,35.05,11.97,15.8,15.8,43.1
417,8479639,Dylan Coghlan,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479639.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,52,dylancoghlan,3.0,45.55,15.183333333333,56.64,57.96,49.43,46.1,42.15,52.24,26.34,26.34,50.0,0.0,2.63,0.00,3.05,2.99,50.45,25.03,25.03,50.0,11.86,6.59,64.29,0.0,2.63,0.00,17.56,24.59,41.67,0.0,0.0,-,51.37,47.57,51.92,0.0,0.0,-,0.0,90.0,0.9,2.63,10.54,5.27,54.01,33.33,11.86,10.54,9.22,56.25
418,8483808,Andrei Kuzmenko,CGY,L,https://assets.nhle.com/mugs/nhl/20242025/CGY/8483808.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,96,andreikuzmenko,30.0,455.1,15.17,75.28,49.57,60.3,50.36,35.07,58.95,33.62,24.79,57.56,2.77,2.64,51.22,3.39,2.08,61.98,35.86,22.28,61.68,13.97,7.12,66.25,0.79,0.92,46.15,29.18,20.22,59.07,1.76,1.41,55.56,65.51,38.28,63.12,0.76,0.95,44.44,8.24,89.36,0.976,14.63,11.21,3.03,43.24,82.84,30.32,16.22,10.42,74.43
419,8479316,Luke Kunin,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479316.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,11,lukekunin,42.0,635.86666666667,15.139682539683,47.84,75.3,38.85,31.7,52.84,37.5,21.04,35.57,37.17,2.45,3.4,41.94,2.29,3.83,37.44,21.33,35.1,37.79,9.34,12.93,41.95,0.94,1.04,47.62,15.98,29.57,35.08,1.38,2.01,40.74,41.03,64.74,38.79,0.68,1.23,35.71,11.66,90.45,1.021,8.49,11.98,10.57,44.44,44.55,16.04,17.46,21.99,42.18
420,8478017,Mark Friedman,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478017.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,51,markfriedman,3.0,45.416666666667,15.138888888889,44.92,54.17,45.33,23.78,36.99,39.13,21.14,26.42,44.44,1.32,3.96,25.00,1.84,2.69,40.65,23.78,27.74,46.15,7.93,13.21,37.50,1.32,2.64,33.33,21.14,19.38,52.17,0.0,0.0,-,38.17,45.8,45.45,0.0,1.91,0.00,6.25,85.0,0.913,11.89,18.5,9.25,64.73,56.25,22.46,21.14,17.17,56.67
421,8477451,Ryan Hartman,MIN,R,https://assets.nhle.com/mugs/nhl/20242025/MIN/8477451.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,38,ryanhartman,35.0,529.81666666667,15.137619047619,64.21,57.53,52.74,47.56,39.64,54.55,33.97,27.97,54.84,2.49,2.72,47.83,2.95,2.35,55.62,27.52,25.59,51.81,10.76,8.95,54.60,0.79,1.25,38.89,22.35,22.2,50.17,0.91,1.36,40.00,57.09,50.71,52.96,1.31,0.16,88.89,7.33,90.28,0.976,9.63,9.74,6.91,39.75,58.22,20.61,17.21,17.44,54.17
