,GameID,DatetimeEST,Date,TimeEST,Home Team,Home Abbreviation,Visiting Team,Visiting Abbreviation,Home Score,Visiting Score,Home Win,Visitor Win,Overtime
337,2024020337,2024-11-25T19:00:00,2024-11-25,19:00:00,New York Rangers,NYR,St. Louis Blues,STL,4.001538133006204,2.8357864433100213,0.6953914482666351,0.30460855173336493,0.1418938277141449
338,2024020338,2024-11-25T19:00:00,2024-11-25,19:00:00,Philadelphia Flyers,PHI,Vegas Golden Knights,VGK,2.8130993590938056,3.2997694880456816,0.4093474998147984,0.5906525001852017,0.16213140806113105
339,2024020339,2024-11-25T19:00:00,2024-11-25,19:00:00,Carolina Hurricanes,CAR,Dallas Stars,DAL,3.113879755376572,2.7980290489529653,0.5603613486449732,0.4396386513550267,0.1666719148895608
340,2024020340,2024-11-25T19:30:00,2024-11-25,19:30:00,Ottawa Senators,OTT,Calgary Flames,CGY,3.74101335990164,3.7454373440026956,0.4992710243292459,0.500728975670754,0.1484410515113027
341,2024020341,2024-11-25T19:30:00,2024-11-25,19:30:00,New York Islanders,NYI,Detroit Red Wings,DET,3.793915565701073,3.351067565745232,0.574855141489081,0.425144858510919,0.1501723074601007
342,2024020342,2024-11-25T20:00:00,2024-11-25,20:00:00,Minnesota Wild,MIN,Winnipeg Jets,WPG,2.779516348292794,3.0665086699159345,0.4447391471453843,0.5552608528546157,0.167872792917335
343,2024020343,2024-11-25T22:00:00,2024-11-25,22:00:00,Anaheim Ducks,ANA,Seattle Kraken,SEA,2.6362062997196936,3.770089930251414,0.3020813892293361,0.6979186107706639,0.14675163525986418
344,2024020344,2024-11-25T22:30:00,2024-11-25,22:30:00,San Jose Sharks,SJS,Los Angeles Kings,LAK,2.4042424325045726,3.638107446937409,0.2792001935356088,0.7207998064643912,0.1478383969976008
345,2024020345,2024-11-26T19:00:00,2024-11-26,19:00:00,Boston Bruins,BOS,Vancouver Canucks,VAN,3.573614987599082,3.247523070087574,0.5569691737232911,0.44303082627670887,0.1547052276278177
346,2024020346,2024-11-26T19:00:00,2024-11-26,19:00:00,Montréal Canadiens,MTL,Utah Hockey Club,UTA,3.926009524094721,3.953163371460096,0.49568277049513354,0.5043172295048665,0.14453459964282298
347,2024020347,2024-11-27T19:00:00,2024-11-27,19:00:00,Buffalo Sabres,BUF,Minnesota Wild,MIN,3.0946275181973473,3.1586402778849902,0.4881415331216329,0.5118584668783671,0.16302762710141777
348,2024020348,2024-11-27T19:00:00,2024-11-27,19:00:00,New Jersey Devils,NJD,St. Louis Blues,STL,4.0801476603976505,3.0107374209169264,0.6764911973456598,0.3235088026543402,0.1416524288636333
349,2024020349,2024-11-27T19:00:00,2024-11-27,19:00:00,Carolina Hurricanes,CAR,New York Rangers,NYR,3.1949550859750846,2.6679296432401056,0.6005318970190222,0.3994681029809778,0.1650921787612063
350,2024020350,2024-11-27T19:30:00,2024-11-27,19:30:00,Detroit Red Wings,DET,Calgary Flames,CGY,3.6784642330154234,3.521188095855133,0.5265897282816699,0.47341027171833006,0.15125229630992887
351,2024020351,2024-11-27T19:30:00,2024-11-27,19:30:00,Tampa Bay Lightning,TBL,Washington Capitals,WSH,4.185351824395836,2.6714404730780097,0.7461725294735903,0.25382747052640975,0.13293234430459488
352,2024020352,2024-11-27T19:30:00,2024-11-27,19:30:00,Florida Panthers,FLA,Toronto Maple Leafs,TOR,3.4509277062035344,3.141731134434536,0.5552261381827366,0.4447738618172634,0.15756745591489255
353,2024020353,2024-11-27T19:30:00,2024-11-27,19:30:00,New York Islanders,NYI,Boston Bruins,BOS,2.9397226898994098,3.3179201527730506,0.4303212050230101,0.56967879497699,0.16131737278966113
354,2024020354,2024-11-27T19:30:00,2024-11-27,19:30:00,Pittsburgh Penguins,PIT,Vancouver Canucks,VAN,3.7741983021960728,3.6068426137331735,0.5278216429054857,0.4721783570945143,0.14927829339399679
355,2024020355,2024-11-27T19:30:00,2024-11-27,19:30:00,Columbus Blue Jackets,CBJ,Montréal Canadiens,MTL,3.7553280688320525,3.433842115157469,0.5542741014507504,0.44572589854924954,0.15060078793479265
356,2024020356,2024-11-27T20:00:00,2024-11-27,20:00:00,Nashville Predators,NSH,Philadelphia Flyers,PHI,3.8192687616094,2.834194154903524,0.6699197157153717,0.3300802842846283,0.1475549443011448
357,2024020357,2024-11-27T20:30:00,2024-11-27,20:30:00,Chicago Blackhawks,CHI,Dallas Stars,DAL,2.560269842480314,4.190991201018535,0.23551109509106052,0.7644889049089395,0.13030999342521643
358,2024020358,2024-11-27T22:00:00,2024-11-27,22:00:00,Colorado Avalanche,COL,Vegas Golden Knights,VGK,3.722482498415517,3.064890828560645,0.6140298489612437,0.3859701510387563,0.15169148764686002
359,2024020359,2024-11-27T22:00:00,2024-11-27,22:00:00,Los Angeles Kings,LAK,Winnipeg Jets,WPG,2.8068572088692507,2.9358464509045783,0.47482498051087346,0.5251750194891265,0.17032407897383545
360,2024020360,2024-11-27T22:00:00,2024-11-27,22:00:00,Seattle Kraken,SEA,Anaheim Ducks,ANA,3.967983538400208,2.5047318690857296,0.7468356744701262,0.2531643255298737,0.13732116114294168
361,2024020361,2024-11-27T22:30:00,2024-11-27,22:30:00,San Jose Sharks,SJS,Ottawa Senators,OTT,3.226959093606049,3.8015098790000774,0.4022432756519967,0.5977567243480033,0.1501025219273793
362,2024020362,2024-11-29T13:00:00,2024-11-29,13:00:00,Philadelphia Flyers,PHI,New York Rangers,NYR,2.7199369390723023,3.5054689898929676,0.35727454490938043,0.6427254550906196,0.15618108651133944
363,2024020363,2024-11-29T14:00:00,2024-11-29,14:00:00,Minnesota Wild,MIN,Chicago Blackhawks,CHI,3.8353791843749803,2.589983500803144,0.7150867926104687,0.2849132073895313,0.14376393078529606
364,2024020364,2024-11-29T15:00:00,2024-11-29,15:00:00,Buffalo Sabres,BUF,Vancouver Canucks,VAN,3.4507549543882,3.6970091107691663,0.45821256139239325,0.5417874386076067,0.15146892158443462
365,2024020365,2024-11-29T15:00:00,2024-11-29,15:00:00,Detroit Red Wings,DET,New Jersey Devils,NJD,3.311708836805617,4.003878206204395,0.3857757887846366,0.6142242112153634,0.14572793301612882
366,2024020366,2024-11-29T15:00:00,2024-11-29,15:00:00,Washington Capitals,WSH,New York Islanders,NYI,3.3330486347422745,3.5371132997707626,0.4644392934221916,0.5355607065778084,0.15480744923769374
367,2024020367,2024-11-29T15:00:00,2024-11-29,15:00:00,Carolina Hurricanes,CAR,Florida Panthers,FLA,2.977359690280752,2.7557338843075705,0.5432427718116069,0.45675722818839315,0.1700361719203138
368,2024020368,2024-11-29T15:00:00,2024-11-29,15:00:00,Columbus Blue Jackets,CBJ,Calgary Flames,CGY,3.2020886765443644,3.6888740722049924,0.4158685410408014,0.5841314589591986,0.15255046481292148
369,2024020369,2024-11-29T15:00:00,2024-11-29,15:00:00,Nashville Predators,NSH,Tampa Bay Lightning,TBL,3.2552103529463183,3.5454041684964466,0.4491670926418538,0.5508329073581462,0.15517892457615887
370,2024020370,2024-11-29T15:30:00,2024-11-29,15:30:00,Anaheim Ducks,ANA,Los Angeles Kings,LAK,2.700956542180695,3.8228443746760186,0.3060580387007701,0.6939419612992299,0.14586731410030498
371,2024020371,2024-11-29T15:30:00,2024-11-29,15:30:00,San Jose Sharks,SJS,Seattle Kraken,SEA,2.346605340604527,3.5879023330720385,0.2757955599999356,0.7242044400000643,0.1487430015462304
372,2024020372,2024-11-29T18:00:00,2024-11-29,18:00:00,Boston Bruins,BOS,Pittsburgh Penguins,PIT,3.3318597010033626,3.0103054208475966,0.5588342840368695,0.4411657159631305,0.16066719716071312
373,2024020373,2024-11-29T20:30:00,2024-11-29,20:30:00,Dallas Stars,DAL,Colorado Avalanche,COL,3.593962449437357,3.3329235855989614,0.5452081007406869,0.45479189925931307,0.1538749940878254
374,2024020374,2024-11-29T20:30:00,2024-11-29,20:30:00,Vegas Golden Knights,VGK,Winnipeg Jets,WPG,2.869164529674371,3.0563560370689635,0.4641870504542024,0.5358129495457976,0.1673040902757075
375,2024020375,2024-11-29T21:00:00,2024-11-29,21:00:00,Utah Hockey Club,UTA,Edmonton Oilers,EDM,3.260903283456331,5.215820175583076,0.2303183396459464,0.7696816603540536,0.11230341351270846
376,2024020376,2024-11-30T13:00:00,2024-11-30,13:00:00,New York Rangers,NYR,Montréal Canadiens,MTL,4.559538070081977,2.6146779040605517,0.7955805417572929,0.20441945824270713,0.11835075518640317
377,2024020377,2024-11-30T16:00:00,2024-11-30,16:00:00,Florida Panthers,FLA,Carolina Hurricanes,CAR,2.900383516425801,2.8288710571590574,0.5139837201105083,0.4860162798894917,0.170690195550381
378,2024020378,2024-11-30T19:00:00,2024-11-30,19:00:00,Tampa Bay Lightning,TBL,Toronto Maple Leafs,TOR,3.448064467513707,3.2156814426559674,0.5412819850660909,0.458718014933909,0.15714798659283669
379,2024020379,2024-11-30T19:00:00,2024-11-30,19:00:00,New Jersey Devils,NJD,Washington Capitals,WSH,4.135028164802099,2.973543590778466,0.6902212734465285,0.3097787265534715,0.1395898289211908
380,2024020380,2024-11-30T19:00:00,2024-11-30,19:00:00,Pittsburgh Penguins,PIT,Calgary Flames,CGY,3.8465044358504104,3.0302808075045293,0.6393322836881574,0.3606677163118426,0.14834978322397097
381,2024020381,2024-11-30T19:00:00,2024-11-30,19:00:00,St. Louis Blues,STL,Philadelphia Flyers,PHI,3.3401301296778816,3.1367151001362643,0.5368109585799322,0.46318904142006784,0.15963206780382125
382,2024020382,2024-11-30T19:00:00,2024-11-30,19:00:00,Los Angeles Kings,LAK,Ottawa Senators,OTT,4.048235232105866,2.9944218843247614,0.6748252528534109,0.3251747471465891,0.14240274497625185
383,2024020383,2024-11-30T19:30:00,2024-11-30,19:30:00,New York Islanders,NYI,Buffalo Sabres,BUF,3.346606423768956,3.2038508471608576,0.5256680101450772,0.47433198985492275,0.15892954848251423
384,2024020384,2024-11-30T20:00:00,2024-11-30,20:00:00,Minnesota Wild,MIN,Nashville Predators,NSH,3.2971046793313326,3.364781326103994,0.48795531285825006,0.5120446871417499,0.15770909115229464
385,2024020385,2024-11-30T22:00:00,2024-11-30,22:00:00,Colorado Avalanche,COL,Edmonton Oilers,EDM,3.901303246111489,3.800237420138521,0.5163252102403929,0.48367478975960704,0.14617715046369337
386,2024020386,2024-11-30T22:00:00,2024-11-30,22:00:00,Vegas Golden Knights,VGK,Utah Hockey Club,UTA,4.427362083468641,2.9562606428059044,0.7300174243493933,0.2699825756506067,0.13030965020197366
387,2024020387,2024-11-30T22:00:00,2024-11-30,22:00:00,Seattle Kraken,SEA,San Jose Sharks,SJS,3.776232837519647,2.229574059285078,0.7692639787376042,0.23073602126239579,0.13850698696588318
388,2024020388,2024-12-01T12:30:00,2024-12-01,12:30:00,Detroit Red Wings,DET,Vancouver Canucks,VAN,3.609316899141022,4.19115325670401,0.40768391906041396,0.592316080939586,0.14238202415843082
389,2024020389,2024-12-01T15:00:00,2024-12-01,15:00:00,Boston Bruins,BOS,Montréal Canadiens,MTL,4.2713367477077755,2.539770187357554,0.7766730837817728,0.22332691621822717,0.12687141788640163
390,2024020390,2024-12-01T15:00:00,2024-12-01,15:00:00,Chicago Blackhawks,CHI,Columbus Blue Jackets,CBJ,3.4499339944120906,3.2912884040048755,0.5280016171573841,0.47199838284261586,0.1565159746802212
391,2024020391,2024-12-01T16:30:00,2024-12-01,16:30:00,Dallas Stars,DAL,Winnipeg Jets,WPG,3.1966554374938165,2.880147887680971,0.5594731058240583,0.4405268941759417,0.1643034806494498
392,2024020392,2024-12-01T20:00:00,2024-12-01,20:00:00,Anaheim Ducks,ANA,Ottawa Senators,OTT,3.6252069081673888,3.99454410518975,0.44010883230283315,0.5598911676971668,0.14586092853048124
393,2024020393,2024-12-02T19:00:00,2024-12-02,19:00:00,New York Rangers,NYR,New Jersey Devils,NJD,3.50019247668654,3.1939148756030775,0.5541789425698485,0.4458210574301515,0.15634791531340184
394,2024020394,2024-12-02T19:30:00,2024-12-02,19:30:00,Toronto Maple Leafs,TOR,Chicago Blackhawks,CHI,4.5267353722236,2.529361460918958,0.8044671073728699,0.19553289262713017,0.11724276127311034
395,2024020395,2024-12-02T21:00:00,2024-12-02,21:00:00,Utah Hockey Club,UTA,Dallas Stars,DAL,2.932052332933438,4.686701168724692,0.2372052849625757,0.7627947150374242,0.12156536633702049
396,2024020396,2024-12-03T19:00:00,2024-12-03,19:00:00,Boston Bruins,BOS,Detroit Red Wings,DET,3.87162294899462,2.8787958016723736,0.6696841193363199,0.3303158806636801,0.1464191608073323
397,2024020397,2024-12-03T19:00:00,2024-12-03,19:00:00,Buffalo Sabres,BUF,Colorado Avalanche,COL,3.0998809404218703,3.7814884311418857,0.38294781954193596,0.617052180458064,0.15033497291274692
398,2024020398,2024-12-03T19:00:00,2024-12-03,19:00:00,Montréal Canadiens,MTL,New York Islanders,NYI,3.111608123658795,3.976859666065835,0.3554552221888271,0.6445447778111729,0.1454114279751247
399,2024020399,2024-12-03T19:00:00,2024-12-03,19:00:00,Pittsburgh Penguins,PIT,Florida Panthers,FLA,3.0396181939835203,3.490506826540619,0.4192781421901904,0.5807218578098096,0.15714755479822884
400,2024020400,2024-12-03T19:00:00,2024-12-03,19:00:00,Washington Capitals,WSH,San Jose Sharks,SJS,3.717850038620315,2.8284041033992797,0.6558557162791875,0.3441442837208125,0.15056559159596877
401,2024020401,2024-12-03T19:00:00,2024-12-03,19:00:00,Carolina Hurricanes,CAR,Seattle Kraken,SEA,3.098005499688642,2.422935220727747,0.6325087048026528,0.36749129519734725,0.16773321812486636
402,2024020402,2024-12-03T20:00:00,2024-12-03,20:00:00,Minnesota Wild,MIN,Vancouver Canucks,VAN,3.4786925525212467,3.4693052245959004,0.501626059529555,0.49837394047044503,0.15433038348289016
403,2024020403,2024-12-03T20:00:00,2024-12-03,20:00:00,Winnipeg Jets,WPG,St. Louis Blues,STL,3.775115564441916,2.6217962254228073,0.7011789249386713,0.29882107506132866,0.14637140012968827
404,2024020404,2024-12-03T21:00:00,2024-12-03,21:00:00,Calgary Flames,CGY,Columbus Blue Jackets,CBJ,3.8825046257622384,3.042392227282067,0.6426088581391326,0.3573911418608674,0.1474606490106624
405,2024020405,2024-12-03T22:00:00,2024-12-03,22:00:00,Vegas Golden Knights,VGK,Edmonton Oilers,EDM,3.363824446501753,3.781236543710764,0.42939747204620116,0.5706025279537988,0.15038514760080432
406,2024020406,2024-12-04T19:30:00,2024-12-04,19:30:00,Toronto Maple Leafs,TOR,Nashville Predators,NSH,3.8914328050422773,3.286024103253196,0.601501029660379,0.398498970339621,0.14818117936722838
407,2024020407,2024-12-04T19:30:00,2024-12-04,19:30:00,Chicago Blackhawks,CHI,Boston Bruins,BOS,2.5516722124998985,3.743534745741336,0.2908269500643887,0.7091730499356114,0.14641335758201157
408,2024020408,2024-12-04T22:00:00,2024-12-04,22:00:00,Anaheim Ducks,ANA,Vegas Golden Knights,VGK,2.811824450495824,3.9077048335865543,0.31347876373809724,0.6865212362619026,0.1445531302581446
409,2024020409,2024-12-04T22:00:00,2024-12-04,22:00:00,Los Angeles Kings,LAK,Dallas Stars,DAL,2.9589115864237736,3.2636824275896057,0.4435504797572665,0.5564495202427335,0.16238369965648927
410,2024020410,2024-12-05T19:00:00,2024-12-05,19:00:00,Buffalo Sabres,BUF,Winnipeg Jets,WPG,2.757193878120327,3.267775464250873,0.4041359269378887,0.5958640730621114,0.16303647247509445
411,2024020411,2024-12-05T19:00:00,2024-12-05,19:00:00,Montréal Canadiens,MTL,Nashville Predators,NSH,3.0180418909539486,4.484547552054808,0.27281350033581475,0.7271864996641852,0.1296050781842574
412,2024020412,2024-12-05T19:00:00,2024-12-05,19:00:00,Ottawa Senators,OTT,Detroit Red Wings,DET,3.9767934155371587,3.9518956538516683,0.5039408589771314,0.4960591410228686,0.14406478019450947
413,2024020413,2024-12-05T19:00:00,2024-12-05,19:00:00,Tampa Bay Lightning,TBL,San Jose Sharks,SJS,4.291348189310321,2.1931837841091433,0.8294910684558725,0.1705089315441275,0.11620477749745843
414,2024020414,2024-12-05T19:00:00,2024-12-05,19:00:00,Philadelphia Flyers,PHI,Florida Panthers,FLA,2.5346930972671085,3.6208374910912515,0.30529277273973016,0.6947072272602699,0.15053764710794765
415,2024020415,2024-12-05T19:00:00,2024-12-05,19:00:00,Carolina Hurricanes,CAR,Colorado Avalanche,COL,3.3209923677128903,2.912649539794579,0.5753470600237994,0.42465293997620057,0.16135525011344085
416,2024020416,2024-12-05T19:30:00,2024-12-05,19:30:00,New York Islanders,NYI,Seattle Kraken,SEA,2.934590905730153,3.2165506539021695,0.4473743797845403,0.5526256202154597,0.16352224575825192
417,2024020417,2024-12-05T21:00:00,2024-12-05,21:00:00,Calgary Flames,CGY,St. Louis Blues,STL,3.5882628369814995,3.344161719399991,0.5422643170201505,0.4577356829798494,0.15389916982034413
418,2024020418,2024-12-05T21:00:00,2024-12-05,21:00:00,Edmonton Oilers,EDM,Columbus Blue Jackets,CBJ,5.0534490085034065,2.796435036900327,0.8162080092283062,0.18379199077169384,0.10632508287747809
419,2024020419,2024-12-06T19:00:00,2024-12-06,19:00:00,Toronto Maple Leafs,TOR,Washington Capitals,WSH,4.36473221290765,2.838280673011609,0.7410550252879681,0.25894497471203193,0.13014915819231412
420,2024020420,2024-12-06T19:00:00,2024-12-06,19:00:00,New Jersey Devils,NJD,Seattle Kraken,SEA,3.2595595231868706,3.0202382653014985,0.5441322632391068,0.45586773676089326,0.16203597192150426
421,2024020421,2024-12-06T19:00:00,2024-12-06,19:00:00,New York Rangers,NYR,Pittsburgh Penguins,PIT,3.556671376718185,3.099091054593837,0.580926030334762,0.419073969665238,0.15556143248671903
422,2024020422,2024-12-06T22:00:00,2024-12-06,22:00:00,Vancouver Canucks,VAN,Columbus Blue Jackets,CBJ,4.621216323429616,2.9852016994447736,0.7478528577154218,0.25214714228457824,0.12473870594965895
423,2024020423,2024-12-06T22:00:00,2024-12-06,22:00:00,Vegas Golden Knights,VGK,Dallas Stars,DAL,3.0245942484654114,3.397648908908687,0.4323616437939646,0.5676383562060354,0.15921944706471877
424,2024020424,2024-12-06T22:00:00,2024-12-06,22:00:00,Anaheim Ducks,ANA,Minnesota Wild,MIN,2.8211647959692514,3.7856070493417477,0.332712542568017,0.667287457431983,0.14845415387356037
425,2024020425,2024-12-07T13:00:00,2024-12-07,13:00:00,Boston Bruins,BOS,Philadelphia Flyers,PHI,3.4562667027944496,2.5102496050296796,0.6744565195547259,0.32554348044527415,0.15603883419486997
426,2024020426,2024-12-07T13:00:00,2024-12-07,13:00:00,Buffalo Sabres,BUF,Utah Hockey Club,UTA,4.2545819546107415,3.1607561021444153,0.675265459373121,0.324734540626879,0.13834816726393512
427,2024020427,2024-12-07T16:00:00,2024-12-07,16:00:00,Chicago Blackhawks,CHI,Winnipeg Jets,WPG,2.428701113270503,3.7700073203414544,0.26562912121308196,0.7343708787869181,0.14324456269812647
428,2024020428,2024-12-07T17:00:00,2024-12-07,17:00:00,New York Islanders,NYI,Carolina Hurricanes,CAR,2.577686495029368,3.432378344590121,0.3420893771365812,0.6579106228634188,0.1574873264277977
429,2024020429,2024-12-07T18:00:00,2024-12-07,18:00:00,Florida Panthers,FLA,San Jose Sharks,SJS,4.294911682476681,2.142747626264118,0.8367850198805311,0.1632149801194689,0.11439718816541283
430,2024020430,2024-12-07T19:00:00,2024-12-07,19:00:00,Montréal Canadiens,MTL,Washington Capitals,WSH,3.385114255161423,3.8734970420933417,0.4184076690212468,0.5815923309787532,0.14856543604830108
431,2024020431,2024-12-07T19:00:00,2024-12-07,19:00:00,Ottawa Senators,OTT,Nashville Predators,NSH,3.4790800760228477,4.32375610432003,0.3673557894163761,0.6326442105836239,0.13919118071705475
432,2024020432,2024-12-07T19:00:00,2024-12-07,19:00:00,Detroit Red Wings,DET,Colorado Avalanche,COL,3.2423202491854344,4.28692412664125,0.33375738391884063,0.6662426160811594,0.13830565597953834
433,2024020433,2024-12-07T19:00:00,2024-12-07,19:00:00,Pittsburgh Penguins,PIT,Toronto Maple Leafs,TOR,3.3054673931428313,3.6370865869753644,0.44272936668469903,0.557270633315301,0.1532671021375207
434,2024020434,2024-12-07T20:00:00,2024-12-07,20:00:00,Los Angeles Kings,LAK,Minnesota Wild,MIN,3.1503687960235305,2.8377968287483815,0.5592722065539925,0.4407277934460076,0.16559228760706066
435,2024020435,2024-12-07T22:00:00,2024-12-07,22:00:00,Edmonton Oilers,EDM,St. Louis Blues,STL,4.670465337110517,3.0738084712849076,0.7400805671632793,0.2599194328367207,0.12489650731277914
436,2024020436,2024-12-08T13:00:00,2024-12-08,13:00:00,New York Rangers,NYR,Seattle Kraken,SEA,3.19675972892721,2.844735203012075,0.5663250756282354,0.4336749243717646,0.16450512947609883
437,2024020437,2024-12-08T16:00:00,2024-12-08,16:00:00,Vancouver Canucks,VAN,Tampa Bay Lightning,TBL,3.356330527937045,3.740667123473809,0.4346495633093992,0.5653504366906008,0.1511665971725819
438,2024020438,2024-12-08T17:30:00,2024-12-08,17:30:00,Ottawa Senators,OTT,New York Islanders,NYI,3.5869395517205347,3.8342711405295695,0.45907398389554555,0.5409260161044545,0.1485490453319196
439,2024020439,2024-12-08T18:00:00,2024-12-08,18:00:00,Winnipeg Jets,WPG,Columbus Blue Jackets,CBJ,4.084679497464676,2.3852113405493314,0.7799634552559903,0.2200365447440097,0.13004958425003824
440,2024020440,2024-12-08T19:00:00,2024-12-08,19:00:00,New Jersey Devils,NJD,Colorado Avalanche,COL,3.4941746551765007,3.6306771713270036,0.4767571097894112,0.5232428902105888,0.15213621366568753
441,2024020441,2024-12-08T19:00:00,2024-12-08,19:00:00,Philadelphia Flyers,PHI,Utah Hockey Club,UTA,3.880376227053527,3.1988081807917776,0.614949765906767,0.3850502340932331,0.14824768412684955
442,2024020442,2024-12-08T20:00:00,2024-12-08,20:00:00,Dallas Stars,DAL,Calgary Flames,CGY,4.077407939076079,2.737592387295354,0.721969130613395,0.27803086938660504,0.13789497315440838
443,2024020443,2024-12-09T19:00:00,2024-12-09,19:00:00,Buffalo Sabres,BUF,Detroit Red Wings,DET,3.7385174729586943,3.277246712997112,0.5788635896469624,0.4211364103530376,0.15140924702596442
444,2024020444,2024-12-09T19:00:00,2024-12-09,19:00:00,New York Rangers,NYR,Chicago Blackhawks,CHI,4.2058817142743905,2.495919120538267,0.7762074022928114,0.22379259770718862,0.12821847138204298
445,2024020445,2024-12-09T19:30:00,2024-12-09,19:30:00,Montréal Canadiens,MTL,Anaheim Ducks,ANA,3.6470877396763406,3.57249880530637,0.5125943808773602,0.4874056191226398,0.15122126146467854
446,2024020446,2024-12-10T19:00:00,2024-12-10,19:00:00,New Jersey Devils,NJD,Toronto Maple Leafs,TOR,3.4066057730476893,3.579330716951252,0.4702155828726749,0.5297844171273252,0.15358950526277607
447,2024020447,2024-12-10T19:00:00,2024-12-10,19:00:00,Pittsburgh Penguins,PIT,Colorado Avalanche,COL,3.390436451441525,3.6892615647203266,0.4490155117792153,0.5509844882207847,0.15193605211932015
448,2024020448,2024-12-10T19:00:00,2024-12-10,19:00:00,Carolina Hurricanes,CAR,San Jose Sharks,SJS,4.02961470540136,1.9584136688575373,0.8386440242921542,0.1613559757078458,0.11921825157627723
449,2024020449,2024-12-10T19:00:00,2024-12-10,19:00:00,Columbus Blue Jackets,CBJ,Philadelphia Flyers,PHI,3.0387244389801498,3.3939294414179226,0.4356339067229272,0.5643660932770729,0.15923467925057969
450,2024020450,2024-12-10T19:30:00,2024-12-10,19:30:00,New York Islanders,NYI,Los Angeles Kings,LAK,3.006670041831937,3.261559485481657,0.4529558773218031,0.5470441226781969,0.16210037492731114
451,2024020451,2024-12-10T20:00:00,2024-12-10,20:00:00,Nashville Predators,NSH,Calgary Flames,CGY,4.0245956814476935,3.080495783451127,0.6568043160605198,0.3431956839394802,0.1438942762291828
452,2024020452,2024-12-10T20:00:00,2024-12-10,20:00:00,Winnipeg Jets,WPG,Boston Bruins,BOS,3.0211485748801477,2.712956275243956,0.5600160719814111,0.4399839280185888,0.16940356453958103
453,2024020453,2024-12-10T21:00:00,2024-12-10,21:00:00,Edmonton Oilers,EDM,Tampa Bay Lightning,TBL,3.670255619201485,3.5041292544516867,0.5281493965303903,0.4718506034696097,0.15150096252340747
454,2024020454,2024-12-10T21:00:00,2024-12-10,21:00:00,Utah Hockey Club,UTA,Minnesota Wild,MIN,3.1217716069528323,4.07512250624241,0.3430172391538707,0.6569827608461293,0.142869923090939
455,2024020455,2024-12-10T22:00:00,2024-12-10,22:00:00,Vancouver Canucks,VAN,St. Louis Blues,STL,4.27099009360723,3.2812985644817263,0.6576810688503071,0.3423189311496929,0.13907477527043918
456,2024020456,2024-12-10T22:00:00,2024-12-10,22:00:00,Seattle Kraken,SEA,Florida Panthers,FLA,2.790143538158855,3.1372905941415854,0.4338171452847653,0.5661828547152348,0.16617937970200178
457,2024020457,2024-12-11T19:30:00,2024-12-11,19:30:00,Buffalo Sabres,BUF,New York Rangers,NYR,2.982235211621031,3.4637689647085006,0.41317624131639397,0.586823758683606,0.15786849240521036
458,2024020458,2024-12-11T19:30:00,2024-12-11,19:30:00,Ottawa Senators,OTT,Anaheim Ducks,ANA,4.204219407506153,3.444408457669679,0.6213896586202624,0.3786103413797376,0.14170915764743586
459,2024020459,2024-12-12T19:00:00,2024-12-12,19:00:00,Toronto Maple Leafs,TOR,Anaheim Ducks,ANA,4.702518184251591,2.6177261020905123,0.8087924158746401,0.19120758412535988,0.11338486250214236
460,2024020460,2024-12-12T19:00:00,2024-12-12,19:00:00,Montréal Canadiens,MTL,Pittsburgh Penguins,PIT,2.9688449721416488,4.286103106276741,0.289314322786456,0.710685677213544,0.13492315485023668
461,2024020461,2024-12-12T19:00:00,2024-12-12,19:00:00,New Jersey Devils,NJD,Los Angeles Kings,LAK,3.339620506830243,3.0625001197038113,0.5504541323883453,0.44954586761165466,0.16019264487319743
462,2024020462,2024-12-12T19:00:00,2024-12-12,19:00:00,Philadelphia Flyers,PHI,Detroit Red Wings,DET,3.409701465680286,3.316701212376285,0.5164472396017485,0.48355276039825146,0.15687315460230794
463,2024020463,2024-12-12T19:00:00,2024-12-12,19:00:00,Columbus Blue Jackets,CBJ,Washington Capitals,WSH,3.3400778434831535,3.6782147105299026,0.44202323822639206,0.557976761773608,0.15236886559727156
464,2024020464,2024-12-12T19:30:00,2024-12-12,19:30:00,New York Islanders,NYI,Chicago Blackhawks,CHI,3.8609539896288574,2.8221432598555336,0.6780804196193636,0.3219195803806364,0.14614113365767012
465,2024020465,2024-12-12T20:00:00,2024-12-12,20:00:00,St. Louis Blues,STL,San Jose Sharks,SJS,3.7643538407658585,2.7908652432832946,0.6695528383930741,0.3304471616069259,0.14880867079301827
466,2024020466,2024-12-12T20:00:00,2024-12-12,20:00:00,Dallas Stars,DAL,Nashville Predators,NSH,3.791921428216963,3.160293634243162,0.6079899629097227,0.3920100370902773,0.15023428543935052
467,2024020467,2024-12-12T20:00:00,2024-12-12,20:00:00,Minnesota Wild,MIN,Edmonton Oilers,EDM,3.2587204202262026,3.7937970915887727,0.409036586699439,0.590963413300561,0.15027828298960264
468,2024020468,2024-12-12T20:00:00,2024-12-12,20:00:00,Winnipeg Jets,WPG,Vegas Golden Knights,VGK,3.2167854525875983,2.7260718692197576,0.5929744685981517,0.4070255314018483,0.16442857828726898
469,2024020469,2024-12-12T21:00:00,2024-12-12,21:00:00,Colorado Avalanche,COL,Utah Hockey Club,UTA,5.134775117622398,2.971115979813483,0.8006840616701115,0.19931593832988848,0.10819485076037581
