,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points
384,8476312,Josh Manson,D,COL,33,74.92808329152004,5.97661621958789,17.84874624366201,1465.8328636155597,23.8253624632499
385,8477220,Nate Schmidt,D,FLA,33,79.52169947212126,5.678354686933129,17.981954352491517,1425.1209671949891,23.660309039424646
386,8480003,Jesper Boqvist,C,FLA,26,71.35033804829288,9.775846194736829,13.871134666643995,937.5695163035581,23.646980861380825
387,8479980,Nicolas Hague,D,VGK,26,79.43105941686333,4.905675312624449,18.736926973063838,1517.762087369234,23.642602285688287
388,8477903,Garnet Hathaway,R,PHI,33,80.36526074050086,12.13639549929474,11.388045950961233,1022.5561422717012,23.52444145025597
389,8476467,Jamie Oleksiak,D,SEA,32,80.59527914570101,5.960426344574407,17.5521327626117,1605.8292795169714,23.512559107186107
390,8474034,Patrick Maroon,L,CHI,36,78.73300553637415,8.969743876085856,14.509009551010616,1012.1352456026817,23.47875342709647
391,8475188,Brayden McNabb,D,VGK,33,80.5903824782031,3.6352159115161236,19.825650413866757,1594.4477163134006,23.46086632538288
392,8474715,Cameron Atkinson,R,TBL,35,61.46445064029458,11.81340060123273,11.597939468648137,1326.0548709120671,23.41134006988087
393,8478432,Christian Fischer,R,DET,27,79.87991395933976,10.435147896637782,12.925784010500047,981.5312573150345,23.36093190713783
394,8476889,Radek Faksa,C,STL,30,80.37111854655171,10.36126603356093,12.984163442114042,1063.0777992792807,23.345429475674973
395,8480806,Isac Lundestrom,C,ANA,25,75.25577347813095,10.172562682340349,13.163443353525782,1190.1234574479663,23.33600603586613
396,8477478,William Carrier,L,CAR,30,62.94377911648917,11.231751249372262,11.825280622363472,940.8209692196907,23.057031871735735
397,8478434,Keegan Kolesar,R,VGK,27,80.35790945554548,9.10518062464259,13.932327057720984,909.9104335506557,23.037507682363575
398,8478851,Alexandre Carrier,D,NSH,28,78.26170108415788,3.8318964524406276,19.19091124626366,1553.2038041214912,23.022807698704288
399,8479983,Mario Ferraro,D,SJS,26,80.15896064382395,4.8278891101379955,18.180781335566927,1864.8637909219108,23.008670445704922
400,8477507,Nikita Zadorov,D,BOS,29,80.55814290048671,6.300813394148741,16.572857441299536,1441.491877119552,22.873670835448277
401,8483468,Jiri Kulich,C,BUF,20,65.65001334190121,8.683989007702072,14.163564872423146,1434.1940291930216,22.84755388012522
402,8474574,Tyler Myers,D,VAN,34,80.56813915091648,3.9128071156850717,18.927028294343206,1596.1503400397835,22.83983541002828
403,8482245,Artem Zub,D,OTT,29,78.9066466957449,3.857810318631266,18.891076792275793,1718.4073983361134,22.74888711090706
404,8476879,Cody Ceci,D,SJS,31,80.5755916369368,3.464983058085174,19.280337253189053,1649.4065012478713,22.745320311274227
405,8481581,Thomas Harley,D,DAL,23,46.49634456213307,5.871696776410793,16.77614235291222,1695.8426630593146,22.647839129323014
406,8476624,Barclay Goodrow,C,SJS,31,80.35348315108823,8.796088597401434,13.780402674348833,1075.5646441121435,22.576491271750267
407,8477508,Curtis Lazar,C,NJD,29,77.07503571141058,9.66255896072884,12.839940795372394,1009.0711920801646,22.502499756101233
408,8480281,Alexey Toropchenko,R,STL,25,76.55218944945969,13.29519946994336,9.084437112967095,1019.5306565807098,22.379636582910457
409,8477406,Mattias Janmark,C,EDM,32,78.66336942461948,9.57008941043975,12.789331224381366,1018.8619711470011,22.359420634821113
410,8481014,Alexander Romanov,D,NYI,24,80.54301989140245,3.563618373577303,18.760259110942243,1693.738079443739,22.323877484519546
411,8477435,Ryan Graves,D,PIT,29,80.46969269807946,4.245760953024619,17.974000850285297,1533.2770440226261,22.219761803309915
412,8482157,Will Cuylle,L,NYR,22,77.77285409278247,11.109960194555557,11.039195549125774,911.8479886737375,22.14915574368133
413,8480035,Henri Jokiharju,D,BUF,25,78.55229724662816,3.6652746460775925,18.442484153929,1592.601956160765,22.107758800006593
